sample	Chromosome	Start Position	End Position	Normal TCN	Normal BCN	Tumour TCN	Tumour BCN
PD9843a	16	81420621	81555683	2	1	3	1
PD9843a	16	81556322	84802172	2	1	2	1
PD9843a	16	84802691	90287535	2	1	3	1
PD9843a	17	526	21124723	2	1	2	1
PD9843a	17	21127058	21150634	2	1	5	2
PD9843a	17	21152529	31343175	2	1	2	1
PD9843a	17	31343454	33139508	2	1	3	1
PD9843a	17	33140567	76290948	2	1	2	1
PD9843a	17	76290970	81049726	2	1	3	1
PD9843a	18	48133	9523300	2	1	2	1
PD9843a	18	9525160	10237089	2	1	3	1
PD9843a	18	10240242	11813700	2	1	2	1
PD9843a	18	11815133	11827102	2	1	0	0
PD9843a	18	11827239	19878707	2	1	2	1
PD9843a	18	19882028	20146279	2	1	3	1
PD9843a	18	20146740	27204901	2	1	2	1
PD9843a	18	27205055	27208509	2	1	1	1
PD9843a	18	27208863	34231792	2	1	2	1
PD9843a	18	34232107	47158326	2	1	3	1
PD9843a	18	47159090	65808215	2	1	2	1
PD9843a	18	65808360	65833877	2	1	1	1
PD9843a	18	65834324	71293982	2	1	2	1
PD9843a	18	71294079	78015057	2	1	3	1
PD9843a	19	90910	6267013	2	1	3	1
PD9843a	19	6267622	29861707	2	1	2	1
PD9843a	19	29861882	32278170	2	1	3	1
PD9843a	19	32278576	59097854	2	1	2	1
PD9843a	20	61305	22186593	2	1	2	1
PD9843a	20	22186604	26305579	2	1	3	1
PD9843a	20	29420352	36253647	2	1	2	1
PD9843a	20	36253844	36255480	2	1	0	0
PD9843a	20	36256447	55519345	2	1	2	1
PD9843a	20	55519647	62956153	2	1	3	1
PD9843a	21	10736871	48096957	2	1	2	1
PD9843a	22	16052528	25608615	2	1	2	1
PD9843a	22	25608857	26058774	2	1	3	1
PD9843a	22	26059716	27339872	2	1	2	1
PD9843a	22	27339913	28537115	2	1	3	1
PD9843a	22	28537992	44267016	2	1	2	1
PD9843a	22	44268576	48894318	2	1	3	1
PD9843a	22	48894392	49096314	2	1	3	2
PD9843a	22	49096694	51234455	2	1	3	1
PD9843a	23	119805	15296120	2	1	2	1
PD9843a	23	15296388	15413658	2	1	1	1
PD9843a	23	15414617	23676892	2	1	2	1
PD9843a	23	23678658	24267520	2	1	1	0
PD9843a	23	24268533	67891779	2	1	2	1
PD9843a	23	67893366	68784257	2	1	3	1
PD9843a	23	68784828	87756731	2	1	2	1
PD9843a	23	87757033	87762096	2	1	5	2
PD9843a	23	87762141	109709413	2	1	2	1
PD9843a	23	109709875	112702424	2	1	3	1
PD9843a	23	112705629	145502102	2	1	2	1
PD9843a	23	145502778	145506865	2	1	5	3
PD9843a	23	145506980	155182354	2	1	2	1
PD9843a	24	2649553	59033810	0	0	0	0
PD4841a	1	61735	7689019	2	1	3	1
PD4841a	1	7689389	9489099	2	1	4	1
PD4841a	1	9489406	14804874	2	1	3	1
PD4841a	1	14805215	15907982	2	1	2	1
PD4841a	1	15908403	16539577	2	1	3	1
PD4841a	1	16539813	17379773	2	1	2	1
PD4841a	1	17382306	18112065	2	1	3	1
PD4841a	1	18115002	20691863	2	1	2	1
PD4841a	1	20696199	21737743	2	1	3	1
PD4841a	1	21742737	22266930	2	1	4	2
PD4841a	1	22270703	22960354	2	1	4	1
PD4841a	1	22961524	25583341	2	1	3	1
PD4841a	1	25593128	25646986	2	1	0	0
PD4841a	1	25661501	27931928	2	1	3	2
PD4841a	1	27934863	32252615	2	1	2	1
PD4841a	1	32252805	34877819	2	1	1	0
PD4841a	1	34878222	38469191	2	1	2	0
PD4841a	1	38469394	39375953	2	1	1	0
PD4841a	1	39380220	39522361	2	1	4	1
PD4841a	1	39522625	39790194	2	1	3	0
PD4841a	1	39791109	43029343	2	1	1	0
PD4841a	1	43033134	46626926	2	1	3	1
PD4841a	1	46632426	47397923	2	1	4	1
PD4841a	1	47398743	48536798	2	1	3	1
PD4841a	1	48536987	50805622	2	1	2	1
PD4841a	1	50807954	50845219	2	1	5	2
PD4841a	1	50848473	62697009	2	1	2	1
PD4841a	1	62699069	63183820	2	1	3	1
PD4841a	1	63184175	68518559	2	1	2	1
PD4841a	1	68521450	74166959	2	1	3	1
PD4841a	1	74167095	77850153	2	1	2	1
PD4841a	1	77852997	79044900	2	1	3	1
PD4841a	1	79045610	101903428	2	1	2	1
PD4841a	1	101906345	103349454	2	1	3	1
PD4841a	1	103350061	105821916	2	1	4	1
PD4841a	1	105822186	106478719	2	1	3	1
PD4841a	1	106483463	110305452	2	1	2	1
PD4841a	1	110307284	112591718	2	1	3	1
PD4841a	1	112591773	115685644	2	1	2	1
PD4841a	1	115685802	117090730	2	1	3	1
PD4841a	1	117094222	119294044	2	1	2	1
PD4841a	1	119296728	119300817	2	1	0	0
PD4841a	1	119300941	119784103	2	1	3	1
PD4841a	1	119784841	146821326	2	1	4	1
PD4841a	1	146821336	152045558	2	1	5	1
PD4841a	1	152045626	152690547	2	1	4	1
PD4841a	1	152690825	152759678	2	1	3	1
PD4841a	1	152761923	152768700	2	1	0	0
PD4841a	1	152773905	153801430	2	1	3	1
PD4841a	1	153804336	154825308	2	1	2	1
PD4841a	1	154828409	155763032	2	1	3	1
PD4841a	1	155765731	156131617	2	1	5	2
PD4841a	1	156135241	156632348	2	1	3	1
PD4841a	1	156639000	170510479	2	1	2	1
PD4841a	1	170510494	170939233	2	1	3	1
PD4841a	1	170939245	172464474	2	1	6	2
PD4841a	1	172464497	173064486	2	1	5	1
PD4841a	1	173064777	175804431	2	1	3	1
PD4841a	1	175804475	182982878	2	1	2	1
PD4841a	1	182984524	183104527	2	1	3	1
PD4841a	1	183106230	186053171	2	1	4	1
PD4841a	1	186053235	189139922	2	1	3	1
PD4841a	1	189140578	200695147	2	1	2	1
PD4841a	1	200700968	203474409	2	1	3	1
PD4841a	1	203475585	204615400	2	1	4	1
PD4841a	1	204616505	208604407	2	1	3	1
PD4841a	1	208605334	211427573	2	1	2	1
PD4841a	1	211428783	213171605	2	1	3	1
PD4841a	1	213173862	241192020	2	1	2	1
PD4841a	1	241194675	241706806	2	1	3	1
PD4841a	1	241707102	243662470	2	1	5	2
PD4841a	1	243662773	245084297	2	1	3	1
PD4841a	1	245085152	248737447	2	1	2	1
PD4841a	1	248749194	248795289	2	1	0	0
PD4841a	1	248795852	249224388	2	1	2	1
PD4841a	2	12784	7039388	2	1	2	1
PD4841a	2	7042358	7387240	2	1	3	1
PD4841a	2	7387447	10553928	2	1	4	2
PD4841a	2	10554288	15808632	2	1	2	1
PD4841a	2	15808765	18192749	2	1	3	1
PD4841a	2	18192789	18789627	2	1	4	1
PD4841a	2	18790085	22160427	2	1	3	1
PD4841a	2	22170066	22686960	2	1	2	1
PD4841a	2	22688188	23522173	2	1	3	1
PD4841a	2	23522489	24803409	2	1	6	2
PD4841a	2	24804289	26952998	2	1	5	2
PD4841a	2	26953540	27450724	2	1	4	1
PD4841a	2	27451099	28947857	2	1	5	2
PD4841a	2	28950818	29616824	2	1	3	1
PD4841a	2	29618550	37363968	2	1	2	1
PD4841a	2	37364714	38620243	2	1	3	1
PD4841a	2	38621456	42970990	2	1	2	1
PD4841a	2	42971015	43402491	2	1	4	1
PD4841a	2	43408186	45876450	2	1	3	1
PD4841a	2	45880122	46918665	2	1	4	2
PD4841a	2	46921181	48169173	2	1	3	1
PD4841a	2	48169806	59819545	2	1	2	1
PD4841a	2	59820291	60160552	2	1	4	1
PD4841a	2	60161091	60471823	2	1	4	2
PD4841a	2	60472298	63915833	2	1	5	2
PD4841a	2	63916826	65914087	2	1	3	1
PD4841a	2	65914394	68995020	2	1	2	1
PD4841a	2	68995069	69323035	2	1	3	1
PD4841a	2	69326299	76597252	2	1	2	1
PD4841a	2	76599289	76812833	2	1	3	1
PD4841a	2	76813189	79903493	2	1	4	2
PD4841a	2	79903804	81275514	2	1	3	1
PD4841a	2	81278262	84945108	2	1	2	1
PD4841a	2	84945679	87413992	2	1	3	1
PD4841a	2	87414352	98244174	2	1	2	1
PD4841a	2	98249659	98677330	2	1	3	1
PD4841a	2	98678876	104385754	2	1	2	1
PD4841a	2	104388725	106508470	2	1	3	1
PD4841a	2	106511723	137963412	2	1	2	1
PD4841a	2	137964185	138625506	2	1	3	1
PD4841a	2	138625523	143029657	2	1	2	1
PD4841a	2	143030588	144625052	2	1	3	1
PD4841a	2	144630761	159097942	2	1	2	1
PD4841a	2	159098010	160020510	2	1	3	1
PD4841a	2	160020757	161705888	2	1	2	1
PD4841a	2	161707173	163282043	2	1	3	1
PD4841a	2	163283418	183519566	2	1	2	1
PD4841a	2	183519704	183911856	2	1	3	1
PD4841a	2	183914802	190694570	2	1	2	1
PD4841a	2	190699253	191432286	2	1	3	1
PD4841a	2	191433004	192556999	2	1	5	1
PD4841a	2	192558417	192863300	2	1	3	1
PD4841a	2	192863534	217001995	2	1	2	1
PD4841a	2	217003121	217820429	2	1	3	1
PD4841a	2	217820635	219721581	2	1	2	1
PD4841a	2	219725318	221240806	2	1	3	1
PD4841a	2	221241234	229960387	2	1	2	1
PD4841a	2	229964054	230308103	2	1	3	1
PD4841a	2	230308906	236032967	2	1	2	1
PD4841a	2	236033167	236396613	2	1	3	1
PD4841a	2	236400463	238033967	2	1	4	1
PD4841a	2	238034461	238807623	2	1	3	1
PD4841a	2	238810267	239243143	2	1	5	2
PD4841a	2	239243748	240158932	2	1	4	1
PD4841a	2	240160686	240361002	2	1	3	1
PD4841a	2	240361162	243089456	2	1	2	1
PD4841a	3	60345	1988235	2	1	2	1
PD4841a	3	1988471	3947216	2	1	3	1
PD4841a	3	3948262	6335472	2	1	2	1
PD4841a	3	6338436	10593439	2	1	3	1
PD4841a	3	10594091	17077106	2	1	2	1
PD4841a	3	17077236	17400071	2	1	3	1
PD4841a	3	17406737	24794547	2	1	2	1
PD4841a	3	24794908	29589216	2	1	1	0
PD4841a	3	29589748	34972364	2	1	2	0
PD4841a	3	34974239	46859832	2	1	1	0
PD4841a	3	46868828	49407865	2	1	3	0
PD4841a	3	49409383	53291982	2	1	1	0
PD4841a	3	53293855	56105313	2	1	2	0
PD4841a	3	56105349	58153457	2	1	3	0
PD4841a	3	58156712	58723896	2	1	2	0
PD4841a	3	58725311	68017354	2	1	1	0
PD4841a	3	68023117	70396582	2	1	2	1
PD4841a	3	70397757	71180825	2	1	3	1
PD4841a	3	71181412	78867201	2	1	2	1
PD4841a	3	78872162	79129669	2	1	3	1
PD4841a	3	79132832	79464569	2	1	2	1
PD4841a	3	79465277	82787739	2	1	2	0
PD4841a	3	82789651	98682464	2	1	2	1
PD4841a	3	98683663	99906250	2	1	3	1
PD4841a	3	99906579	102275607	2	1	5	1
PD4841a	3	102282019	104762317	2	1	3	1
PD4841a	3	104766195	105690344	2	1	2	1
PD4841a	3	105691671	107165999	2	1	3	1
PD4841a	3	107168315	107817431	2	1	5	2
PD4841a	3	107818777	111000411	2	1	3	1
PD4841a	3	111000539	116292619	2	1	2	1
PD4841a	3	116297154	117036789	2	1	3	1
PD4841a	3	117037053	119592642	2	1	2	1
PD4841a	3	119601381	122621112	2	1	3	1
PD4841a	3	122630062	123151162	2	1	4	2
PD4841a	3	123152897	124560323	2	1	3	1
PD4841a	3	124560890	146025359	2	1	2	1
PD4841a	3	146026143	147308123	2	1	3	1
PD4841a	3	147309019	149523904	2	1	4	1
PD4841a	3	149539195	151471705	2	1	3	1
PD4841a	3	151471819	153889453	2	1	2	1
PD4841a	3	153889601	154908421	2	1	3	1
PD4841a	3	154911386	155238265	2	1	5	1
PD4841a	3	155238708	157425014	2	1	3	1
PD4841a	3	157427436	168972844	2	1	2	1
PD4841a	3	168975191	171669529	2	1	3	1
PD4841a	3	171673051	173225367	2	1	5	1
PD4841a	3	173227868	173900788	2	1	3	1
PD4841a	3	173900969	188322360	2	1	2	1
PD4841a	3	188323593	188920320	2	1	3	1
PD4841a	3	188920625	197896118	2	1	2	1
PD4841a	4	12281	2512016	2	1	1	0
PD4841a	4	2512054	8357873	2	1	2	0
PD4841a	4	8357923	17149944	2	1	1	0
PD4841a	4	17153078	17661484	2	1	2	0
PD4841a	4	17661628	19288738	2	1	1	0
PD4841a	4	19288939	19915956	2	1	0	0
PD4841a	4	19916021	36477443	2	1	1	0
PD4841a	4	36478499	40004452	2	1	2	0
PD4841a	4	40005388	68195231	2	1	1	0
PD4841a	4	68198578	68582771	2	1	2	0
PD4841a	4	68582840	71054211	2	1	1	0
PD4841a	4	71055318	74822193	2	1	2	0
PD4841a	4	74830010	90088317	2	1	1	0
PD4841a	4	90088392	91718213	2	1	2	0
PD4841a	4	91718256	93675391	2	1	3	0
PD4841a	4	93676623	107243515	2	1	1	0
PD4841a	4	107247247	107593688	2	1	2	0
PD4841a	4	107596885	113320553	2	1	1	0
PD4841a	4	113320878	114478482	2	1	2	0
PD4841a	4	114478653	124567888	2	1	1	0
PD4841a	4	124570408	131242185	2	1	2	0
PD4841a	4	131246904	163235246	2	1	1	0
PD4841a	4	163235284	163428909	2	1	2	0
PD4841a	4	163432230	191027923	2	1	1	0
PD4841a	5	15532	4109480	2	1	5	2
PD4841a	5	4109550	4591045	2	1	6	2
PD4841a	5	4591337	5596140	2	1	4	2
PD4841a	5	5596868	9984094	2	1	3	1
PD4841a	5	9984400	10658513	2	1	4	2
PD4841a	5	10661928	11012202	2	1	5	2
PD4841a	5	11012229	13506598	2	1	3	1
PD4841a	5	13507617	15364484	2	1	4	2
PD4841a	5	15365155	16342416	2	1	3	1
PD4841a	5	16342976	17511909	2	1	6	2
PD4841a	5	17513394	21567036	2	1	3	1
PD4841a	5	21573438	23455371	2	1	5	2
PD4841a	5	23457592	26737723	2	1	4	1
PD4841a	5	26738091	27401833	2	1	3	1
PD4841a	5	27405088	28822927	2	1	2	1
PD4841a	5	28823738	33417008	2	1	1	0
PD4841a	5	33417348	33844603	2	1	2	0
PD4841a	5	33845322	34991963	2	1	3	1
PD4841a	5	34992490	36800871	2	1	2	1
PD4841a	5	36802482	38227721	2	1	1	0
PD4841a	5	38230851	40015616	2	1	2	1
PD4841a	5	40015706	44225305	2	1	3	1
PD4841a	5	44230555	46389273	2	1	1	1
PD4841a	5	49432831	77652346	2	1	1	0
PD4841a	5	77653322	78095074	2	1	2	0
PD4841a	5	78100779	107293784	2	1	1	0
PD4841a	5	107294300	108922077	2	1	2	0
PD4841a	5	108923692	117943909	2	1	1	0
PD4841a	5	117944805	119189863	2	1	2	0
PD4841a	5	119196320	138483026	2	1	1	0
PD4841a	5	138484046	141684389	2	1	3	0
PD4841a	5	141685514	142667583	2	1	2	0
PD4841a	5	142669223	149254303	2	1	1	0
PD4841a	5	149254499	151983346	2	1	2	0
PD4841a	5	151983819	152720985	2	1	1	0
PD4841a	5	152721475	155202050	2	1	2	0
PD4841a	5	155202528	169823541	2	1	1	0
PD4841a	5	169827662	171854363	2	1	2	0
PD4841a	5	171855298	180790320	2	1	1	0
PD4841a	6	149661	4076787	2	1	2	1
PD4841a	6	4080349	4711062	2	1	3	1
PD4841a	6	4711659	6591629	2	1	2	1
PD4841a	6	6591909	6874708	2	1	4	2
PD4841a	6	6879195	8002558	2	1	3	1
PD4841a	6	8002600	10444626	2	1	2	1
PD4841a	6	10445748	12138879	2	1	3	1
PD4841a	6	12145465	28567244	2	1	2	1
PD4841a	6	28568528	30349201	2	1	3	1
PD4841a	6	30349294	31365869	2	1	2	1
PD4841a	6	31379773	31481113	2	1	3	1
PD4841a	6	31481299	39044826	2	1	2	1
PD4841a	6	39045321	43010921	2	1	3	1
PD4841a	6	43013731	66072286	2	1	2	1
PD4841a	6	66072686	66283800	2	1	3	1
PD4841a	6	66285691	68369183	2	1	2	1
PD4841a	6	68370199	70326025	2	1	3	1
PD4841a	6	70326617	72652525	2	1	4	2
PD4841a	6	72653174	93475639	2	1	2	1
PD4841a	6	93476681	93748333	2	1	3	1
PD4841a	6	93748638	99745231	2	1	2	1
PD4841a	6	99745583	100710353	2	1	3	1
PD4841a	6	100712167	103382636	2	1	4	1
PD4841a	6	103383410	103734829	2	1	3	1
PD4841a	6	103737976	103762061	2	1	0	0
PD4841a	6	103765470	106254773	2	1	3	1
PD4841a	6	106254835	107549331	2	1	5	1
PD4841a	6	107549447	107905802	2	1	2	0
PD4841a	6	107906652	108007734	2	1	2	1
PD4841a	6	108010940	108080572	2	1	2	0
PD4841a	6	108080652	121869061	2	1	2	1
PD4841a	6	121870563	125778158	2	1	3	1
PD4841a	6	125778510	126049615	2	1	5	2
PD4841a	6	126056773	127235563	2	1	3	1
PD4841a	6	127241296	127891451	2	1	6	2
PD4841a	6	127895753	129590111	2	1	4	1
PD4841a	6	129590176	129701605	2	1	3	1
PD4841a	6	129701710	138812530	2	1	2	1
PD4841a	6	138812617	139538211	2	1	3	1
PD4841a	6	139538312	142483664	2	1	2	1
PD4841a	6	142493790	146786737	2	1	3	1
PD4841a	6	146788634	148186670	2	1	5	1
PD4841a	6	148187143	148307918	2	1	4	1
PD4841a	6	148308329	150159464	2	1	2	1
PD4841a	6	150161572	155023758	2	1	3	1
PD4841a	6	155025319	162591754	2	1	2	1
PD4841a	6	162594941	162664364	2	1	0	0
PD4841a	6	162672821	162746442	2	1	1	0
PD4841a	6	162750015	171051005	2	1	2	1
PD4841a	7	43259	2304370	2	1	3	1
PD4841a	7	2306597	18273033	2	1	2	1
PD4841a	7	18273495	21449297	2	1	4	1
PD4841a	7	21450301	27248975	2	1	2	1
PD4841a	7	27249678	28635741	2	1	3	1
PD4841a	7	28635759	32854252	2	1	2	1
PD4841a	7	32860214	35558321	2	1	3	1
PD4841a	7	35558595	36394988	2	1	5	1
PD4841a	7	36395294	37293087	2	1	4	1
PD4841a	7	37293459	38592477	2	1	3	1
PD4841a	7	38592632	38853912	2	1	5	2
PD4841a	7	38853944	40352412	2	1	5	1
PD4841a	7	40355032	44748645	2	1	4	1
PD4841a	7	44750227	46133056	2	1	5	1
PD4841a	7	46133669	46355343	2	1	4	1
PD4841a	7	46355562	54897978	2	1	2	1
PD4841a	7	54898402	58019983	2	1	1	0
PD4841a	7	61063974	65331136	2	1	2	1
PD4841a	7	65333656	99489571	2	1	1	0
PD4841a	7	99493811	100700531	2	1	3	1
PD4841a	7	100701451	108190995	2	1	2	1
PD4841a	7	108191110	111839373	2	1	3	1
PD4841a	7	111839423	127620097	2	1	2	1
PD4841a	7	127622343	129664312	2	1	4	1
PD4841a	7	129671221	133621299	2	1	2	1
PD4841a	7	133622224	134154848	2	1	3	1
PD4841a	7	134155533	137624559	2	1	2	1
PD4841a	7	137624697	138809447	2	1	3	1
PD4841a	7	138809635	142474939	2	1	2	1
PD4841a	7	142476719	142486045	2	1	0	0
PD4841a	7	142486115	142855400	2	1	2	1
PD4841a	7	142855557	145137785	2	1	3	1
PD4841a	7	145138015	152093735	2	1	2	1
PD4841a	7	152095325	152626183	2	1	3	1
PD4841a	7	152627714	154968530	2	1	2	1
PD4841a	7	154969956	157550645	2	1	3	1
PD4841a	7	157551358	159127004	2	1	2	1
PD4841a	8	31254	2604187	2	1	1	0
PD4841a	8	2609287	2990916	2	1	2	0
PD4841a	8	2993323	3856309	2	1	1	0
PD4841a	8	3861116	4285094	2	1	0	0
PD4841a	8	4285390	16723514	2	1	2	0
PD4841a	8	16725205	27299277	2	1	1	0
PD4841a	8	27299653	27669248	2	1	2	0
PD4841a	8	27669365	33936891	2	1	1	0
PD4841a	8	33937316	34650398	2	1	2	0
PD4841a	8	34650750	36827102	2	1	3	1
PD4841a	8	36828888	41165741	2	1	4	1
PD4841a	8	41165794	43824048	2	1	3	1
PD4841a	8	46847534	65794823	2	1	2	1
PD4841a	8	65795946	67492521	2	1	3	1
PD4841a	8	67495309	73053475	2	1	2	1
PD4841a	8	73058766	75281627	2	1	3	1
PD4841a	8	75288996	82033862	2	1	2	1
PD4841a	8	82034298	82673423	2	1	2	0
PD4841a	8	82675545	82927769	2	1	2	1
PD4841a	8	82929786	83266811	2	1	1	0
PD4841a	8	83268108	83717972	2	1	2	1
PD4841a	8	83723890	84013368	2	1	2	0
PD4841a	8	84014200	87277391	2	1	2	1
PD4841a	8	87278567	90844621	2	1	3	1
PD4841a	8	90846042	91580978	2	1	4	1
PD4841a	8	91581446	94096913	2	1	2	1
PD4841a	8	94098424	95068543	2	1	3	1
PD4841a	8	95069787	96683369	2	1	4	1
PD4841a	8	96684314	98727826	2	1	3	1
PD4841a	8	98728283	99479712	2	1	4	1
PD4841a	8	99479823	107881658	2	1	3	1
PD4841a	8	107885991	109934834	2	1	2	1
PD4841a	8	109937074	110823361	2	1	3	1
PD4841a	8	110824039	116902508	2	1	2	1
PD4841a	8	116903527	118089289	2	1	3	1
PD4841a	8	118089513	126406264	2	1	2	1
PD4841a	8	126409713	128423650	2	1	3	1
PD4841a	8	128423817	129033872	2	1	5	2
PD4841a	8	129035824	129901532	2	1	3	1
PD4841a	8	129902395	132863965	2	1	2	1
PD4841a	8	132865811	134633340	2	1	3	1
PD4841a	8	134633733	135062170	2	1	2	1
PD4841a	8	135062237	135270005	2	1	2	0
PD4841a	8	135270311	135460949	2	1	2	1
PD4841a	8	135461610	136693868	2	1	1	0
PD4841a	8	136694518	138995640	2	1	2	1
PD4841a	8	138999704	139440613	2	1	1	0
PD4841a	8	139441239	140746697	2	1	3	1
PD4841a	8	140747764	141811730	2	1	4	1
PD4841a	8	141815174	142926138	2	1	4	2
PD4841a	8	142928397	145921005	2	1	3	1
PD4841a	8	145928780	146298155	2	1	1	0
PD4841a	9	37747	1518733	2	1	2	0
PD4841a	9	1518763	2478370	2	1	3	1
PD4841a	9	2481455	12886183	2	1	2	0
PD4841a	9	12886544	17132394	2	1	3	0
PD4841a	9	17137696	32818039	2	1	2	0
PD4841a	9	32818679	36671509	2	1	3	0
PD4841a	9	36672686	37812322	2	1	2	0
PD4841a	9	37812961	93575966	2	1	1	0
PD4841a	9	93578499	94178987	2	1	2	0
PD4841a	9	94179978	97310761	2	1	1	0
PD4841a	9	97314323	102992644	2	1	2	0
PD4841a	9	102993175	108878507	2	1	1	0
PD4841a	9	108878562	109639062	2	1	2	0
PD4841a	9	109639552	111967662	2	1	3	0
PD4841a	9	111968095	112396877	2	1	2	0
PD4841a	9	112401605	121169876	2	1	1	0
PD4841a	9	121171565	121649124	2	1	2	0
PD4841a	9	121653077	122755952	2	1	1	0
PD4841a	9	122759340	127249146	2	1	2	0
PD4841a	9	127260052	130215279	2	1	1	0
PD4841a	9	130218200	130785501	2	1	2	0
PD4841a	9	130787213	141091394	2	1	1	0
PD4841a	10	72759	2192742	2	1	2	1
PD4841a	10	2193119	2481830	2	1	3	1
PD4841a	10	2487257	5802436	2	1	4	1
PD4841a	10	5802450	6267175	2	1	3	1
PD4841a	10	6268422	8047550	2	1	2	1
PD4841a	10	8047948	11531020	2	1	3	1
PD4841a	10	11532658	22533544	2	1	2	1
PD4841a	10	22534190	25122822	2	1	3	1
PD4841a	10	25122898	32256434	2	1	2	1
PD4841a	10	32257332	34836471	2	1	3	1
PD4841a	10	34841918	35435198	2	1	4	2
PD4841a	10	35438337	36357781	2	1	3	1
PD4841a	10	36360409	39076221	2	1	2	1
PD4841a	10	42433540	45229247	2	1	3	1
PD4841a	10	45230151	46189527	2	1	4	1
PD4841a	10	46206639	54388026	2	1	3	1
PD4841a	10	54388154	75410138	2	1	2	1
PD4841a	10	75412553	81149673	2	1	3	1
PD4841a	10	81154812	98912199	2	1	2	1
PD4841a	10	98912235	99204791	2	1	3	1
PD4841a	10	99204967	107118783	2	1	2	1
PD4841a	10	107119260	108358498	2	1	3	1
PD4841a	10	108358594	108974359	2	1	4	1
PD4841a	10	108976924	109403134	2	1	3	1
PD4841a	10	109403208	115899972	2	1	2	1
PD4841a	10	115900389	118200623	2	1	3	1
PD4841a	10	118202639	124756392	2	1	2	1
PD4841a	10	124756654	129159917	2	1	3	1
PD4841a	10	129160313	130059786	2	1	2	1
PD4841a	10	130066468	130506499	2	1	3	1
PD4841a	10	130510265	135506704	2	1	2	1
PD4841a	11	198572	8504793	2	1	1	0
PD4841a	11	8504854	9818005	2	1	2	0
PD4841a	11	9818132	17514347	2	1	1	0
PD4841a	11	17514392	18521791	2	1	3	0
PD4841a	11	18526541	20736413	2	1	2	0
PD4841a	11	20736800	22505206	2	1	1	0
PD4841a	11	22505419	23725955	2	1	3	1
PD4841a	11	23725980	24530482	2	1	5	2
PD4841a	11	24534634	25376803	2	1	7	2
PD4841a	11	25376823	29183543	2	1	6	2
PD4841a	11	29184213	33016554	2	1	3	1
PD4841a	11	33016977	33375955	2	1	5	2
PD4841a	11	33376095	35098193	2	1	5	1
PD4841a	11	35101128	43766902	2	1	3	1
PD4841a	11	43767149	47490210	2	1	4	1
PD4841a	11	47496827	60294184	2	1	2	1
PD4841a	11	60297968	63217511	2	1	3	1
PD4841a	11	63217991	68623432	2	1	2	1
PD4841a	11	68627078	69214531	2	1	3	1
PD4841a	11	69214703	69813245	2	1	4	1
PD4841a	11	69813728	70927813	2	1	3	1
PD4841a	11	70930333	71210405	2	1	4	1
PD4841a	11	71213007	74654792	2	1	3	1
PD4841a	11	74655606	82173237	2	1	2	1
PD4841a	11	82174969	83070554	2	1	3	1
PD4841a	11	83075736	84541974	2	1	2	1
PD4841a	11	84546391	86440313	2	1	3	1
PD4841a	11	86444802	101449864	2	1	2	1
PD4841a	11	101450781	101900278	2	1	3	1
PD4841a	11	101902057	102748695	2	1	5	2
PD4841a	11	102749448	104044680	2	1	2	1
PD4841a	11	104044969	106497114	2	1	3	1
PD4841a	11	106499493	124564098	2	1	2	1
PD4841a	11	124564631	124881753	2	1	3	1
PD4841a	11	124882302	134944770	2	1	2	1
PD4841a	12	150442	3193027	2	1	3	1
PD4841a	12	3194797	6106018	2	1	2	1
PD4841a	12	6106255	6859797	2	1	3	1
PD4841a	12	6863938	10354389	2	1	2	1
PD4841a	12	10354796	11815736	2	1	3	1
PD4841a	12	11815761	12454262	2	1	7	3
PD4841a	12	12454262	12482503	2	1	6	2
PD4841a	12	12486705	14693353	2	1	3	1
PD4841a	12	14694202	17593722	2	1	2	1
PD4841a	12	17594500	19419496	2	1	3	1
PD4841a	12	19420992	23312908	2	1	4	1
PD4841a	12	23314321	23991691	2	1	3	1
PD4841a	12	23995248	32057975	2	1	2	1
PD4841a	12	32061168	40652082	2	1	3	1
PD4841a	12	40652869	41371425	2	1	2	1
PD4841a	12	41372512	42361106	2	1	2	0
PD4841a	12	42362561	42535373	2	1	2	1
PD4841a	12	42539218	43265811	2	1	3	1
PD4841a	12	43265958	62213478	2	1	2	1
PD4841a	12	62216253	62721085	2	1	1	0
PD4841a	12	62724863	68841276	2	1	2	1
PD4841a	12	68845536	70985698	2	1	3	1
PD4841a	12	70987946	80583820	2	1	2	1
PD4841a	12	80586847	80828718	2	1	2	0
PD4841a	12	80829550	85362872	2	1	2	1
PD4841a	12	85369253	91894216	2	1	3	1
PD4841a	12	91899684	94370156	2	1	2	1
PD4841a	12	94370895	97880370	2	1	3	1
PD4841a	12	97881433	114569461	2	1	2	1
PD4841a	12	114569487	120051306	2	1	3	1
PD4841a	12	120051929	121590623	2	1	4	1
PD4841a	12	121593019	123012977	2	1	3	1
PD4841a	12	123015489	133778189	2	1	2	1
PD4841a	13	19026949	33665058	2	1	2	1
PD4841a	13	33668081	38357838	2	1	3	1
PD4841a	13	38357928	40286415	2	1	4	1
PD4841a	13	40289621	46265618	2	1	2	0
PD4841a	13	46265647	53220960	2	1	1	0
PD4841a	13	53229017	53326641	2	1	2	1
PD4841a	13	53326722	56159184	2	1	3	1
PD4841a	13	56160148	67254784	2	1	2	1
PD4841a	13	67255549	68462349	2	1	3	1
PD4841a	13	68463540	75271925	2	1	2	1
PD4841a	13	75272186	75556901	2	1	3	1
PD4841a	13	75559064	90794576	2	1	2	1
