ENSRNOG00000065359	ENSRNOT00000116931	7	-1	340974	342280	lncRNA
ENSRNOG00000065359	ENSRNOT00000119885	7	-1	341022	342280	lncRNA
ENSRNOG00000067773	ENSRNOT00000098636	7	-1	348423	352322	protein_coding
ENSRNOG00000067773	ENSRNOT00000051488	7	-1	348423	352322	protein_coding
ENSRNOG00000025641	ENSRNOT00000076932	7	-1	106689410	106712724	Gml	protein_coding
ENSRNOG00000068909	ENSRNOT00000097748	7	-1	106718274	106723103	LOC120093683	protein_coding
ENSRNOG00000068909	ENSRNOT00000105810	7	-1	106718274	106723103	LOC120093683	protein_coding
ENSRNOG00000068909	ENSRNOT00000099698	7	-1	106718274	106747485	LOC120093683	protein_coding
ENSRNOG00000068909	ENSRNOT00000091401	7	-1	106740418	106779278	LOC120093683	protein_coding
ENSRNOG00000068909	ENSRNOT00000068707	7	-1	106741581	106747485	LOC120093683	protein_coding
ENSRNOG00000068909	ENSRNOT00000038109	7	-1	106773762	106779278	LOC120093683	protein_coding
ENSRNOG00000068978	ENSRNOT00000097505	7	-1	106808559	106814048	Cyp11b3	pseudogene
ENSRNOG00000030111	ENSRNOT00000041774	7	-1	106838590	106845004	Cyp11b3	protein_coding
ENSRNOG00000030111	ENSRNOT00000101557	7	-1	106838590	106845004	Cyp11b3	protein_coding
ENSRNOG00000047072	ENSRNOT00000073179	7	-1	106865291	106867047	Ly6m	protein_coding
ENSRNOG00000007091	ENSRNOT00000076790	7	1	106935761	106939689	Ly6e	protein_coding
ENSRNOG00000007091	ENSRNOT00000009333	7	1	106935996	106939689	Ly6e	protein_coding
ENSRNOG00000061813	ENSRNOT00000093784	7	-1	106959511	106962647	Ly6c	protein_coding
ENSRNOG00000061813	ENSRNOT00000031916	7	-1	106959511	106963215	Ly6c	protein_coding
ENSRNOG00000061813	ENSRNOT00000081444	7	-1	106959511	106963329	Ly6c	protein_coding
ENSRNOG00000070877	ENSRNOT00000110914	7	-1	106994540	106997227	protein_coding
ENSRNOG00000037375	ENSRNOT00000082405	7	-1	107011588	107126030	RGD1565410	protein_coding
ENSRNOG00000037375	ENSRNOT00000056557	7	-1	107011588	107163788	RGD1565410	protein_coding
ENSRNOG00000048850	ENSRNOT00000076236	7	-1	107011623	107015179	LOC300024	protein_coding
ENSRNOG00000007137	ENSRNOT00000009395	7	-1	107062325	107067310	Ly6i	protein_coding
ENSRNOG00000048148	ENSRNOT00000071091	7	1	107141903	107143843	Ly6l	protein_coding
ENSRNOG00000037374	ENSRNOT00000076594	7	-1	107183469	107189981	Ly6al	protein_coding
ENSRNOG00000007334	ENSRNOT00000056554	7	-1	107258779	107261454	Ly6h	protein_coding
ENSRNOG00000007334	ENSRNOT00000076014	7	-1	107258779	107261454	Ly6h	protein_coding
ENSRNOG00000064680	ENSRNOT00000103232	7	1	107285654	107288702	Gpihbp1	protein_coding
ENSRNOG00000007489	ENSRNOT00000104546	7	1	107306867	107320270	Zfp41	protein_coding
ENSRNOG00000007489	ENSRNOT00000103443	7	1	107307344	107317813	Zfp41	protein_coding
ENSRNOG00000007489	ENSRNOT00000107500	7	1	107307361	107320270	Zfp41	protein_coding
ENSRNOG00000007489	ENSRNOT00000076606	7	1	107307956	107320270	Zfp41	protein_coding
ENSRNOG00000021765	ENSRNOT00000077773	7	1	107325607	107330907	Gli4	protein_coding
ENSRNOG00000021765	ENSRNOT00000112772	7	1	107325710	107330907	Gli4	protein_coding
ENSRNOG00000021765	ENSRNOT00000029711	7	1	107325716	107330907	Gli4	protein_coding
ENSRNOG00000021765	ENSRNOT00000107862	7	1	107327097	107330907	Gli4	protein_coding
ENSRNOG00000007500	ENSRNOT00000106595	7	-1	107342527	107363526	Top1mt	protein_coding
ENSRNOG00000007500	ENSRNOT00000009965	7	-1	107342527	107365573	Top1mt	protein_coding
ENSRNOG00000007500	ENSRNOT00000088064	7	-1	107342527	107366049	Top1mt	protein_coding
ENSRNOG00000007597	ENSRNOT00000075837	7	1	107391984	107402713	Rhpn1	protein_coding
ENSRNOG00000063910	ENSRNOT00000082395	7	1	107423495	107423601	LOC120093904	snRNA
ENSRNOG00000007668	ENSRNOT00000010084	7	-1	107433605	107434690	Mafa	protein_coding
ENSRNOG00000007684	ENSRNOT00000010120	7	-1	107440694	107525451	Zc3h3	protein_coding
ENSRNOG00000007684	ENSRNOT00000101021	7	-1	107442272	107525451	Zc3h3	protein_coding
ENSRNOG00000056857	ENSRNOT00000078728	7	1	107446145	107446279	LOC120093992	snoRNA
ENSRNOG00000007728	ENSRNOT00000095149	7	1	107542083	107547055	Gsdmd	protein_coding
ENSRNOG00000007728	ENSRNOT00000075917	7	1	107542418	107547051	Gsdmd	protein_coding
ENSRNOG00000032231	ENSRNOT00000048363	7	-1	107569554	107574173	Mroh6	protein_coding
ENSRNOG00000007939	ENSRNOT00000099056	7	-1	107576627	107580102	Naprt	protein_coding
ENSRNOG00000007939	ENSRNOT00000101682	7	-1	107576663	107580024	Naprt	protein_coding
ENSRNOG00000007939	ENSRNOT00000010637	7	-1	107576663	107580102	Naprt	protein_coding
ENSRNOG00000021638	ENSRNOT00000094330	7	-1	107581930	107587769	Pycr3	protein_coding
ENSRNOG00000021638	ENSRNOT00000029456	7	-1	107581930	107591888	Pycr3	protein_coding
ENSRNOG00000021638	ENSRNOT00000111979	7	-1	107581930	107596405	Pycr3	protein_coding
ENSRNOG00000021638	ENSRNOT00000110570	7	-1	107581930	107596626	Pycr3	protein_coding
ENSRNOG00000021638	ENSRNOT00000112184	7	-1	107581930	107608799	Pycr3	protein_coding
ENSRNOG00000021638	ENSRNOT00000117537	7	-1	107581931	107591888	Pycr3	protein_coding
ENSRNOG00000021638	ENSRNOT00000098616	7	-1	107581931	107596628	Pycr3	protein_coding
ENSRNOG00000021638	ENSRNOT00000106771	7	-1	107581933	107596394	Pycr3	protein_coding
ENSRNOG00000008686	ENSRNOT00000056527	7	1	107596724	107599243	Tigd5	protein_coding
ENSRNOG00000021638	ENSRNOT00000087328	7	-1	107603549	107608789	Pycr3	protein_coding
ENSRNOG00000009020	ENSRNOT00000100492	7	-1	107612094	107616244	Gfus	protein_coding
ENSRNOG00000009020	ENSRNOT00000012306	7	-1	107612095	107616948	Gfus	protein_coding
ENSRNOG00000009020	ENSRNOT00000082058	7	-1	107612095	107616948	Gfus	protein_coding
ENSRNOG00000009302	ENSRNOT00000012321	7	1	107627267	107636321	Zfp623	protein_coding
ENSRNOG00000068807	ENSRNOT00000082954	7	1	107639593	107639730	RNaseP_nuc	ribozyme
ENSRNOG00000057901	ENSRNOT00000085758	7	1	107650217	107686556	Zfp707l1	protein_coding
ENSRNOG00000057901	ENSRNOT00000076565	7	1	107650474	107686460	Zfp707l1	protein_coding
ENSRNOG00000057901	ENSRNOT00000066233	7	1	107650510	107661334	Zfp707l1	protein_coding
ENSRNOG00000057901	ENSRNOT00000108900	7	1	107666939	107686556	Zfp707l1	protein_coding
ENSRNOG00000065332	ENSRNOT00000083397	7	1	107670597	107670734	RNaseP_nuc	ribozyme
ENSRNOG00000057901	ENSRNOT00000081286	7	1	107679562	107686556	Zfp707l1	protein_coding
ENSRNOG00000057901	ENSRNOT00000078368	7	1	107679604	107703459	Zfp707l1	protein_coding
ENSRNOG00000047521	ENSRNOT00000073835	7	-1	107693574	107695375	Ccdc166	protein_coding
ENSRNOG00000009336	ENSRNOT00000091960	7	1	107694964	107714645	Mapk15	protein_coding
ENSRNOG00000009336	ENSRNOT00000012461	7	1	107709305	107714639	Mapk15	protein_coding
ENSRNOG00000009336	ENSRNOT00000110168	7	1	107709305	107714639	Mapk15	protein_coding
ENSRNOG00000030264	ENSRNOT00000048446	7	-1	107716431	107724619	Fam83h	protein_coding
ENSRNOG00000030264	ENSRNOT00000082433	7	-1	107716431	107728672	Fam83h	protein_coding
ENSRNOG00000063360	ENSRNOT00000101654	7	1	107724997	107759162	Iqank1	protein_coding
ENSRNOG00000032574	ENSRNOT00000045280	7	-1	107759343	107782331	Scrib	protein_coding
ENSRNOG00000032574	ENSRNOT00000097559	7	-1	107759343	107782331	Scrib	protein_coding
ENSRNOG00000032574	ENSRNOT00000101717	7	-1	107759343	107782331	Scrib	protein_coding
ENSRNOG00000032574	ENSRNOT00000102170	7	-1	107759343	107782331	Scrib	protein_coding
ENSRNOG00000009960	ENSRNOT00000013353	7	-1	107782770	107789371	Puf60	protein_coding
ENSRNOG00000009960	ENSRNOT00000056481	7	-1	107782770	107789377	Puf60	protein_coding
ENSRNOG00000009960	ENSRNOT00000098671	7	-1	107782770	107794053	Puf60	protein_coding
ENSRNOG00000009960	ENSRNOT00000109562	7	-1	107782770	107794531	Puf60	protein_coding
ENSRNOG00000009960	ENSRNOT00000102633	7	-1	107782804	107794531	Puf60	protein_coding
ENSRNOG00000009960	ENSRNOT00000096390	7	-1	107782808	107794531	Puf60	protein_coding
ENSRNOG00000029535	ENSRNOT00000078846	7	-1	107799497	107805230	Nrbp2	protein_coding
ENSRNOG00000029535	ENSRNOT00000051294	7	-1	107799497	107805230	Nrbp2	protein_coding
ENSRNOG00000068431	ENSRNOT00000109637	7	-1	107817693	107831159	Eppk1	protein_coding
ENSRNOG00000023828	ENSRNOT00000014191	7	-1	107838080	107845981	LOC680875	protein_coding
ENSRNOG00000063136	ENSRNOT00000110493	7	1	107846092	107848568	lncRNA
ENSRNOG00000066049	ENSRNOT00000119944	7	1	107854715	107856810	LOC102548374	lncRNA
ENSRNOG00000066873	ENSRNOT00000094714	7	1	107856907	107872448	lncRNA
ENSRNOG00000066873	ENSRNOT00000103231	7	1	107857234	107876038	lncRNA
ENSRNOG00000066873	ENSRNOT00000110427	7	1	107857260	107872448	lncRNA
ENSRNOG00000023781	ENSRNOT00000040762	7	-1	107887764	107916587	Plec	protein_coding
ENSRNOG00000023781	ENSRNOT00000086550	7	-1	107887764	107917237	Plec	protein_coding
ENSRNOG00000023781	ENSRNOT00000083429	7	-1	107887764	107922798	Plec	protein_coding
ENSRNOG00000023781	ENSRNOT00000091285	7	-1	107887764	107945467	Plec	protein_coding
ENSRNOG00000004361	ENSRNOT00000106920	7	-1	107949043	107958304	Parp10	protein_coding
ENSRNOG00000004361	ENSRNOT00000006376	7	-1	107949043	107958304	Parp10	protein_coding
ENSRNOG00000029941	ENSRNOT00000059599	7	1	107962207	107965366	Grina	protein_coding
ENSRNOG00000062934	ENSRNOT00000100638	7	-1	107982355	107985091	protein_coding
ENSRNOG00000029590	ENSRNOT00000050522	7	1	107983796	108007479	Spatc1	protein_coding
ENSRNOG00000037299	ENSRNOT00000056421	7	1	108009173	108011763	Smpd5	protein_coding
ENSRNOG00000037299	ENSRNOT00000096571	7	1	108009225	108011763	Smpd5	protein_coding
ENSRNOG00000011781	ENSRNOT00000077314	7	-1	108011475	108022221	Oplah	protein_coding
ENSRNOG00000011781	ENSRNOT00000016424	7	-1	108011475	108022221	Oplah	protein_coding
ENSRNOG00000011781	ENSRNOT00000110169	7	-1	108011475	108024974	Oplah	protein_coding
ENSRNOG00000011781	ENSRNOT00000080724	7	-1	108011475	108035297	Oplah	protein_coding
ENSRNOG00000012348	ENSRNOT00000016464	7	1	108047831	108050573	Exosc4	protein_coding
ENSRNOG00000029280	ENSRNOT00000097084	7	1	108051861	108055474	Gpaa1	protein_coding
ENSRNOG00000029280	ENSRNOT00000048706	7	1	108051895	108055484	Gpaa1	protein_coding
ENSRNOG00000029280	ENSRNOT00000109632	7	1	108051912	108055477	Gpaa1	protein_coding
ENSRNOG00000029280	ENSRNOT00000107531	7	1	108051974	108055478	Gpaa1	protein_coding
ENSRNOG00000012457	ENSRNOT00000017067	7	1	108067115	108069479	Cyc1	protein_coding
ENSRNOG00000012812	ENSRNOT00000018031	7	-1	108070687	108074955	Sharpin	protein_coding
ENSRNOG00000013514	ENSRNOT00000018240	7	1	108075189	108078247	Maf1	protein_coding
ENSRNOG00000013514	ENSRNOT00000098036	7	1	108075322	108078249	Maf1	protein_coding
ENSRNOG00000033520	ENSRNOT00000049198	7	1	108078337	108087034	Wdr97	protein_coding
ENSRNOG00000070029	ENSRNOT00000096082	7	-1	108078990	108079505	pseudogene
ENSRNOG00000029238	ENSRNOT00000040981	7	1	108091951	108094737	Hgh1	protein_coding
ENSRNOG00000013753	ENSRNOT00000018528	7	-1	108094836	108097874	Tssk5	protein_coding
ENSRNOG00000030355	ENSRNOT00000081632	7	1	108102734	108172146	Mroh1	protein_coding
ENSRNOG00000030355	ENSRNOT00000105527	7	1	108102734	108172146	Mroh1	protein_coding
ENSRNOG00000030355	ENSRNOT00000051754	7	1	108114813	108129746	Mroh1	protein_coding
ENSRNOG00000071132	ENSRNOT00000117049	7	-1	108137837	108137943	LOC120093924	snRNA
ENSRNOG00000021773	ENSRNOT00000104795	7	-1	108172066	108194018	Bop1	protein_coding
ENSRNOG00000021773	ENSRNOT00000025134	7	-1	108172103	108195931	Bop1	protein_coding
ENSRNOG00000021812	ENSRNOT00000029768	7	1	108176608	108178626	Scx	protein_coding
ENSRNOG00000021732	ENSRNOT00000098804	7	1	108196056	108222720	Hsf1	protein_coding
ENSRNOG00000021732	ENSRNOT00000050108	7	1	108196056	108223011	Hsf1	protein_coding
ENSRNOG00000021732	ENSRNOT00000101096	7	1	108196056	108223011	Hsf1	protein_coding
ENSRNOG00000021732	ENSRNOT00000106601	7	1	108217511	108223011	Hsf1	protein_coding
ENSRNOG00000028711	ENSRNOT00000094708	7	-1	108218524	108234285	Dgat1	protein_coding
ENSRNOG00000028711	ENSRNOT00000039795	7	-1	108223891	108234257	Dgat1	protein_coding
ENSRNOG00000028711	ENSRNOT00000095211	7	-1	108223892	108234299	Dgat1	protein_coding
ENSRNOG00000025594	ENSRNOT00000035423	7	-1	108240986	108244636	Scrt1	protein_coding
ENSRNOG00000069400	ENSRNOT00000104481	7	1	108245918	108255454	lncRNA
ENSRNOG00000069400	ENSRNOT00000095016	7	1	108245918	108255454	lncRNA
ENSRNOG00000025497	ENSRNOT00000106788	7	-1	108257160	108258878	Tmem249	protein_coding
ENSRNOG00000025497	ENSRNOT00000097733	7	-1	108257166	108262507	Tmem249	protein_coding
ENSRNOG00000025497	ENSRNOT00000035199	7	-1	108259594	108262513	Tmem249	protein_coding
ENSRNOG00000032561	ENSRNOT00000047380	7	1	108262612	108268034	Slc52a2	protein_coding
ENSRNOG00000030334	ENSRNOT00000044893	7	1	108301415	108319436	Adck5	protein_coding
ENSRNOG00000060996	ENSRNOT00000091556	7	-1	108301582	108301942	AC139605.1	pseudogene
ENSRNOG00000030705	ENSRNOT00000086796	7	-1	108319434	108329934	Cpsf1	protein_coding
ENSRNOG00000014314	ENSRNOT00000040422	7	-1	108333381	108337553	Slc39a4	protein_coding
ENSRNOG00000014314	ENSRNOT00000071522	7	-1	108333381	108337553	Slc39a4	protein_coding
ENSRNOG00000014633	ENSRNOT00000019707	7	-1	108341989	108345837	Vps28	protein_coding
ENSRNOG00000014633	ENSRNOT00000108573	7	-1	108341991	108345790	Vps28	protein_coding
ENSRNOG00000014633	ENSRNOT00000103642	7	-1	108341994	108345780	Vps28	protein_coding
ENSRNOG00000014703	ENSRNOT00000019754	7	-1	108346047	108360750	Tonsl	protein_coding
ENSRNOG00000014811	ENSRNOT00000111651	7	-1	108364381	108377265	Zftraf1	protein_coding
ENSRNOG00000014811	ENSRNOT00000088696	7	-1	108364381	108379615	Zftraf1	protein_coding
ENSRNOG00000014811	ENSRNOT00000077172	7	-1	108367571	108377265	Zftraf1	protein_coding
ENSRNOG00000060123	ENSRNOT00000085152	7	1	108376011	108388364	Kifc2	protein_coding
ENSRNOG00000014811	ENSRNOT00000019876	7	-1	108378012	108380021	Zftraf1	protein_coding
ENSRNOG00000060123	ENSRNOT00000093128	7	1	108380932	108388362	Kifc2	protein_coding
ENSRNOG00000060123	ENSRNOT00000092888	7	1	108386126	108388484	Kifc2	protein_coding
ENSRNOG00000060123	ENSRNOT00000092873	7	1	108386255	108388364	Kifc2	protein_coding
ENSRNOG00000015371	ENSRNOT00000020696	7	-1	108387969	108390049	Foxh1	protein_coding
ENSRNOG00000015450	ENSRNOT00000117934	7	1	108391656	108414811	Ppp1r16a	protein_coding
ENSRNOG00000015450	ENSRNOT00000020768	7	1	108391656	108414811	Ppp1r16a	protein_coding
ENSRNOG00000015450	ENSRNOT00000095784	7	1	108391656	108419509	Ppp1r16a	protein_coding
ENSRNOG00000033915	ENSRNOT00000050556	7	1	108416642	108419494	Gpt	protein_coding
ENSRNOG00000015685	ENSRNOT00000021208	7	1	108421350	108423461	Mfsd3	protein_coding
ENSRNOG00000032446	ENSRNOT00000045135	7	-1	108423455	108430619	Recql4	protein_coding
ENSRNOG00000016128	ENSRNOT00000097197	7	1	108430792	108437100	Lrrc14	protein_coding
ENSRNOG00000016128	ENSRNOT00000077562	7	1	108430806	108437100	Lrrc14	protein_coding
ENSRNOG00000016128	ENSRNOT00000021673	7	1	108434912	108437111	Lrrc14	protein_coding
ENSRNOG00000016204	ENSRNOT00000030517	7	-1	108437296	108444438	Lrrc24	protein_coding
ENSRNOG00000068599	ENSRNOT00000099926	7	-1	108443782	108446121	MGC94207	protein_coding
ENSRNOG00000016566	ENSRNOT00000052227	7	-1	108446282	108538831	Arhgap39	protein_coding
ENSRNOG00000016566	ENSRNOT00000104965	7	-1	108446282	108538831	Arhgap39	protein_coding
ENSRNOG00000030308	ENSRNOT00000028184	7	-1	108568597	108598623	Zfp251	protein_coding
ENSRNOG00000004484	ENSRNOT00000005925	7	1	108598673	108624764	Commd5	protein_coding
ENSRNOG00000058682	ENSRNOT00000088464	7	1	108600658	108600820	LOC120093953	snRNA
ENSRNOG00000050695	ENSRNOT00000046227	7	1	108607689	108618185	Zfp7	protein_coding
ENSRNOG00000050695	ENSRNOT00000064873	7	1	108609614	108612696	Zfp7	protein_coding
ENSRNOG00000068956	ENSRNOT00000100252	7	1	108622324	108628481	Rpl8-ps7	protein_coding
ENSRNOG00000068956	ENSRNOT00000109113	7	1	108622324	108628482	Rpl8-ps7	protein_coding
ENSRNOG00000068661	ENSRNOT00000075636	7	-1	108632250	108637433	Zfp647	protein_coding
ENSRNOG00000069134	ENSRNOT00000074262	7	1	108632612	108634178	protein_coding
ENSRNOG00000063626	ENSRNOT00000116163	7	-1	108653179	108655597	protein_coding
ENSRNOG00000034107	ENSRNOT00000041750	7	1	108682176	108684358	C7h8orf33	protein_coding
ENSRNOG00000069872	ENSRNOT00000105141	7	-1	108754016	108756948	lncRNA
ENSRNOG00000064054	ENSRNOT00000110835	7	-1	108757729	108759258	lncRNA
ENSRNOG00000004583	ENSRNOT00000006184	7	-1	108759904	108767350	Mb	protein_coding
ENSRNOG00000004583	ENSRNOT00000116985	7	-1	108759904	108767383	Mb	protein_coding
ENSRNOG00000004688	ENSRNOT00000113975	7	-1	108810628	108887735	Rbfox2	protein_coding
ENSRNOG00000004688	ENSRNOT00000102503	7	-1	108813899	108887735	Rbfox2	protein_coding
ENSRNOG00000004688	ENSRNOT00000115642	7	-1	108813965	108939717	Rbfox2	protein_coding
ENSRNOG00000004688	ENSRNOT00000098506	7	-1	108813965	109054691	Rbfox2	protein_coding
ENSRNOG00000004688	ENSRNOT00000090370	7	-1	108815416	108898236	Rbfox2	protein_coding
ENSRNOG00000004688	ENSRNOT00000066431	7	-1	108815619	109054403	Rbfox2	protein_coding
ENSRNOG00000004688	ENSRNOT00000114650	7	-1	108817080	109054403	Rbfox2	protein_coding
ENSRNOG00000067202	ENSRNOT00000114257	7	-1	108987069	108987226	LOC120094024	snRNA
ENSRNOG00000052981	ENSRNOT00000104767	7	-1	109131064	109147649	LOC108351606	protein_coding
ENSRNOG00000052981	ENSRNOT00000094291	7	-1	109131065	109138745	LOC108351606	protein_coding
ENSRNOG00000052981	ENSRNOT00000089076	7	-1	109131645	109136503	LOC108351606	protein_coding
ENSRNOG00000052981	ENSRNOT00000118110	7	-1	109131645	109138745	LOC108351606	protein_coding
ENSRNOG00000023410	ENSRNOT00000031951	7	-1	109140871	109147649	Apol9a	protein_coding
ENSRNOG00000047414	ENSRNOT00000101940	7	-1	109157933	109175591	AABR07058479.1	protein_coding
ENSRNOG00000047414	ENSRNOT00000071132	7	-1	109158259	109175280	AABR07058479.1	protein_coding
ENSRNOG00000047414	ENSRNOT00000112346	7	-1	109158259	109175301	AABR07058479.1	protein_coding
ENSRNOG00000069032	ENSRNOT00000112472	7	-1	109179359	109181037	LOC120093819	protein_coding
ENSRNOG00000069032	ENSRNOT00000068221	7	-1	109179359	109187093	LOC120093819	protein_coding
ENSRNOG00000068725	ENSRNOT00000095980	7	-1	109211989	109215913	LOC120093820	protein_coding
ENSRNOG00000004843	ENSRNOT00000006416	7	-1	109236321	109236758	Pole3	protein_coding
ENSRNOG00000068019	ENSRNOT00000102750	7	-1	109238102	109248235	lncRNA
ENSRNOG00000023122	ENSRNOT00000031568	7	-1	109248942	109253716	Apol11a	protein_coding
ENSRNOG00000067417	ENSRNOT00000097472	7	1	109264371	109268674	LOC102552424	protein_coding
ENSRNOG00000042771	ENSRNOT00000089135	7	1	109288725	109297723	Apol3	protein_coding
ENSRNOG00000042771	ENSRNOT00000094760	7	1	109295762	109297723	Apol3	protein_coding
ENSRNOG00000047782	ENSRNOT00000074888	7	1	109305709	109322109	RGD1309808	protein_coding
ENSRNOG00000047782	ENSRNOT00000091911	7	1	109305709	109322865	RGD1309808	protein_coding
ENSRNOG00000047782	ENSRNOT00000092095	7	1	109317461	109322865	RGD1309808	protein_coding
ENSRNOG00000070111	ENSRNOT00000074293	7	-1	109331392	109338012	Apol2	protein_coding
ENSRNOG00000070111	ENSRNOT00000075248	7	-1	109331392	109338558	Apol2	protein_coding
ENSRNOG00000049236	ENSRNOT00000116925	7	-1	109343706	109424457	Myh9	protein_coding
ENSRNOG00000049236	ENSRNOT00000119854	7	-1	109343718	109376509	Myh9	protein_coding
ENSRNOG00000049236	ENSRNOT00000037611	7	-1	109343718	109424457	Myh9	protein_coding
ENSRNOG00000049236	ENSRNOT00000007398	7	-1	109343718	109424457	Myh9	protein_coding
ENSRNOG00000049236	ENSRNOT00000111963	7	-1	109377955	109424457	Myh9	protein_coding
ENSRNOG00000055884	ENSRNOT00000088014	7	-1	109422947	109423048	LOC120093913	snRNA
ENSRNOG00000053482	ENSRNOT00000078365	7	1	109475385	109475522	LOC120094023	snoRNA
ENSRNOG00000005614	ENSRNOT00000067483	7	-1	109496761	109510359	Txn2	protein_coding
ENSRNOG00000005614	ENSRNOT00000114822	7	-1	109505286	109510359	Txn2	protein_coding
ENSRNOG00000005614	ENSRNOT00000078528	7	-1	109506243	109510359	Txn2	protein_coding
ENSRNOG00000005749	ENSRNOT00000007598	7	-1	109521761	109540874	Foxred2	protein_coding
ENSRNOG00000005804	ENSRNOT00000029753	7	-1	109539356	109552206	Eif3d	protein_coding
ENSRNOG00000005804	ENSRNOT00000104391	7	-1	109539356	109552206	Eif3d	protein_coding
ENSRNOG00000065511	ENSRNOT00000106728	7	-1	109574459	109697227	Cacng2	protein_coding
ENSRNOG00000070332	ENSRNOT00000118893	7	1	109698560	109703180	lncRNA
ENSRNOG00000006440	ENSRNOT00000112331	7	-1	109738622	109748704	Ift27	protein_coding
ENSRNOG00000006440	ENSRNOT00000008450	7	-1	109738622	109754416	Ift27	protein_coding
ENSRNOG00000006471	ENSRNOT00000067635	7	-1	109772593	109784561	Pvalb	protein_coding
ENSRNOG00000070691	ENSRNOT00000114363	7	-1	109796019	109797376	lncRNA
ENSRNOG00000006940	ENSRNOT00000009544	7	1	109826020	109843389	Ncf4	protein_coding
ENSRNOG00000006940	ENSRNOT00000101098	7	1	109830304	109843389	Ncf4	protein_coding
ENSRNOG00000063812	ENSRNOT00000117866	7	1	109874824	109882679	lncRNA
ENSRNOG00000063812	ENSRNOT00000095574	7	1	109877059	109879407	lncRNA
ENSRNOG00000000187	ENSRNOT00000000203	7	1	109886425	109900287	Csf2rb	protein_coding
ENSRNOG00000000187	ENSRNOT00000112752	7	1	109886425	109900287	Csf2rb	protein_coding
ENSRNOG00000000187	ENSRNOT00000100294	7	1	109886425	109904157	Csf2rb	protein_coding
ENSRNOG00000063601	ENSRNOT00000084127	7	-1	109928173	109936793	Tex33	protein_coding
ENSRNOG00000063601	ENSRNOT00000105257	7	-1	109928173	109940209	Tex33	protein_coding
ENSRNOG00000063601	ENSRNOT00000113683	7	-1	109928173	109944915	Tex33	protein_coding
ENSRNOG00000063601	ENSRNOT00000118890	7	-1	109928173	109947072	Tex33	protein_coding
ENSRNOG00000000186	ENSRNOT00000050511	7	-1	109948062	109957216	Tst	protein_coding
ENSRNOG00000000185	ENSRNOT00000000201	7	1	109955675	109963141	Mpst	protein_coding
ENSRNOG00000000231	ENSRNOT00000046563	7	1	109979060	109989833	Kctd17	protein_coding
ENSRNOG00000000231	ENSRNOT00000114366	7	1	109979060	109989834	Kctd17	protein_coding
ENSRNOG00000000231	ENSRNOT00000117512	7	1	109979060	109989834	Kctd17	protein_coding
ENSRNOG00000000231	ENSRNOT00000105459	7	1	109979060	109989834	Kctd17	protein_coding
ENSRNOG00000000231	ENSRNOT00000094378	7	1	109979060	110008927	Kctd17	protein_coding
ENSRNOG00000000184	ENSRNOT00000103139	7	-1	109985931	110021624	Tmprss6	protein_coding
ENSRNOG00000000184	ENSRNOT00000097438	7	-1	109990993	110021624	Tmprss6	protein_coding
