ENSMUSG00000051951	ENSMUST00000070533	1	-1	3214482	3671498	Xkr4	protein_coding
ENSMUSG00000026414	ENSMUST00000189826	1	1	135840699	135849459	Tnnt2	protein_coding
ENSMUSG00000026414	ENSMUST00000112087	1	1	135840857	135852260	Tnnt2	protein_coding
ENSMUSG00000026414	ENSMUST00000027671	1	1	135840875	135852260	Tnnt2	protein_coding
ENSMUSG00000026414	ENSMUST00000112085	1	1	135840875	135852260	Tnnt2	protein_coding
ENSMUSG00000026414	ENSMUST00000112086	1	1	135840875	135852260	Tnnt2	protein_coding
ENSMUSG00000026414	ENSMUST00000178854	1	1	135840875	135852260	Tnnt2	protein_coding
ENSMUSG00000026414	ENSMUST00000179863	1	1	135840875	135852260	Tnnt2	protein_coding
ENSMUSG00000026413	ENSMUST00000027667	1	-1	135871395	135919207	Pkp1	protein_coding
ENSMUSG00000026413	ENSMUST00000163260	1	-1	135872950	135919120	Pkp1	protein_coding
ENSMUSG00000051985	ENSMUST00000166193	1	-1	135953585	136006342	Igfn1	protein_coding
ENSMUSG00000051985	ENSMUST00000124134	1	-1	135954598	135982482	Igfn1	protein_coding
ENSMUSG00000026411	ENSMUST00000165125	1	1	136008150	136034267	Tmem9	protein_coding
ENSMUSG00000026411	ENSMUST00000063719	1	1	136017967	136035342	Tmem9	protein_coding
ENSMUSG00000026411	ENSMUST00000117950	1	1	136018062	136034292	Tmem9	protein_coding
ENSMUSG00000097918	ENSMUST00000180436	1	1	136050804	136051370	Ascl5	protein_coding
ENSMUSG00000026407	ENSMUST00000160641	1	1	136052750	136119530	Cacna1s	protein_coding
ENSMUSG00000026407	ENSMUST00000112068	1	1	136052784	136119535	Cacna1s	protein_coding
ENSMUSG00000026407	ENSMUST00000112064	1	1	136052901	136119822	Cacna1s	protein_coding
ENSMUSG00000026407	ENSMUST00000161865	1	1	136073554	136119529	Cacna1s	protein_coding
ENSMUSG00000041642	ENSMUST00000075164	1	1	136131389	136177998	Kif21b	protein_coding
ENSMUSG00000087230	ENSMUST00000212798	1	-1	136181786	136212828	Mroh3	protein_coding
ENSMUSG00000041605	ENSMUST00000120339	1	-1	136213531	136234264	Inava	protein_coding
ENSMUSG00000041605	ENSMUST00000150163	1	-1	136220278	136230289	Inava	protein_coding
ENSMUSG00000041605	ENSMUST00000144464	1	-1	136220316	136230310	Inava	protein_coding
ENSMUSG00000041605	ENSMUST00000195177	1	-1	136226214	136230019	Inava	protein_coding
ENSMUSG00000052759	ENSMUST00000086395	1	-1	136259797	136260873	Gpr25	protein_coding
ENSMUSG00000041570	ENSMUST00000048309	1	-1	136268123	136346104	Camsap2	protein_coding
ENSMUSG00000041570	ENSMUST00000194808	1	-1	136268252	136281750	Camsap2	protein_coding
ENSMUSG00000041570	ENSMUST00000192001	1	-1	136269160	136345698	Camsap2	protein_coding
ENSMUSG00000041570	ENSMUST00000192314	1	-1	136270606	136345698	Camsap2	protein_coding
ENSMUSG00000026404	ENSMUST00000027655	1	1	136415271	136440158	Ddx59	protein_coding
ENSMUSG00000041498	ENSMUST00000189413	1	1	136467935	136531511	Kif14	protein_coding
ENSMUSG00000041498	ENSMUST00000047817	1	1	136467958	136531511	Kif14	protein_coding
ENSMUSG00000041498	ENSMUST00000195274	1	1	136476340	136479915	Kif14	protein_coding
ENSMUSG00000041483	ENSMUST00000047734	1	1	136624901	136630053	Zfp281	protein_coding
ENSMUSG00000041483	ENSMUST00000112046	1	1	136624901	136630053	Zfp281	protein_coding
ENSMUSG00000026398	ENSMUST00000027649	1	-1	136842571	136960448	Nr5a2	protein_coding
ENSMUSG00000026398	ENSMUST00000168126	1	-1	136844276	136949562	Nr5a2	protein_coding
ENSMUSG00000026398	ENSMUST00000192357	1	-1	136845314	136960380	Nr5a2	protein_coding
ENSMUSG00000026398	ENSMUST00000192929	1	-1	136845463	136953630	Nr5a2	protein_coding
ENSMUSG00000026398	ENSMUST00000195428	1	-1	136940985	136949173	Nr5a2	protein_coding
ENSMUSG00000026395	ENSMUST00000182283	1	-1	138063407	138175306	Ptprc	protein_coding
ENSMUSG00000026395	ENSMUST00000183301	1	-1	138063413	138175267	Ptprc	protein_coding
ENSMUSG00000026395	ENSMUST00000182755	1	-1	138063420	138175300	Ptprc	protein_coding
ENSMUSG00000026395	ENSMUST00000195533	1	-1	138112252	138175234	Ptprc	protein_coding
ENSMUSG00000026395	ENSMUST00000193650	1	-1	138117838	138175300	Ptprc	protein_coding
ENSMUSG00000026394	ENSMUST00000027643	1	1	138273738	138289462	Atp6v1g3	protein_coding
ENSMUSG00000026393	ENSMUST00000186017	1	-1	138482875	138619749	Nek7	protein_coding
ENSMUSG00000026393	ENSMUST00000187407	1	-1	138483837	138620141	Nek7	protein_coding
ENSMUSG00000026393	ENSMUST00000027642	1	-1	138484112	138619674	Nek7	protein_coding
ENSMUSG00000019230	ENSMUST00000019374	1	-1	138825186	138842457	Lhx9	protein_coding
ENSMUSG00000019230	ENSMUST00000093486	1	-1	138825186	138847579	Lhx9	protein_coding
ENSMUSG00000019230	ENSMUST00000112030	1	-1	138825186	138848577	Lhx9	protein_coding
ENSMUSG00000019230	ENSMUST00000046870	1	-1	138829146	138847719	Lhx9	protein_coding
ENSMUSG00000019230	ENSMUST00000112026	1	-1	138830944	138842429	Lhx9	protein_coding
ENSMUSG00000079283	ENSMUST00000112025	1	-1	138851983	138856852	2310009B15Rik	protein_coding
ENSMUSG00000056268	ENSMUST00000200533	1	1	138963435	139063718	Dennd1b	protein_coding
ENSMUSG00000056268	ENSMUST00000168527	1	1	138963709	139176043	Dennd1b	protein_coding
ENSMUSG00000056268	ENSMUST00000094505	1	1	138967720	139176043	Dennd1b	protein_coding
ENSMUSG00000063681	ENSMUST00000059825	1	-1	139197056	139377077	Crb1	protein_coding
ENSMUSG00000063681	ENSMUST00000198445	1	-1	139229538	139377100	Crb1	protein_coding
ENSMUSG00000063681	ENSMUST00000196402	1	-1	139247664	139377041	Crb1	protein_coding
ENSMUSG00000033964	ENSMUST00000200243	1	1	139422288	139441857	Zbtb41	protein_coding
ENSMUSG00000033964	ENSMUST00000039867	1	1	139422382	139453005	Zbtb41	protein_coding
ENSMUSG00000033952	ENSMUST00000200083	1	1	139454772	139494088	Aspm	protein_coding
ENSMUSG00000033952	ENSMUST00000053364	1	1	139454775	139494091	Aspm	protein_coding
ENSMUSG00000026368	ENSMUST00000027615	1	1	139501702	139523752	F13b	protein_coding
ENSMUSG00000057037	ENSMUST00000023965	1	-1	139547053	139560272	Cfhr1	protein_coding
ENSMUSG00000057037	ENSMUST00000161224	1	-1	139550682	139553599	Cfhr1	protein_coding
ENSMUSG00000070594	ENSMUST00000111986	1	-1	139697623	139781168	Gm4788	protein_coding
ENSMUSG00000070594	ENSMUST00000111989	1	-1	139697623	139781243	Gm4788	protein_coding
ENSMUSG00000070594	ENSMUST00000027612	1	-1	139697632	139781236	Gm4788	protein_coding
ENSMUSG00000033898	ENSMUST00000194186	1	-1	139804167	139858690	Cfhr2	protein_coding
ENSMUSG00000033898	ENSMUST00000094489	1	-1	139810288	139858702	Cfhr2	protein_coding
ENSMUSG00000026365	ENSMUST00000192880	1	-1	140084708	140183280	Cfh	protein_coding
ENSMUSG00000026365	ENSMUST00000111976	1	-1	140085855	140183411	Cfh	protein_coding
ENSMUSG00000026365	ENSMUST00000111977	1	-1	140085858	140183320	Cfh	protein_coding
ENSMUSG00000026365	ENSMUST00000066859	1	-1	140085859	140183411	Cfh	protein_coding
ENSMUSG00000026365	ENSMUST00000192919	1	-1	140085862	140147812	Cfh	protein_coding
ENSMUSG00000052726	ENSMUST00000120709	1	1	140246158	140612067	Kcnt2	protein_coding
ENSMUSG00000052726	ENSMUST00000120796	1	1	140246195	140609782	Kcnt2	protein_coding
ENSMUSG00000052726	ENSMUST00000119786	1	1	140246207	140610079	Kcnt2	protein_coding
ENSMUSG00000026361	ENSMUST00000018337	1	-1	143598800	143702893	Cdc73	protein_coding
ENSMUSG00000033849	ENSMUST00000038252	1	1	143640664	143654614	B3galt2	protein_coding
ENSMUSG00000018196	ENSMUST00000145969	1	1	143739029	143746776	Glrx2	protein_coding
ENSMUSG00000018196	ENSMUST00000185362	1	1	143739557	143749401	Glrx2	protein_coding
ENSMUSG00000018196	ENSMUST00000111957	1	1	143739615	143746776	Glrx2	protein_coding
ENSMUSG00000018196	ENSMUST00000145571	1	1	143739618	143745599	Glrx2	protein_coding
ENSMUSG00000018196	ENSMUST00000129653	1	1	143740375	143749676	Glrx2	protein_coding
ENSMUSG00000018199	ENSMUST00000159879	1	-1	143750790	143777068	Trove2	protein_coding
ENSMUSG00000018189	ENSMUST00000189936	1	1	143777272	143807305	Uchl5	protein_coding
ENSMUSG00000018189	ENSMUST00000018333	1	1	143777281	143807466	Uchl5	protein_coding
ENSMUSG00000018189	ENSMUST00000185493	1	1	143777321	143799990	Uchl5	protein_coding
ENSMUSG00000026360	ENSMUST00000127206	1	-1	143999338	144004161	Rgs2	protein_coding
ENSMUSG00000026360	ENSMUST00000153527	1	-1	144001883	144004032	Rgs2	protein_coding
ENSMUSG00000051079	ENSMUST00000052375	1	-1	144138654	144177372	Rgs13	protein_coding
ENSMUSG00000051079	ENSMUST00000111941	1	-1	144138667	144177275	Rgs13	protein_coding
ENSMUSG00000026358	ENSMUST00000189061	1	-1	144242296	144249242	Rgs1	protein_coding
ENSMUSG00000026358	ENSMUST00000185714	1	-1	144245463	144249058	Rgs1	protein_coding
ENSMUSG00000098509	ENSMUST00000184189	1	-1	144518609	144551564	Rgs21	protein_coding
ENSMUSG00000026357	ENSMUST00000027603	1	-1	144752683	144775435	Rgs18	protein_coding
ENSMUSG00000035131	ENSMUST00000074622	1	1	146494760	146902471	Brinp3	protein_coding
ENSMUSG00000035131	ENSMUST00000132847	1	1	146497614	146751780	Brinp3	protein_coding
ENSMUSG00000035131	ENSMUST00000166814	1	1	146497687	146902472	Brinp3	protein_coding
ENSMUSG00000056220	ENSMUST00000070200	1	-1	149829618	149961290	Pla2g4a	protein_coding
ENSMUSG00000056220	ENSMUST00000111926	1	-1	149829636	149922439	Pla2g4a	protein_coding
ENSMUSG00000056220	ENSMUST00000190507	1	-1	149886144	149961258	Pla2g4a	protein_coding
ENSMUSG00000032487	ENSMUST00000035065	1	1	150100031	150108227	Ptgs2	protein_coding
ENSMUSG00000032487	ENSMUST00000190784	1	1	150100332	150101326	Ptgs2	protein_coding
ENSMUSG00000006007	ENSMUST00000165062	1	1	150319417	150333905	Pdc	protein_coding
ENSMUSG00000006007	ENSMUST00000191228	1	1	150319417	150333906	Pdc	protein_coding
ENSMUSG00000006007	ENSMUST00000186572	1	1	150319426	150333322	Pdc	protein_coding
ENSMUSG00000006007	ENSMUST00000185698	1	1	150319429	150333903	Pdc	protein_coding
ENSMUSG00000006010	ENSMUST00000111913	1	-1	150361305	150393080	Odr4	protein_coding
ENSMUSG00000006010	ENSMUST00000097547	1	-1	150361313	150392762	Odr4	protein_coding
ENSMUSG00000006010	ENSMUST00000097546	1	-1	150361313	150393055	Odr4	protein_coding
ENSMUSG00000006010	ENSMUST00000006167	1	-1	150362521	150392719	Odr4	protein_coding
ENSMUSG00000006005	ENSMUST00000124973	1	1	150392838	150449815	Tpr	protein_coding
ENSMUSG00000006005	ENSMUST00000119161	1	1	150393250	150449935	Tpr	protein_coding
ENSMUSG00000006005	ENSMUST00000151563	1	1	150429364	150440315	Tpr	protein_coding
ENSMUSG00000006005	ENSMUST00000124484	1	1	150445918	150449927	Tpr	protein_coding
ENSMUSG00000006014	ENSMUST00000006171	1	-1	150449412	150465598	Prg4	protein_coding
ENSMUSG00000006014	ENSMUST00000111901	1	-1	150449412	150465598	Prg4	protein_coding
ENSMUSG00000006014	ENSMUST00000111902	1	-1	150449412	150465598	Prg4	protein_coding
ENSMUSG00000006014	ENSMUST00000164600	1	-1	150449412	150465598	Prg4	protein_coding
ENSMUSG00000006014	ENSMUST00000162367	1	-1	150449816	150466165	Prg4	protein_coding
ENSMUSG00000006014	ENSMUST00000161611	1	-1	150449869	150466165	Prg4	protein_coding
ENSMUSG00000006014	ENSMUST00000161320	1	-1	150455997	150466165	Prg4	protein_coding
ENSMUSG00000006014	ENSMUST00000159035	1	-1	150458192	150466165	Prg4	protein_coding
ENSMUSG00000066842	ENSMUST00000074783	1	-1	150562524	150993051	Hmcn1	protein_coding
ENSMUSG00000066842	ENSMUST00000137197	1	-1	150563527	150993051	Hmcn1	protein_coding
ENSMUSG00000066842	ENSMUST00000177036	1	-1	150563684	150583212	Hmcn1	protein_coding
ENSMUSG00000114212	ENSMUST00000225278	1	1	151182537	151184243	Gm47985	protein_coding
ENSMUSG00000114943	ENSMUST00000224330	1	1	151192376	151194054	Gm8947	protein_coding
ENSMUSG00000114694	ENSMUST00000225273	1	1	151198448	151199350	Gm47995	protein_coding
ENSMUSG00000114582	ENSMUST00000224012	1	1	151204121	151205065	3110040M04Rik	protein_coding
ENSMUSG00000114591	ENSMUST00000224757	1	1	151210131	151211072	Gm47996	protein_coding
ENSMUSG00000023150	ENSMUST00000023918	1	1	151344477	151364422	Ivns1abp	protein_coding
ENSMUSG00000023150	ENSMUST00000111887	1	1	151344509	151356799	Ivns1abp	protein_coding
ENSMUSG00000023150	ENSMUST00000097543	1	1	151344518	151364415	Ivns1abp	protein_coding
ENSMUSG00000023150	ENSMUST00000190872	1	1	151361247	151362034	Ivns1abp	protein_coding
ENSMUSG00000052748	ENSMUST00000064771	1	-1	151367699	151428455	Swt1	protein_coding
ENSMUSG00000052748	ENSMUST00000141977	1	-1	151391436	151403027	Swt1	protein_coding
ENSMUSG00000052748	ENSMUST00000129939	1	-1	151401123	151423555	Swt1	protein_coding
ENSMUSG00000053286	ENSMUST00000065625	1	1	151428542	151458161	Trmt1l	protein_coding
ENSMUSG00000026484	ENSMUST00000190070	1	-1	151458004	151476162	Rnf2	protein_coding
ENSMUSG00000026484	ENSMUST00000187048	1	-1	151469405	151500811	Rnf2	protein_coding
ENSMUSG00000026484	ENSMUST00000076110	1	-1	151469406	151500955	Rnf2	protein_coding
ENSMUSG00000026484	ENSMUST00000186415	1	-1	151471122	151500833	Rnf2	protein_coding
ENSMUSG00000026484	ENSMUST00000187991	1	-1	151476901	151500794	Rnf2	protein_coding
ENSMUSG00000026483	ENSMUST00000134499	1	1	151571186	151644898	Fam129a	protein_coding
ENSMUSG00000026483	ENSMUST00000148810	1	1	151571373	151721939	Fam129a	protein_coding
ENSMUSG00000026483	ENSMUST00000111875	1	1	151571496	151690182	Fam129a	protein_coding
ENSMUSG00000043019	ENSMUST00000188145	1	1	151755371	151818935	Edem3	protein_coding
ENSMUSG00000043019	ENSMUST00000059498	1	1	151755374	151822051	Edem3	protein_coding
ENSMUSG00000043019	ENSMUST00000187951	1	1	151755460	151818979	Edem3	protein_coding
ENSMUSG00000043019	ENSMUST00000191070	1	1	151755460	151818979	Edem3	protein_coding
ENSMUSG00000032666	ENSMUST00000044581	1	-1	151884524	152090125	1700025G04Rik	protein_coding
ENSMUSG00000014980	ENSMUST00000015124	1	-1	152370735	152386682	Tsen15	protein_coding
ENSMUSG00000014980	ENSMUST00000162371	1	-1	152371205	152386592	Tsen15	protein_coding
ENSMUSG00000032649	ENSMUST00000044311	1	1	152399830	152510695	Colgalt2	protein_coding
ENSMUSG00000026482	ENSMUST00000111859	1	-1	152516760	152766305	Rgl1	protein_coding
ENSMUSG00000026482	ENSMUST00000027760	1	-1	152516951	152625217	Rgl1	protein_coding
ENSMUSG00000026482	ENSMUST00000111857	1	-1	152518750	152766351	Rgl1	protein_coding
ENSMUSG00000055547	ENSMUST00000068875	1	1	152750551	152757544	Apobec4	protein_coding
ENSMUSG00000008475	ENSMUST00000077755	1	1	152766542	152775597	Arpc5	protein_coding
ENSMUSG00000008475	ENSMUST00000097536	1	1	152766542	152775597	Arpc5	protein_coding
ENSMUSG00000026480	ENSMUST00000186568	1	1	152800194	152836991	Ncf2	protein_coding
ENSMUSG00000026480	ENSMUST00000190323	1	1	152807837	152824292	Ncf2	protein_coding
ENSMUSG00000026480	ENSMUST00000027754	1	1	152807890	152836990	Ncf2	protein_coding
ENSMUSG00000042772	ENSMUST00000073441	1	-1	152836995	152902622	Smg7	protein_coding
ENSMUSG00000042772	ENSMUST00000043560	1	-1	152836996	152878168	Smg7	protein_coding
ENSMUSG00000042772	ENSMUST00000111836	1	-1	152838870	152902646	Smg7	protein_coding
ENSMUSG00000042751	ENSMUST00000043313	1	1	152954998	153119261	Nmnat2	protein_coding
ENSMUSG00000042751	ENSMUST00000186621	1	1	152955041	153094088	Nmnat2	protein_coding
ENSMUSG00000026479	ENSMUST00000185356	1	-1	153122756	153186047	Lamc2	protein_coding
ENSMUSG00000026479	ENSMUST00000027753	1	-1	153122756	153186447	Lamc2	protein_coding
ENSMUSG00000026479	ENSMUST00000188206	1	-1	153126098	153126915	Lamc2	protein_coding
ENSMUSG00000026478	ENSMUST00000161744	1	-1	153218922	153229144	Lamc1	protein_coding
ENSMUSG00000026478	ENSMUST00000027752	1	-1	153218922	153332786	Lamc1	protein_coding
ENSMUSG00000042708	ENSMUST00000042373	1	1	153425162	153452574	Shcbp1l	protein_coding
ENSMUSG00000042699	ENSMUST00000186380	1	-1	153455758	153487608	Dhx9	protein_coding
ENSMUSG00000042699	ENSMUST00000042141	1	-1	153455758	153487660	Dhx9	protein_coding
ENSMUSG00000042699	ENSMUST00000188345	1	-1	153464342	153487651	Dhx9	protein_coding
ENSMUSG00000042684	ENSMUST00000041874	1	-1	153503015	153550045	Npl	protein_coding
ENSMUSG00000042671	ENSMUST00000041776	1	1	153653025	153700323	Rgs8	protein_coding
ENSMUSG00000042671	ENSMUST00000124500	1	1	153661081	153691000	Rgs8	protein_coding
ENSMUSG00000042671	ENSMUST00000111815	1	1	153664616	153692985	Rgs8	protein_coding
ENSMUSG00000042671	ENSMUST00000152114	1	1	153665274	153692777	Rgs8	protein_coding
ENSMUSG00000042671	ENSMUST00000111812	1	1	153665312	153695578	Rgs8	protein_coding
ENSMUSG00000042671	ENSMUST00000147700	1	1	153665593	153691050	Rgs8	protein_coding
ENSMUSG00000042671	ENSMUST00000147482	1	1	153665657	153691055	Rgs8	protein_coding
ENSMUSG00000042671	ENSMUST00000111814	1	1	153665673	153692946	Rgs8	protein_coding
ENSMUSG00000042671	ENSMUST00000111810	1	1	153665709	153697667	Rgs8	protein_coding
ENSMUSG00000026475	ENSMUST00000027748	1	1	153740349	153745468	Rgs16	protein_coding
ENSMUSG00000066800	ENSMUST00000086209	1	1	153749426	153762401	Rnasel	protein_coding
ENSMUSG00000066800	ENSMUST00000182722	1	1	153749504	153760830	Rnasel	protein_coding
ENSMUSG00000066800	ENSMUST00000183241	1	1	153751952	153760898	Rnasel	protein_coding
ENSMUSG00000066800	ENSMUST00000182538	1	1	153752852	153764221	Rnasel	protein_coding
ENSMUSG00000042641	ENSMUST00000141249	1	-1	153779381	153808164	Rgsl1	protein_coding
ENSMUSG00000042641	ENSMUST00000124558	1	-1	153779386	153844142	Rgsl1	protein_coding
ENSMUSG00000045968	ENSMUST00000059607	1	-1	153849542	153851195	Teddm2	protein_coding
ENSMUSG00000045968	ENSMUST00000123490	1	-1	153849542	153900208	Teddm2	protein_coding
ENSMUSG00000043282	ENSMUST00000055314	1	1	153874345	153876871	Teddm1b	protein_coding
ENSMUSG00000047053	ENSMUST00000050660	1	1	153891742	153893058	Teddm1a	protein_coding
ENSMUSG00000026473	ENSMUST00000086199	1	1	153899944	153909723	Glul	protein_coding
ENSMUSG00000026473	ENSMUST00000139476	1	1	153900606	153907140	Glul	protein_coding
ENSMUSG00000026473	ENSMUST00000140685	1	1	153901116	153906356	Glul	protein_coding
ENSMUSG00000066797	ENSMUST00000086195	1	1	154201187	154205689	Zfp648	protein_coding
ENSMUSG00000004110	ENSMUST00000187541	1	-1	154390731	154726356	Cacna1e	protein_coding
ENSMUSG00000004110	ENSMUST00000004214	1	-1	154392519	154725920	Cacna1e	protein_coding
ENSMUSG00000004110	ENSMUST00000211821	1	-1	154398393	154864067	Cacna1e	protein_coding
ENSMUSG00000004110	ENSMUST00000226546	1	-1	154413976	154421155	Cacna1e	protein_coding
ENSMUSG00000056708	ENSMUST00000055322	1	-1	155096361	155099636	Ier5	protein_coding
ENSMUSG00000026471	ENSMUST00000027744	1	-1	155127878	155146783	Mr1	protein_coding
ENSMUSG00000026470	ENSMUST00000027743	1	1	155158715	155205659	Stx6	protein_coding
ENSMUSG00000026470	ENSMUST00000195302	1	1	155158748	155198255	Stx6	protein_coding
ENSMUSG00000026470	ENSMUST00000192690	1	1	155191503	155208256	Stx6	protein_coding
ENSMUSG00000033722	ENSMUST00000186156	1	-1	155212471	155244444	BC034090	protein_coding
ENSMUSG00000033722	ENSMUST00000035914	1	-1	155212473	155232740	BC034090	protein_coding
ENSMUSG00000033722	ENSMUST00000187096	1	-1	155226040	155232911	BC034090	protein_coding
ENSMUSG00000026469	ENSMUST00000027741	1	-1	155275701	155417329	Xpr1	protein_coding
ENSMUSG00000026469	ENSMUST00000111775	1	-1	155278982	155417407	Xpr1	protein_coding
ENSMUSG00000026469	ENSMUST00000111774	1	-1	155282668	155417415	Xpr1	protein_coding
ENSMUSG00000033701	ENSMUST00000080138	1	1	155558120	155572288	Acbd6	protein_coding
ENSMUSG00000033701	ENSMUST00000035560	1	1	155558122	155691330	Acbd6	protein_coding
ENSMUSG00000033701	ENSMUST00000097529	1	1	155558126	155587798	Acbd6	protein_coding
ENSMUSG00000026468	ENSMUST00000027740	1	-1	155698031	155742027	Lhx4	protein_coding
ENSMUSG00000026468	ENSMUST00000195275	1	-1	155704625	155751684	Lhx4	protein_coding
ENSMUSG00000033684	ENSMUST00000035325	1	-1	155778158	155812889	Qsox1	protein_coding
ENSMUSG00000033684	ENSMUST00000111764	1	-1	155778159	155812851	Qsox1	protein_coding
ENSMUSG00000033684	ENSMUST00000194632	1	-1	155778162	155812844	Qsox1	protein_coding
ENSMUSG00000033671	ENSMUST00000138762	1	-1	155844964	155973255	Cep350	protein_coding
ENSMUSG00000033671	ENSMUST00000129865	1	-1	155863328	155894597	Cep350	protein_coding
ENSMUSG00000033671	ENSMUST00000124495	1	-1	155935870	155972890	Cep350	protein_coding
ENSMUSG00000026466	ENSMUST00000169241	1	-1	156004599	156034817	Tor1aip1	protein_coding
ENSMUSG00000026466	ENSMUST00000097527	1	-1	156004614	156036427	Tor1aip1	protein_coding
ENSMUSG00000026466	ENSMUST00000027738	1	-1	156006781	156036480	Tor1aip1	protein_coding
ENSMUSG00000026466	ENSMUST00000136397	1	-1	156007531	156032953	Tor1aip1	protein_coding
ENSMUSG00000026466	ENSMUST00000141878	1	-1	156007572	156034880	Tor1aip1	protein_coding
ENSMUSG00000050565	ENSMUST00000111757	1	1	156035403	156068861	Tor1aip2	protein_coding
ENSMUSG00000050565	ENSMUST00000111754	1	1	156035726	156053529	Tor1aip2	protein_coding
ENSMUSG00000050565	ENSMUST00000133152	1	1	156035772	156059542	Tor1aip2	protein_coding
ENSMUSG00000050565	ENSMUST00000128941	1	1	156036133	156053736	Tor1aip2	protein_coding
ENSMUSG00000050565	ENSMUST00000060404	1	1	156040890	156068861	Tor1aip2	protein_coding
