ENSG00000272636	ENST00000343572	17	-1	5810	31427	DOC2B	protein_coding
ENSG00000141699	ENST00000585894	17	-1	40733347	40762641	FAM134C	protein_coding
ENSG00000141699	ENST00000543197	17	-1	40733631	40761382	FAM134C	protein_coding
ENSG00000141699	ENST00000591547	17	-1	40737219	40762611	FAM134C	protein_coding
ENSG00000141699	ENST00000588423	17	-1	40738786	40762621	FAM134C	protein_coding
ENSG00000131462	ENST00000251413	17	1	40761694	40767252	TUBG1	protein_coding
ENSG00000131462	ENST00000591509	17	1	40761704	40765929	TUBG1	protein_coding
ENSG00000037042	ENST00000251412	17	1	40811323	40819024	TUBG2	protein_coding
ENSG00000068137	ENST00000591022	17	-1	40819932	40828969	PLEKHH3	protein_coding
ENSG00000068137	ENST00000412503	17	-1	40819937	40829048	PLEKHH3	protein_coding
ENSG00000068137	ENST00000293349	17	-1	40819962	40829012	PLEKHH3	protein_coding
ENSG00000068137	ENST00000587627	17	-1	40825668	40829010	PLEKHH3	protein_coding
ENSG00000184451	ENST00000332438	17	-1	40830907	40833861	CCR10	protein_coding
ENSG00000184451	ENST00000591765	17	-1	40831438	40835082	CCR10	protein_coding
ENSG00000184451	ENST00000591568	17	-1	40831744	40835935	CCR10	protein_coding
ENSG00000108797	ENST00000264638	17	1	40834631	40851832	CNTNAP1	protein_coding
ENSG00000108799	ENST00000428826	17	-1	40852293	40897048	EZH1	protein_coding
ENSG00000108799	ENST00000415827	17	-1	40852293	40897060	EZH1	protein_coding
ENSG00000108799	ENST00000435174	17	-1	40852294	40897071	EZH1	protein_coding
ENSG00000108799	ENST00000592743	17	-1	40854343	40897067	EZH1	protein_coding
ENSG00000108799	ENST00000585893	17	-1	40854403	40897049	EZH1	protein_coding
ENSG00000108799	ENST00000590078	17	-1	40854403	40897055	EZH1	protein_coding
ENSG00000108799	ENST00000586382	17	-1	40865394	40897058	EZH1	protein_coding
ENSG00000108799	ENST00000586089	17	-1	40872326	40897067	EZH1	protein_coding
ENSG00000108799	ENST00000593214	17	-1	40872456	40897053	EZH1	protein_coding
ENSG00000108799	ENST00000592492	17	-1	40876369	40897048	EZH1	protein_coding
ENSG00000131477	ENST00000589683	17	1	40912793	40915059	RAMP2	protein_coding
ENSG00000131477	ENST00000588928	17	1	40912823	40914716	RAMP2	protein_coding
ENSG00000131477	ENST00000253796	17	1	40913212	40915054	RAMP2	protein_coding
ENSG00000131477	ENST00000587142	17	1	40913276	40914872	RAMP2	protein_coding
ENSG00000131477	ENST00000588576	17	1	40913276	40915020	RAMP2	protein_coding
ENSG00000131475	ENST00000253794	17	1	40925454	40931617	VPS25	protein_coding
ENSG00000131475	ENST00000590339	17	1	40925498	40931024	VPS25	protein_coding
ENSG00000131475	ENST00000589520	17	1	40925526	40931392	VPS25	protein_coding
ENSG00000126562	ENST00000246914	17	1	40932696	40948954	WNK4	protein_coding
ENSG00000126562	ENST00000587745	17	1	40945733	40947760	WNK4	protein_coding
ENSG00000183978	ENST00000328434	17	-1	40949652	40950722	COA3	protein_coding
ENSG00000176563	ENST00000588408	17	1	40950810	40962653	CNTD1	protein_coding
ENSG00000176563	ENST00000585355	17	1	40950818	40958796	CNTD1	protein_coding
ENSG00000176563	ENST00000588527	17	1	40950905	40961905	CNTD1	protein_coding
ENSG00000176563	ENST00000586652	17	1	40957884	40961597	CNTD1	protein_coding
ENSG00000126581	ENST00000361523	17	-1	40962152	40976281	BECN1	protein_coding
ENSG00000126581	ENST00000590099	17	-1	40962155	40976281	BECN1	protein_coding
ENSG00000126581	ENST00000590764	17	-1	40962306	40966611	BECN1	protein_coding
ENSG00000126581	ENST00000438274	17	-1	40962326	40976305	BECN1	protein_coding
ENSG00000126581	ENST00000588276	17	-1	40962328	40966691	BECN1	protein_coding
ENSG00000126581	ENST00000589663	17	-1	40962688	40970596	BECN1	protein_coding
ENSG00000126581	ENST00000586589	17	-1	40962878	40970670	BECN1	protein_coding
ENSG00000126581	ENST00000586754	17	-1	40963742	40968013	BECN1	protein_coding
ENSG00000126581	ENST00000590852	17	-1	40966186	40967989	BECN1	protein_coding
ENSG00000126581	ENST00000593205	17	-1	40966617	40976269	BECN1	protein_coding
ENSG00000126581	ENST00000589636	17	-1	40972812	40985367	BECN1	protein_coding
ENSG00000126581	ENST00000591404	17	-1	40975836	40985349	BECN1	protein_coding
ENSG00000131467	ENST00000545225	17	1	40976443	40995256	PSME3	protein_coding
ENSG00000131467	ENST00000586114	17	1	40985416	40991002	PSME3	protein_coding
ENSG00000131467	ENST00000590720	17	1	40985416	40993595	PSME3	protein_coding
ENSG00000131467	ENST00000585805	17	1	40985428	40990815	PSME3	protein_coding
ENSG00000131467	ENST00000541124	17	1	40985433	40995228	PSME3	protein_coding
ENSG00000131467	ENST00000441946	17	1	40985435	40995233	PSME3	protein_coding
ENSG00000131467	ENST00000591152	17	1	40985436	40991026	PSME3	protein_coding
ENSG00000131467	ENST00000589469	17	1	40985454	40991320	PSME3	protein_coding
ENSG00000131467	ENST00000293362	17	1	40985488	40995774	PSME3	protein_coding
ENSG00000131467	ENST00000592169	17	1	40985513	40993688	PSME3	protein_coding
ENSG00000131480	ENST00000253799	17	1	40996617	41002724	AOC2	protein_coding
ENSG00000131480	ENST00000452774	17	1	40996618	41002721	AOC2	protein_coding
ENSG00000131471	ENST00000308423	17	1	41003201	41010141	AOC3	protein_coding
ENSG00000131471	ENST00000592999	17	1	41005294	41008360	AOC3	protein_coding
ENSG00000131471	ENST00000591562	17	1	41006095	41010147	AOC3	protein_coding
ENSG00000131471	ENST00000588033	17	1	41006144	41007539	AOC3	protein_coding
ENSG00000131482	ENST00000592383	17	1	41052814	41063353	G6PC	protein_coding
ENSG00000131482	ENST00000253801	17	1	41052815	41065386	G6PC	protein_coding
ENSG00000131482	ENST00000585489	17	1	41052817	41063505	G6PC	protein_coding
ENSG00000108825	ENST00000360221	17	-1	41102543	41132020	PTGES3L-AARSD1	protein_coding
ENSG00000108825	ENST00000409399	17	-1	41102547	41132507	PTGES3L-AARSD1	protein_coding
ENSG00000266967	ENST00000427569	17	-1	41102563	41116493	AARSD1	protein_coding
ENSG00000108825	ENST00000409103	17	-1	41102563	41132010	PTGES3L-AARSD1	protein_coding
ENSG00000108825	ENST00000421990	17	-1	41102567	41132545	PTGES3L-AARSD1	protein_coding
ENSG00000266967	ENST00000430739	17	-1	41107918	41116515	AARSD1	protein_coding
ENSG00000108825	ENST00000452752	17	-1	41113281	41131680	PTGES3L-AARSD1	protein_coding
ENSG00000108825	ENST00000454303	17	-1	41116236	41132103	PTGES3L-AARSD1	protein_coding
ENSG00000267060	ENST00000424284	17	-1	41120105	41131681	PTGES3L	protein_coding
ENSG00000267060	ENST00000453594	17	-1	41120107	41132545	PTGES3L	protein_coding
ENSG00000267060	ENST00000409446	17	-1	41120121	41132450	PTGES3L	protein_coding
ENSG00000267060	ENST00000591916	17	-1	41120804	41132093	PTGES3L	protein_coding
ENSG00000267060	ENST00000451885	17	-1	41121007	41132097	PTGES3L	protein_coding
ENSG00000198863	ENST00000361677	17	1	41132582	41145707	RUNDC1	protein_coding
ENSG00000198863	ENST00000589705	17	1	41132598	41143053	RUNDC1	protein_coding
ENSG00000131469	ENST00000589037	17	1	41150290	41154966	RPL27	protein_coding
ENSG00000131469	ENST00000253788	17	1	41150451	41154976	RPL27	protein_coding
ENSG00000131469	ENST00000589913	17	1	41150494	41154949	RPL27	protein_coding
ENSG00000131469	ENST00000586277	17	1	41150826	41154963	RPL27	protein_coding
ENSG00000131469	ENST00000590864	17	1	41151739	41154965	RPL27	protein_coding
ENSG00000068079	ENST00000415816	17	1	41158742	41166473	IFI35	protein_coding
ENSG00000068079	ENST00000438323	17	1	41158757	41166473	IFI35	protein_coding
ENSG00000108828	ENST00000355653	17	-1	41166622	41174435	VAT1	protein_coding
ENSG00000108828	ENST00000587173	17	-1	41167916	41174373	VAT1	protein_coding
ENSG00000108828	ENST00000420567	17	-1	41167935	41172290	VAT1	protein_coding
ENSG00000108828	ENST00000587147	17	-1	41168084	41170062	VAT1	protein_coding
ENSG00000108828	ENST00000590924	17	-1	41169849	41177140	VAT1	protein_coding
ENSG00000108828	ENST00000589709	17	-1	41169859	41171572	VAT1	protein_coding
ENSG00000108828	ENST00000589828	17	-1	41170139	41171044	VAT1	protein_coding
ENSG00000108828	ENST00000587062	17	-1	41170766	41177139	VAT1	protein_coding
ENSG00000108830	ENST00000587250	17	1	41177258	41181245	RND2	protein_coding
ENSG00000108830	ENST00000544533	17	1	41177258	41184057	RND2	protein_coding
ENSG00000012048	ENST00000357654	17	-1	41196312	41277387	BRCA1	protein_coding
ENSG00000012048	ENST00000351666	17	-1	41196313	41276132	BRCA1	protein_coding
ENSG00000012048	ENST00000309486	17	-1	41196313	41277468	BRCA1	protein_coding
ENSG00000012048	ENST00000346315	17	-1	41196313	41277468	BRCA1	protein_coding
ENSG00000012048	ENST00000352993	17	-1	41196313	41277500	BRCA1	protein_coding
ENSG00000012048	ENST00000354071	17	-1	41196313	41277500	BRCA1	protein_coding
ENSG00000012048	ENST00000468300	17	-1	41196822	41277468	BRCA1	protein_coding
ENSG00000012048	ENST00000586385	17	-1	41197580	41277346	BRCA1	protein_coding
ENSG00000012048	ENST00000591534	17	-1	41197580	41277346	BRCA1	protein_coding
ENSG00000012048	ENST00000591849	17	-1	41197580	41277346	BRCA1	protein_coding
ENSG00000012048	ENST00000493795	17	-1	41197646	41277419	BRCA1	protein_coding
ENSG00000012048	ENST00000471181	17	-1	41197646	41277500	BRCA1	protein_coding
ENSG00000012048	ENST00000491747	17	-1	41197695	41277373	BRCA1	protein_coding
ENSG00000012048	ENST00000484087	17	-1	41215361	41256933	BRCA1	protein_coding
ENSG00000012048	ENST00000478531	17	-1	41215361	41277376	BRCA1	protein_coding
ENSG00000012048	ENST00000493919	17	-1	41215377	41277419	BRCA1	protein_coding
ENSG00000012048	ENST00000487825	17	-1	41228505	41256933	BRCA1	protein_coding
ENSG00000012048	ENST00000461574	17	-1	41228554	41243841	BRCA1	protein_coding
ENSG00000012048	ENST00000470026	17	-1	41245601	41277340	BRCA1	protein_coding
ENSG00000012048	ENST00000477152	17	-1	41245603	41277381	BRCA1	protein_coding
ENSG00000012048	ENST00000497488	17	-1	41246129	41277317	BRCA1	protein_coding
ENSG00000012048	ENST00000494123	17	-1	41246129	41277467	BRCA1	protein_coding
ENSG00000012048	ENST00000473961	17	-1	41246187	41256908	BRCA1	protein_coding
ENSG00000012048	ENST00000476777	17	-1	41247863	41277370	BRCA1	protein_coding
ENSG00000012048	ENST00000489037	17	-1	41256206	41277338	BRCA1	protein_coding
ENSG00000188554	ENST00000341165	17	1	41322498	41363708	NBR1	protein_coding
ENSG00000188554	ENST00000586650	17	1	41322511	41329977	NBR1	protein_coding
ENSG00000188554	ENST00000422280	17	1	41322511	41363706	NBR1	protein_coding
ENSG00000188554	ENST00000542611	17	1	41323219	41362012	NBR1	protein_coding
ENSG00000188554	ENST00000590996	17	1	41323231	41362540	NBR1	protein_coding
ENSG00000188554	ENST00000389312	17	1	41323246	41363706	NBR1	protein_coding
ENSG00000188554	ENST00000589872	17	1	41323260	41361876	NBR1	protein_coding
ENSG00000184988	ENST00000588693	17	1	41363854	41369755	TMEM106A	protein_coding
ENSG00000184988	ENST00000588659	17	1	41363894	41370209	TMEM106A	protein_coding
ENSG00000184988	ENST00000541594	17	1	41363894	41370268	TMEM106A	protein_coding
ENSG00000184988	ENST00000536052	17	1	41363894	41370284	TMEM106A	protein_coding
ENSG00000184988	ENST00000331615	17	1	41363894	41372061	TMEM106A	protein_coding
ENSG00000175906	ENST00000320033	17	1	41476327	41478505	ARL4D	protein_coding
ENSG00000067596	ENST00000540306	17	1	41561331	41604154	DHX8	protein_coding
ENSG00000067596	ENST00000262415	17	1	41561334	41603038	DHX8	protein_coding
ENSG00000067596	ENST00000605777	17	1	41561508	41567861	DHX8	protein_coding
ENSG00000067596	ENST00000589898	17	1	41598764	41621831	DHX8	protein_coding
ENSG00000067596	ENST00000587574	17	1	41599520	41604171	DHX8	protein_coding
ENSG00000175832	ENST00000319349	17	-1	41605212	41623800	ETV4	protein_coding
ENSG00000175832	ENST00000393664	17	-1	41605214	41623039	ETV4	protein_coding
ENSG00000175832	ENST00000538265	17	-1	41605297	41623267	ETV4	protein_coding
ENSG00000175832	ENST00000545954	17	-1	41605646	41623691	ETV4	protein_coding
ENSG00000175832	ENST00000545089	17	-1	41605648	41623081	ETV4	protein_coding
ENSG00000175832	ENST00000591713	17	-1	41605705	41623267	ETV4	protein_coding
ENSG00000175832	ENST00000586826	17	-1	41605867	41607802	ETV4	protein_coding
ENSG00000175832	ENST00000586764	17	-1	41622344	41656988	ETV4	protein_coding
ENSG00000005102	ENST00000318579	17	-1	41717756	41739322	MEOX1	protein_coding
ENSG00000005102	ENST00000329168	17	-1	41717770	41738931	MEOX1	protein_coding
ENSG00000005102	ENST00000549132	17	-1	41718747	41738931	MEOX1	protein_coding
ENSG00000005102	ENST00000393661	17	-1	41718748	41739290	MEOX1	protein_coding
ENSG00000167941	ENST00000301691	17	-1	41831099	41836156	SOST	protein_coding
ENSG00000108861	ENST00000226004	17	-1	41843489	41856356	DUSP3	protein_coding
ENSG00000108861	ENST00000590753	17	-1	41843499	41852136	DUSP3	protein_coding
ENSG00000108861	ENST00000590935	17	-1	41843880	41852306	DUSP3	protein_coding
ENSG00000108861	ENST00000397937	17	-1	41845760	41856305	DUSP3	protein_coding
ENSG00000231256	ENST00000449302	17	1	41857803	41864980	C17orf105	protein_coding
ENSG00000161647	ENST00000398393	17	-1	41878167	41909610	MPP3	protein_coding
ENSG00000161647	ENST00000398389	17	-1	41878811	41910538	MPP3	protein_coding
ENSG00000161649	ENST00000377203	17	1	41924516	41935365	CD300LG	protein_coding
ENSG00000161649	ENST00000539718	17	1	41924516	41935602	CD300LG	protein_coding
ENSG00000161649	ENST00000588884	17	1	41924521	41927277	CD300LG	protein_coding
ENSG00000161649	ENST00000293396	17	1	41924524	41935128	CD300LG	protein_coding
ENSG00000161649	ENST00000586233	17	1	41924524	41935408	CD300LG	protein_coding
ENSG00000161649	ENST00000317310	17	1	41924544	41940997	CD300LG	protein_coding
ENSG00000108852	ENST00000377184	17	-1	41952725	41977966	MPP2	protein_coding
ENSG00000108852	ENST00000269095	17	-1	41952725	41985113	MPP2	protein_coding
ENSG00000108852	ENST00000461854	17	-1	41953530	41984894	MPP2	protein_coding
ENSG00000108852	ENST00000520305	17	-1	41954700	41984904	MPP2	protein_coding
ENSG00000108852	ENST00000523501	17	-1	41954745	41984904	MPP2	protein_coding
ENSG00000108852	ENST00000536246	17	-1	41954807	41978930	MPP2	protein_coding
ENSG00000108852	ENST00000518766	17	-1	41955130	41987068	MPP2	protein_coding
ENSG00000108852	ENST00000523220	17	-1	41959713	41985127	MPP2	protein_coding
ENSG00000108852	ENST00000520406	17	-1	41960271	41984835	MPP2	protein_coding
ENSG00000108852	ENST00000523762	17	-1	41960271	41987051	MPP2	protein_coding
ENSG00000108852	ENST00000523934	17	-1	41960278	41984601	MPP2	protein_coding
ENSG00000108852	ENST00000520241	17	-1	41960311	41984911	MPP2	protein_coding
ENSG00000108852	ENST00000521178	17	-1	41960346	41984903	MPP2	protein_coding
ENSG00000108852	ENST00000522172	17	-1	41960654	41984843	MPP2	protein_coding
ENSG00000108852	ENST00000518478	17	-1	41975685	41984839	MPP2	protein_coding
ENSG00000267496	ENST00000588043	17	1	41994576	41995326	FAM215A	protein_coding
ENSG00000261514	ENST00000565120	17	1	42015731	42016327	RP11-527L4.2	protein_coding
ENSG00000108849	ENST00000225992	17	-1	42018172	42019836	PPY	protein_coding
ENSG00000108849	ENST00000591228	17	-1	42018173	42019642	PPY	protein_coding
ENSG00000108849	ENST00000587006	17	-1	42018183	42019022	PPY	protein_coding
ENSG00000131096	ENST00000360085	17	-1	42030106	42081837	PYY	protein_coding
ENSG00000131096	ENST00000592796	17	-1	42030257	42031308	PYY	protein_coding
ENSG00000161653	ENST00000293404	17	1	42081914	42086428	NAGS	protein_coding
ENSG00000161653	ENST00000589767	17	1	42082125	42086428	NAGS	protein_coding
ENSG00000091947	ENST00000589334	17	-1	42088556	42100519	TMEM101	protein_coding
ENSG00000091947	ENST00000206380	17	-1	42088559	42092345	TMEM101	protein_coding
ENSG00000091947	ENST00000542039	17	-1	42088958	42092417	TMEM101	protein_coding
ENSG00000091947	ENST00000587529	17	-1	42089877	42092320	TMEM101	protein_coding
ENSG00000091947	ENST00000585950	17	-1	42090377	42100474	TMEM101	protein_coding
ENSG00000091947	ENST00000592127	17	-1	42090402	42100507	TMEM101	protein_coding
ENSG00000091947	ENST00000590905	17	-1	42090514	42096815	TMEM101	protein_coding
ENSG00000091947	ENST00000586174	17	-1	42091858	42096810	TMEM101	protein_coding
ENSG00000161654	ENST00000591247	17	-1	42112003	42144987	LSM12	protein_coding
ENSG00000161654	ENST00000293406	17	-1	42112004	42144103	LSM12	protein_coding
ENSG00000161654	ENST00000585388	17	-1	42113535	42144027	LSM12	protein_coding
ENSG00000141349	ENST00000269097	17	1	42148103	42153672	G6PC3	protein_coding
ENSG00000141349	ENST00000591696	17	1	42148260	42153209	G6PC3	protein_coding
ENSG00000141349	ENST00000590253	17	1	42152102	42153709	G6PC3	protein_coding
ENSG00000108840	ENST00000225983	17	-1	42154114	42201006	HDAC5	protein_coding
ENSG00000108840	ENST00000393622	17	-1	42154121	42201014	HDAC5	protein_coding
ENSG00000108840	ENST00000336057	17	-1	42154122	42200986	HDAC5	protein_coding
ENSG00000108840	ENST00000586802	17	-1	42155662	42200643	HDAC5	protein_coding
ENSG00000108840	ENST00000588261	17	-1	42165816	42170555	HDAC5	protein_coding
ENSG00000108840	ENST00000588703	17	-1	42171032	42201070	HDAC5	protein_coding
ENSG00000108840	ENST00000591714	17	-1	42171149	42188709	HDAC5	protein_coding
ENSG00000108840	ENST00000587135	17	-1	42171149	42200996	HDAC5	protein_coding
ENSG00000125319	ENST00000319977	17	1	42219274	42239844	C17orf53	protein_coding
ENSG00000125319	ENST00000585683	17	1	42219276	42239653	C17orf53	protein_coding
ENSG00000125319	ENST00000245382	17	1	42219390	42239844	C17orf53	protein_coding
ENSG00000161664	ENST00000591700	17	1	42247815	42249577	ASB16	protein_coding
ENSG00000161664	ENST00000293414	17	1	42248074	42256451	ASB16	protein_coding
ENSG00000168591	ENST00000446571	17	1	42264338	42268594	TMUB2	protein_coding
ENSG00000168591	ENST00000357984	17	1	42264354	42269098	TMUB2	protein_coding
ENSG00000168591	ENST00000538716	17	1	42264358	42269066	TMUB2	protein_coding
ENSG00000168591	ENST00000587989	17	1	42264417	42269082	TMUB2	protein_coding
ENSG00000168591	ENST00000590235	17	1	42264418	42269099	TMUB2	protein_coding
ENSG00000168591	ENST00000319511	17	1	42264574	42269094	TMUB2	protein_coding
ENSG00000168591	ENST00000589785	17	1	42264630	42269080	TMUB2	protein_coding
ENSG00000168591	ENST00000592825	17	1	42264640	42269079	TMUB2	protein_coding
ENSG00000168591	ENST00000589184	17	1	42264643	42269079	TMUB2	protein_coding
ENSG00000168591	ENST00000589856	17	1	42265022	42267717	TMUB2	protein_coding
ENSG00000168591	ENST00000587172	17	1	42266301	42269099	TMUB2	protein_coding
ENSG00000168591	ENST00000587630	17	1	42266738	42269059	TMUB2	protein_coding
ENSG00000087152	ENST00000591295	17	-1	42269173	42273421	ATXN7L3	protein_coding
ENSG00000087152	ENST00000454077	17	-1	42269173	42275438	ATXN7L3	protein_coding
ENSG00000087152	ENST00000389384	17	-1	42269173	42275747	ATXN7L3	protein_coding
ENSG00000087152	ENST00000587097	17	-1	42271751	42277220	ATXN7L3	protein_coding
ENSG00000087152	ENST00000590537	17	-1	42271908	42273534	ATXN7L3	protein_coding
ENSG00000087152	ENST00000590169	17	-1	42274309	42275879	ATXN7L3	protein_coding
ENSG00000087152	ENST00000589805	17	-1	42274332	42276574	ATXN7L3	protein_coding
ENSG00000108312	ENST00000343638	17	-1	42282401	42298331	UBTF	protein_coding
ENSG00000108312	ENST00000302904	17	-1	42282401	42298994	UBTF	protein_coding
ENSG00000108312	ENST00000527034	17	-1	42283962	42298222	UBTF	protein_coding
ENSG00000108312	ENST00000533177	17	-1	42283963	42296489	UBTF	protein_coding
ENSG00000108312	ENST00000436088	17	-1	42284288	42296866	UBTF	protein_coding
ENSG00000108312	ENST00000393606	17	-1	42284484	42297118	UBTF	protein_coding
ENSG00000108312	ENST00000526094	17	-1	42284608	42295870	UBTF	protein_coding
ENSG00000108312	ENST00000529383	17	-1	42284608	42295870	UBTF	protein_coding
