ENSG00000186092	ENST00000335137	1	1	69091	70008	OR4F5	protein_coding
ENSG00000143140	ENST00000271348	1	-1	147228332	147245484	GJA5	protein_coding
ENSG00000143140	ENST00000369237	1	-1	147229306	147232685	GJA5	protein_coding
ENSG00000143140	ENST00000430508	1	-1	147230592	147245458	GJA5	protein_coding
ENSG00000121634	ENST00000240986	1	1	147374946	147381393	GJA8	protein_coding
ENSG00000121634	ENST00000369235	1	1	147380083	147381384	GJA8	protein_coding
ENSG00000188092	ENST00000314163	1	1	147400506	147465571	GPR89B	protein_coding
ENSG00000188092	ENST00000468618	1	1	147400549	147438877	GPR89B	protein_coding
ENSG00000203836	ENST00000369226	1	-1	147575800	147610081	NBPF24	protein_coding
ENSG00000203836	ENST00000369228	1	-1	147575937	147599549	NBPF24	protein_coding
ENSG00000269647	ENST00000599640	1	-1	147631967	147632428	BX842679.1	protein_coding
ENSG00000255963	ENST00000539781	1	-1	147954635	147955419	PPIAL4A	protein_coding
ENSG00000122497	ENST00000310701	1	-1	148003642	148025848	NBPF14	protein_coding
ENSG00000122497	ENST00000369219	1	-1	148003660	148025848	NBPF14	protein_coding
ENSG00000122497	ENST00000392972	1	-1	148005466	148025863	NBPF14	protein_coding
ENSG00000122497	ENST00000431121	1	-1	148005466	148025863	NBPF14	protein_coding
ENSG00000122497	ENST00000436356	1	-1	148005466	148025863	NBPF14	protein_coding
ENSG00000122497	ENST00000444640	1	-1	148005466	148025863	NBPF14	protein_coding
ENSG00000122497	ENST00000448574	1	-1	148005466	148025863	NBPF14	protein_coding
ENSG00000122497	ENST00000458135	1	-1	148005466	148025863	NBPF14	protein_coding
ENSG00000122497	ENST00000426874	1	-1	148011743	148025863	NBPF14	protein_coding
ENSG00000256374	ENST00000544708	1	-1	148201752	148202536	PPIAL4D	protein_coding
ENSG00000203832	ENST00000369202	1	-1	148250249	148347051	NBPF20	protein_coding
ENSG00000203832	ENST00000369188	1	-1	148305263	148346932	NBPF20	protein_coding
ENSG00000203832	ENST00000369189	1	-1	148305266	148347506	NBPF20	protein_coding
ENSG00000203832	ENST00000414710	1	-1	148341796	148346929	NBPF20	protein_coding
ENSG00000243452	ENST00000442702	1	1	148560843	148596267	NBPF15	protein_coding
ENSG00000243452	ENST00000369187	1	1	148560990	148596263	NBPF15	protein_coding
ENSG00000203827	ENST00000417839	1	1	148739443	148758311	NBPF16	protein_coding
ENSG00000203818	ENST00000392948	1	-1	149400131	149400542	HIST2H3PS2	protein_coding
ENSG00000203817	ENST00000369175	1	-1	149449934	149459549	FAM72C	protein_coding
ENSG00000198161	ENST00000369222	1	1	149553003	149553787	PPIAL4C	protein_coding
ENSG00000203815	ENST00000369173	1	1	149675978	149676609	FAM231D	protein_coding
ENSG00000150337	ENST00000444948	1	1	149754227	149762946	FCGR1A	protein_coding
ENSG00000203814	ENST00000545683	1	-1	149754245	149783928	HIST2H2BF	protein_coding
ENSG00000150337	ENST00000369168	1	1	149754246	149764074	FCGR1A	protein_coding
ENSG00000203814	ENST00000427880	1	-1	149765021	149783925	HIST2H2BF	protein_coding
ENSG00000203814	ENST00000369167	1	-1	149783283	149783914	HIST2H2BF	protein_coding
ENSG00000183598	ENST00000331491	1	-1	149784826	149785236	HIST2H3D	protein_coding
ENSG00000183941	ENST00000610125	1	1	149804227	149804942	HIST2H4A	protein_coding
ENSG00000203811	ENST00000369158	1	-1	149811110	149812765	HIST2H3C	protein_coding
ENSG00000183558	ENST00000369161	1	-1	149813505	149814478	HIST2H2AA3	protein_coding
ENSG00000203812	ENST00000369159	1	1	149822643	149823191	HIST2H2AA4	protein_coding
ENSG00000203852	ENST00000403683	1	1	149824181	149825836	HIST2H3A	protein_coding
ENSG00000182217	ENST00000392933	1	-1	149825607	149832704	HIST2H4B	protein_coding
ENSG00000182217	ENST00000369157	1	-1	149830749	149832712	HIST2H4B	protein_coding
ENSG00000182217	ENST00000392932	1	-1	149830749	149832714	HIST2H4B	protein_coding
ENSG00000184678	ENST00000369155	1	-1	149856010	149858232	HIST2H2BE	protein_coding
ENSG00000184260	ENST00000331380	1	1	149858525	149858961	HIST2H2AC	protein_coding
ENSG00000184270	ENST00000331128	1	-1	149859019	149859466	HIST2H2AB	protein_coding
ENSG00000178096	ENST00000369153	1	1	149859440	149872044	BOLA1	protein_coding
ENSG00000178096	ENST00000369152	1	1	149871150	149872345	BOLA1	protein_coding
ENSG00000178096	ENST00000369150	1	1	149871179	149872101	BOLA1	protein_coding
ENSG00000159164	ENST00000369146	1	-1	149874870	149889434	SV2A	protein_coding
ENSG00000159164	ENST00000369145	1	-1	149877024	149889393	SV2A	protein_coding
ENSG00000143368	ENST00000271628	1	-1	149895209	149900236	SF3B4	protein_coding
ENSG00000143368	ENST00000457312	1	-1	149898274	149899483	SF3B4	protein_coding
ENSG00000014914	ENST00000369140	1	-1	149900544	149908243	MTMR11	protein_coding
ENSG00000014914	ENST00000361405	1	-1	149900546	149908791	MTMR11	protein_coding
ENSG00000014914	ENST00000406732	1	-1	149900546	149908791	MTMR11	protein_coding
ENSG00000014914	ENST00000439741	1	-1	149900546	149908791	MTMR11	protein_coding
ENSG00000163113	ENST00000369135	1	-1	149909705	149982625	OTUD7B	protein_coding
ENSG00000163113	ENST00000417191	1	-1	149919192	149982624	OTUD7B	protein_coding
ENSG00000136631	ENST00000369130	1	1	150039369	150117505	VPS45	protein_coding
ENSG00000136631	ENST00000369128	1	1	150039439	150117466	VPS45	protein_coding
ENSG00000136631	ENST00000535106	1	1	150039864	150116900	VPS45	protein_coding
ENSG00000136631	ENST00000419023	1	1	150039885	150064080	VPS45	protein_coding
ENSG00000023902	ENST00000369126	1	1	150121373	150131825	PLEKHO1	protein_coding
ENSG00000023902	ENST00000025469	1	1	150122108	150131790	PLEKHO1	protein_coding
ENSG00000023902	ENST00000369124	1	1	150122170	150132260	PLEKHO1	protein_coding
ENSG00000023902	ENST00000441340	1	1	150129123	150131519	PLEKHO1	protein_coding
ENSG00000143401	ENST00000314136	1	-1	150190717	150208504	ANP32E	protein_coding
ENSG00000143401	ENST00000369119	1	-1	150190855	150207026	ANP32E	protein_coding
ENSG00000143401	ENST00000369116	1	-1	150190861	150208460	ANP32E	protein_coding
ENSG00000143401	ENST00000436748	1	-1	150192574	150208370	ANP32E	protein_coding
ENSG00000143401	ENST00000534437	1	-1	150192680	150199062	ANP32E	protein_coding
ENSG00000143401	ENST00000369114	1	-1	150192694	150208433	ANP32E	protein_coding
ENSG00000143401	ENST00000369115	1	-1	150192763	150208447	ANP32E	protein_coding
ENSG00000143401	ENST00000533654	1	-1	150192840	150208303	ANP32E	protein_coding
ENSG00000143401	ENST00000534220	1	-1	150198940	150208331	ANP32E	protein_coding
ENSG00000143401	ENST00000532744	1	-1	150201405	150208412	ANP32E	protein_coding
ENSG00000118298	ENST00000369111	1	1	150229554	150237478	CA14	protein_coding
ENSG00000118298	ENST00000607082	1	1	150235443	150237291	CA14	protein_coding
ENSG00000117362	ENST00000369109	1	-1	150237804	150241399	APH1A	protein_coding
ENSG00000117362	ENST00000360244	1	-1	150237806	150241703	APH1A	protein_coding
ENSG00000117362	ENST00000414276	1	-1	150237823	150241416	APH1A	protein_coding
ENSG00000117362	ENST00000236017	1	-1	150239045	150241423	APH1A	protein_coding
ENSG00000118292	ENST00000369102	1	1	150240600	150253327	C1orf54	protein_coding
ENSG00000118292	ENST00000369099	1	1	150245102	150253327	C1orf54	protein_coding
ENSG00000118292	ENST00000369098	1	1	150245183	150253325	C1orf54	protein_coding
ENSG00000159208	ENST00000447007	1	1	150254953	150259149	C1orf51	protein_coding
ENSG00000159208	ENST00000369094	1	1	150254953	150259505	C1orf51	protein_coding
ENSG00000159208	ENST00000369095	1	1	150254953	150259505	C1orf51	protein_coding
ENSG00000159208	ENST00000417398	1	1	150255182	150259188	C1orf51	protein_coding
ENSG00000159208	ENST00000290363	1	1	150255229	150259505	C1orf51	protein_coding
ENSG00000187145	ENST00000309092	1	1	150266289	150281414	MRPS21	protein_coding
ENSG00000187145	ENST00000369084	1	1	150266340	150281414	MRPS21	protein_coding
ENSG00000117360	ENST00000324862	1	1	150293925	150325671	PRPF3	protein_coding
ENSG00000117360	ENST00000543398	1	1	150294002	150318563	PRPF3	protein_coding
ENSG00000117360	ENST00000414970	1	1	150294002	150325608	PRPF3	protein_coding
ENSG00000163125	ENST00000401000	1	1	150337126	150449042	RPRD2	protein_coding
ENSG00000163125	ENST00000539519	1	1	150337169	150444519	RPRD2	protein_coding
ENSG00000163125	ENST00000369067	1	1	150337184	150414099	RPRD2	protein_coding
ENSG00000163125	ENST00000369068	1	1	150337187	150446032	RPRD2	protein_coding
ENSG00000143374	ENST00000438568	1	1	150459887	150471711	TARS2	protein_coding
ENSG00000143374	ENST00000369054	1	1	150459890	150479734	TARS2	protein_coding
ENSG00000143374	ENST00000369064	1	1	150459893	150480078	TARS2	protein_coding
ENSG00000143374	ENST00000606933	1	1	150459896	150479760	TARS2	protein_coding
ENSG00000143369	ENST00000369049	1	1	150480552	150486030	ECM1	protein_coding
ENSG00000143369	ENST00000369047	1	1	150480561	150486265	ECM1	protein_coding
ENSG00000143369	ENST00000346569	1	1	150480583	150486036	ECM1	protein_coding
ENSG00000143382	ENST00000369041	1	1	150521884	150531224	ADAMTSL4	protein_coding
ENSG00000225996	ENST00000538795	1	1	150521897	150524367	AL356356.1	protein_coding
ENSG00000143382	ENST00000271643	1	1	150521898	150533408	ADAMTSL4	protein_coding
ENSG00000143382	ENST00000369039	1	1	150522315	150533143	ADAMTSL4	protein_coding
ENSG00000143382	ENST00000369038	1	1	150524564	150533413	ADAMTSL4	protein_coding
ENSG00000203804	ENST00000369035	1	-1	150533480	150533969	ADAMTSL4-AS1	protein_coding
ENSG00000143384	ENST00000369026	1	-1	150547032	150552066	MCL1	protein_coding
ENSG00000143384	ENST00000307940	1	-1	150549546	150552006	MCL1	protein_coding
ENSG00000143420	ENST00000369016	1	-1	150573327	150602042	ENSA	protein_coding
ENSG00000143420	ENST00000369014	1	-1	150593727	150602072	ENSA	protein_coding
ENSG00000143420	ENST00000369009	1	-1	150594604	150602072	ENSA	protein_coding
ENSG00000143420	ENST00000361532	1	-1	150594917	150601616	ENSA	protein_coding
ENSG00000143420	ENST00000361631	1	-1	150595020	150601604	ENSA	protein_coding
ENSG00000143420	ENST00000339643	1	-1	150595207	150602052	ENSA	protein_coding
ENSG00000143420	ENST00000271690	1	-1	150595757	150602053	ENSA	protein_coding
ENSG00000143420	ENST00000356527	1	-1	150596098	150602053	ENSA	protein_coding
ENSG00000143420	ENST00000513281	1	-1	150597098	150601592	ENSA	protein_coding
ENSG00000143420	ENST00000503345	1	-1	150597941	150602057	ENSA	protein_coding
ENSG00000143420	ENST00000503241	1	-1	150598031	150602035	ENSA	protein_coding
ENSG00000143420	ENST00000362052	1	-1	150599530	150602053	ENSA	protein_coding
ENSG00000143457	ENST00000271732	1	-1	150618701	150669500	GOLPH3L	protein_coding
ENSG00000143457	ENST00000540514	1	-1	150620687	150669630	GOLPH3L	protein_coding
ENSG00000143457	ENST00000427665	1	-1	150620913	150669620	GOLPH3L	protein_coding
ENSG00000143452	ENST00000368995	1	-1	150670536	150693352	HORMAD1	protein_coding
ENSG00000143452	ENST00000368993	1	-1	150670542	150693352	HORMAD1	protein_coding
ENSG00000143452	ENST00000322343	1	-1	150670638	150693361	HORMAD1	protein_coding
ENSG00000143452	ENST00000361824	1	-1	150670729	150693352	HORMAD1	protein_coding
ENSG00000143452	ENST00000368987	1	-1	150679048	150693316	HORMAD1	protein_coding
ENSG00000143452	ENST00000442853	1	-1	150679106	150693344	HORMAD1	protein_coding
ENSG00000163131	ENST00000368985	1	-1	150702672	150738433	CTSS	protein_coding
ENSG00000163131	ENST00000448301	1	-1	150705043	150738268	CTSS	protein_coding
ENSG00000143387	ENST00000271651	1	-1	150768684	150780799	CTSK	protein_coding
ENSG00000143387	ENST00000443913	1	-1	150776517	150779910	CTSK	protein_coding
ENSG00000143437	ENST00000358595	1	-1	150782181	150849244	ARNT	protein_coding
ENSG00000143437	ENST00000354396	1	-1	150783335	150849055	ARNT	protein_coding
ENSG00000143437	ENST00000515192	1	-1	150784157	150849184	ARNT	protein_coding
ENSG00000143437	ENST00000505755	1	-1	150784437	150849085	ARNT	protein_coding
ENSG00000143379	ENST00000525956	1	1	150898739	150913847	SETDB1	protein_coding
ENSG00000143379	ENST00000271640	1	1	150898815	150937211	SETDB1	protein_coding
ENSG00000143379	ENST00000448029	1	1	150898821	150913827	SETDB1	protein_coding
ENSG00000143379	ENST00000368962	1	1	150898825	150917796	SETDB1	protein_coding
ENSG00000143379	ENST00000534805	1	1	150898871	150923259	SETDB1	protein_coding
ENSG00000143379	ENST00000368969	1	1	150898888	150937213	SETDB1	protein_coding
ENSG00000143379	ENST00000368963	1	1	150898900	150917586	SETDB1	protein_coding
ENSG00000143379	ENST00000498193	1	1	150898957	150936327	SETDB1	protein_coding
ENSG00000143379	ENST00000423081	1	1	150899116	150902592	SETDB1	protein_coding
ENSG00000143418	ENST00000561294	1	-1	150936146	150941588	CERS2	protein_coding
ENSG00000143418	ENST00000560793	1	-1	150937649	150940201	CERS2	protein_coding
ENSG00000143418	ENST00000271688	1	-1	150937649	150947440	CERS2	protein_coding
ENSG00000143418	ENST00000368954	1	-1	150937649	150947479	CERS2	protein_coding
ENSG00000143418	ENST00000368949	1	-1	150939040	150944411	CERS2	protein_coding
ENSG00000143418	ENST00000361419	1	-1	150939543	150947302	CERS2	protein_coding
ENSG00000143418	ENST00000558062	1	-1	150939623	150941794	CERS2	protein_coding
ENSG00000143418	ENST00000421609	1	-1	150939903	150946953	CERS2	protein_coding
ENSG00000143418	ENST00000457392	1	-1	150940583	150946911	CERS2	protein_coding
ENSG00000143412	ENST00000368947	1	1	150954493	150968110	ANXA9	protein_coding
ENSG00000143409	ENST00000312210	1	-1	150969025	150979333	FAM63A	protein_coding
ENSG00000143409	ENST00000361936	1	-1	150969311	150980841	FAM63A	protein_coding
ENSG00000143409	ENST00000361738	1	-1	150969576	150980851	FAM63A	protein_coding
ENSG00000143409	ENST00000493834	1	-1	150969584	150978961	FAM63A	protein_coding
ENSG00000143409	ENST00000497067	1	-1	150969837	150970646	FAM63A	protein_coding
ENSG00000143363	ENST00000450884	1	1	150980953	151006313	PRUNE	protein_coding
ENSG00000143363	ENST00000271619	1	1	150980953	151008189	PRUNE	protein_coding
ENSG00000143363	ENST00000271620	1	1	150980953	151008189	PRUNE	protein_coding
ENSG00000143363	ENST00000368937	1	1	150980954	151007683	PRUNE	protein_coding
ENSG00000143363	ENST00000431193	1	1	150980958	151006589	PRUNE	protein_coding
ENSG00000143363	ENST00000368936	1	1	150980959	151008189	PRUNE	protein_coding
ENSG00000143363	ENST00000368935	1	1	150981006	151008189	PRUNE	protein_coding
ENSG00000143363	ENST00000368934	1	1	150997218	151008187	PRUNE	protein_coding
ENSG00000163141	ENST00000368931	1	1	151009046	151020076	BNIPL	protein_coding
ENSG00000163141	ENST00000295294	1	1	151009091	151020062	BNIPL	protein_coding
ENSG00000163141	ENST00000361277	1	1	151010045	151019321	BNIPL	protein_coding
ENSG00000163141	ENST00000392802	1	1	151010875	151015544	BNIPL	protein_coding
ENSG00000143443	ENST00000368926	1	1	151020216	151023896	C1orf56	protein_coding
ENSG00000197622	ENST00000439374	1	-1	151023447	151042801	CDC42SE1	protein_coding
ENSG00000197622	ENST00000357235	1	-1	151023449	151032125	CDC42SE1	protein_coding
ENSG00000197622	ENST00000540998	1	-1	151023449	151032125	CDC42SE1	protein_coding
ENSG00000213190	ENST00000368921	1	1	151030234	151040970	MLLT11	protein_coding
ENSG00000143458	ENST00000368917	1	1	151043080	151092396	GABPB2	protein_coding
ENSG00000143458	ENST00000368918	1	1	151043080	151098018	GABPB2	protein_coding
ENSG00000143458	ENST00000368916	1	1	151060634	151091147	GABPB2	protein_coding
ENSG00000143434	ENST00000368912	1	-1	151104161	151118933	SEMA6C	protein_coding
ENSG00000143434	ENST00000368913	1	-1	151104161	151118933	SEMA6C	protein_coding
ENSG00000143434	ENST00000368914	1	-1	151104161	151119104	SEMA6C	protein_coding
ENSG00000143434	ENST00000341697	1	-1	151104183	151119087	SEMA6C	protein_coding
ENSG00000163154	ENST00000368910	1	1	151129105	151132225	TNFAIP8L2	protein_coding
ENSG00000163156	ENST00000602841	1	1	151129140	151141609	SCNM1	protein_coding
ENSG00000163155	ENST00000368908	1	-1	151132224	151138395	LYSMD1	protein_coding
ENSG00000163155	ENST00000440902	1	-1	151133061	151138424	LYSMD1	protein_coding
ENSG00000163156	ENST00000368905	1	1	151138518	151142773	SCNM1	protein_coding
ENSG00000163156	ENST00000368902	1	1	151138555	151141614	SCNM1	protein_coding
ENSG00000163157	ENST00000466891	1	-1	151142462	151144791	TMOD4	protein_coding
ENSG00000163157	ENST00000295314	1	-1	151142463	151148492	TMOD4	protein_coding
ENSG00000163157	ENST00000416280	1	-1	151142464	151148457	TMOD4	protein_coding
ENSG00000163157	ENST00000441701	1	-1	151144805	151148452	TMOD4	protein_coding
ENSG00000163159	ENST00000368892	1	-1	151148780	151162689	VPS72	protein_coding
ENSG00000163159	ENST00000354473	1	-1	151148938	151162634	VPS72	protein_coding
ENSG00000143398	ENST00000447555	1	1	151170425	151204237	PIP5K1A	protein_coding
ENSG00000143398	ENST00000349792	1	1	151171027	151222012	PIP5K1A	protein_coding
ENSG00000143398	ENST00000409426	1	1	151171028	151221980	PIP5K1A	protein_coding
ENSG00000143398	ENST00000441902	1	1	151171029	151220625	PIP5K1A	protein_coding
ENSG00000143398	ENST00000368890	1	1	151171029	151222007	PIP5K1A	protein_coding
ENSG00000143398	ENST00000424999	1	1	151171030	151188476	PIP5K1A	protein_coding
ENSG00000143398	ENST00000368888	1	1	151171051	151220364	PIP5K1A	protein_coding
ENSG00000143398	ENST00000418435	1	1	151185993	151204277	PIP5K1A	protein_coding
ENSG00000143398	ENST00000414290	1	1	151206921	151221068	PIP5K1A	protein_coding
ENSG00000159352	ENST00000368884	1	1	151227179	151239955	PSMD4	protein_coding
ENSG00000159352	ENST00000368881	1	1	151227185	151239935	PSMD4	protein_coding
ENSG00000159352	ENST00000437736	1	1	151231539	151238085	PSMD4	protein_coding
ENSG00000159352	ENST00000445776	1	1	151237364	151239942	PSMD4	protein_coding
ENSG00000159352	ENST00000453615	1	1	151239020	151239936	PSMD4	protein_coding
ENSG00000232671	ENST00000447795	1	-1	151252500	151254405	RP11-126K1.2	protein_coding
ENSG00000143373	ENST00000443959	1	1	151254094	151259181	ZNF687	protein_coding
ENSG00000143373	ENST00000336715	1	1	151254743	151264656	ZNF687	protein_coding
ENSG00000143373	ENST00000324048	1	1	151254788	151264379	ZNF687	protein_coding
ENSG00000143373	ENST00000368879	1	1	151254791	151264380	ZNF687	protein_coding
ENSG00000143373	ENST00000426871	1	1	151259960	151264379	ZNF687	protein_coding
ENSG00000143373	ENST00000436614	1	1	151262927	151263813	ZNF687	protein_coding
ENSG00000143393	ENST00000368874	1	-1	151264273	151300191	PI4KB	protein_coding
ENSG00000143393	ENST00000271657	1	-1	151264413	151298724	PI4KB	protein_coding
ENSG00000143393	ENST00000368875	1	-1	151264413	151300133	PI4KB	protein_coding
ENSG00000143393	ENST00000368873	1	-1	151264608	151299887	PI4KB	protein_coding
ENSG00000143393	ENST00000529142	1	-1	151264609	151300133	PI4KB	protein_coding
ENSG00000143393	ENST00000368872	1	-1	151264955	151299895	PI4KB	protein_coding
ENSG00000143393	ENST00000455060	1	-1	151265078	151271468	PI4KB	protein_coding
ENSG00000143393	ENST00000446339	1	-1	151265099	151266949	PI4KB	protein_coding
ENSG00000143393	ENST00000489889	1	-1	151266095	151271510	PI4KB	protein_coding
ENSG00000143393	ENST00000430800	1	-1	151274724	151299892	PI4KB	protein_coding
ENSG00000143393	ENST00000489223	1	-1	151278740	151299876	PI4KB	protein_coding
ENSG00000143393	ENST00000438243	1	-1	151288116	151299853	PI4KB	protein_coding
ENSG00000143390	ENST00000290524	1	-1	151313116	151319727	RFX5	protein_coding
