ENSG00000234769	ENST00000326592	16	-1	64043	69448	WASH4P	protein_coding
ENSG00000169896	ENST00000567031	16	1	31286913	31335760	ITGAM	protein_coding
ENSG00000169896	ENST00000565142	16	1	31341701	31342857	ITGAM	protein_coding
ENSG00000140678	ENST00000268296	16	1	31366455	31394318	ITGAX	protein_coding
ENSG00000140678	ENST00000562522	16	1	31366543	31394264	ITGAX	protein_coding
ENSG00000156886	ENST00000389202	16	1	31404633	31437826	ITGAD	protein_coding
ENSG00000156885	ENST00000287490	16	-1	31439052	31439749	COX6A2	protein_coding
ENSG00000176723	ENST00000564218	16	-1	31445569	31454346	ZNF843	protein_coding
ENSG00000176723	ENST00000315678	16	-1	31446759	31454346	ZNF843	protein_coding
ENSG00000140691	ENST00000408912	16	1	31469401	31478426	ARMC5	protein_coding
ENSG00000140691	ENST00000457010	16	1	31470145	31478487	ARMC5	protein_coding
ENSG00000140691	ENST00000563544	16	1	31470173	31478405	ARMC5	protein_coding
ENSG00000140691	ENST00000538189	16	1	31470268	31478405	ARMC5	protein_coding
ENSG00000140691	ENST00000268314	16	1	31470317	31478485	ARMC5	protein_coding
ENSG00000140691	ENST00000412665	16	1	31471282	31478486	ARMC5	protein_coding
ENSG00000140691	ENST00000564900	16	1	31471282	31478486	ARMC5	protein_coding
ENSG00000140682	ENST00000565454	16	1	31482906	31485911	TGFB1I1	protein_coding
ENSG00000140682	ENST00000394863	16	1	31483380	31489279	TGFB1I1	protein_coding
ENSG00000140682	ENST00000565360	16	1	31483489	31486080	TGFB1I1	protein_coding
ENSG00000140682	ENST00000361773	16	1	31483529	31489281	TGFB1I1	protein_coding
ENSG00000140682	ENST00000562566	16	1	31484401	31485293	TGFB1I1	protein_coding
ENSG00000140682	ENST00000394858	16	1	31484526	31489281	TGFB1I1	protein_coding
ENSG00000140682	ENST00000567607	16	1	31484747	31489279	TGFB1I1	protein_coding
ENSG00000140675	ENST00000569576	16	1	31494323	31497597	SLC5A2	protein_coding
ENSG00000140675	ENST00000330498	16	1	31494439	31502089	SLC5A2	protein_coding
ENSG00000140688	ENST00000570164	16	-1	31500792	31519712	C16orf58	protein_coding
ENSG00000140688	ENST00000327237	16	-1	31500810	31519734	C16orf58	protein_coding
ENSG00000140688	ENST00000567994	16	-1	31501594	31519705	C16orf58	protein_coding
ENSG00000140688	ENST00000430477	16	-1	31504797	31519705	C16orf58	protein_coding
ENSG00000140688	ENST00000564807	16	-1	31508200	31520630	C16orf58	protein_coding
ENSG00000169877	ENST00000302312	16	1	31539185	31540124	AHSP	protein_coding
ENSG00000169877	ENST00000564707	16	1	31539298	31539874	AHSP	protein_coding
ENSG00000197302	ENST00000539915	16	1	31724553	31771162	ZNF720	protein_coding
ENSG00000197302	ENST00000316491	16	1	31724555	31772886	ZNF720	protein_coding
ENSG00000197302	ENST00000399681	16	1	31724590	31767415	ZNF720	protein_coding
ENSG00000197302	ENST00000398696	16	1	31724594	31766249	ZNF720	protein_coding
ENSG00000197302	ENST00000534369	16	1	31724598	31805476	ZNF720	protein_coding
ENSG00000197302	ENST00000530881	16	1	31724624	31765177	ZNF720	protein_coding
ENSG00000197302	ENST00000529515	16	1	31724627	31765805	ZNF720	protein_coding
ENSG00000185947	ENST00000300870	16	1	31885079	31928668	ZNF267	protein_coding
ENSG00000185947	ENST00000394846	16	1	31885128	31926046	ZNF267	protein_coding
ENSG00000185947	ENST00000562971	16	1	31885387	31925941	ZNF267	protein_coding
ENSG00000223931	ENST00000426099	16	1	32063311	32063601	AC142381.1	protein_coding
ENSG00000205456	ENST00000398664	16	1	32264040	32267240	TP53TG3D	protein_coding
ENSG00000205456	ENST00000569631	16	1	32264645	32266558	TP53TG3D	protein_coding
ENSG00000205456	ENST00000354614	16	1	32264662	32265178	TP53TG3D	protein_coding
ENSG00000183632	ENST00000398682	16	-1	32684852	32688053	TP53TG3	protein_coding
ENSG00000183632	ENST00000569420	16	-1	32685539	32687448	TP53TG3	protein_coding
ENSG00000183632	ENST00000398680	16	-1	32686915	32687431	TP53TG3	protein_coding
ENSG00000205457	ENST00000398667	16	1	33204156	33264727	TP53TG3C	protein_coding
ENSG00000205457	ENST00000561509	16	1	33204980	33208176	TP53TG3C	protein_coding
ENSG00000205457	ENST00000360260	16	1	33205585	33207494	TP53TG3C	protein_coding
ENSG00000205457	ENST00000398666	16	1	33205602	33206118	TP53TG3C	protein_coding
ENSG00000261509	ENST00000341305	16	1	33261515	33264716	TP53TG3B	protein_coding
ENSG00000261509	ENST00000569741	16	1	33262120	33264029	TP53TG3B	protein_coding
ENSG00000261509	ENST00000380147	16	1	33262137	33262653	TP53TG3B	protein_coding
ENSG00000259680	ENST00000558425	16	-1	33647044	33647696	RP11-812E19.9	protein_coding
ENSG00000259680	ENST00000569103	16	-1	33647251	33647696	RP11-812E19.9	protein_coding
ENSG00000179755	ENST00000319817	16	1	34256507	34257278	CTD-2144E22.5	protein_coding
ENSG00000171241	ENST00000303383	16	-1	46614466	46655538	SHCBP1	protein_coding
ENSG00000171241	ENST00000569702	16	-1	46633841	46649905	SHCBP1	protein_coding
ENSG00000069329	ENST00000299138	16	-1	46690054	46723104	VPS35	protein_coding
ENSG00000091651	ENST00000219097	16	1	46723558	46732306	ORC6	protein_coding
ENSG00000091651	ENST00000568364	16	1	46723609	46731730	ORC6	protein_coding
ENSG00000091651	ENST00000566860	16	1	46724698	46732297	ORC6	protein_coding
ENSG00000140795	ENST00000394809	16	-1	46740891	46782221	MYLK3	protein_coding
ENSG00000140795	ENST00000536476	16	-1	46741578	46797158	MYLK3	protein_coding
ENSG00000155330	ENST00000394806	16	-1	46830519	46865074	C16orf87	protein_coding
ENSG00000155330	ENST00000285697	16	-1	46836006	46865323	C16orf87	protein_coding
ENSG00000155330	ENST00000565112	16	-1	46836630	46864980	C16orf87	protein_coding
ENSG00000166123	ENST00000340124	16	1	46918290	46965209	GPT2	protein_coding
ENSG00000166123	ENST00000562132	16	1	46918607	46943786	GPT2	protein_coding
ENSG00000166123	ENST00000440783	16	1	46918747	46965200	GPT2	protein_coding
ENSG00000069345	ENST00000317089	16	-1	46989299	47007699	DNAJA2	protein_coding
ENSG00000069345	ENST00000566791	16	-1	46998645	47006854	DNAJA2	protein_coding
ENSG00000171208	ENST00000562435	16	-1	47111614	47177908	NETO2	protein_coding
ENSG00000171208	ENST00000303155	16	-1	47115545	47177620	NETO2	protein_coding
ENSG00000171208	ENST00000562559	16	-1	47116901	47162369	NETO2	protein_coding
ENSG00000171208	ENST00000564667	16	-1	47117018	47143545	NETO2	protein_coding
ENSG00000171208	ENST00000563078	16	-1	47117525	47156814	NETO2	protein_coding
ENSG00000129636	ENST00000320640	16	-1	47188298	47495185	ITFG1	protein_coding
ENSG00000129636	ENST00000544001	16	-1	47189516	47495185	ITFG1	protein_coding
ENSG00000129636	ENST00000565262	16	-1	47189583	47292633	ITFG1	protein_coding
ENSG00000129636	ENST00000565940	16	-1	47482011	47493041	ITFG1	protein_coding
ENSG00000129636	ENST00000563730	16	-1	47485307	47498060	ITFG1	protein_coding
ENSG00000102893	ENST00000566037	16	1	47495034	47581458	PHKB	protein_coding
ENSG00000102893	ENST00000566044	16	1	47495206	47733656	PHKB	protein_coding
ENSG00000102893	ENST00000455779	16	1	47495210	47735434	PHKB	protein_coding
ENSG00000102893	ENST00000299167	16	1	47495237	47735434	PHKB	protein_coding
ENSG00000102893	ENST00000323584	16	1	47495238	47734254	PHKB	protein_coding
ENSG00000102893	ENST00000563376	16	1	47495261	47545642	PHKB	protein_coding
ENSG00000102893	ENST00000567200	16	1	47496023	47497880	PHKB	protein_coding
ENSG00000102893	ENST00000564873	16	1	47496578	47533742	PHKB	protein_coding
ENSG00000102893	ENST00000568439	16	1	47630339	47653340	PHKB	protein_coding
ENSG00000102893	ENST00000566275	16	1	47694614	47710320	PHKB	protein_coding
ENSG00000102893	ENST00000564711	16	1	47730383	47733605	PHKB	protein_coding
ENSG00000140798	ENST00000311303	16	-1	48116884	48180681	ABCC12	protein_coding
ENSG00000140798	ENST00000416054	16	-1	48117607	48180341	ABCC12	protein_coding
ENSG00000140798	ENST00000448542	16	-1	48117607	48180341	ABCC12	protein_coding
ENSG00000140798	ENST00000527640	16	-1	48175222	48189904	ABCC12	protein_coding
ENSG00000121270	ENST00000353782	16	-1	48200821	48269088	ABCC11	protein_coding
ENSG00000121270	ENST00000356608	16	-1	48200821	48281305	ABCC11	protein_coding
ENSG00000121270	ENST00000394747	16	-1	48200822	48266182	ABCC11	protein_coding
ENSG00000121270	ENST00000394748	16	-1	48200822	48269088	ABCC11	protein_coding
ENSG00000121270	ENST00000537808	16	-1	48221111	48281479	ABCC11	protein_coding
ENSG00000121270	ENST00000569991	16	-1	48258259	48281479	ABCC11	protein_coding
ENSG00000102910	ENST00000285737	16	1	48278207	48391260	LONP2	protein_coding
ENSG00000102910	ENST00000535754	16	1	48278244	48385810	LONP2	protein_coding
ENSG00000102910	ENST00000565867	16	1	48368223	48397033	LONP2	protein_coding
ENSG00000196470	ENST00000380006	16	-1	48394442	48397793	SIAH1	protein_coding
ENSG00000196470	ENST00000356721	16	-1	48394442	48399812	SIAH1	protein_coding
ENSG00000196470	ENST00000394725	16	-1	48394442	48419361	SIAH1	protein_coding
ENSG00000196470	ENST00000563745	16	-1	48396044	48427866	SIAH1	protein_coding
ENSG00000102921	ENST00000262384	16	-1	48572637	48644120	N4BP1	protein_coding
ENSG00000102921	ENST00000564710	16	-1	48595869	48637623	N4BP1	protein_coding
ENSG00000102924	ENST00000219197	16	-1	49311828	49315742	CBLN1	protein_coding
ENSG00000102924	ENST00000536749	16	-1	49313223	49315473	CBLN1	protein_coding
ENSG00000166152	ENST00000299191	16	1	49407734	49433342	C16orf78	protein_coding
ENSG00000102935	ENST00000561648	16	-1	49521435	49856650	ZNF423	protein_coding
ENSG00000102935	ENST00000563137	16	-1	49524515	49890046	ZNF423	protein_coding
ENSG00000102935	ENST00000562871	16	-1	49524516	49814520	ZNF423	protein_coding
ENSG00000102935	ENST00000262383	16	-1	49524522	49860918	ZNF423	protein_coding
ENSG00000102935	ENST00000535559	16	-1	49524698	49698136	ZNF423	protein_coding
ENSG00000102935	ENST00000567169	16	-1	49524862	49674763	ZNF423	protein_coding
ENSG00000102935	ENST00000562520	16	-1	49525186	49891830	ZNF423	protein_coding
ENSG00000102935	ENST00000561874	16	-1	49764656	49860921	ZNF423	protein_coding
ENSG00000205423	ENST00000458059	16	1	50058321	50070999	CNEP1R1	protein_coding
ENSG00000205423	ENST00000427478	16	1	50059173	50070988	CNEP1R1	protein_coding
ENSG00000205423	ENST00000562576	16	1	50059182	50069607	CNEP1R1	protein_coding
ENSG00000205423	ENST00000565556	16	1	50059431	50070541	CNEP1R1	protein_coding
ENSG00000205423	ENST00000566093	16	1	50060071	50068067	CNEP1R1	protein_coding
ENSG00000155393	ENST00000299192	16	1	50099852	50140298	HEATR3	protein_coding
ENSG00000155393	ENST00000285767	16	1	50099881	50139373	HEATR3	protein_coding
ENSG00000121274	ENST00000436909	16	1	50186829	50265742	PAPD5	protein_coding
ENSG00000121274	ENST00000561678	16	1	50187705	50264314	PAPD5	protein_coding
ENSG00000121274	ENST00000357464	16	1	50187779	50269221	PAPD5	protein_coding
ENSG00000121281	ENST00000564965	16	1	50280048	50324439	ADCY7	protein_coding
ENSG00000121281	ENST00000394697	16	1	50300427	50352046	ADCY7	protein_coding
ENSG00000121281	ENST00000538642	16	1	50300462	50344434	ADCY7	protein_coding
ENSG00000121281	ENST00000566433	16	1	50300462	50344434	ADCY7	protein_coding
ENSG00000121281	ENST00000566761	16	1	50308064	50324429	ADCY7	protein_coding
ENSG00000121281	ENST00000569265	16	1	50313438	50322141	ADCY7	protein_coding
ENSG00000121281	ENST00000537579	16	1	50321822	50344426	ADCY7	protein_coding
ENSG00000121281	ENST00000254235	16	1	50321823	50352035	ADCY7	protein_coding
ENSG00000166164	ENST00000562383	16	-1	50347398	50353840	BRD7	protein_coding
ENSG00000166164	ENST00000569774	16	-1	50349858	50354288	BRD7	protein_coding
ENSG00000166164	ENST00000394688	16	-1	50349868	50402845	BRD7	protein_coding
ENSG00000166164	ENST00000394689	16	-1	50352941	50402690	BRD7	protein_coding
ENSG00000140807	ENST00000268459	16	1	50582241	50670647	NKD1	protein_coding
ENSG00000167208	ENST00000423026	16	-1	50700211	50715223	SNX20	protein_coding
ENSG00000167208	ENST00000300590	16	-1	50700211	50715264	SNX20	protein_coding
ENSG00000167208	ENST00000330943	16	-1	50705536	50715263	SNX20	protein_coding
ENSG00000167207	ENST00000531674	16	1	50727537	50733844	NOD2	protein_coding
ENSG00000167207	ENST00000300589	16	1	50731050	50766988	NOD2	protein_coding
ENSG00000167207	ENST00000534057	16	1	50746105	50757285	NOD2	protein_coding
ENSG00000083799	ENST00000569681	16	1	50775961	50784108	CYLD	protein_coding
ENSG00000083799	ENST00000569418	16	1	50775961	50830792	CYLD	protein_coding
ENSG00000083799	ENST00000540145	16	1	50775961	50835846	CYLD	protein_coding
ENSG00000083799	ENST00000311559	16	1	50775985	50832528	CYLD	protein_coding
ENSG00000083799	ENST00000564326	16	1	50775992	50830622	CYLD	protein_coding
ENSG00000083799	ENST00000566206	16	1	50775997	50829635	CYLD	protein_coding
ENSG00000083799	ENST00000566679	16	1	50776021	50788335	CYLD	protein_coding
ENSG00000083799	ENST00000564634	16	1	50776029	50783709	CYLD	protein_coding
ENSG00000083799	ENST00000398568	16	1	50776031	50830793	CYLD	protein_coding
ENSG00000083799	ENST00000427738	16	1	50776671	50835846	CYLD	protein_coding
ENSG00000083799	ENST00000568704	16	1	50783460	50831245	CYLD	protein_coding
ENSG00000083799	ENST00000562884	16	1	50827528	50828799	CYLD	protein_coding
ENSG00000083799	ENST00000566024	16	1	50828205	50835844	CYLD	protein_coding
ENSG00000103449	ENST00000440970	16	-1	51169886	51184508	SALL1	protein_coding
ENSG00000103449	ENST00000251020	16	-1	51169886	51185186	SALL1	protein_coding
ENSG00000103449	ENST00000541611	16	-1	51170975	51185152	SALL1	protein_coding
ENSG00000103449	ENST00000566102	16	-1	51170975	51185152	SALL1	protein_coding
ENSG00000103449	ENST00000570206	16	-1	51171243	51184508	SALL1	protein_coding
ENSG00000261190	ENST00000566314	16	-1	52039402	52061283	C16orf97	protein_coding
ENSG00000261190	ENST00000562818	16	-1	52060264	52107814	C16orf97	protein_coding
ENSG00000261190	ENST00000566628	16	-1	52060264	52108863	C16orf97	protein_coding
ENSG00000103460	ENST00000407228	16	-1	52471917	52581714	TOX3	protein_coding
ENSG00000103460	ENST00000219746	16	-1	52471920	52580920	TOX3	protein_coding
ENSG00000103460	ENST00000563091	16	-1	52484260	52581331	TOX3	protein_coding
ENSG00000177200	ENST00000447540	16	1	53088945	53361413	CHD9	protein_coding
ENSG00000177200	ENST00000566029	16	1	53088945	53363062	CHD9	protein_coding
ENSG00000177200	ENST00000565832	16	1	53133072	53256667	CHD9	protein_coding
ENSG00000177200	ENST00000564845	16	1	53164833	53361363	CHD9	protein_coding
ENSG00000177200	ENST00000563410	16	1	53165046	53190160	CHD9	protein_coding
ENSG00000177200	ENST00000398510	16	1	53189915	53361363	CHD9	protein_coding
ENSG00000177200	ENST00000562785	16	1	53189918	53191374	CHD9	protein_coding
ENSG00000177200	ENST00000565803	16	1	53241901	53302039	CHD9	protein_coding
ENSG00000177200	ENST00000565442	16	1	53242363	53256667	CHD9	protein_coding
ENSG00000103479	ENST00000567964	16	1	53467889	53487375	RBL2	protein_coding
ENSG00000103479	ENST00000262133	16	1	53468332	53525561	RBL2	protein_coding
ENSG00000103479	ENST00000544405	16	1	53469531	53503991	RBL2	protein_coding
ENSG00000103479	ENST00000544545	16	1	53483988	53524532	RBL2	protein_coding
ENSG00000166971	ENST00000394657	16	-1	53524952	53537163	AKTIP	protein_coding
ENSG00000166971	ENST00000300245	16	-1	53525291	53537156	AKTIP	protein_coding
ENSG00000166971	ENST00000570004	16	-1	53526217	53537135	AKTIP	protein_coding
ENSG00000166971	ENST00000568022	16	-1	53528128	53534241	AKTIP	protein_coding
ENSG00000166971	ENST00000563928	16	-1	53528483	53535681	AKTIP	protein_coding
ENSG00000166971	ENST00000565408	16	-1	53528990	53538323	AKTIP	protein_coding
ENSG00000166971	ENST00000568596	16	-1	53529017	53537118	AKTIP	protein_coding
ENSG00000166971	ENST00000570041	16	-1	53532430	53535400	AKTIP	protein_coding
ENSG00000166971	ENST00000564497	16	-1	53534130	53537142	AKTIP	protein_coding
ENSG00000103494	ENST00000262135	16	-1	53631595	53737801	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000379925	16	-1	53634690	53737758	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000563746	16	-1	53635693	53737759	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000564374	16	-1	53639307	53737801	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000562230	16	-1	53705463	53737756	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000562588	16	-1	53726139	53737742	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000568653	16	-1	53727224	53737759	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000566096	16	-1	53729543	53737850	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000569716	16	-1	53730125	53737722	RPGRIP1L	protein_coding
ENSG00000140718	ENST00000471389	16	1	53737875	54155853	FTO	protein_coding
ENSG00000140718	ENST00000394647	16	1	53738094	54145999	FTO	protein_coding
ENSG00000140718	ENST00000431610	16	1	53920829	54146050	FTO	protein_coding
ENSG00000140718	ENST00000460382	16	1	53920842	54146899	FTO	protein_coding
ENSG00000140718	ENST00000463855	16	1	53945168	54148375	FTO	protein_coding
ENSG00000140718	ENST00000268349	16	1	53967942	54148375	FTO	protein_coding
ENSG00000259517	ENST00000561084	16	-1	54279456	54280877	RP11-324D17.1	protein_coding
ENSG00000259517	ENST00000561336	16	-1	54279532	54304658	RP11-324D17.1	protein_coding
ENSG00000177508	ENST00000329734	16	-1	54317216	54320675	IRX3	protein_coding
ENSG00000177508	ENST00000558054	16	-1	54317348	54319767	IRX3	protein_coding
ENSG00000176842	ENST00000394636	16	1	54964774	54968397	IRX5	protein_coding
ENSG00000176842	ENST00000560154	16	1	54965111	54967872	IRX5	protein_coding
ENSG00000176842	ENST00000320990	16	1	54965111	54968397	IRX5	protein_coding
ENSG00000176842	ENST00000558597	16	1	54965984	54967981	IRX5	protein_coding
ENSG00000159387	ENST00000290552	16	1	55357672	55364672	IRX6	protein_coding
ENSG00000087245	ENST00000570308	16	1	55423612	55540149	MMP2	protein_coding
ENSG00000087245	ENST00000568715	16	1	55512742	55519264	MMP2	protein_coding
ENSG00000087245	ENST00000219070	16	1	55512883	55540603	MMP2	protein_coding
ENSG00000087245	ENST00000564864	16	1	55513910	55519688	MMP2	protein_coding
ENSG00000087245	ENST00000543485	16	1	55514445	55539437	MMP2	protein_coding
ENSG00000087245	ENST00000437642	16	1	55515469	55539671	MMP2	protein_coding
ENSG00000087245	ENST00000570283	16	1	55522574	55536801	MMP2	protein_coding
ENSG00000087253	ENST00000262134	16	1	55542910	55620582	LPCAT2	protein_coding
ENSG00000087253	ENST00000564084	16	1	55562405	55575940	LPCAT2	protein_coding
ENSG00000256812	ENST00000457326	16	1	55600584	55601599	CAPNS2	protein_coding
ENSG00000103546	ENST00000568943	16	1	55689516	55736258	SLC6A2	protein_coding
ENSG00000103546	ENST00000568529	16	1	55689998	55728025	SLC6A2	protein_coding
ENSG00000103546	ENST00000414754	16	1	55690022	55737662	SLC6A2	protein_coding
ENSG00000103546	ENST00000568655	16	1	55690166	55706043	SLC6A2	protein_coding
ENSG00000103546	ENST00000379906	16	1	55690352	55737700	SLC6A2	protein_coding
ENSG00000103546	ENST00000561820	16	1	55690530	55739560	SLC6A2	protein_coding
ENSG00000103546	ENST00000219833	16	1	55690556	55740104	SLC6A2	protein_coding
ENSG00000103546	ENST00000566163	16	1	55690567	55736258	SLC6A2	protein_coding
ENSG00000103546	ENST00000567238	16	1	55705583	55737703	SLC6A2	protein_coding
ENSG00000103546	ENST00000574918	16	1	55734186	55739765	SLC6A2	protein_coding
ENSG00000198848	ENST00000360526	16	-1	55836765	55867070	CES1	protein_coding
ENSG00000198848	ENST00000422046	16	-1	55836766	55867249	CES1	protein_coding
ENSG00000198848	ENST00000563241	16	-1	55836848	55844567	CES1	protein_coding
ENSG00000198848	ENST00000361503	16	-1	55836961	55867098	CES1	protein_coding
