ENSG00000268640	ENST00000594563	12	1	147052	147377	AC026369.1	protein_coding
ENSG00000166860	ENST00000300101	12	-1	57392618	57400230	ZBTB39	protein_coding
ENSG00000166863	ENST00000458521	12	-1	57403784	57410325	TAC3	protein_coding
ENSG00000166863	ENST00000441881	12	-1	57403794	57410304	TAC3	protein_coding
ENSG00000166863	ENST00000415231	12	-1	57406162	57422667	TAC3	protein_coding
ENSG00000166866	ENST00000300119	12	-1	57422301	57443901	MYO1A	protein_coding
ENSG00000166866	ENST00000442789	12	-1	57422301	57444549	MYO1A	protein_coding
ENSG00000166866	ENST00000544473	12	-1	57422402	57441614	MYO1A	protein_coding
ENSG00000166866	ENST00000492945	12	-1	57435247	57444611	MYO1A	protein_coding
ENSG00000166866	ENST00000433964	12	-1	57441447	57444959	MYO1A	protein_coding
ENSG00000166881	ENST00000379391	12	-1	57449426	57472546	TMEM194A	protein_coding
ENSG00000166881	ENST00000300128	12	-1	57449431	57472552	TMEM194A	protein_coding
ENSG00000166886	ENST00000300131	12	1	57482677	57489259	NAB2	protein_coding
ENSG00000166886	ENST00000342556	12	1	57482877	57489258	NAB2	protein_coding
ENSG00000166886	ENST00000357680	12	1	57482890	57489258	NAB2	protein_coding
ENSG00000166888	ENST00000300134	12	-1	57489191	57505216	STAT6	protein_coding
ENSG00000166888	ENST00000538913	12	-1	57489983	57505129	STAT6	protein_coding
ENSG00000166888	ENST00000543873	12	-1	57490031	57504089	STAT6	protein_coding
ENSG00000166888	ENST00000556155	12	-1	57490124	57522883	STAT6	protein_coding
ENSG00000166888	ENST00000537215	12	-1	57490128	57505142	STAT6	protein_coding
ENSG00000166888	ENST00000454075	12	-1	57490148	57505157	STAT6	protein_coding
ENSG00000166888	ENST00000555318	12	-1	57490888	57493577	STAT6	protein_coding
ENSG00000166888	ENST00000555375	12	-1	57493202	57496773	STAT6	protein_coding
ENSG00000166888	ENST00000553533	12	-1	57493581	57499035	STAT6	protein_coding
ENSG00000166888	ENST00000555849	12	-1	57500476	57504326	STAT6	protein_coding
ENSG00000166888	ENST00000556259	12	-1	57500476	57505014	STAT6	protein_coding
ENSG00000166888	ENST00000553499	12	-1	57500491	57525922	STAT6	protein_coding
ENSG00000166888	ENST00000553397	12	-1	57500520	57504975	STAT6	protein_coding
ENSG00000166888	ENST00000554663	12	-1	57501039	57504089	STAT6	protein_coding
ENSG00000166888	ENST00000554825	12	-1	57501044	57505157	STAT6	protein_coding
ENSG00000166888	ENST00000557635	12	-1	57501420	57504123	STAT6	protein_coding
ENSG00000166888	ENST00000553275	12	-1	57501449	57505196	STAT6	protein_coding
ENSG00000123384	ENST00000553277	12	1	57522276	57543842	LRP1	protein_coding
ENSG00000123384	ENST00000243077	12	1	57522282	57607134	LRP1	protein_coding
ENSG00000123384	ENST00000338962	12	1	57522499	57543842	LRP1	protein_coding
ENSG00000123384	ENST00000554174	12	1	57522692	57549376	LRP1	protein_coding
ENSG00000123384	ENST00000554118	12	1	57581152	57586752	LRP1	protein_coding
ENSG00000123384	ENST00000555124	12	1	57594891	57597059	LRP1	protein_coding
ENSG00000182379	ENST00000349394	12	1	57610578	57620232	NXPH4	protein_coding
ENSG00000182199	ENST00000328923	12	1	57623110	57628714	SHMT2	protein_coding
ENSG00000182199	ENST00000557487	12	1	57623494	57628509	SHMT2	protein_coding
ENSG00000182199	ENST00000555634	12	1	57623506	57627594	SHMT2	protein_coding
ENSG00000182199	ENST00000556689	12	1	57623507	57626605	SHMT2	protein_coding
ENSG00000182199	ENST00000414700	12	1	57623869	57628509	SHMT2	protein_coding
ENSG00000182199	ENST00000557703	12	1	57623898	57625673	SHMT2	protein_coding
ENSG00000182199	ENST00000553529	12	1	57623950	57625689	SHMT2	protein_coding
ENSG00000182199	ENST00000554310	12	1	57623950	57626024	SHMT2	protein_coding
ENSG00000182199	ENST00000557427	12	1	57624063	57626021	SHMT2	protein_coding
ENSG00000182199	ENST00000553474	12	1	57624111	57628334	SHMT2	protein_coding
ENSG00000182199	ENST00000555773	12	1	57624137	57625696	SHMT2	protein_coding
ENSG00000182199	ENST00000554975	12	1	57624143	57626351	SHMT2	protein_coding
ENSG00000182199	ENST00000449049	12	1	57624143	57628482	SHMT2	protein_coding
ENSG00000182199	ENST00000393827	12	1	57624151	57628546	SHMT2	protein_coding
ENSG00000182199	ENST00000556737	12	1	57624486	57625689	SHMT2	protein_coding
ENSG00000182199	ENST00000557529	12	1	57626244	57628477	SHMT2	protein_coding
ENSG00000185633	ENST00000554503	12	-1	57628686	57631121	NDUFA4L2	protein_coding
ENSG00000185633	ENST00000393825	12	-1	57628688	57634475	NDUFA4L2	protein_coding
ENSG00000185633	ENST00000556732	12	-1	57628863	57630875	NDUFA4L2	protein_coding
ENSG00000185482	ENST00000554578	12	-1	57637236	57644967	STAC3	protein_coding
ENSG00000185482	ENST00000332782	12	-1	57637236	57644976	STAC3	protein_coding
ENSG00000185482	ENST00000546246	12	-1	57637437	57644968	STAC3	protein_coding
ENSG00000185482	ENST00000553489	12	-1	57641909	57644971	STAC3	protein_coding
ENSG00000179912	ENST00000413953	12	-1	57643392	57690267	R3HDM2	protein_coding
ENSG00000179912	ENST00000347140	12	-1	57647547	57824788	R3HDM2	protein_coding
ENSG00000179912	ENST00000358907	12	-1	57647548	57704246	R3HDM2	protein_coding
ENSG00000179912	ENST00000402412	12	-1	57647548	57824788	R3HDM2	protein_coding
ENSG00000179912	ENST00000441731	12	-1	57648508	57677777	R3HDM2	protein_coding
ENSG00000179912	ENST00000429355	12	-1	57648516	57689262	R3HDM2	protein_coding
ENSG00000179912	ENST00000403821	12	-1	57648539	57735265	R3HDM2	protein_coding
ENSG00000179912	ENST00000548161	12	-1	57649797	57662240	R3HDM2	protein_coding
ENSG00000179912	ENST00000547262	12	-1	57674213	57693219	R3HDM2	protein_coding
ENSG00000179912	ENST00000448732	12	-1	57704123	57824573	R3HDM2	protein_coding
ENSG00000268367	ENST00000598001	12	1	57810198	57810536	AC126614.1	protein_coding
ENSG00000175189	ENST00000309668	12	1	57828543	57844611	INHBC	protein_coding
ENSG00000139269	ENST00000547970	12	1	57848486	57850565	INHBE	protein_coding
ENSG00000139269	ENST00000266646	12	1	57849104	57851791	INHBE	protein_coding
ENSG00000111087	ENST00000532291	12	1	57853918	57860170	GLI1	protein_coding
ENSG00000111087	ENST00000543426	12	1	57853918	57866043	GLI1	protein_coding
ENSG00000111087	ENST00000228682	12	1	57853921	57866045	GLI1	protein_coding
ENSG00000111087	ENST00000546141	12	1	57853934	57866043	GLI1	protein_coding
ENSG00000111087	ENST00000528432	12	1	57854274	57858650	GLI1	protein_coding
ENSG00000111087	ENST00000528467	12	1	57857475	57865842	GLI1	protein_coding
ENSG00000123329	ENST00000393791	12	-1	57866038	57873633	ARHGAP9	protein_coding
ENSG00000123329	ENST00000356411	12	-1	57866039	57873633	ARHGAP9	protein_coding
ENSG00000123329	ENST00000424809	12	-1	57866047	57873415	ARHGAP9	protein_coding
ENSG00000123329	ENST00000393797	12	-1	57866047	57882597	ARHGAP9	protein_coding
ENSG00000123329	ENST00000550399	12	-1	57866048	57868717	ARHGAP9	protein_coding
ENSG00000123329	ENST00000550288	12	-1	57866049	57882509	ARHGAP9	protein_coding
ENSG00000123329	ENST00000430041	12	-1	57866053	57871981	ARHGAP9	protein_coding
ENSG00000123329	ENST00000550130	12	-1	57866459	57869146	ARHGAP9	protein_coding
ENSG00000123329	ENST00000548139	12	-1	57869268	57871842	ARHGAP9	protein_coding
ENSG00000123329	ENST00000552604	12	-1	57870160	57871656	ARHGAP9	protein_coding
ENSG00000123329	ENST00000551452	12	-1	57870654	57871567	ARHGAP9	protein_coding
ENSG00000123329	ENST00000552066	12	-1	57870671	57872393	ARHGAP9	protein_coding
ENSG00000123329	ENST00000549602	12	-1	57871263	57871933	ARHGAP9	protein_coding
ENSG00000123329	ENST00000552249	12	-1	57871326	57873649	ARHGAP9	protein_coding
ENSG00000166986	ENST00000262027	12	1	57881740	57910432	MARS	protein_coding
ENSG00000166986	ENST00000315473	12	1	57881849	57910064	MARS	protein_coding
ENSG00000166986	ENST00000552371	12	1	57883313	57894213	MARS	protein_coding
ENSG00000166986	ENST00000548944	12	1	57894141	57910438	MARS	protein_coding
ENSG00000166986	ENST00000552914	12	1	57906713	57910438	MARS	protein_coding
ENSG00000166986	ENST00000547665	12	1	57908933	57910438	MARS	protein_coding
ENSG00000175197	ENST00000547303	12	-1	57910371	57914275	DDIT3	protein_coding
ENSG00000175197	ENST00000551116	12	-1	57910372	57914300	DDIT3	protein_coding
ENSG00000175197	ENST00000346473	12	-1	57910376	57914300	DDIT3	protein_coding
ENSG00000175197	ENST00000552740	12	-1	57910592	57914294	DDIT3	protein_coding
ENSG00000175197	ENST00000547526	12	-1	57910736	57914294	DDIT3	protein_coding
ENSG00000166987	ENST00000548887	12	1	57914493	57919197	MBD6	protein_coding
ENSG00000166987	ENST00000551351	12	1	57914748	57918548	MBD6	protein_coding
ENSG00000166987	ENST00000546805	12	1	57915463	57918739	MBD6	protein_coding
ENSG00000166987	ENST00000355673	12	1	57916527	57923931	MBD6	protein_coding
ENSG00000166987	ENST00000546632	12	1	57916623	57918549	MBD6	protein_coding
ENSG00000166987	ENST00000549623	12	1	57916625	57919238	MBD6	protein_coding
ENSG00000166987	ENST00000431731	12	1	57916625	57923931	MBD6	protein_coding
ENSG00000166987	ENST00000552255	12	1	57916846	57918525	MBD6	protein_coding
ENSG00000166987	ENST00000552659	12	1	57918102	57920436	MBD6	protein_coding
ENSG00000166987	ENST00000552163	12	1	57921695	57922495	MBD6	protein_coding
ENSG00000175203	ENST00000548249	12	-1	57923885	57941114	DCTN2	protein_coding
ENSG00000175203	ENST00000537439	12	-1	57924094	57936758	DCTN2	protein_coding
ENSG00000175203	ENST00000434715	12	-1	57924094	57940924	DCTN2	protein_coding
ENSG00000175203	ENST00000543672	12	-1	57924094	57940992	DCTN2	protein_coding
ENSG00000175203	ENST00000546758	12	-1	57924462	57928853	DCTN2	protein_coding
ENSG00000175203	ENST00000550086	12	-1	57926418	57929628	DCTN2	protein_coding
ENSG00000175203	ENST00000550954	12	-1	57926576	57940904	DCTN2	protein_coding
ENSG00000175203	ENST00000546670	12	-1	57926777	57940968	DCTN2	protein_coding
ENSG00000175203	ENST00000550750	12	-1	57928124	57941007	DCTN2	protein_coding
ENSG00000155980	ENST00000455537	12	1	57943781	57980415	KIF5A	protein_coding
ENSG00000155980	ENST00000286452	12	1	57943827	57978431	KIF5A	protein_coding
ENSG00000166908	ENST00000422156	12	1	57984957	57995709	PIP4K2C	protein_coding
ENSG00000166908	ENST00000540759	12	1	57984986	57997198	PIP4K2C	protein_coding
ENSG00000166908	ENST00000551772	12	1	57985005	57992877	PIP4K2C	protein_coding
ENSG00000166908	ENST00000550465	12	1	57985026	57995662	PIP4K2C	protein_coding
ENSG00000166908	ENST00000354947	12	1	57985057	57997031	PIP4K2C	protein_coding
ENSG00000166908	ENST00000548264	12	1	57992873	57994760	PIP4K2C	protein_coding
ENSG00000178498	ENST00000548804	12	1	57998405	58003583	DTX3	protein_coding
ENSG00000178498	ENST00000550596	12	1	57998406	58000294	DTX3	protein_coding
ENSG00000178498	ENST00000551835	12	1	57998406	58000792	DTX3	protein_coding
ENSG00000178498	ENST00000549583	12	1	57998422	58001250	DTX3	protein_coding
ENSG00000178498	ENST00000337737	12	1	57998604	58003583	DTX3	protein_coding
ENSG00000178498	ENST00000548198	12	1	57998607	58003586	DTX3	protein_coding
ENSG00000178498	ENST00000551632	12	1	57998617	58003587	DTX3	protein_coding
ENSG00000178498	ENST00000548478	12	1	57998790	58001249	DTX3	protein_coding
ENSG00000178498	ENST00000550300	12	1	58001283	58002979	DTX3	protein_coding
ENSG00000240771	ENST00000333972	12	1	58003963	58011026	ARHGEF25	protein_coding
ENSG00000240771	ENST00000286494	12	1	58005218	58011026	ARHGEF25	protein_coding
ENSG00000135502	ENST00000320442	12	1	58013693	58019914	SLC26A10	protein_coding
ENSG00000135502	ENST00000379218	12	1	58013693	58019933	SLC26A10	protein_coding
ENSG00000135454	ENST00000341156	12	-1	58019678	58027138	B4GALNT1	protein_coding
ENSG00000135454	ENST00000418555	12	-1	58020211	58026430	B4GALNT1	protein_coding
ENSG00000135454	ENST00000547741	12	-1	58020724	58022512	B4GALNT1	protein_coding
ENSG00000135454	ENST00000449184	12	-1	58022235	58027022	B4GALNT1	protein_coding
ENSG00000135454	ENST00000550764	12	-1	58023112	58026985	B4GALNT1	protein_coding
ENSG00000135454	ENST00000552350	12	-1	58023127	58026451	B4GALNT1	protein_coding
ENSG00000135454	ENST00000548888	12	-1	58023935	58026451	B4GALNT1	protein_coding
ENSG00000135454	ENST00000551220	12	-1	58025005	58026988	B4GALNT1	protein_coding
ENSG00000135506	ENST00000552285	12	1	58087738	58114781	OS9	protein_coding
ENSG00000135506	ENST00000315970	12	1	58087904	58115338	OS9	protein_coding
ENSG00000135506	ENST00000547079	12	1	58087920	58112844	OS9	protein_coding
ENSG00000135506	ENST00000439210	12	1	58087926	58115002	OS9	protein_coding
ENSG00000135506	ENST00000389146	12	1	58087928	58114807	OS9	protein_coding
ENSG00000135506	ENST00000413095	12	1	58087928	58115114	OS9	protein_coding
ENSG00000135506	ENST00000551035	12	1	58087928	58115178	OS9	protein_coding
ENSG00000135506	ENST00000257966	12	1	58087928	58115338	OS9	protein_coding
ENSG00000135506	ENST00000435406	12	1	58087928	58115338	OS9	protein_coding
ENSG00000135506	ENST00000550372	12	1	58087929	58109630	OS9	protein_coding
ENSG00000135506	ENST00000389142	12	1	58087930	58115340	OS9	protein_coding
ENSG00000135439	ENST00000328568	12	-1	58118980	58131619	AGAP2	protein_coding
ENSG00000135439	ENST00000257897	12	-1	58118994	58135940	AGAP2	protein_coding
ENSG00000255737	ENST00000542466	12	1	58120054	58122139	AGAP2-AS1	protein_coding
ENSG00000135439	ENST00000547588	12	-1	58120335	58132029	AGAP2	protein_coding
ENSG00000135439	ENST00000549129	12	-1	58124166	58125612	AGAP2	protein_coding
ENSG00000135452	ENST00000257910	12	1	58138664	58142015	TSPAN31	protein_coding
ENSG00000135452	ENST00000547992	12	1	58138806	58143994	TSPAN31	protein_coding
ENSG00000135452	ENST00000552816	12	1	58138822	58140808	TSPAN31	protein_coding
ENSG00000135452	ENST00000547472	12	1	58138849	58141075	TSPAN31	protein_coding
ENSG00000135452	ENST00000548167	12	1	58139165	58140849	TSPAN31	protein_coding
ENSG00000135446	ENST00000257904	12	-1	58141510	58146304	CDK4	protein_coding
ENSG00000135446	ENST00000312990	12	-1	58142045	58146115	CDK4	protein_coding
ENSG00000135446	ENST00000549606	12	-1	58142209	58146136	CDK4	protein_coding
ENSG00000135446	ENST00000540325	12	-1	58142303	58146109	CDK4	protein_coding
ENSG00000135446	ENST00000546489	12	-1	58142374	58146105	CDK4	protein_coding
ENSG00000135446	ENST00000547281	12	-1	58143003	58146059	CDK4	protein_coding
ENSG00000135446	ENST00000551800	12	-1	58144452	58146132	CDK4	protein_coding
ENSG00000135446	ENST00000552254	12	-1	58144462	58145660	CDK4	protein_coding
ENSG00000135446	ENST00000552388	12	-1	58144717	58146105	CDK4	protein_coding
ENSG00000135446	ENST00000552862	12	-1	58144998	58149796	CDK4	protein_coding
ENSG00000135446	ENST00000547853	12	-1	58145495	58145898	CDK4	protein_coding
ENSG00000139266	ENST00000266643	12	1	58148881	58154190	MARCH9	protein_coding
ENSG00000139266	ENST00000548358	12	1	58151270	58153199	MARCH9	protein_coding
ENSG00000111012	ENST00000228606	12	-1	58156122	58161034	CYP27B1	protein_coding
ENSG00000111012	ENST00000546567	12	-1	58157920	58159468	CYP27B1	protein_coding
ENSG00000111012	ENST00000546609	12	-1	58158794	58162769	CYP27B1	protein_coding
ENSG00000037897	ENST00000324871	12	-1	58162254	58166576	METTL1	protein_coding
ENSG00000037897	ENST00000257848	12	-1	58162365	58165902	METTL1	protein_coding
ENSG00000037897	ENST00000547653	12	-1	58162421	58163438	METTL1	protein_coding
ENSG00000037897	ENST00000548504	12	-1	58162832	58163648	METTL1	protein_coding
ENSG00000123427	ENST00000548256	12	1	58165275	58174213	METTL21B	protein_coding
ENSG00000123427	ENST00000551420	12	1	58165983	58174563	METTL21B	protein_coding
ENSG00000123427	ENST00000300209	12	1	58166383	58176186	METTL21B	protein_coding
ENSG00000123427	ENST00000333012	12	1	58166461	58176324	METTL21B	protein_coding
ENSG00000257921	ENST00000546504	12	1	58166836	58180030	RP11-571M6.15	protein_coding
ENSG00000123297	ENST00000454289	12	1	58176372	58191367	TSFM	protein_coding
ENSG00000123297	ENST00000540550	12	1	58176528	58191370	TSFM	protein_coding
ENSG00000123297	ENST00000543727	12	1	58176528	58196639	TSFM	protein_coding
ENSG00000123297	ENST00000323833	12	1	58176559	58190517	TSFM	protein_coding
ENSG00000123297	ENST00000350762	12	1	58176564	58190549	TSFM	protein_coding
ENSG00000123297	ENST00000550559	12	1	58176570	58196557	TSFM	protein_coding
ENSG00000123297	ENST00000548851	12	1	58176570	58201854	TSFM	protein_coding
ENSG00000123297	ENST00000434359	12	1	58176586	58186856	TSFM	protein_coding
ENSG00000123297	ENST00000457189	12	1	58176601	58190044	TSFM	protein_coding
ENSG00000135407	ENST00000537081	12	-1	58191165	58209405	AVIL	protein_coding
ENSG00000135407	ENST00000257861	12	-1	58191665	58210254	AVIL	protein_coding
ENSG00000135407	ENST00000549994	12	-1	58204684	58212487	AVIL	protein_coding
ENSG00000175215	ENST00000398073	12	-1	58213710	58240522	CTDSP2	protein_coding
ENSG00000175215	ENST00000548823	12	-1	58216583	58240487	CTDSP2	protein_coding
ENSG00000175215	ENST00000549039	12	-1	58216966	58220185	CTDSP2	protein_coding
ENSG00000175215	ENST00000547701	12	-1	58217244	58239317	CTDSP2	protein_coding
ENSG00000175215	ENST00000550144	12	-1	58217741	58223333	CTDSP2	protein_coding
ENSG00000166896	ENST00000300145	12	1	58335360	58351052	XRCC6BP1	protein_coding
ENSG00000258231	ENST00000546977	12	1	58937907	59206842	RP11-362K2.2	protein_coding
ENSG00000258231	ENST00000548969	12	1	59194154	59206441	RP11-362K2.2	protein_coding
ENSG00000139263	ENST00000379141	12	-1	59265931	59313327	LRIG3	protein_coding
ENSG00000139263	ENST00000320743	12	-1	59265931	59314303	LRIG3	protein_coding
ENSG00000139263	ENST00000550825	12	-1	59267333	59268354	LRIG3	protein_coding
ENSG00000139263	ENST00000552267	12	-1	59282656	59308364	LRIG3	protein_coding
ENSG00000257230	ENST00000548613	12	-1	59917059	59917965	RP11-272B17.2	protein_coding
ENSG00000118596	ENST00000552432	12	1	59989848	60173994	SLC16A7	protein_coding
ENSG00000118596	ENST00000547379	12	1	59989925	60173770	SLC16A7	protein_coding
ENSG00000118596	ENST00000549465	12	1	59989943	60113975	SLC16A7	protein_coding
ENSG00000118596	ENST00000552024	12	1	59990840	60173466	SLC16A7	protein_coding
ENSG00000118596	ENST00000548610	12	1	60058458	60173329	SLC16A7	protein_coding
ENSG00000118596	ENST00000261187	12	1	60083118	60176395	SLC16A7	protein_coding
ENSG00000118596	ENST00000543448	12	1	60083134	60173477	SLC16A7	protein_coding
ENSG00000118596	ENST00000548444	12	1	60162840	60168816	SLC16A7	protein_coding
ENSG00000198673	ENST00000416284	12	-1	62102040	62586623	FAM19A2	protein_coding
ENSG00000198673	ENST00000551619	12	-1	62102055	62652604	FAM19A2	protein_coding
ENSG00000198673	ENST00000550003	12	-1	62102058	62221014	FAM19A2	protein_coding
ENSG00000198673	ENST00000551449	12	-1	62103904	62585217	FAM19A2	protein_coding
ENSG00000198673	ENST00000552075	12	-1	62147459	62653951	FAM19A2	protein_coding
ENSG00000198673	ENST00000549958	12	-1	62147505	62498709	FAM19A2	protein_coding
ENSG00000198673	ENST00000548780	12	-1	62148653	62529817	FAM19A2	protein_coding
ENSG00000135655	ENST00000353364	12	1	62654119	62799899	USP15	protein_coding
ENSG00000135655	ENST00000549523	12	1	62654137	62715270	USP15	protein_coding
ENSG00000135655	ENST00000280377	12	1	62654138	62799899	USP15	protein_coding
ENSG00000135655	ENST00000312635	12	1	62654178	62730471	USP15	protein_coding
ENSG00000135655	ENST00000393654	12	1	62654187	62799898	USP15	protein_coding
ENSG00000135655	ENST00000549237	12	1	62654209	62721562	USP15	protein_coding
ENSG00000135655	ENST00000548836	12	1	62672409	62715350	USP15	protein_coding
ENSG00000135655	ENST00000546694	12	1	62699376	62719714	USP15	protein_coding
ENSG00000135655	ENST00000549415	12	1	62786142	62811211	USP15	protein_coding
