ENSG00000170122	ENST00000382500	9	-1	116237	118417	FOXD4	protein_coding
ENSG00000119403	ENST00000439674	9	-1	123628081	123630900	PHF19	protein_coding
ENSG00000119403	ENST00000436309	9	-1	123631577	123639304	PHF19	protein_coding
ENSG00000119403	ENST00000312189	9	-1	123631865	123639466	PHF19	protein_coding
ENSG00000119403	ENST00000456291	9	-1	123632765	123638711	PHF19	protein_coding
ENSG00000056558	ENST00000546084	9	-1	123664671	123676850	TRAF1	protein_coding
ENSG00000056558	ENST00000373887	9	-1	123664671	123691047	TRAF1	protein_coding
ENSG00000056558	ENST00000540010	9	-1	123664671	123691451	TRAF1	protein_coding
ENSG00000106804	ENST00000223642	9	-1	123714616	123812554	C5	protein_coding
ENSG00000119397	ENST00000373865	9	1	123837141	123880849	CNTRL	protein_coding
ENSG00000119397	ENST00000373855	9	1	123837290	123939886	CNTRL	protein_coding
ENSG00000119397	ENST00000238341	9	1	123850574	123939886	CNTRL	protein_coding
ENSG00000119397	ENST00000373850	9	1	123880747	123939888	CNTRL	protein_coding
ENSG00000119397	ENST00000373847	9	1	123884079	123920392	CNTRL	protein_coding
ENSG00000119397	ENST00000431571	9	1	123906331	123922523	CNTRL	protein_coding
ENSG00000119397	ENST00000373844	9	1	123920121	123923783	CNTRL	protein_coding
ENSG00000119396	ENST00000373840	9	-1	123940415	123964147	RAB14	protein_coding
ENSG00000119396	ENST00000451303	9	-1	123943777	123985292	RAB14	protein_coding
ENSG00000148180	ENST00000373823	9	1	123970078	124095121	GSN	protein_coding
ENSG00000148180	ENST00000449773	9	1	124030338	124074755	GSN	protein_coding
ENSG00000148180	ENST00000432226	9	1	124030338	124079390	GSN	protein_coding
ENSG00000148180	ENST00000341272	9	1	124030380	124095120	GSN	protein_coding
ENSG00000148180	ENST00000373808	9	1	124030380	124095120	GSN	protein_coding
ENSG00000148180	ENST00000394353	9	1	124030380	124095120	GSN	protein_coding
ENSG00000148180	ENST00000412819	9	1	124030380	124095120	GSN	protein_coding
ENSG00000148180	ENST00000436847	9	1	124030380	124095120	GSN	protein_coding
ENSG00000148180	ENST00000449733	9	1	124030380	124095120	GSN	protein_coding
ENSG00000148180	ENST00000545652	9	1	124048870	124094934	GSN	protein_coding
ENSG00000148180	ENST00000373818	9	1	124062071	124095120	GSN	protein_coding
ENSG00000148180	ENST00000373807	9	1	124073749	124094168	GSN	protein_coding
ENSG00000148180	ENST00000373806	9	1	124088860	124094940	GSN	protein_coding
ENSG00000148175	ENST00000286713	9	-1	124101355	124132483	STOM	protein_coding
ENSG00000148175	ENST00000538954	9	-1	124103027	124132526	STOM	protein_coding
ENSG00000148175	ENST00000347359	9	-1	124103048	124132531	STOM	protein_coding
ENSG00000267987	ENST00000594963	9	1	124103625	124110410	AL161784.1	protein_coding
ENSG00000136848	ENST00000394340	9	1	124329336	124522506	DAB2IP	protein_coding
ENSG00000136848	ENST00000436835	9	1	124329381	124522607	DAB2IP	protein_coding
ENSG00000136848	ENST00000259371	9	1	124329399	124547807	DAB2IP	protein_coding
ENSG00000136848	ENST00000408936	9	1	124413873	124547809	DAB2IP	protein_coding
ENSG00000136848	ENST00000373782	9	1	124461649	124547807	DAB2IP	protein_coding
ENSG00000136848	ENST00000309989	9	1	124505064	124544932	DAB2IP	protein_coding
ENSG00000175764	ENST00000321582	9	-1	124584207	124855885	TTLL11	protein_coding
ENSG00000175764	ENST00000373776	9	-1	124751189	124855885	TTLL11	protein_coding
ENSG00000119421	ENST00000537618	9	-1	124894745	124922066	NDUFA8	protein_coding
ENSG00000119421	ENST00000373768	9	-1	124906337	124922098	NDUFA8	protein_coding
ENSG00000185681	ENST00000373764	9	1	124922190	124962367	MORN5	protein_coding
ENSG00000185681	ENST00000536616	9	1	124922214	124937972	MORN5	protein_coding
ENSG00000185681	ENST00000418632	9	1	124926894	124936847	MORN5	protein_coding
ENSG00000106852	ENST00000373754	9	-1	124964856	124989865	LHX6	protein_coding
ENSG00000106852	ENST00000373755	9	-1	124964856	124989865	LHX6	protein_coding
ENSG00000106852	ENST00000340587	9	-1	124964856	124991220	LHX6	protein_coding
ENSG00000106852	ENST00000394319	9	-1	124964857	124991124	LHX6	protein_coding
ENSG00000106852	ENST00000559895	9	-1	124964862	124984019	LHX6	protein_coding
ENSG00000106852	ENST00000541397	9	-1	124965210	124990707	LHX6	protein_coding
ENSG00000106852	ENST00000464484	9	-1	124966410	124976201	LHX6	protein_coding
ENSG00000106852	ENST00000482062	9	-1	124966534	124976172	LHX6	protein_coding
ENSG00000106852	ENST00000560485	9	-1	124989278	124990710	LHX6	protein_coding
ENSG00000119446	ENST00000417201	9	-1	124999903	125027118	RBM18	protein_coding
ENSG00000148187	ENST00000546115	9	1	125026882	125048106	MRRF	protein_coding
ENSG00000148187	ENST00000373730	9	1	125026882	125048389	MRRF	protein_coding
ENSG00000148187	ENST00000297908	9	1	125026882	125085740	MRRF	protein_coding
ENSG00000148187	ENST00000344641	9	1	125026935	125085743	MRRF	protein_coding
ENSG00000148187	ENST00000441707	9	1	125027166	125047566	MRRF	protein_coding
ENSG00000148187	ENST00000373723	9	1	125027174	125085371	MRRF	protein_coding
ENSG00000148187	ENST00000373729	9	1	125027183	125085003	MRRF	protein_coding
ENSG00000148187	ENST00000394315	9	1	125033143	125085740	MRRF	protein_coding
ENSG00000095303	ENST00000540753	9	1	125132824	125154933	PTGS1	protein_coding
ENSG00000095303	ENST00000223423	9	1	125133359	125155457	PTGS1	protein_coding
ENSG00000095303	ENST00000362012	9	1	125133359	125157982	PTGS1	protein_coding
ENSG00000095303	ENST00000426608	9	1	125133467	125145811	PTGS1	protein_coding
ENSG00000095303	ENST00000373698	9	1	125137601	125155067	PTGS1	protein_coding
ENSG00000269738	ENST00000600713	9	-1	125148344	125148928	AL162424.1	protein_coding
ENSG00000136834	ENST00000259357	9	-1	125239220	125240235	OR1J1	protein_coding
ENSG00000197233	ENST00000335302	9	1	125273081	125274022	OR1J2	protein_coding
ENSG00000239590	ENST00000340750	9	1	125281420	125282361	OR1J4	protein_coding
ENSG00000171505	ENST00000304880	9	-1	125288637	125289572	OR1N1	protein_coding
ENSG00000171501	ENST00000373688	9	1	125315391	125316493	OR1N2	protein_coding
ENSG00000171496	ENST00000304865	9	-1	125329778	125330838	OR1L8	protein_coding
ENSG00000165202	ENST00000297913	9	1	125376948	125378026	OR1Q1	protein_coding
ENSG00000171484	ENST00000304833	9	-1	125390858	125391852	OR1B1	protein_coding
ENSG00000173679	ENST00000373686	9	1	125423845	125424927	OR1L1	protein_coding
ENSG00000173679	ENST00000309623	9	1	125423995	125424927	OR1L1	protein_coding
ENSG00000171481	ENST00000304820	9	1	125437315	125438432	OR1L3	protein_coding
ENSG00000136939	ENST00000259466	9	1	125486269	125487204	OR1L4	protein_coding
ENSG00000171459	ENST00000373684	9	1	125512019	125513062	OR1L6	protein_coding
ENSG00000171459	ENST00000304720	9	1	125512127	125513062	OR1L6	protein_coding
ENSG00000148215	ENST00000373680	9	1	125551150	125552237	OR5C1	protein_coding
ENSG00000136940	ENST00000436632	9	-1	125560668	125588965	PDCL	protein_coding
ENSG00000165204	ENST00000277309	9	1	125562370	125563395	OR1K1	protein_coding
ENSG00000136940	ENST00000259467	9	-1	125580623	125590910	PDCL	protein_coding
ENSG00000136940	ENST00000394285	9	-1	125582823	125589031	PDCL	protein_coding
ENSG00000056586	ENST00000373670	9	-1	125606835	125660389	RC3H2	protein_coding
ENSG00000056586	ENST00000454740	9	-1	125611716	125616885	RC3H2	protein_coding
ENSG00000056586	ENST00000357244	9	-1	125611732	125667562	RC3H2	protein_coding
ENSG00000056586	ENST00000423239	9	-1	125616024	125667620	RC3H2	protein_coding
ENSG00000056586	ENST00000398671	9	-1	125616053	125618016	RC3H2	protein_coding
ENSG00000056586	ENST00000373665	9	-1	125627743	125667562	RC3H2	protein_coding
ENSG00000056586	ENST00000335387	9	-1	125636065	125667494	RC3H2	protein_coding
ENSG00000056586	ENST00000471874	9	-1	125652450	125659813	RC3H2	protein_coding
ENSG00000186130	ENST00000373659	9	-1	125670335	125675609	ZBTB6	protein_coding
ENSG00000171448	ENST00000373656	9	-1	125677845	125693779	ZBTB26	protein_coding
ENSG00000171448	ENST00000373654	9	-1	125680379	125693544	ZBTB26	protein_coding
ENSG00000011454	ENST00000373647	9	1	125703288	125867145	RABGAP1	protein_coding
ENSG00000011454	ENST00000402311	9	1	125703312	125746950	RABGAP1	protein_coding
ENSG00000011454	ENST00000373643	9	1	125795788	125865845	RABGAP1	protein_coding
ENSG00000188394	ENST00000373642	9	1	125796806	125797975	GPR21	protein_coding
ENSG00000165209	ENST00000447404	9	-1	125883910	126030855	STRBP	protein_coding
ENSG00000165209	ENST00000348403	9	-1	125886990	126030843	STRBP	protein_coding
ENSG00000165209	ENST00000360998	9	-1	125887318	126030855	STRBP	protein_coding
ENSG00000165209	ENST00000479114	9	-1	125941286	125976187	STRBP	protein_coding
ENSG00000148204	ENST00000359999	9	1	126118449	126136378	CRB2	protein_coding
ENSG00000148204	ENST00000373631	9	1	126118539	126141032	CRB2	protein_coding
ENSG00000148204	ENST00000373629	9	1	126131168	126141032	CRB2	protein_coding
ENSG00000119522	ENST00000373624	9	-1	126141933	126692386	DENND1A	protein_coding
ENSG00000119522	ENST00000542603	9	-1	126143608	126414330	DENND1A	protein_coding
ENSG00000119522	ENST00000394219	9	-1	126143616	126692393	DENND1A	protein_coding
ENSG00000119522	ENST00000373620	9	-1	126162378	126692405	DENND1A	protein_coding
ENSG00000119522	ENST00000394215	9	-1	126163870	126692417	DENND1A	protein_coding
ENSG00000119522	ENST00000373618	9	-1	126175550	126692431	DENND1A	protein_coding
ENSG00000106689	ENST00000560961	9	1	126763949	126777640	LHX2	protein_coding
ENSG00000106689	ENST00000373615	9	1	126773889	126795580	LHX2	protein_coding
ENSG00000106689	ENST00000446480	9	1	126774636	126795163	LHX2	protein_coding
ENSG00000106689	ENST00000488674	9	1	126777676	126795580	LHX2	protein_coding
ENSG00000119408	ENST00000540326	9	1	127019885	127114717	NEK6	protein_coding
ENSG00000119408	ENST00000373603	9	1	127019885	127115586	NEK6	protein_coding
ENSG00000119408	ENST00000373600	9	1	127020242	127115586	NEK6	protein_coding
ENSG00000119408	ENST00000320246	9	1	127020249	127115586	NEK6	protein_coding
ENSG00000119408	ENST00000545174	9	1	127020530	127114717	NEK6	protein_coding
ENSG00000119408	ENST00000444973	9	1	127020539	127101886	NEK6	protein_coding
ENSG00000119408	ENST00000454453	9	1	127020540	127110076	NEK6	protein_coding
ENSG00000119408	ENST00000373596	9	1	127023752	127089724	NEK6	protein_coding
ENSG00000119408	ENST00000425237	9	1	127023752	127101893	NEK6	protein_coding
ENSG00000119408	ENST00000423785	9	1	127048719	127088684	NEK6	protein_coding
ENSG00000119408	ENST00000394199	9	1	127054250	127114717	NEK6	protein_coding
ENSG00000119408	ENST00000546191	9	1	127054250	127114717	NEK6	protein_coding
ENSG00000119408	ENST00000422297	9	1	127054258	127101887	NEK6	protein_coding
ENSG00000119408	ENST00000539416	9	1	127054699	127114717	NEK6	protein_coding
ENSG00000119408	ENST00000447379	9	1	127062264	127088717	NEK6	protein_coding
ENSG00000136930	ENST00000259457	9	-1	127115745	127177718	PSMB7	protein_coding
ENSG00000136930	ENST00000536392	9	-1	127118678	127177721	PSMB7	protein_coding
ENSG00000136930	ENST00000441097	9	-1	127159039	127177723	PSMB7	protein_coding
ENSG00000180264	ENST00000334810	9	1	127213423	127239379	GPR144	protein_coding
ENSG00000136931	ENST00000373588	9	-1	127243516	127269709	NR5A1	protein_coding
ENSG00000136931	ENST00000373587	9	-1	127245007	127263265	NR5A1	protein_coding
ENSG00000136931	ENST00000455734	9	-1	127262706	127269514	NR5A1	protein_coding
ENSG00000148200	ENST00000487099	9	-1	127279554	127533556	NR6A1	protein_coding
ENSG00000148200	ENST00000373584	9	-1	127284703	127533576	NR6A1	protein_coding
ENSG00000148200	ENST00000416460	9	-1	127284705	127533589	NR6A1	protein_coding
ENSG00000148200	ENST00000344523	9	-1	127284746	127533566	NR6A1	protein_coding
ENSG00000148200	ENST00000475178	9	-1	127300371	127358087	NR6A1	protein_coding
ENSG00000185585	ENST00000331715	9	1	127539437	127566515	OLFML2A	protein_coding
ENSG00000185585	ENST00000373580	9	1	127539550	127577157	OLFML2A	protein_coding
ENSG00000185585	ENST00000288815	9	1	127563153	127577164	OLFML2A	protein_coding
ENSG00000136918	ENST00000373574	9	1	127615755	127620160	WDR38	protein_coding
ENSG00000136942	ENST00000373570	9	-1	127620159	127624194	RPL35	protein_coding
ENSG00000136942	ENST00000348462	9	-1	127620163	127624240	RPL35	protein_coding
ENSG00000136950	ENST00000353214	9	1	127624409	127640003	ARPC5L	protein_coding
ENSG00000136950	ENST00000259477	9	1	127631484	127639996	ARPC5L	protein_coding
ENSG00000136935	ENST00000373555	9	-1	127640646	127703378	GOLGA1	protein_coding
ENSG00000136935	ENST00000421514	9	-1	127690528	127710292	GOLGA1	protein_coding
ENSG00000173611	ENST00000336505	9	-1	127704887	127905775	SCAI	protein_coding
ENSG00000173611	ENST00000373549	9	-1	127715067	127905775	SCAI	protein_coding
ENSG00000119414	ENST00000373547	9	-1	127908852	127952097	PPP6C	protein_coding
ENSG00000119414	ENST00000415905	9	-1	127908853	127952218	PPP6C	protein_coding
ENSG00000119414	ENST00000451402	9	-1	127908853	127952218	PPP6C	protein_coding
ENSG00000119414	ENST00000373546	9	-1	127911776	127952071	PPP6C	protein_coding
ENSG00000119414	ENST00000456642	9	-1	127916233	127952062	PPP6C	protein_coding
ENSG00000136933	ENST00000259460	9	1	127962821	127996437	RABEPK	protein_coding
ENSG00000136933	ENST00000394125	9	1	127962821	127996437	RABEPK	protein_coding
ENSG00000136933	ENST00000373544	9	1	127962824	127984666	RABEPK	protein_coding
ENSG00000136933	ENST00000394124	9	1	127962841	127996285	RABEPK	protein_coding
ENSG00000136933	ENST00000373538	9	1	127962882	127996334	RABEPK	protein_coding
ENSG00000136933	ENST00000416065	9	1	127962884	127982937	RABEPK	protein_coding
ENSG00000044574	ENST00000324460	9	-1	127997132	128003609	HSPA5	protein_coding
ENSG00000165219	ENST00000461379	9	1	128024089	128064427	GAPVD1	protein_coding
ENSG00000165219	ENST00000394084	9	1	128024108	128071579	GAPVD1	protein_coding
ENSG00000165219	ENST00000394105	9	1	128024111	128125608	GAPVD1	protein_coding
ENSG00000165219	ENST00000265956	9	1	128024111	128127289	GAPVD1	protein_coding
ENSG00000165219	ENST00000394104	9	1	128024111	128127289	GAPVD1	protein_coding
ENSG00000165219	ENST00000470056	9	1	128024111	128129486	GAPVD1	protein_coding
ENSG00000165219	ENST00000394083	9	1	128024122	128125384	GAPVD1	protein_coding
ENSG00000165219	ENST00000495955	9	1	128024147	128125607	GAPVD1	protein_coding
ENSG00000165219	ENST00000467750	9	1	128024190	128103543	GAPVD1	protein_coding
ENSG00000165219	ENST00000297933	9	1	128024190	128126398	GAPVD1	protein_coding
ENSG00000165219	ENST00000312123	9	1	128061201	128125025	GAPVD1	protein_coding
ENSG00000165219	ENST00000431329	9	1	128064489	128104534	GAPVD1	protein_coding
ENSG00000165219	ENST00000436712	9	1	128064586	128104513	GAPVD1	protein_coding
ENSG00000119487	ENST00000373511	9	-1	128199672	128469510	MAPKAP1	protein_coding
ENSG00000119487	ENST00000373498	9	-1	128199673	128434922	MAPKAP1	protein_coding
ENSG00000119487	ENST00000350766	9	-1	128199673	128469482	MAPKAP1	protein_coding
ENSG00000119487	ENST00000373503	9	-1	128199673	128469491	MAPKAP1	protein_coding
ENSG00000119487	ENST00000265960	9	-1	128199673	128469513	MAPKAP1	protein_coding
ENSG00000119487	ENST00000394063	9	-1	128199673	128469513	MAPKAP1	protein_coding
ENSG00000119487	ENST00000444226	9	-1	128200748	128246780	MAPKAP1	protein_coding
ENSG00000119487	ENST00000373497	9	-1	128200812	128420011	MAPKAP1	protein_coding
ENSG00000119487	ENST00000420643	9	-1	128206780	128412696	MAPKAP1	protein_coding
ENSG00000119487	ENST00000394060	9	-1	128283747	128469510	MAPKAP1	protein_coding
ENSG00000119487	ENST00000427078	9	-1	128305338	128469456	MAPKAP1	protein_coding
ENSG00000119487	ENST00000468896	9	-1	128322062	128419989	MAPKAP1	protein_coding
ENSG00000119487	ENST00000373496	9	-1	128419948	128469477	MAPKAP1	protein_coding
ENSG00000119487	ENST00000433483	9	-1	128432166	128469481	MAPKAP1	protein_coding
ENSG00000167081	ENST00000342287	9	1	128509624	128729656	PBX3	protein_coding
ENSG00000167081	ENST00000373487	9	1	128509653	128729656	PBX3	protein_coding
ENSG00000167081	ENST00000373489	9	1	128509717	128729383	PBX3	protein_coding
ENSG00000167081	ENST00000373483	9	1	128509733	128728202	PBX3	protein_coding
ENSG00000167081	ENST00000491787	9	1	128510461	128692124	PBX3	protein_coding
ENSG00000167081	ENST00000447726	9	1	128510478	128728590	PBX3	protein_coding
ENSG00000167081	ENST00000428092	9	1	128627550	128697810	PBX3	protein_coding
ENSG00000196814	ENST00000545391	9	1	129089128	129159912	MVB12B	protein_coding
ENSG00000196814	ENST00000361171	9	1	129089128	129269320	MVB12B	protein_coding
ENSG00000196814	ENST00000402437	9	1	129097498	129157976	MVB12B	protein_coding
ENSG00000196814	ENST00000436593	9	1	129097526	129265553	MVB12B	protein_coding
ENSG00000196814	ENST00000535766	9	1	129138722	129158208	MVB12B	protein_coding
ENSG00000136944	ENST00000526117	9	1	129376722	129458730	LMX1B	protein_coding
ENSG00000136944	ENST00000373474	9	1	129376722	129458828	LMX1B	protein_coding
ENSG00000136944	ENST00000355497	9	1	129376722	129463311	LMX1B	protein_coding
ENSG00000136944	ENST00000425646	9	1	129376722	129463311	LMX1B	protein_coding
ENSG00000136944	ENST00000561065	9	1	129376748	129458828	LMX1B	protein_coding
ENSG00000169155	ENST00000449886	9	1	129567285	129600489	ZBTB43	protein_coding
ENSG00000169155	ENST00000373464	9	1	129567294	129600489	ZBTB43	protein_coding
ENSG00000169155	ENST00000450858	9	1	129567312	129595375	ZBTB43	protein_coding
ENSG00000169155	ENST00000373457	9	1	129593688	129599382	ZBTB43	protein_coding
ENSG00000177125	ENST00000319119	9	1	129622944	129648157	ZBTB34	protein_coding
ENSG00000177125	ENST00000373452	9	1	129641627	129648154	ZBTB34	protein_coding
ENSG00000136828	ENST00000424082	9	1	129677053	129979724	RALGPS1	protein_coding
ENSG00000136828	ENST00000259351	9	1	129677053	129985443	RALGPS1	protein_coding
ENSG00000136828	ENST00000394022	9	1	129677065	129946615	RALGPS1	protein_coding
ENSG00000136828	ENST00000394011	9	1	129677085	129752502	RALGPS1	protein_coding
ENSG00000136828	ENST00000319107	9	1	129677106	129831634	RALGPS1	protein_coding
ENSG00000136828	ENST00000373436	9	1	129677130	129940705	RALGPS1	protein_coding
ENSG00000136828	ENST00000373434	9	1	129724504	129980091	RALGPS1	protein_coding
ENSG00000136859	ENST00000373425	9	-1	129849611	129885162	ANGPTL2	protein_coding
ENSG00000136859	ENST00000373417	9	-1	129849628	129884913	ANGPTL2	protein_coding
ENSG00000136828	ENST00000438723	9	1	129973024	129985445	RALGPS1	protein_coding
ENSG00000136895	ENST00000439286	9	1	129986544	130095365	GARNL3	protein_coding
ENSG00000136895	ENST00000444677	9	1	129986750	130075749	GARNL3	protein_coding
ENSG00000136895	ENST00000446764	9	1	129987518	130073956	GARNL3	protein_coding
ENSG00000136895	ENST00000425970	9	1	130025941	130083057	GARNL3	protein_coding
ENSG00000136895	ENST00000435213	9	1	130025941	130155685	GARNL3	protein_coding
ENSG00000136895	ENST00000314904	9	1	130026756	130155826	GARNL3	protein_coding
ENSG00000136895	ENST00000373387	9	1	130026805	130155939	GARNL3	protein_coding
ENSG00000136856	ENST00000373371	9	1	130159421	130170177	SLC2A8	protein_coding
ENSG00000136856	ENST00000451404	9	1	130159434	130167834	SLC2A8	protein_coding
