ENSG00000176269	ENST00000320901	8	-1	166049	167043	OR4F21	protein_coding
ENSG00000164951	ENST00000520728	8	1	93916934	93924388	PDP1	protein_coding
ENSG00000164951	ENST00000518107	8	1	93916947	93922289	PDP1	protein_coding
ENSG00000164951	ENST00000396200	8	1	93916947	93926066	PDP1	protein_coding
ENSG00000164951	ENST00000518573	8	1	93917051	93922443	PDP1	protein_coding
ENSG00000164951	ENST00000517764	8	1	93917747	93923956	PDP1	protein_coding
ENSG00000164951	ENST00000518827	8	1	93918910	93922757	PDP1	protein_coding
ENSG00000164951	ENST00000521144	8	1	93919879	93922500	PDP1	protein_coding
ENSG00000079112	ENST00000027335	8	-1	94127171	94208587	CDH17	protein_coding
ENSG00000079112	ENST00000441892	8	-1	94127872	94208555	CDH17	protein_coding
ENSG00000079112	ENST00000450165	8	-1	94128240	94217303	CDH17	protein_coding
ENSG00000079112	ENST00000521491	8	-1	94174243	94208555	CDH17	protein_coding
ENSG00000164949	ENST00000396194	8	-1	94249253	94262350	GEM	protein_coding
ENSG00000164949	ENST00000297596	8	-1	94249258	94262345	GEM	protein_coding
ENSG00000164949	ENST00000523433	8	-1	94260223	94260770	GEM	protein_coding
ENSG00000197275	ENST00000336148	8	-1	94371960	94475109	RAD54B	protein_coding
ENSG00000265817	ENST00000611249	8	-1	94372170	94407667	FSBP	protein_coding
ENSG00000197275	ENST00000523839	8	-1	94411243	94468014	RAD54B	protein_coding
ENSG00000197275	ENST00000297592	8	-1	94431160	94475062	RAD54B	protein_coding
ENSG00000265817	ENST00000481490	8	-1	94431947	94436942	FSBP	protein_coding
ENSG00000164944	ENST00000297591	8	-1	94487693	94553523	VIRMA	protein_coding
ENSG00000164944	ENST00000421249	8	-1	94510733	94553529	VIRMA	protein_coding
ENSG00000104413	ENST00000423620	8	1	94641074	94707466	ESRP1	protein_coding
ENSG00000104413	ENST00000433389	8	1	94641136	94707466	ESRP1	protein_coding
ENSG00000104413	ENST00000642581	8	1	94641160	94707466	ESRP1	protein_coding
ENSG00000104413	ENST00000358397	8	1	94641174	94707466	ESRP1	protein_coding
ENSG00000104413	ENST00000646773	8	1	94641199	94707258	ESRP1	protein_coding
ENSG00000104413	ENST00000454170	8	1	94641204	94707466	ESRP1	protein_coding
ENSG00000104413	ENST00000519505	8	1	94646197	94707466	ESRP1	protein_coding
ENSG00000104413	ENST00000517610	8	1	94646216	94706515	ESRP1	protein_coding
ENSG00000156162	ENST00000522422	8	1	94719703	94739779	DPY19L4	protein_coding
ENSG00000156162	ENST00000414645	8	1	94719900	94793836	DPY19L4	protein_coding
ENSG00000156162	ENST00000519353	8	1	94726396	94739725	DPY19L4	protein_coding
ENSG00000156162	ENST00000519176	8	1	94726402	94745084	DPY19L4	protein_coding
ENSG00000156162	ENST00000521525	8	1	94739520	94744983	DPY19L4	protein_coding
ENSG00000156162	ENST00000523020	8	1	94739650	94770547	DPY19L4	protein_coding
ENSG00000164941	ENST00000522171	8	1	94813311	94832158	INTS8	protein_coding
ENSG00000164941	ENST00000523808	8	1	94822851	94827353	INTS8	protein_coding
ENSG00000164941	ENST00000521860	8	1	94823210	94832007	INTS8	protein_coding
ENSG00000164941	ENST00000519457	8	1	94823290	94832001	INTS8	protein_coding
ENSG00000164941	ENST00000519053	8	1	94823298	94832031	INTS8	protein_coding
ENSG00000164941	ENST00000523731	8	1	94823299	94881746	INTS8	protein_coding
ENSG00000164941	ENST00000520526	8	1	94828992	94880314	INTS8	protein_coding
ENSG00000175305	ENST00000520509	8	-1	94879770	94896678	CCNE2	protein_coding
ENSG00000175305	ENST00000308108	8	-1	94880227	94895254	CCNE2	protein_coding
ENSG00000175305	ENST00000396133	8	-1	94881614	94895254	CCNE2	protein_coding
ENSG00000175305	ENST00000524224	8	-1	94883719	94890458	CCNE2	protein_coding
ENSG00000156170	ENST00000523378	8	1	94895767	95047090	NDUFAF6	protein_coding
ENSG00000156170	ENST00000396113	8	1	94895813	95058710	NDUFAF6	protein_coding
ENSG00000156170	ENST00000519136	8	1	94895837	95047031	NDUFAF6	protein_coding
ENSG00000164938	ENST00000448464	8	-1	94925972	94949366	TP53INP1	protein_coding
ENSG00000164938	ENST00000342697	8	-1	94925972	94949411	TP53INP1	protein_coding
ENSG00000156170	ENST00000396111	8	1	94958008	95058710	NDUFAF6	protein_coding
ENSG00000156170	ENST00000396124	8	1	95024986	95058710	NDUFAF6	protein_coding
ENSG00000156170	ENST00000519804	8	1	95034649	95047054	NDUFAF6	protein_coding
ENSG00000175895	ENST00000315367	8	1	95133804	95156684	PLEKHF2	protein_coding
ENSG00000175895	ENST00000519516	8	1	95134076	95154918	PLEKHF2	protein_coding
ENSG00000156172	ENST00000286688	8	-1	95244919	95269201	C8orf37	protein_coding
ENSG00000156466	ENST00000287020	8	-1	96142330	96160792	GDF6	protein_coding
ENSG00000156466	ENST00000621429	8	-1	96144525	96160716	GDF6	protein_coding
ENSG00000156466	ENST00000620978	8	-1	96144525	96160719	GDF6	protein_coding
ENSG00000156467	ENST00000287022	8	-1	96225920	96235634	UQCRB	protein_coding
ENSG00000156467	ENST00000517523	8	-1	96230939	96233219	UQCRB	protein_coding
ENSG00000156467	ENST00000518406	8	-1	96230942	96235539	UQCRB	protein_coding
ENSG00000156467	ENST00000523920	8	-1	96231095	96235546	UQCRB	protein_coding
ENSG00000156469	ENST00000523821	8	-1	96239398	96261610	MTERF3	protein_coding
ENSG00000156469	ENST00000522822	8	-1	96239424	96257275	MTERF3	protein_coding
ENSG00000156469	ENST00000524341	8	-1	96239429	96257070	MTERF3	protein_coding
ENSG00000156469	ENST00000287025	8	-1	96239435	96261589	MTERF3	protein_coding
ENSG00000156469	ENST00000517720	8	-1	96258488	96261588	MTERF3	protein_coding
ENSG00000156471	ENST00000517309	8	1	96261715	96336995	PTDSS1	protein_coding
ENSG00000156471	ENST00000522072	8	1	96295192	96333982	PTDSS1	protein_coding
ENSG00000169439	ENST00000302190	8	1	96493351	96611780	SDC2	protein_coding
ENSG00000169439	ENST00000518385	8	1	96493813	96610174	SDC2	protein_coding
ENSG00000169439	ENST00000522911	8	1	96494008	96609643	SDC2	protein_coding
ENSG00000169439	ENST00000519914	8	1	96580349	96610100	SDC2	protein_coding
ENSG00000169439	ENST00000521590	8	1	96584945	96609440	SDC2	protein_coding
ENSG00000169439	ENST00000523877	8	1	96586387	96609465	SDC2	protein_coding
ENSG00000104324	ENST00000220763	8	1	96645227	97143501	CPQ	protein_coding
ENSG00000104324	ENST00000519900	8	1	96645371	96785292	CPQ	protein_coding
ENSG00000104324	ENST00000517742	8	1	96645375	96835097	CPQ	protein_coding
ENSG00000104324	ENST00000519484	8	1	96760974	96785310	CPQ	protein_coding
ENSG00000104324	ENST00000521142	8	1	96761240	96785287	CPQ	protein_coding
ENSG00000104324	ENST00000522617	8	1	97029469	97149654	CPQ	protein_coding
ENSG00000180543	ENST00000322128	8	-1	97273474	97277964	TSPYL5	protein_coding
ENSG00000147649	ENST00000336273	8	1	97644179	97728770	MTDH	protein_coding
ENSG00000147649	ENST00000519934	8	1	97644546	97725243	MTDH	protein_coding
ENSG00000147649	ENST00000522313	8	1	97644793	97691164	MTDH	protein_coding
ENSG00000147649	ENST00000521933	8	1	97691131	97724617	MTDH	protein_coding
ENSG00000104341	ENST00000619747	8	1	97775057	97852598	LAPTM4B	protein_coding
ENSG00000104341	ENST00000445593	8	1	97775057	97853013	LAPTM4B	protein_coding
ENSG00000104341	ENST00000521545	8	1	97775776	97851474	LAPTM4B	protein_coding
ENSG00000104341	ENST00000517924	8	1	97775849	97819164	LAPTM4B	protein_coding
ENSG00000132561	ENST00000521689	8	1	97868840	98035978	MATN2	protein_coding
ENSG00000132561	ENST00000254898	8	1	97869083	98036716	MATN2	protein_coding
ENSG00000132561	ENST00000524308	8	1	97869111	98036210	MATN2	protein_coding
ENSG00000132561	ENST00000522025	8	1	97869154	98036214	MATN2	protein_coding
ENSG00000132561	ENST00000520016	8	1	97887977	98036212	MATN2	protein_coding
ENSG00000132561	ENST00000518154	8	1	97931341	98036214	MATN2	protein_coding
ENSG00000132561	ENST00000521041	8	1	97931425	98003734	MATN2	protein_coding
ENSG00000132561	ENST00000519585	8	1	97950739	97994596	MATN2	protein_coding
ENSG00000132561	ENST00000522270	8	1	97961482	98007502	MATN2	protein_coding
ENSG00000132561	ENST00000517321	8	1	98016544	98027721	MATN2	protein_coding
ENSG00000132561	ENST00000519582	8	1	98027707	98034310	MATN2	protein_coding
ENSG00000132561	ENST00000522135	8	1	98032249	98033772	MATN2	protein_coding
ENSG00000156482	ENST00000521291	8	-1	98041721	98045514	RPL30	protein_coding
ENSG00000156482	ENST00000396070	8	-1	98041721	98045544	RPL30	protein_coding
ENSG00000156482	ENST00000287038	8	-1	98041721	98045590	RPL30	protein_coding
ENSG00000156482	ENST00000523172	8	-1	98041800	98045546	RPL30	protein_coding
ENSG00000156482	ENST00000521726	8	-1	98041807	98046469	RPL30	protein_coding
ENSG00000177459	ENST00000318528	8	1	98064311	98093610	ERICH5	protein_coding
ENSG00000177459	ENST00000545282	8	1	98064522	98093610	ERICH5	protein_coding
ENSG00000132541	ENST00000254878	8	-1	98102344	98117241	RIDA	protein_coding
ENSG00000132541	ENST00000520507	8	-1	98102439	98117110	RIDA	protein_coding
ENSG00000132541	ENST00000521560	8	-1	98102464	98117171	RIDA	protein_coding
ENSG00000104356	ENST00000522319	8	1	98117297	98130040	POP1	protein_coding
ENSG00000104356	ENST00000401707	8	1	98117312	98159834	POP1	protein_coding
ENSG00000104356	ENST00000349693	8	1	98117840	98158412	POP1	protein_coding
ENSG00000104361	ENST00000430223	8	-1	98189833	98294336	NIPAL2	protein_coding
ENSG00000104361	ENST00000341166	8	-1	98189833	98294393	NIPAL2	protein_coding
ENSG00000156486	ENST00000287042	8	1	98427022	98432848	KCNS2	protein_coding
ENSG00000156486	ENST00000521839	8	1	98427531	98432148	KCNS2	protein_coding
ENSG00000104375	ENST00000617590	8	-1	98454631	98825671	STK3	protein_coding
ENSG00000104375	ENST00000419617	8	-1	98454633	98825681	STK3	protein_coding
ENSG00000104375	ENST00000523601	8	-1	98454695	98942571	STK3	protein_coding
ENSG00000104375	ENST00000518165	8	-1	98548091	98825671	STK3	protein_coding
ENSG00000104375	ENST00000519420	8	-1	98883754	98942827	STK3	protein_coding
ENSG00000164920	ENST00000457907	8	1	98944403	98952104	OSR2	protein_coding
ENSG00000164920	ENST00000523368	8	1	98944442	98951022	OSR2	protein_coding
ENSG00000164920	ENST00000297565	8	1	98944442	98952104	OSR2	protein_coding
ENSG00000164920	ENST00000435298	8	1	98944458	98952100	OSR2	protein_coding
ENSG00000164920	ENST00000522510	8	1	98944659	98951762	OSR2	protein_coding
ENSG00000164920	ENST00000520951	8	1	98948222	98949604	OSR2	protein_coding
ENSG00000164920	ENST00000518199	8	1	98948392	98949591	OSR2	protein_coding
ENSG00000132549	ENST00000355155	8	1	99013266	99209787	VPS13B	protein_coding
ENSG00000132549	ENST00000357162	8	1	99013266	99877580	VPS13B	protein_coding
ENSG00000132549	ENST00000358544	8	1	99013266	99877580	VPS13B	protein_coding
ENSG00000132549	ENST00000441350	8	1	99013274	99121762	VPS13B	protein_coding
ENSG00000132549	ENST00000521559	8	1	99520899	99641893	VPS13B	protein_coding
ENSG00000164919	ENST00000520468	8	-1	99877866	99894062	COX6C	protein_coding
ENSG00000164919	ENST00000297564	8	-1	99878148	99893684	COX6C	protein_coding
ENSG00000164919	ENST00000520271	8	-1	99878149	99893622	COX6C	protein_coding
ENSG00000164919	ENST00000517682	8	-1	99878149	99893681	COX6C	protein_coding
ENSG00000164919	ENST00000524245	8	-1	99878150	99893135	COX6C	protein_coding
ENSG00000164919	ENST00000522940	8	-1	99878151	99893623	COX6C	protein_coding
ENSG00000164919	ENST00000518171	8	-1	99885992	99893697	COX6C	protein_coding
ENSG00000164919	ENST00000523016	8	-1	99887061	99893680	COX6C	protein_coding
ENSG00000132554	ENST00000360863	8	-1	99960936	100106116	RGS22	protein_coding
ENSG00000132554	ENST00000617334	8	-1	99960940	100106116	RGS22	protein_coding
ENSG00000132554	ENST00000523287	8	-1	99961051	100105619	RGS22	protein_coding
ENSG00000132554	ENST00000517843	8	-1	99961066	99978051	RGS22	protein_coding
ENSG00000132554	ENST00000523437	8	-1	99961067	100105962	RGS22	protein_coding
ENSG00000132554	ENST00000517828	8	-1	99999347	100125798	RGS22	protein_coding
ENSG00000132554	ENST00000519092	8	-1	100071410	100105624	RGS22	protein_coding
ENSG00000132554	ENST00000519408	8	-1	100071429	100106317	RGS22	protein_coding
ENSG00000156509	ENST00000428847	8	-1	100133360	100145452	FBXO43	protein_coding
ENSG00000147669	ENST00000353107	8	1	100150584	100154002	POLR2K	protein_coding
ENSG00000147669	ENST00000522439	8	1	100150623	100152209	POLR2K	protein_coding
ENSG00000104450	ENST00000520643	8	1	100157906	100194680	SPAG1	protein_coding
ENSG00000104450	ENST00000251809	8	1	100158035	100241903	SPAG1	protein_coding
ENSG00000104450	ENST00000520508	8	1	100158335	100194684	SPAG1	protein_coding
ENSG00000104450	ENST00000388798	8	1	100158428	100241902	SPAG1	protein_coding
ENSG00000034677	ENST00000519449	8	-1	100257060	100303259	RNF19A	protein_coding
ENSG00000034677	ENST00000341084	8	-1	100257342	100310327	RNF19A	protein_coding
ENSG00000034677	ENST00000519527	8	-1	100287678	100336185	RNF19A	protein_coding
ENSG00000034677	ENST00000523167	8	-1	100287705	100309526	RNF19A	protein_coding
ENSG00000034677	ENST00000522369	8	-1	100287835	100336204	RNF19A	protein_coding
ENSG00000034677	ENST00000432381	8	-1	100287907	100303230	RNF19A	protein_coding
ENSG00000034677	ENST00000517584	8	-1	100287907	100303230	RNF19A	protein_coding
ENSG00000034677	ENST00000523481	8	-1	100288131	100309910	RNF19A	protein_coding
ENSG00000186106	ENST00000520552	8	-1	100509752	100559742	ANKRD46	protein_coding
ENSG00000186106	ENST00000335659	8	-1	100520772	100559759	ANKRD46	protein_coding
ENSG00000186106	ENST00000519597	8	-1	100520772	100559784	ANKRD46	protein_coding
ENSG00000186106	ENST00000520311	8	-1	100520776	100559711	ANKRD46	protein_coding
ENSG00000186106	ENST00000519316	8	-1	100522514	100533325	ANKRD46	protein_coding
ENSG00000186106	ENST00000358990	8	-1	100522657	100559759	ANKRD46	protein_coding
ENSG00000186106	ENST00000524072	8	-1	100529525	100559526	ANKRD46	protein_coding
ENSG00000186106	ENST00000523000	8	-1	100529577	100559751	ANKRD46	protein_coding
ENSG00000186106	ENST00000521345	8	-1	100529587	100559746	ANKRD46	protein_coding
ENSG00000174226	ENST00000311812	8	-1	100572882	100649665	SNX31	protein_coding
ENSG00000174226	ENST00000518342	8	-1	100573585	100584160	SNX31	protein_coding
ENSG00000174226	ENST00000428383	8	-1	100573665	100618393	SNX31	protein_coding
ENSG00000174226	ENST00000520352	8	-1	100612039	100663415	SNX31	protein_coding
ENSG00000174226	ENST00000520661	8	-1	100617644	100663219	SNX31	protein_coding
ENSG00000174226	ENST00000520743	8	-1	100635930	100663403	SNX31	protein_coding
ENSG00000070756	ENST00000518293	8	-1	100685816	100704960	PABPC1	protein_coding
ENSG00000070756	ENST00000520868	8	-1	100702916	100706931	PABPC1	protein_coding
ENSG00000070756	ENST00000318607	8	-1	100702916	100722712	PABPC1	protein_coding
ENSG00000070756	ENST00000519004	8	-1	100703099	100722087	PABPC1	protein_coding
ENSG00000070756	ENST00000522387	8	-1	100703161	100721992	PABPC1	protein_coding
ENSG00000070756	ENST00000517990	8	-1	100703285	100706779	PABPC1	protein_coding
ENSG00000070756	ENST00000522658	8	-1	100704114	100706974	PABPC1	protein_coding
ENSG00000070756	ENST00000610907	8	-1	100704298	100721508	PABPC1	protein_coding
ENSG00000070756	ENST00000517403	8	-1	100706651	100712761	PABPC1	protein_coding
ENSG00000070756	ENST00000519100	8	-1	100709459	100717890	PABPC1	protein_coding
ENSG00000070756	ENST00000523555	8	-1	100713142	100721566	PABPC1	protein_coding
ENSG00000070756	ENST00000518196	8	-1	100717817	100722036	PABPC1	protein_coding
ENSG00000070756	ENST00000521865	8	-1	100718087	100722749	PABPC1	protein_coding
ENSG00000070756	ENST00000520142	8	-1	100718120	100722092	PABPC1	protein_coding
ENSG00000070756	ENST00000522720	8	-1	100718249	100722762	PABPC1	protein_coding
ENSG00000070756	ENST00000521067	8	-1	100721401	100722809	PABPC1	protein_coding
ENSG00000070756	ENST00000520804	8	-1	100721453	100722753	PABPC1	protein_coding
ENSG00000070756	ENST00000519363	8	-1	100721469	100722087	PABPC1	protein_coding
ENSG00000164924	ENST00000395957	8	-1	100916525	100952983	YWHAZ	protein_coding
ENSG00000164924	ENST00000395958	8	-1	100918577	100952129	YWHAZ	protein_coding
ENSG00000164924	ENST00000457309	8	-1	100918579	100952993	YWHAZ	protein_coding
ENSG00000164924	ENST00000395956	8	-1	100918683	100951449	YWHAZ	protein_coding
ENSG00000164924	ENST00000353245	8	-1	100918686	100953341	YWHAZ	protein_coding
ENSG00000164924	ENST00000522542	8	-1	100919829	100948162	YWHAZ	protein_coding
ENSG00000164924	ENST00000521309	8	-1	100919829	100952019	YWHAZ	protein_coding
ENSG00000164924	ENST00000522819	8	-1	100920526	100935055	YWHAZ	protein_coding
ENSG00000164924	ENST00000395953	8	-1	100920587	100951594	YWHAZ	protein_coding
ENSG00000164924	ENST00000395948	8	-1	100920603	100952990	YWHAZ	protein_coding
ENSG00000164924	ENST00000395951	8	-1	100920630	100950557	YWHAZ	protein_coding
ENSG00000164924	ENST00000419477	8	-1	100920642	100951276	YWHAZ	protein_coding
ENSG00000164924	ENST00000521607	8	-1	100920716	100948900	YWHAZ	protein_coding
ENSG00000164924	ENST00000521328	8	-1	100924922	100950996	YWHAZ	protein_coding
ENSG00000164924	ENST00000418997	8	-1	100948596	100952619	YWHAZ	protein_coding
ENSG00000164924	ENST00000437293	8	-1	100948614	100952883	YWHAZ	protein_coding
ENSG00000164924	ENST00000523131	8	-1	100948663	100952604	YWHAZ	protein_coding
ENSG00000164924	ENST00000523938	8	-1	100948735	100952552	YWHAZ	protein_coding
ENSG00000120963	ENST00000520984	8	-1	101177878	101205461	ZNF706	protein_coding
ENSG00000120963	ENST00000311212	8	-1	101197052	101205616	ZNF706	protein_coding
ENSG00000120963	ENST00000519744	8	-1	101198726	101205568	ZNF706	protein_coding
ENSG00000120963	ENST00000517844	8	-1	101198933	101204701	ZNF706	protein_coding
ENSG00000120963	ENST00000519103	8	-1	101198937	101201657	ZNF706	protein_coding
ENSG00000120963	ENST00000520347	8	-1	101198938	101205287	ZNF706	protein_coding
ENSG00000120963	ENST00000519882	8	-1	101198939	101205732	ZNF706	protein_coding
ENSG00000120963	ENST00000521272	8	-1	101199160	101205682	ZNF706	protein_coding
ENSG00000120963	ENST00000518336	8	-1	101199195	101206064	ZNF706	protein_coding
ENSG00000120963	ENST00000523922	8	-1	101201615	101205329	ZNF706	protein_coding
ENSG00000120963	ENST00000520454	8	-1	101201716	101206193	ZNF706	protein_coding
ENSG00000083307	ENST00000251808	8	1	101492432	101669726	GRHL2	protein_coding
ENSG00000083307	ENST00000521085	8	1	101492439	101492789	GRHL2	protein_coding
ENSG00000083307	ENST00000646743	8	1	101492439	101669726	GRHL2	protein_coding
ENSG00000083307	ENST00000395927	8	1	101492758	101666893	GRHL2	protein_coding
ENSG00000104490	ENST00000311028	8	-1	101686543	102124334	NCALD	protein_coding
ENSG00000104490	ENST00000395923	8	-1	101686543	102124907	NCALD	protein_coding
ENSG00000104490	ENST00000220931	8	-1	101686727	101790961	NCALD	protein_coding
ENSG00000104490	ENST00000521599	8	-1	101687895	102124320	NCALD	protein_coding
ENSG00000104490	ENST00000519508	8	-1	101688105	101719648	NCALD	protein_coding
ENSG00000104490	ENST00000522951	8	-1	101688464	101790977	NCALD	protein_coding
ENSG00000104490	ENST00000522448	8	-1	101688643	101790969	NCALD	protein_coding
ENSG00000104490	ENST00000520690	8	-1	101692866	101975329	NCALD	protein_coding
ENSG00000104490	ENST00000518727	8	-1	101719265	101986492	NCALD	protein_coding
ENSG00000104490	ENST00000520425	8	-1	101719270	101986606	NCALD	protein_coding
ENSG00000104490	ENST00000518166	8	-1	101719280	102124334	NCALD	protein_coding
ENSG00000104490	ENST00000522252	8	-1	101719293	101790977	NCALD	protein_coding
ENSG00000104490	ENST00000517822	8	-1	101719295	102124263	NCALD	protein_coding
ENSG00000104490	ENST00000524209	8	-1	101719314	102124261	NCALD	protein_coding
ENSG00000104490	ENST00000517531	8	-1	101719315	102123950	NCALD	protein_coding
ENSG00000104490	ENST00000521964	8	-1	101719369	102124331	NCALD	protein_coding
ENSG00000104490	ENST00000519098	8	-1	101719373	101790977	NCALD	protein_coding
ENSG00000104490	ENST00000523923	8	-1	101719386	102124264	NCALD	protein_coding
ENSG00000104490	ENST00000520346	8	-1	101719397	101790958	NCALD	protein_coding
ENSG00000104490	ENST00000518661	8	-1	101719408	102020406	NCALD	protein_coding
