ENSG00000161980	ENST00000293860	16	-1	46407	53628	POLR3K	protein_coding
ENSG00000171208	ENST00000562559	16	-1	47082990	47128458	NETO2	protein_coding
ENSG00000171208	ENST00000564667	16	-1	47083107	47109634	NETO2	protein_coding
ENSG00000171208	ENST00000563078	16	-1	47083614	47122903	NETO2	protein_coding
ENSG00000129636	ENST00000320640	16	-1	47154387	47461274	ITFG1	protein_coding
ENSG00000129636	ENST00000544001	16	-1	47155605	47461274	ITFG1	protein_coding
ENSG00000129636	ENST00000565262	16	-1	47155672	47258722	ITFG1	protein_coding
ENSG00000129636	ENST00000565940	16	-1	47448098	47459130	ITFG1	protein_coding
ENSG00000129636	ENST00000563730	16	-1	47451396	47464149	ITFG1	protein_coding
ENSG00000102893	ENST00000566037	16	1	47461123	47547547	PHKB	protein_coding
ENSG00000102893	ENST00000566044	16	1	47461295	47699745	PHKB	protein_coding
ENSG00000102893	ENST00000299167	16	1	47461326	47701523	PHKB	protein_coding
ENSG00000102893	ENST00000323584	16	1	47461327	47700343	PHKB	protein_coding
ENSG00000102893	ENST00000563376	16	1	47461350	47511731	PHKB	protein_coding
ENSG00000102893	ENST00000567200	16	1	47462112	47463969	PHKB	protein_coding
ENSG00000102893	ENST00000564873	16	1	47462667	47499831	PHKB	protein_coding
ENSG00000102893	ENST00000568439	16	1	47596428	47619429	PHKB	protein_coding
ENSG00000102893	ENST00000566275	16	1	47660703	47676409	PHKB	protein_coding
ENSG00000102893	ENST00000564711	16	1	47696472	47699694	PHKB	protein_coding
ENSG00000140798	ENST00000311303	16	-1	48082973	48146770	ABCC12	protein_coding
ENSG00000140798	ENST00000527640	16	-1	48141311	48155993	ABCC12	protein_coding
ENSG00000121270	ENST00000353782	16	-1	48166910	48235177	ABCC11	protein_coding
ENSG00000121270	ENST00000356608	16	-1	48166910	48247394	ABCC11	protein_coding
ENSG00000121270	ENST00000394747	16	-1	48166911	48232271	ABCC11	protein_coding
ENSG00000121270	ENST00000394748	16	-1	48166911	48235177	ABCC11	protein_coding
ENSG00000121270	ENST00000569991	16	-1	48224348	48247568	ABCC11	protein_coding
ENSG00000102910	ENST00000285737	16	1	48244296	48357349	LONP2	protein_coding
ENSG00000102910	ENST00000535754	16	1	48244333	48351899	LONP2	protein_coding
ENSG00000102910	ENST00000565867	16	1	48334312	48363122	LONP2	protein_coding
ENSG00000196470	ENST00000380006	16	-1	48360531	48363882	SIAH1	protein_coding
ENSG00000196470	ENST00000356721	16	-1	48360531	48365901	SIAH1	protein_coding
ENSG00000196470	ENST00000394725	16	-1	48360531	48385450	SIAH1	protein_coding
ENSG00000196470	ENST00000563745	16	-1	48362133	48393955	SIAH1	protein_coding
ENSG00000102921	ENST00000262384	16	-1	48538726	48610209	N4BP1	protein_coding
ENSG00000102921	ENST00000564710	16	-1	48561958	48603712	N4BP1	protein_coding
ENSG00000102924	ENST00000219197	16	-1	49277917	49281831	CBLN1	protein_coding
ENSG00000102924	ENST00000536749	16	-1	49279312	49281562	CBLN1	protein_coding
ENSG00000166152	ENST00000299191	16	1	49373823	49399431	C16orf78	protein_coding
ENSG00000102935	ENST00000561648	16	-1	49487524	49827010	ZNF423	protein_coding
ENSG00000102935	ENST00000563137	16	-1	49490604	49856135	ZNF423	protein_coding
ENSG00000102935	ENST00000562871	16	-1	49490605	49780609	ZNF423	protein_coding
ENSG00000102935	ENST00000262383	16	-1	49490605	49822738	ZNF423	protein_coding
ENSG00000102935	ENST00000535559	16	-1	49490787	49664225	ZNF423	protein_coding
ENSG00000102935	ENST00000567169	16	-1	49490951	49640852	ZNF423	protein_coding
ENSG00000102935	ENST00000562520	16	-1	49491275	49857919	ZNF423	protein_coding
ENSG00000102935	ENST00000568094	16	-1	49730576	49789546	ZNF423	protein_coding
ENSG00000205423	ENST00000458059	16	1	50024410	50037088	CNEP1R1	protein_coding
ENSG00000205423	ENST00000427478	16	1	50025206	50037087	CNEP1R1	protein_coding
ENSG00000205423	ENST00000562576	16	1	50025271	50035696	CNEP1R1	protein_coding
ENSG00000205423	ENST00000565556	16	1	50025520	50036630	CNEP1R1	protein_coding
ENSG00000205423	ENST00000566093	16	1	50026160	50034156	CNEP1R1	protein_coding
ENSG00000155393	ENST00000299192	16	1	50065941	50106387	HEATR3	protein_coding
ENSG00000121274	ENST00000436909	16	1	50152918	50231831	TENT4B	protein_coding
ENSG00000121274	ENST00000561678	16	1	50153794	50230403	TENT4B	protein_coding
ENSG00000121281	ENST00000564965	16	1	50246137	50290528	ADCY7	protein_coding
ENSG00000121281	ENST00000394697	16	1	50266516	50318135	ADCY7	protein_coding
ENSG00000121281	ENST00000566433	16	1	50266551	50310523	ADCY7	protein_coding
ENSG00000121281	ENST00000566761	16	1	50274153	50290518	ADCY7	protein_coding
ENSG00000121281	ENST00000569265	16	1	50279527	50288230	ADCY7	protein_coding
ENSG00000121281	ENST00000537579	16	1	50287911	50310515	ADCY7	protein_coding
ENSG00000121281	ENST00000254235	16	1	50287912	50318132	ADCY7	protein_coding
ENSG00000166164	ENST00000562383	16	-1	50313487	50319929	BRD7	protein_coding
ENSG00000166164	ENST00000569774	16	-1	50315947	50320377	BRD7	protein_coding
ENSG00000166164	ENST00000394688	16	-1	50315957	50368934	BRD7	protein_coding
ENSG00000166164	ENST00000394689	16	-1	50319030	50368779	BRD7	protein_coding
ENSG00000140807	ENST00000268459	16	1	50548330	50649249	NKD1	protein_coding
ENSG00000167208	ENST00000423026	16	-1	50666300	50681312	SNX20	protein_coding
ENSG00000167208	ENST00000300590	16	-1	50666300	50681353	SNX20	protein_coding
ENSG00000167208	ENST00000330943	16	-1	50671625	50681352	SNX20	protein_coding
ENSG00000167208	ENST00000610485	16	-1	50673334	50681206	SNX20	protein_coding
ENSG00000167207	ENST00000647318	16	1	50693588	50731819	NOD2	protein_coding
ENSG00000167207	ENST00000531674	16	1	50693626	50699933	NOD2	protein_coding
ENSG00000167207	ENST00000300589	16	1	50697139	50733077	NOD2	protein_coding
ENSG00000167207	ENST00000534057	16	1	50712194	50723374	NOD2	protein_coding
ENSG00000083799	ENST00000569681	16	1	50742050	50750197	CYLD	protein_coding
ENSG00000083799	ENST00000569418	16	1	50742050	50796881	CYLD	protein_coding
ENSG00000083799	ENST00000311559	16	1	50742074	50798617	CYLD	protein_coding
ENSG00000083799	ENST00000564326	16	1	50742081	50796711	CYLD	protein_coding
ENSG00000083799	ENST00000566206	16	1	50742086	50795724	CYLD	protein_coding
ENSG00000083799	ENST00000566679	16	1	50742110	50754424	CYLD	protein_coding
ENSG00000083799	ENST00000564634	16	1	50742118	50749798	CYLD	protein_coding
ENSG00000083799	ENST00000398568	16	1	50742120	50796882	CYLD	protein_coding
ENSG00000083799	ENST00000427738	16	1	50742760	50801935	CYLD	protein_coding
ENSG00000083799	ENST00000568704	16	1	50749549	50797334	CYLD	protein_coding
ENSG00000083799	ENST00000562884	16	1	50793617	50794888	CYLD	protein_coding
ENSG00000083799	ENST00000566024	16	1	50794294	50801933	CYLD	protein_coding
ENSG00000103449	ENST00000440970	16	-1	51135975	51150597	SALL1	protein_coding
ENSG00000103449	ENST00000251020	16	-1	51135975	51151275	SALL1	protein_coding
ENSG00000103449	ENST00000566102	16	-1	51137064	51151241	SALL1	protein_coding
ENSG00000103449	ENST00000570206	16	-1	51137332	51150597	SALL1	protein_coding
ENSG00000224578	ENST00000565308	16	1	51553436	51646780	HNRNPA1P48	protein_coding
ENSG00000103460	ENST00000407228	16	-1	52438005	52547802	TOX3	protein_coding
ENSG00000103460	ENST00000219746	16	-1	52438008	52547008	TOX3	protein_coding
ENSG00000103460	ENST00000563091	16	-1	52450348	52547419	TOX3	protein_coding
ENSG00000277639	ENST00000619363	16	-1	53042745	53052849	AC007906.2	protein_coding
ENSG00000177200	ENST00000447540	16	1	53055033	53327501	CHD9	protein_coding
ENSG00000177200	ENST00000615216	16	1	53055033	53327501	CHD9	protein_coding
ENSG00000177200	ENST00000566029	16	1	53055033	53329150	CHD9	protein_coding
ENSG00000177200	ENST00000565832	16	1	53099160	53222755	CHD9	protein_coding
ENSG00000177200	ENST00000564845	16	1	53130921	53327451	CHD9	protein_coding
ENSG00000177200	ENST00000563410	16	1	53131134	53156248	CHD9	protein_coding
ENSG00000177200	ENST00000398510	16	1	53156003	53327451	CHD9	protein_coding
ENSG00000177200	ENST00000562785	16	1	53156006	53157462	CHD9	protein_coding
ENSG00000177200	ENST00000565803	16	1	53207989	53326856	CHD9	protein_coding
ENSG00000177200	ENST00000565442	16	1	53208451	53222755	CHD9	protein_coding
ENSG00000103479	ENST00000567964	16	1	53433977	53453463	RBL2	protein_coding
ENSG00000103479	ENST00000262133	16	1	53434420	53491649	RBL2	protein_coding
ENSG00000103479	ENST00000544405	16	1	53435619	53470079	RBL2	protein_coding
ENSG00000166971	ENST00000394657	16	-1	53491040	53503251	AKTIP	protein_coding
ENSG00000166971	ENST00000300245	16	-1	53491379	53503244	AKTIP	protein_coding
ENSG00000166971	ENST00000570004	16	-1	53492305	53503223	AKTIP	protein_coding
ENSG00000166971	ENST00000568022	16	-1	53494216	53500329	AKTIP	protein_coding
ENSG00000166971	ENST00000563928	16	-1	53494571	53501769	AKTIP	protein_coding
ENSG00000166971	ENST00000565408	16	-1	53495078	53504411	AKTIP	protein_coding
ENSG00000166971	ENST00000568596	16	-1	53495105	53503206	AKTIP	protein_coding
ENSG00000166971	ENST00000570041	16	-1	53498518	53501488	AKTIP	protein_coding
ENSG00000166971	ENST00000564497	16	-1	53500218	53503230	AKTIP	protein_coding
ENSG00000103494	ENST00000262135	16	-1	53598153	53703889	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000647211	16	-1	53599239	53703889	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000621565	16	-1	53599912	53703859	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000379925	16	-1	53600778	53703846	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000563746	16	-1	53601781	53703847	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000564374	16	-1	53605395	53703889	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000562230	16	-1	53671551	53703844	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000562588	16	-1	53692227	53703830	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000568653	16	-1	53693312	53703847	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000566096	16	-1	53695631	53703938	RPGRIP1L	protein_coding
ENSG00000103494	ENST00000569716	16	-1	53696213	53703810	RPGRIP1L	protein_coding
ENSG00000140718	ENST00000636491	16	1	53701692	54008560	FTO	protein_coding
ENSG00000140718	ENST00000636218	16	1	53703963	53937889	FTO	protein_coding
ENSG00000140718	ENST00000471389	16	1	53703963	54121941	FTO	protein_coding
ENSG00000140718	ENST00000637001	16	1	53704069	53979499	FTO	protein_coding
ENSG00000140718	ENST00000637969	16	1	53704157	54153406	FTO	protein_coding
ENSG00000140718	ENST00000640179	16	1	53704185	53844241	FTO	protein_coding
ENSG00000140718	ENST00000563011	16	1	53826361	54040726	FTO	protein_coding
ENSG00000140718	ENST00000612285	16	1	53879844	54153448	FTO	protein_coding
ENSG00000140718	ENST00000431610	16	1	53886917	54112138	FTO	protein_coding
ENSG00000140718	ENST00000460382	16	1	53886930	54112987	FTO	protein_coding
ENSG00000140718	ENST00000637062	16	1	53888894	53935847	FTO	protein_coding
ENSG00000140718	ENST00000463855	16	1	53911256	54114463	FTO	protein_coding
ENSG00000140718	ENST00000268349	16	1	53934030	54114463	FTO	protein_coding
ENSG00000177508	ENST00000329734	16	-1	54283304	54286763	IRX3	protein_coding
ENSG00000177508	ENST00000558054	16	-1	54283436	54285855	IRX3	protein_coding
ENSG00000176842	ENST00000394636	16	1	54930862	54934485	IRX5	protein_coding
ENSG00000176842	ENST00000560154	16	1	54931199	54933960	IRX5	protein_coding
ENSG00000176842	ENST00000620085	16	1	54931199	54933960	IRX5	protein_coding
ENSG00000176842	ENST00000320990	16	1	54931199	54934485	IRX5	protein_coding
ENSG00000159387	ENST00000290552	16	1	55323760	55330760	IRX6	protein_coding
ENSG00000087245	ENST00000570308	16	1	55389700	55506237	MMP2	protein_coding
ENSG00000087245	ENST00000568715	16	1	55478830	55485352	MMP2	protein_coding
ENSG00000087245	ENST00000219070	16	1	55478971	55506691	MMP2	protein_coding
ENSG00000087245	ENST00000564864	16	1	55479998	55485776	MMP2	protein_coding
ENSG00000087245	ENST00000543485	16	1	55480533	55505525	MMP2	protein_coding
ENSG00000087245	ENST00000437642	16	1	55481557	55505759	MMP2	protein_coding
ENSG00000087245	ENST00000570283	16	1	55488662	55502889	MMP2	protein_coding
ENSG00000087253	ENST00000262134	16	1	55508998	55586670	LPCAT2	protein_coding
ENSG00000087253	ENST00000564084	16	1	55528493	55542028	LPCAT2	protein_coding
ENSG00000256812	ENST00000457326	16	1	55566672	55567687	CAPNS2	protein_coding
ENSG00000103546	ENST00000568943	16	1	55655604	55702346	SLC6A2	protein_coding
ENSG00000103546	ENST00000568529	16	1	55656086	55694113	SLC6A2	protein_coding
ENSG00000103546	ENST00000414754	16	1	55656110	55703750	SLC6A2	protein_coding
ENSG00000103546	ENST00000568655	16	1	55656254	55672131	SLC6A2	protein_coding
ENSG00000103546	ENST00000379906	16	1	55656440	55703788	SLC6A2	protein_coding
ENSG00000103546	ENST00000561820	16	1	55656618	55705648	SLC6A2	protein_coding
ENSG00000103546	ENST00000219833	16	1	55656644	55706192	SLC6A2	protein_coding
ENSG00000103546	ENST00000566163	16	1	55656655	55702346	SLC6A2	protein_coding
ENSG00000103546	ENST00000567238	16	1	55671671	55703791	SLC6A2	protein_coding
ENSG00000103546	ENST00000574918	16	1	55700274	55705853	SLC6A2	protein_coding
ENSG00000198848	ENST00000360526	16	-1	55802853	55833158	CES1	protein_coding
ENSG00000198848	ENST00000422046	16	-1	55802854	55833337	CES1	protein_coding
ENSG00000198848	ENST00000563241	16	-1	55802936	55810655	CES1	protein_coding
ENSG00000198848	ENST00000361503	16	-1	55803049	55833186	CES1	protein_coding
ENSG00000159398	ENST00000521992	16	-1	55846154	55956031	CES5A	protein_coding
ENSG00000159398	ENST00000319165	16	-1	55846162	55875370	CES5A	protein_coding
ENSG00000159398	ENST00000518005	16	-1	55846162	55925460	CES5A	protein_coding
ENSG00000159398	ENST00000290567	16	-1	55846217	55875343	CES5A	protein_coding
ENSG00000159398	ENST00000520435	16	-1	55846219	55875299	CES5A	protein_coding
ENSG00000159398	ENST00000541580	16	-1	55846219	55944464	CES5A	protein_coding
ENSG00000159398	ENST00000536025	16	-1	55869619	55925426	CES5A	protein_coding
ENSG00000087258	ENST00000262493	16	1	56191347	56357457	GNAO1	protein_coding
ENSG00000087258	ENST00000569295	16	1	56191547	56192696	GNAO1	protein_coding
ENSG00000087258	ENST00000638705	16	1	56191734	56357015	GNAO1	protein_coding
ENSG00000087258	ENST00000262494	16	1	56191783	56348199	GNAO1	protein_coding
ENSG00000087258	ENST00000570235	16	1	56191965	56213407	GNAO1	protein_coding
ENSG00000087258	ENST00000563661	16	1	56192143	56277027	GNAO1	protein_coding
ENSG00000087258	ENST00000562316	16	1	56328661	56356347	GNAO1	protein_coding
ENSG00000087258	ENST00000568375	16	1	56336746	56355132	GNAO1	protein_coding
ENSG00000087258	ENST00000640469	16	1	56336774	56355439	GNAO1	protein_coding
ENSG00000087258	ENST00000564727	16	1	56336834	56356131	GNAO1	protein_coding
ENSG00000159461	ENST00000290649	16	-1	56361452	56425538	AMFR	protein_coding
ENSG00000159461	ENST00000492830	16	-1	56361560	56403117	AMFR	protein_coding
ENSG00000159461	ENST00000567738	16	-1	56364080	56403103	AMFR	protein_coding
ENSG00000159461	ENST00000565445	16	-1	56402986	56424995	AMFR	protein_coding
ENSG00000159461	ENST00000563664	16	-1	56404968	56424871	AMFR	protein_coding
ENSG00000167005	ENST00000300291	16	-1	56429133	56451375	NUDT21	protein_coding
ENSG00000167005	ENST00000566340	16	-1	56434346	56452199	NUDT21	protein_coding
ENSG00000167005	ENST00000568822	16	-1	56439717	56449259	NUDT21	protein_coding
ENSG00000087263	ENST00000566157	16	1	56451490	56479100	OGFOD1	protein_coding
ENSG00000087263	ENST00000562150	16	1	56451521	56466203	OGFOD1	protein_coding
ENSG00000087263	ENST00000561646	16	1	56451521	56467198	OGFOD1	protein_coding
ENSG00000087263	ENST00000568397	16	1	56451562	56476335	OGFOD1	protein_coding
ENSG00000125124	ENST00000564123	16	-1	56466836	56485738	BBS2	protein_coding
ENSG00000125124	ENST00000564459	16	-1	56470403	56497802	BBS2	protein_coding
ENSG00000125124	ENST00000568104	16	-1	56484345	56520041	BBS2	protein_coding
ENSG00000125124	ENST00000245157	16	-1	56484385	56520283	BBS2	protein_coding
ENSG00000125124	ENST00000569941	16	-1	56509957	56516131	BBS2	protein_coding
ENSG00000102891	ENST00000219162	16	1	56565049	56568957	MT4	protein_coding
ENSG00000087250	ENST00000561640	16	1	56589074	56591075	MT3	protein_coding
ENSG00000087250	ENST00000565838	16	1	56589074	56591078	MT3	protein_coding
ENSG00000087250	ENST00000200691	16	1	56589368	56591088	MT3	protein_coding
ENSG00000087250	ENST00000570176	16	1	56589540	56590366	MT3	protein_coding
ENSG00000125148	ENST00000245185	16	1	56608199	56609497	MT2A	protein_coding
ENSG00000125148	ENST00000561491	16	1	56608606	56609494	MT2A	protein_coding
ENSG00000169715	ENST00000306061	16	1	56625475	56627112	MT1E	protein_coding
ENSG00000169715	ENST00000568293	16	1	56625781	56627112	MT1E	protein_coding
ENSG00000169715	ENST00000330439	16	1	56625798	56627112	MT1E	protein_coding
ENSG00000205364	ENST00000379818	16	1	56632233	56633986	MT1M	protein_coding
ENSG00000205364	ENST00000570233	16	1	56632707	56633518	MT1M	protein_coding
ENSG00000205362	ENST00000290705	16	1	56638666	56640087	MT1A	protein_coding
ENSG00000169688	ENST00000334346	16	1	56651899	56653204	MT1B	protein_coding
ENSG00000169688	ENST00000562399	16	1	56651926	56653204	MT1B	protein_coding
ENSG00000198417	ENST00000334350	16	1	56657694	56659303	MT1F	protein_coding
ENSG00000198417	ENST00000568475	16	1	56658012	56659305	MT1F	protein_coding
ENSG00000125144	ENST00000444837	16	-1	56666731	56668065	MT1G	protein_coding
ENSG00000125144	ENST00000569500	16	-1	56666735	56668034	MT1G	protein_coding
ENSG00000125144	ENST00000379811	16	-1	56666735	56668065	MT1G	protein_coding
ENSG00000125144	ENST00000568675	16	-1	56666806	56668021	MT1G	protein_coding
ENSG00000205358	ENST00000332374	16	1	56669814	56671129	MT1H	protein_coding
ENSG00000205358	ENST00000569155	16	1	56669840	56671129	MT1H	protein_coding
ENSG00000187193	ENST00000394485	16	1	56682424	56684196	MT1X	protein_coding
ENSG00000187193	ENST00000562939	16	1	56682470	56683603	MT1X	protein_coding
ENSG00000102900	ENST00000308159	16	1	56730105	56844769	NUP93	protein_coding
ENSG00000102900	ENST00000563858	16	1	56730118	56832353	NUP93	protein_coding
ENSG00000102900	ENST00000566315	16	1	56730129	56805597	NUP93	protein_coding
ENSG00000102900	ENST00000569842	16	1	56730130	56844769	NUP93	protein_coding
ENSG00000102900	ENST00000569863	16	1	56730149	56823798	NUP93	protein_coding
ENSG00000102900	ENST00000562496	16	1	56740714	56805552	NUP93	protein_coding
ENSG00000102900	ENST00000568656	16	1	56747911	56818709	NUP93	protein_coding
ENSG00000102900	ENST00000566678	16	1	56748349	56805686	NUP93	protein_coding
ENSG00000102900	ENST00000564887	16	1	56781658	56844764	NUP93	protein_coding
ENSG00000102900	ENST00000567641	16	1	56782246	56829021	NUP93	protein_coding
ENSG00000102900	ENST00000568283	16	1	56782250	56805632	NUP93	protein_coding
ENSG00000102900	ENST00000567081	16	1	56783380	56805562	NUP93	protein_coding
ENSG00000102900	ENST00000542526	16	1	56783456	56850286	NUP93	protein_coding
ENSG00000102900	ENST00000563405	16	1	56836625	56839216	NUP93	protein_coding
ENSG00000102900	ENST00000563486	16	1	56837625	56839935	NUP93	protein_coding
ENSG00000102900	ENST00000569322	16	1	56839010	56844764	NUP93	protein_coding
ENSG00000070915	ENST00000566786	16	1	56865207	56913405	SLC12A3	protein_coding
ENSG00000070915	ENST00000438926	16	1	56865207	56915850	SLC12A3	protein_coding
ENSG00000070915	ENST00000563236	16	1	56865211	56914522	SLC12A3	protein_coding
ENSG00000070915	ENST00000262502	16	1	56865211	56914525	SLC12A3	protein_coding
