ENSG00000268320	ENST00000595228	17	1	137526	139067	SCGB1C2	protein_coding
ENSG00000182963	ENST00000586347	17	-1	44803949	44804966	GJC1	protein_coding
ENSG00000182963	ENST00000592524	17	-1	44804247	44830231	GJC1	protein_coding
ENSG00000182963	ENST00000591424	17	-1	44805507	44830816	GJC1	protein_coding
ENSG00000182963	ENST00000587239	17	-1	44805600	44813305	GJC1	protein_coding
ENSG00000182963	ENST00000586267	17	-1	44805608	44829694	GJC1	protein_coding
ENSG00000131097	ENST00000591513	17	1	44846353	44850476	HIGD1B	protein_coding
ENSG00000131097	ENST00000253410	17	1	44847902	44850480	HIGD1B	protein_coding
ENSG00000131097	ENST00000587021	17	1	44847941	44850476	HIGD1B	protein_coding
ENSG00000108883	ENST00000426333	17	-1	44849943	44899662	EFTUD2	protein_coding
ENSG00000108883	ENST00000592576	17	-1	44850866	44899431	EFTUD2	protein_coding
ENSG00000108883	ENST00000591382	17	-1	44850916	44899368	EFTUD2	protein_coding
ENSG00000108883	ENST00000590124	17	-1	44851047	44857121	EFTUD2	protein_coding
ENSG00000108883	ENST00000402521	17	-1	44851120	44899445	EFTUD2	protein_coding
ENSG00000108883	ENST00000593072	17	-1	44883140	44899403	EFTUD2	protein_coding
ENSG00000108883	ENST00000592701	17	-1	44885287	44899049	EFTUD2	protein_coding
ENSG00000167131	ENST00000577339	17	1	44899142	44901554	CCDC103	protein_coding
ENSG00000167131	ENST00000410006	17	1	44899712	44902882	CCDC103	protein_coding
ENSG00000214447	ENST00000412523	17	1	44899712	44903679	FAM187A	protein_coding
ENSG00000167131	ENST00000357776	17	1	44899716	44902800	CCDC103	protein_coding
ENSG00000167131	ENST00000410027	17	1	44899739	44902482	CCDC103	protein_coding
ENSG00000167131	ENST00000417826	17	1	44899774	44905390	CCDC103	protein_coding
ENSG00000214447	ENST00000331733	17	1	44899774	44905390	FAM187A	protein_coding
ENSG00000131095	ENST00000639277	17	-1	44903161	44915500	GFAP	protein_coding
ENSG00000131095	ENST00000588735	17	-1	44903161	44916539	GFAP	protein_coding
ENSG00000131095	ENST00000638304	17	-1	44903187	44911281	GFAP	protein_coding
ENSG00000131095	ENST00000640545	17	-1	44904080	44908126	GFAP	protein_coding
ENSG00000131095	ENST00000253408	17	-1	44905645	44915500	GFAP	protein_coding
ENSG00000131095	ENST00000586125	17	-1	44905714	44911297	GFAP	protein_coding
ENSG00000131095	ENST00000638618	17	-1	44906088	44915141	GFAP	protein_coding
ENSG00000131095	ENST00000591880	17	-1	44907317	44911292	GFAP	protein_coding
ENSG00000131095	ENST00000435360	17	-1	44909667	44915500	GFAP	protein_coding
ENSG00000131095	ENST00000638281	17	-1	44909687	44915486	GFAP	protein_coding
ENSG00000131095	ENST00000639921	17	-1	44909733	44911319	GFAP	protein_coding
ENSG00000131095	ENST00000592320	17	-1	44910618	44915504	GFAP	protein_coding
ENSG00000131095	ENST00000586793	17	-1	44910647	44915500	GFAP	protein_coding
ENSG00000131095	ENST00000588957	17	-1	44911674	44915951	GFAP	protein_coding
ENSG00000131095	ENST00000588316	17	-1	44911697	44915488	GFAP	protein_coding
ENSG00000131095	ENST00000588037	17	-1	44913799	44915503	GFAP	protein_coding
ENSG00000131095	ENST00000593179	17	-1	44915461	44916937	GFAP	protein_coding
ENSG00000186185	ENST00000587309	17	-1	44924709	44947637	KIF18B	protein_coding
ENSG00000186185	ENST00000593135	17	-1	44925992	44947711	KIF18B	protein_coding
ENSG00000186185	ENST00000590129	17	-1	44926360	44936371	KIF18B	protein_coding
ENSG00000131094	ENST00000253407	17	-1	44959693	44968071	C1QL1	protein_coding
ENSG00000172992	ENST00000452796	17	-1	45023340	45035141	DCAKD	protein_coding
ENSG00000172992	ENST00000342350	17	-1	45023344	45061018	DCAKD	protein_coding
ENSG00000172992	ENST00000614054	17	-1	45023346	45051517	DCAKD	protein_coding
ENSG00000172992	ENST00000310604	17	-1	45023346	45061109	DCAKD	protein_coding
ENSG00000172992	ENST00000588499	17	-1	45024311	45051610	DCAKD	protein_coding
ENSG00000172992	ENST00000593094	17	-1	45024502	45051619	DCAKD	protein_coding
ENSG00000136448	ENST00000592782	17	1	45051610	45109016	NMT1	protein_coding
ENSG00000136448	ENST00000258960	17	1	45061312	45109009	NMT1	protein_coding
ENSG00000136448	ENST00000592654	17	1	45061679	45093756	NMT1	protein_coding
ENSG00000161714	ENST00000619929	17	-1	45108967	45132498	PLCD3	protein_coding
ENSG00000161714	ENST00000539433	17	-1	45112303	45113548	PLCD3	protein_coding
ENSG00000161714	ENST00000590644	17	-1	45120355	45133354	PLCD3	protein_coding
ENSG00000161714	ENST00000538093	17	-1	45120436	45133213	PLCD3	protein_coding
ENSG00000181513	ENST00000619916	17	1	45132600	45142610	ACBD4	protein_coding
ENSG00000181513	ENST00000431281	17	1	45132600	45144172	ACBD4	protein_coding
ENSG00000181513	ENST00000591859	17	1	45132631	45144176	ACBD4	protein_coding
ENSG00000181513	ENST00000586346	17	1	45135647	45143850	ACBD4	protein_coding
ENSG00000181513	ENST00000398322	17	1	45135687	45144181	ACBD4	protein_coding
ENSG00000181513	ENST00000592162	17	1	45135690	45144176	ACBD4	protein_coding
ENSG00000181513	ENST00000376955	17	1	45135694	45142959	ACBD4	protein_coding
ENSG00000181513	ENST00000321854	17	1	45135708	45144176	ACBD4	protein_coding
ENSG00000186834	ENST00000332499	17	1	45148502	45152101	HEXIM1	protein_coding
ENSG00000168517	ENST00000307275	17	1	45160700	45170040	HEXIM2	protein_coding
ENSG00000168517	ENST00000585340	17	1	45160730	45169493	HEXIM2	protein_coding
ENSG00000168517	ENST00000593138	17	1	45161078	45169314	HEXIM2	protein_coding
ENSG00000168517	ENST00000586681	17	1	45161094	45169380	HEXIM2	protein_coding
ENSG00000168517	ENST00000589230	17	1	45161845	45169365	HEXIM2	protein_coding
ENSG00000168517	ENST00000591576	17	1	45161895	45170035	HEXIM2	protein_coding
ENSG00000168517	ENST00000591070	17	1	45161896	45169185	HEXIM2	protein_coding
ENSG00000168517	ENST00000592695	17	1	45161917	45170035	HEXIM2	protein_coding
ENSG00000184922	ENST00000331495	17	1	45221789	45247320	FMNL1	protein_coding
ENSG00000184922	ENST00000328118	17	1	45222077	45246959	FMNL1	protein_coding
ENSG00000184922	ENST00000587489	17	1	45241075	45247318	FMNL1	protein_coding
ENSG00000184922	ENST00000586643	17	1	45243118	45246604	FMNL1	protein_coding
ENSG00000184922	ENST00000589911	17	1	45245324	45246553	FMNL1	protein_coding
ENSG00000184922	ENST00000586092	17	1	45245326	45246475	FMNL1	protein_coding
ENSG00000184361	ENST00000331780	17	-1	45254393	45262112	SPATA32	protein_coding
ENSG00000006062	ENST00000648527	17	-1	45263119	45317145	MAP3K14	protein_coding
ENSG00000006062	ENST00000376926	17	-1	45263128	45290976	MAP3K14	protein_coding
ENSG00000006062	ENST00000344686	17	-1	45263128	45317017	MAP3K14	protein_coding
ENSG00000006062	ENST00000617331	17	-1	45289268	45317029	MAP3K14	protein_coding
ENSG00000159314	ENST00000532038	17	-1	45393902	45410424	ARHGAP27	protein_coding
ENSG00000159314	ENST00000428638	17	-1	45393902	45430297	ARHGAP27	protein_coding
ENSG00000159314	ENST00000376922	17	-1	45393909	45425631	ARHGAP27	protein_coding
ENSG00000159314	ENST00000528384	17	-1	45394943	45405934	ARHGAP27	protein_coding
ENSG00000159314	ENST00000532891	17	-1	45395456	45430279	ARHGAP27	protein_coding
ENSG00000159314	ENST00000528677	17	-1	45404445	45410426	ARHGAP27	protein_coding
ENSG00000159314	ENST00000528273	17	-1	45429352	45434421	ARHGAP27	protein_coding
ENSG00000159314	ENST00000290470	17	-1	45429353	45432916	ARHGAP27	protein_coding
ENSG00000225190	ENST00000430334	17	-1	45435900	45490744	PLEKHM1	protein_coding
ENSG00000225190	ENST00000591580	17	-1	45437549	45445533	PLEKHM1	protein_coding
ENSG00000225190	ENST00000584420	17	-1	45475211	45490738	PLEKHM1	protein_coding
ENSG00000225190	ENST00000589780	17	-1	45475366	45490741	PLEKHM1	protein_coding
ENSG00000263715	ENST00000634540	17	1	45620344	45835826	LINC02210-CRHR1	protein_coding
ENSG00000120088	ENST00000293493	17	1	45784280	45835827	CRHR1	protein_coding
ENSG00000120088	ENST00000339069	17	1	45784280	45835827	CRHR1	protein_coding
ENSG00000120088	ENST00000619154	17	1	45784280	45835827	CRHR1	protein_coding
ENSG00000120088	ENST00000314537	17	1	45784320	45835826	CRHR1	protein_coding
ENSG00000120088	ENST00000352855	17	1	45784527	45834764	CRHR1	protein_coding
ENSG00000120088	ENST00000577353	17	1	45784545	45834764	CRHR1	protein_coding
ENSG00000120088	ENST00000398285	17	1	45784545	45835828	CRHR1	protein_coding
ENSG00000120088	ENST00000580876	17	1	45833138	45834645	CRHR1	protein_coding
ENSG00000185294	ENST00000329196	17	1	45844835	45847072	SPPL2C	protein_coding
ENSG00000186868	ENST00000262410	17	1	45894382	46028334	MAPT	protein_coding
ENSG00000186868	ENST00000340799	17	1	45894382	46028334	MAPT	protein_coding
ENSG00000186868	ENST00000344290	17	1	45894382	46028334	MAPT	protein_coding
ENSG00000186868	ENST00000351559	17	1	45894382	46028334	MAPT	protein_coding
ENSG00000186868	ENST00000535772	17	1	45894382	46028334	MAPT	protein_coding
ENSG00000186868	ENST00000334239	17	1	45894668	46024183	MAPT	protein_coding
ENSG00000186868	ENST00000446361	17	1	45894674	46028334	MAPT	protein_coding
ENSG00000186868	ENST00000415613	17	1	45962338	46024171	MAPT	protein_coding
ENSG00000186868	ENST00000420682	17	1	45962338	46024171	MAPT	protein_coding
ENSG00000186868	ENST00000431008	17	1	45962338	46024171	MAPT	protein_coding
ENSG00000186868	ENST00000571987	17	1	45962338	46024171	MAPT	protein_coding
ENSG00000186868	ENST00000574436	17	1	45962338	46024171	MAPT	protein_coding
ENSG00000256762	ENST00000537309	17	1	45999250	45999694	STH	protein_coding
ENSG00000120071	ENST00000432791	17	-1	46029916	46193198	KANSL1	protein_coding
ENSG00000120071	ENST00000572904	17	-1	46029916	46223676	KANSL1	protein_coding
ENSG00000120071	ENST00000574590	17	-1	46029916	46225389	KANSL1	protein_coding
ENSG00000120071	ENST00000638275	17	-1	46029917	46193400	KANSL1	protein_coding
ENSG00000120071	ENST00000575318	17	-1	46029917	46225367	KANSL1	protein_coding
ENSG00000120071	ENST00000262419	17	-1	46029956	46192800	KANSL1	protein_coding
ENSG00000120071	ENST00000648792	17	-1	46029985	46225373	KANSL1	protein_coding
ENSG00000120071	ENST00000639467	17	-1	46032117	46039081	KANSL1	protein_coding
ENSG00000120071	ENST00000639531	17	-1	46032257	46172183	KANSL1	protein_coding
ENSG00000120071	ENST00000639150	17	-1	46033080	46224693	KANSL1	protein_coding
ENSG00000120071	ENST00000640636	17	-1	46034169	46050694	KANSL1	protein_coding
ENSG00000120071	ENST00000639853	17	-1	46038636	46171416	KANSL1	protein_coding
ENSG00000120071	ENST00000571698	17	-1	46039870	46193901	KANSL1	protein_coding
ENSG00000120071	ENST00000576739	17	-1	46172117	46224902	KANSL1	protein_coding
ENSG00000228696	ENST00000570618	17	-1	46274784	46361764	ARL17B	protein_coding
ENSG00000176681	ENST00000496930	17	1	46292733	46337792	LRRC37A	protein_coding
ENSG00000176681	ENST00000393465	17	1	46295099	46337777	LRRC37A	protein_coding
ENSG00000176681	ENST00000320254	17	1	46295131	46337794	LRRC37A	protein_coding
ENSG00000228696	ENST00000434041	17	-1	46299134	46361745	ARL17B	protein_coding
ENSG00000228696	ENST00000622877	17	-1	46311185	46361797	ARL17B	protein_coding
ENSG00000228696	ENST00000575698	17	-1	46330345	46361726	ARL17B	protein_coding
ENSG00000228696	ENST00000575960	17	-1	46330453	46361718	ARL17B	protein_coding
ENSG00000228696	ENST00000571246	17	-1	46334680	46361732	ARL17B	protein_coding
ENSG00000228696	ENST00000450673	17	-1	46339397	46361764	ARL17B	protein_coding
ENSG00000238083	ENST00000576629	17	1	46511511	46555650	LRRC37A2	protein_coding
ENSG00000238083	ENST00000333412	17	1	46512710	46555650	LRRC37A2	protein_coding
ENSG00000185829	ENST00000445552	17	-1	46516702	46579670	ARL17A	protein_coding
ENSG00000185829	ENST00000622488	17	-1	46528685	46579673	ARL17A	protein_coding
ENSG00000185829	ENST00000329240	17	-1	46528740	46579671	ARL17A	protein_coding
ENSG00000185829	ENST00000573185	17	-1	46548207	46579651	ARL17A	protein_coding
ENSG00000185829	ENST00000570550	17	-1	46552533	46579657	ARL17A	protein_coding
ENSG00000185829	ENST00000336125	17	-1	46554044	46579682	ARL17A	protein_coding
ENSG00000073969	ENST00000398238	17	1	46590669	46757464	NSF	protein_coding
ENSG00000073969	ENST00000576040	17	1	46591021	46626663	NSF	protein_coding
ENSG00000073969	ENST00000571172	17	1	46602442	46640147	NSF	protein_coding
ENSG00000073969	ENST00000575068	17	1	46624036	46756059	NSF	protein_coding
ENSG00000073969	ENST00000576346	17	1	46713149	46751583	NSF	protein_coding
ENSG00000073969	ENST00000465370	17	1	46726556	46755837	NSF	protein_coding
ENSG00000108379	ENST00000225512	17	-1	46762506	46818760	WNT3	protein_coding
ENSG00000158955	ENST00000575372	17	1	46833201	46875146	WNT9B	protein_coding
ENSG00000158955	ENST00000290015	17	1	46851586	46876967	WNT9B	protein_coding
ENSG00000158955	ENST00000393461	17	1	46851586	46886730	WNT9B	protein_coding
ENSG00000108433	ENST00000640608	17	1	46923075	46942015	GOSR2	protein_coding
ENSG00000108433	ENST00000638634	17	1	46923117	46941635	GOSR2	protein_coding
ENSG00000108433	ENST00000623037	17	1	46923120	46939806	GOSR2	protein_coding
ENSG00000108433	ENST00000225567	17	1	46923120	46941143	GOSR2	protein_coding
ENSG00000108433	ENST00000415811	17	1	46923128	46936801	GOSR2	protein_coding
ENSG00000108433	ENST00000576910	17	1	46923128	46939953	GOSR2	protein_coding
ENSG00000108433	ENST00000640051	17	1	46923128	46942020	GOSR2	protein_coding
ENSG00000108433	ENST00000573224	17	1	46923128	46967000	GOSR2	protein_coding
ENSG00000108433	ENST00000640621	17	1	46923138	46937696	GOSR2	protein_coding
ENSG00000108433	ENST00000638892	17	1	46923138	46942019	GOSR2	protein_coding
ENSG00000108433	ENST00000638838	17	1	46923139	46941336	GOSR2	protein_coding
ENSG00000108433	ENST00000638216	17	1	46923146	46941600	GOSR2	protein_coding
ENSG00000108433	ENST00000575949	17	1	46923153	46933267	GOSR2	protein_coding
ENSG00000108433	ENST00000640806	17	1	46923160	46935154	GOSR2	protein_coding
ENSG00000108433	ENST00000640269	17	1	46923160	46936801	GOSR2	protein_coding
ENSG00000108433	ENST00000640443	17	1	46923160	46941606	GOSR2	protein_coding
ENSG00000108433	ENST00000638697	17	1	46923160	46941691	GOSR2	protein_coding
ENSG00000108433	ENST00000640007	17	1	46923161	46933262	GOSR2	protein_coding
ENSG00000108433	ENST00000640711	17	1	46923161	46941356	GOSR2	protein_coding
ENSG00000108433	ENST00000640495	17	1	46923163	46941728	GOSR2	protein_coding
ENSG00000108433	ENST00000638374	17	1	46923164	46940779	GOSR2	protein_coding
ENSG00000108433	ENST00000571048	17	1	46923166	46932242	GOSR2	protein_coding
ENSG00000108433	ENST00000639287	17	1	46923166	46936621	GOSR2	protein_coding
ENSG00000108433	ENST00000640138	17	1	46923166	46941615	GOSR2	protein_coding
ENSG00000108433	ENST00000570879	17	1	46923172	46938602	GOSR2	protein_coding
ENSG00000108433	ENST00000640068	17	1	46923172	46940933	GOSR2	protein_coding
ENSG00000108433	ENST00000393456	17	1	46923188	46938997	GOSR2	protein_coding
ENSG00000108433	ENST00000639031	17	1	46923198	46935586	GOSR2	protein_coding
ENSG00000108433	ENST00000640723	17	1	46929552	46975524	GOSR2	protein_coding
ENSG00000108433	ENST00000639713	17	1	46931134	46952830	GOSR2	protein_coding
ENSG00000108433	ENST00000640871	17	1	46932182	46939366	GOSR2	protein_coding
ENSG00000179673	ENST00000322329	17	-1	46978156	46979248	RPRML	protein_coding
ENSG00000004897	ENST00000066544	17	-1	47117703	47189266	CDC27	protein_coding
ENSG00000004897	ENST00000531206	17	-1	47120255	47189176	CDC27	protein_coding
ENSG00000004897	ENST00000571643	17	-1	47120810	47137244	CDC27	protein_coding
ENSG00000004897	ENST00000527547	17	-1	47120880	47189224	CDC27	protein_coding
ENSG00000004897	ENST00000575483	17	-1	47156913	47189252	CDC27	protein_coding
ENSG00000198336	ENST00000572316	17	1	47209035	47223658	MYL4	protein_coding
ENSG00000198336	ENST00000354968	17	1	47209062	47223678	MYL4	protein_coding
ENSG00000198336	ENST00000576874	17	1	47209066	47222409	MYL4	protein_coding
ENSG00000198336	ENST00000536623	17	1	47209066	47223038	MYL4	protein_coding
ENSG00000198336	ENST00000393450	17	1	47209348	47223679	MYL4	protein_coding
ENSG00000198336	ENST00000572303	17	1	47209400	47221796	MYL4	protein_coding
ENSG00000198336	ENST00000570671	17	1	47220030	47223477	MYL4	protein_coding
ENSG00000259207	ENST00000559488	17	1	47253846	47311816	ITGB3	protein_coding
ENSG00000259207	ENST00000571680	17	1	47253853	47291487	ITGB3	protein_coding
ENSG00000178852	ENST00000518170	17	1	47323290	47328371	EFCAB13	protein_coding
ENSG00000178852	ENST00000523285	17	1	47323528	47335276	EFCAB13	protein_coding
ENSG00000178852	ENST00000517310	17	1	47323776	47374639	EFCAB13	protein_coding
ENSG00000178852	ENST00000331493	17	1	47323981	47441312	EFCAB13	protein_coding
ENSG00000178852	ENST00000519772	17	1	47324025	47335326	EFCAB13	protein_coding
ENSG00000178852	ENST00000517484	17	1	47324025	47430710	EFCAB13	protein_coding
ENSG00000178852	ENST00000523842	17	1	47377816	47414975	EFCAB13	protein_coding
ENSG00000141279	ENST00000525007	17	1	47522942	47582844	NPEPPS	protein_coding
ENSG00000141279	ENST00000530173	17	1	47522957	47622006	NPEPPS	protein_coding
ENSG00000141279	ENST00000322157	17	1	47531064	47623276	NPEPPS	protein_coding
ENSG00000141279	ENST00000527964	17	1	47586291	47592545	NPEPPS	protein_coding
ENSG00000141279	ENST00000527360	17	1	47586353	47592545	NPEPPS	protein_coding
ENSG00000141279	ENST00000528565	17	1	47618350	47621968	NPEPPS	protein_coding
ENSG00000108424	ENST00000535458	17	1	47649476	47682633	KPNB1	protein_coding
ENSG00000108424	ENST00000583648	17	1	47649495	47657023	KPNB1	protein_coding
ENSG00000108424	ENST00000290158	17	1	47649838	47685505	KPNB1	protein_coding
ENSG00000108424	ENST00000577875	17	1	47650358	47658641	KPNB1	protein_coding
ENSG00000108424	ENST00000540627	17	1	47651196	47682680	KPNB1	protein_coding
ENSG00000108424	ENST00000582097	17	1	47656925	47682680	KPNB1	protein_coding
ENSG00000108424	ENST00000583013	17	1	47668365	47673561	KPNB1	protein_coding
ENSG00000198933	ENST00000578982	17	1	47694081	47698726	TBKBP1	protein_coding
ENSG00000198933	ENST00000537587	17	1	47694619	47698767	TBKBP1	protein_coding
ENSG00000198933	ENST00000361722	17	1	47695264	47712050	TBKBP1	protein_coding
ENSG00000198933	ENST00000622396	17	1	47695685	47711490	TBKBP1	protein_coding
ENSG00000073861	ENST00000177694	17	1	47733244	47746119	TBX21	protein_coding
ENSG00000006025	ENST00000007414	17	-1	47807372	47821770	OSBPL7	protein_coding
ENSG00000006025	ENST00000392507	17	-1	47807373	47821834	OSBPL7	protein_coding
ENSG00000006025	ENST00000613735	17	-1	47807375	47821780	OSBPL7	protein_coding
ENSG00000159111	ENST00000351111	17	-1	47823272	47831517	MRPL10	protein_coding
ENSG00000159111	ENST00000290208	17	-1	47823461	47829673	MRPL10	protein_coding
ENSG00000159111	ENST00000414011	17	-1	47823490	47831534	MRPL10	protein_coding
ENSG00000141294	ENST00000269025	17	1	47831627	47837713	LRRC46	protein_coding
ENSG00000141295	ENST00000407215	17	-1	47837692	47841289	SCRN2	protein_coding
ENSG00000141295	ENST00000290216	17	-1	47837700	47841333	SCRN2	protein_coding
ENSG00000141295	ENST00000584123	17	-1	47837707	47841173	SCRN2	protein_coding
ENSG00000141295	ENST00000584567	17	-1	47837720	47839595	SCRN2	protein_coding
ENSG00000141295	ENST00000578323	17	-1	47839459	47841267	SCRN2	protein_coding
ENSG00000189120	ENST00000342234	17	-1	47844908	47855874	SP6	protein_coding
ENSG00000189120	ENST00000536300	17	-1	47844914	47851193	SP6	protein_coding
ENSG00000167182	ENST00000642065	17	1	47896150	47915388	SP2	protein_coding
ENSG00000167182	ENST00000613139	17	1	47896150	47917856	SP2	protein_coding
ENSG00000167182	ENST00000376741	17	1	47896150	47928957	SP2	protein_coding
