ENSMUSG00000047735	ENSMUST00000201638	6	-1	3376950	3385006	Samd9l	protein_coding
ENSMUSG00000090667	ENSMUST00000164491	6	-1	98212669	98319715	Mdfic2	protein_coding
ENSMUSG00000030067	ENSMUST00000113326	6	-1	98902299	99243476	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000113322	6	-1	98902303	99412306	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000176565	6	-1	98906150	99497958	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000177437	6	-1	98906427	99005219	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000177229	6	-1	98907051	99005220	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000074346	6	-1	98907051	99139979	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000113328	6	-1	98907051	99139979	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000113324	6	-1	98907051	99139979	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000113329	6	-1	98907051	99139979	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000177307	6	-1	98907051	99139979	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000176850	6	-1	98907051	99412306	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000176632	6	-1	98907051	99412306	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000124058	6	-1	98922495	99005274	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000154163	6	-1	98980161	99005903	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000123992	6	-1	98980354	99021420	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000175886	6	-1	98986894	99073166	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000177507	6	-1	98986905	99021403	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000175670	6	-1	98993511	99004952	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000177208	6	-1	99052923	99225297	Foxp1	protein_coding
ENSMUSG00000030067	ENSMUST00000177227	6	-1	99139890	99498123	Foxp1	protein_coding
ENSMUSG00000093661	ENSMUST00000032151	6	-1	99602096	99643732	Eif4e3	protein_coding
ENSMUSG00000072875	ENSMUST00000101122	6	1	99669640	99672027	Gpr27	protein_coding
ENSMUSG00000030069	ENSMUST00000101120	6	-1	99688260	99703353	Prok2	protein_coding
ENSMUSG00000030069	ENSMUST00000032152	6	-1	99688311	99703314	Prok2	protein_coding
ENSMUSG00000030069	ENSMUST00000008273	6	-1	99688981	99703344	Prok2	protein_coding
ENSMUSG00000030069	ENSMUST00000203738	6	-1	99699066	99703353	Prok2	protein_coding
ENSMUSG00000072872	ENSMUST00000101118	6	-1	100205526	100264446	Rybp	protein_coding
ENSMUSG00000035378	ENSMUST00000113312	6	-1	100545217	100648118	Shq1	protein_coding
ENSMUSG00000035378	ENSMUST00000170667	6	-1	100550043	100648118	Shq1	protein_coding
ENSMUSG00000035378	ENSMUST00000089245	6	-1	100550044	100648100	Shq1	protein_coding
ENSMUSG00000030074	ENSMUST00000032157	6	1	100681695	100787874	Gxylt2	protein_coding
ENSMUSG00000052144	ENSMUST00000063854	6	1	100810583	100846895	Ppp4r2	protein_coding
ENSMUSG00000052144	ENSMUST00000203940	6	1	100829497	100843037	Ppp4r2	protein_coding
ENSMUSG00000052144	ENSMUST00000203580	6	1	100829538	100844583	Ppp4r2	protein_coding
ENSMUSG00000035357	ENSMUST00000075994	6	-1	101126570	101354858	Pdzrn3	protein_coding
ENSMUSG00000035357	ENSMUST00000239140	6	-1	101128302	101176147	Pdzrn3	protein_coding
ENSMUSG00000030075	ENSMUST00000203619	6	-1	102140265	102550062	Cntn3	protein_coding
ENSMUSG00000030075	ENSMUST00000032159	6	-1	102140267	102441628	Cntn3	protein_coding
ENSMUSG00000030077	ENSMUST00000203912	6	1	103487547	103727172	Chl1	protein_coding
ENSMUSG00000030077	ENSMUST00000066905	6	1	103488029	103709999	Chl1	protein_coding
ENSMUSG00000030077	ENSMUST00000203830	6	1	103488135	103706430	Chl1	protein_coding
ENSMUSG00000030077	ENSMUST00000204321	6	1	103488291	103641709	Chl1	protein_coding
ENSMUSG00000030077	ENSMUST00000205098	6	1	103674711	103706787	Chl1	protein_coding
ENSMUSG00000030092	ENSMUST00000161446	6	1	104469751	104619910	Cntn6	protein_coding
ENSMUSG00000030092	ENSMUST00000161070	6	1	104469772	104840209	Cntn6	protein_coding
ENSMUSG00000030092	ENSMUST00000089215	6	1	104469883	104840367	Cntn6	protein_coding
ENSMUSG00000030092	ENSMUST00000162872	6	1	104470209	104840362	Cntn6	protein_coding
ENSMUSG00000064293	ENSMUST00000113261	6	1	105654706	106651225	Cntn4	protein_coding
ENSMUSG00000064293	ENSMUST00000113264	6	1	105654706	106676266	Cntn4	protein_coding
ENSMUSG00000064293	ENSMUST00000089208	6	1	105654736	106676271	Cntn4	protein_coding
ENSMUSG00000064293	ENSMUST00000113260	6	1	105901761	106651231	Cntn4	protein_coding
ENSMUSG00000064293	ENSMUST00000113258	6	1	106095726	106595906	Cntn4	protein_coding
ENSMUSG00000064293	ENSMUST00000079416	6	1	106095967	106650448	Cntn4	protein_coding
ENSMUSG00000005364	ENSMUST00000204659	6	-1	106687318	106725998	Il5ra	protein_coding
ENSMUSG00000005364	ENSMUST00000205004	6	-1	106687567	106725909	Il5ra	protein_coding
ENSMUSG00000005364	ENSMUST00000167925	6	-1	106688936	106722070	Il5ra	protein_coding
ENSMUSG00000013736	ENSMUST00000113247	6	1	106746081	106754642	Trnt1	protein_coding
ENSMUSG00000013736	ENSMUST00000113249	6	1	106746102	106758832	Trnt1	protein_coding
ENSMUSG00000013736	ENSMUST00000113248	6	1	106746127	106758615	Trnt1	protein_coding
ENSMUSG00000013736	ENSMUST00000057578	6	1	106746127	106759435	Trnt1	protein_coding
ENSMUSG00000013736	ENSMUST00000205163	6	1	106746247	106750312	Trnt1	protein_coding
ENSMUSG00000013736	ENSMUST00000204782	6	1	106746468	106751426	Trnt1	protein_coding
ENSMUSG00000005362	ENSMUST00000013882	6	-1	106757162	106777026	Crbn	protein_coding
ENSMUSG00000005362	ENSMUST00000113239	6	-1	106757162	106777035	Crbn	protein_coding
ENSMUSG00000005362	ENSMUST00000151484	6	-1	106760431	106775994	Crbn	protein_coding
ENSMUSG00000034648	ENSMUST00000049285	6	1	107506729	107547175	Lrrn1	protein_coding
ENSMUSG00000034639	ENSMUST00000049246	6	1	108042006	108054083	Setmar	protein_coding
ENSMUSG00000030101	ENSMUST00000032191	6	-1	108083989	108162543	Sumf1	protein_coding
ENSMUSG00000030101	ENSMUST00000167338	6	-1	108085437	108162517	Sumf1	protein_coding
ENSMUSG00000030101	ENSMUST00000172188	6	-1	108085437	108162517	Sumf1	protein_coding
ENSMUSG00000030101	ENSMUST00000169446	6	-1	108095164	108121656	Sumf1	protein_coding
ENSMUSG00000030102	ENSMUST00000032192	6	1	108190057	108528070	Itpr1	protein_coding
ENSMUSG00000030102	ENSMUST00000203615	6	1	108190163	108528070	Itpr1	protein_coding
ENSMUSG00000030102	ENSMUST00000203936	6	1	108333215	108354764	Itpr1	protein_coding
ENSMUSG00000030102	ENSMUST00000203262	6	1	108393765	108417648	Itpr1	protein_coding
ENSMUSG00000030102	ENSMUST00000203638	6	1	108393832	108450601	Itpr1	protein_coding
ENSMUSG00000030102	ENSMUST00000203687	6	1	108394838	108417603	Itpr1	protein_coding
ENSMUSG00000030103	ENSMUST00000032194	6	1	108637590	108643886	Bhlhe40	protein_coding
ENSMUSG00000030103	ENSMUST00000163617	6	1	108637835	108639660	Bhlhe40	protein_coding
ENSMUSG00000030105	ENSMUST00000032196	6	1	108760060	108802239	Arl8b	protein_coding
ENSMUSG00000030105	ENSMUST00000204483	6	1	108771858	108798734	Arl8b	protein_coding
ENSMUSG00000030104	ENSMUST00000089162	6	1	108805635	108836309	Edem1	protein_coding
ENSMUSG00000056755	ENSMUST00000071076	6	1	110622542	111543028	Grm7	protein_coding
ENSMUSG00000056755	ENSMUST00000172951	6	1	110622543	111544191	Grm7	protein_coding
ENSMUSG00000056755	ENSMUST00000173001	6	1	111472676	111476894	Grm7	protein_coding
ENSMUSG00000056755	ENSMUST00000174310	6	1	111472705	111479245	Grm7	protein_coding
ENSMUSG00000057604	ENSMUST00000032376	6	1	112250719	112307386	Lmcd1	protein_coding
ENSMUSG00000034387	ENSMUST00000060847	6	-1	112336285	112364984	Ssu2	protein_coding
ENSMUSG00000034387	ENSMUST00000238755	6	-1	112346621	112364979	Ssu2	protein_coding
ENSMUSG00000062694	ENSMUST00000075477	6	1	112436466	112449833	Cav3	protein_coding
ENSMUSG00000049112	ENSMUST00000053306	6	-1	112450644	112466904	Oxtr	protein_coding
ENSMUSG00000049112	ENSMUST00000204027	6	-1	112450648	112465355	Oxtr	protein_coding
ENSMUSG00000030254	ENSMUST00000077088	6	-1	112596811	112673647	Rad18	protein_coding
ENSMUSG00000030254	ENSMUST00000113182	6	-1	112596906	112673565	Rad18	protein_coding
ENSMUSG00000030254	ENSMUST00000113180	6	-1	112596934	112673572	Rad18	protein_coding
ENSMUSG00000030254	ENSMUST00000068487	6	-1	112596936	112673631	Rad18	protein_coding
ENSMUSG00000030254	ENSMUST00000142079	6	-1	112597792	112652737	Rad18	protein_coding
ENSMUSG00000030257	ENSMUST00000088373	6	-1	112694932	112924227	Srgap3	protein_coding
ENSMUSG00000030257	ENSMUST00000113169	6	-1	112694935	112923715	Srgap3	protein_coding
ENSMUSG00000030264	ENSMUST00000032398	6	1	113023186	113045234	Thumpd3	protein_coding
ENSMUSG00000030264	ENSMUST00000155378	6	1	113023263	113032928	Thumpd3	protein_coding
ENSMUSG00000030264	ENSMUST00000138278	6	1	113023419	113024639	Thumpd3	protein_coding
ENSMUSG00000030264	ENSMUST00000204866	6	1	113023716	113024665	Thumpd3	protein_coding
ENSMUSG00000034269	ENSMUST00000042889	6	1	113054326	113130396	Setd5	protein_coding
ENSMUSG00000034269	ENSMUST00000113157	6	1	113054600	113130385	Setd5	protein_coding
ENSMUSG00000034269	ENSMUST00000113155	6	1	113081998	113130396	Setd5	protein_coding
ENSMUSG00000042873	ENSMUST00000162280	6	-1	113145051	113172345	Lhfpl4	protein_coding
ENSMUSG00000042873	ENSMUST00000203665	6	-1	113152356	113170904	Lhfpl4	protein_coding
ENSMUSG00000030269	ENSMUST00000113146	6	1	113214804	113258353	Mtmr14	protein_coding
ENSMUSG00000030269	ENSMUST00000156141	6	1	113216432	113233997	Mtmr14	protein_coding
ENSMUSG00000030269	ENSMUST00000137772	6	1	113237586	113254896	Mtmr14	protein_coding
ENSMUSG00000030269	ENSMUST00000134945	6	1	113242966	113258157	Mtmr14	protein_coding
ENSMUSG00000030269	ENSMUST00000151149	6	1	113246510	113258048	Mtmr14	protein_coding
ENSMUSG00000030270	ENSMUST00000041203	6	1	113259268	113282530	Cpne9	protein_coding
ENSMUSG00000001632	ENSMUST00000113122	6	1	113284098	113301818	Brpf1	protein_coding
ENSMUSG00000001632	ENSMUST00000204198	6	1	113284127	113301663	Brpf1	protein_coding
ENSMUSG00000001632	ENSMUST00000113121	6	1	113284153	113301682	Brpf1	protein_coding
ENSMUSG00000001632	ENSMUST00000113119	6	1	113284153	113301821	Brpf1	protein_coding
ENSMUSG00000001632	ENSMUST00000113117	6	1	113284185	113301802	Brpf1	protein_coding
ENSMUSG00000001632	ENSMUST00000204626	6	1	113284274	113301584	Brpf1	protein_coding
ENSMUSG00000001632	ENSMUST00000203577	6	1	113284390	113301685	Brpf1	protein_coding
ENSMUSG00000030271	ENSMUST00000032406	6	1	113303933	113311149	Ogg1	protein_coding
ENSMUSG00000030272	ENSMUST00000032409	6	-1	113311085	113320945	Camk1	protein_coding
ENSMUSG00000030272	ENSMUST00000155543	6	-1	113315084	113320939	Camk1	protein_coding
ENSMUSG00000048930	ENSMUST00000032410	6	-1	113342986	113354844	Tada3	protein_coding
ENSMUSG00000048930	ENSMUST00000043333	6	-1	113343616	113354337	Tada3	protein_coding
ENSMUSG00000048930	ENSMUST00000099118	6	-1	113343616	113354478	Tada3	protein_coding
ENSMUSG00000048930	ENSMUST00000193384	6	-1	113352965	113354717	Tada3	protein_coding
ENSMUSG00000079426	ENSMUST00000156898	6	1	113355076	113367409	Arpc4	protein_coding
ENSMUSG00000079426	ENSMUST00000203578	6	1	113355108	113366613	Arpc4	protein_coding
ENSMUSG00000079426	ENSMUST00000171058	6	1	113355154	113366143	Arpc4	protein_coding
ENSMUSG00000079426	ENSMUST00000204802	6	1	113355531	113365976	Arpc4	protein_coding
ENSMUSG00000030276	ENSMUST00000204026	6	1	113366221	113376431	Ttll3	protein_coding
ENSMUSG00000030276	ENSMUST00000032414	6	1	113369419	113391548	Ttll3	protein_coding
ENSMUSG00000030276	ENSMUST00000038889	6	1	113369458	113391530	Ttll3	protein_coding
ENSMUSG00000030276	ENSMUST00000203524	6	1	113370121	113391544	Ttll3	protein_coding
ENSMUSG00000051169	ENSMUST00000113092	6	-1	113392280	113396301	Rpusd3	protein_coding
ENSMUSG00000051169	ENSMUST00000060634	6	-1	113392290	113396280	Rpusd3	protein_coding
ENSMUSG00000051169	ENSMUST00000129047	6	-1	113393067	113396280	Rpusd3	protein_coding
ENSMUSG00000051169	ENSMUST00000147726	6	-1	113393271	113396271	Rpusd3	protein_coding
ENSMUSG00000051169	ENSMUST00000151618	6	-1	113393855	113396275	Rpusd3	protein_coding
ENSMUSG00000051169	ENSMUST00000129560	6	-1	113394184	113396292	Rpusd3	protein_coding
ENSMUSG00000030278	ENSMUST00000113089	6	-1	113401595	113412721	Cidec	protein_coding
ENSMUSG00000030278	ENSMUST00000032416	6	-1	113401597	113412717	Cidec	protein_coding
ENSMUSG00000030278	ENSMUST00000113091	6	-1	113402518	113411725	Cidec	protein_coding
ENSMUSG00000030278	ENSMUST00000133348	6	-1	113405472	113411574	Cidec	protein_coding
ENSMUSG00000051256	ENSMUST00000101070	6	1	113419530	113425190	Jagn1	protein_coding
ENSMUSG00000051256	ENSMUST00000204254	6	1	113419571	113425170	Jagn1	protein_coding
ENSMUSG00000043088	ENSMUST00000058548	6	1	113435445	113447719	Il17re	protein_coding
ENSMUSG00000043088	ENSMUST00000203661	6	1	113435768	113447358	Il17re	protein_coding
ENSMUSG00000043088	ENSMUST00000204774	6	1	113435795	113447335	Il17re	protein_coding
ENSMUSG00000043088	ENSMUST00000053569	6	1	113435856	113447104	Il17re	protein_coding
ENSMUSG00000043088	ENSMUST00000101065	6	1	113435856	113447104	Il17re	protein_coding
ENSMUSG00000030281	ENSMUST00000058300	6	1	113448388	113460101	Il17rc	protein_coding
ENSMUSG00000030281	ENSMUST00000204447	6	1	113449244	113453399	Il17rc	protein_coding
ENSMUSG00000030281	ENSMUST00000205208	6	1	113449755	113460101	Il17rc	protein_coding
ENSMUSG00000030281	ENSMUST00000204632	6	1	113451216	113453705	Il17rc	protein_coding
ENSMUSG00000030284	ENSMUST00000032422	6	1	113460258	113470299	Creld1	protein_coding
ENSMUSG00000045009	ENSMUST00000204268	6	-1	113470600	113478844	Prrt3	protein_coding
ENSMUSG00000045009	ENSMUST00000204134	6	-1	113470886	113478892	Prrt3	protein_coding
ENSMUSG00000045009	ENSMUST00000101059	6	-1	113471056	113478779	Prrt3	protein_coding
ENSMUSG00000045009	ENSMUST00000205170	6	-1	113473229	113478848	Prrt3	protein_coding
ENSMUSG00000045009	ENSMUST00000205075	6	-1	113473261	113478854	Prrt3	protein_coding
ENSMUSG00000030286	ENSMUST00000032425	6	-1	113491835	113508613	Emc3	protein_coding
ENSMUSG00000034023	ENSMUST00000036340	6	1	113508643	113573978	Fancd2	protein_coding
ENSMUSG00000034023	ENSMUST00000204827	6	1	113508665	113573234	Fancd2	protein_coding
ENSMUSG00000034023	ENSMUST00000123738	6	1	113528789	113539413	Fancd2	protein_coding
ENSMUSG00000033963	ENSMUST00000035870	6	-1	113573723	113577676	Fancd2os	protein_coding
ENSMUSG00000033940	ENSMUST00000035725	6	1	113581733	113593912	Brk1	protein_coding
ENSMUSG00000033933	ENSMUST00000035673	6	1	113600920	113608594	Vhl	protein_coding
ENSMUSG00000060477	ENSMUST00000059286	6	1	113615428	113671987	Irak2	protein_coding
ENSMUSG00000060477	ENSMUST00000089023	6	1	113615449	113670759	Irak2	protein_coding
ENSMUSG00000060477	ENSMUST00000089022	6	1	113615489	113671970	Irak2	protein_coding
ENSMUSG00000056952	ENSMUST00000089018	6	1	113674011	113688030	Tatdn2	protein_coding
ENSMUSG00000056952	ENSMUST00000204753	6	1	113674525	113687910	Tatdn2	protein_coding
ENSMUSG00000056952	ENSMUST00000113022	6	1	113674634	113687166	Tatdn2	protein_coding
ENSMUSG00000056952	ENSMUST00000153661	6	1	113681778	113688027	Tatdn2	protein_coding
ENSMUSG00000056952	ENSMUST00000138420	6	1	113684237	113687410	Tatdn2	protein_coding
ENSMUSG00000064177	ENSMUST00000204533	6	-1	113693080	113694653	Ghrl	protein_coding
ENSMUSG00000064177	ENSMUST00000064993	6	-1	113693080	113696841	Ghrl	protein_coding
ENSMUSG00000064177	ENSMUST00000203363	6	-1	113693085	113696419	Ghrl	protein_coding
ENSMUSG00000064177	ENSMUST00000203770	6	-1	113693093	113696809	Ghrl	protein_coding
ENSMUSG00000064177	ENSMUST00000204163	6	-1	113693133	113696408	Ghrl	protein_coding
ENSMUSG00000064177	ENSMUST00000203588	6	-1	113693211	113696390	Ghrl	protein_coding
ENSMUSG00000030298	ENSMUST00000032440	6	-1	113705023	113717704	Sec13	protein_coding
ENSMUSG00000030302	ENSMUST00000101045	6	-1	113720792	114018987	Atp2b2	protein_coding
ENSMUSG00000030302	ENSMUST00000089003	6	-1	113722630	113868500	Atp2b2	protein_coding
ENSMUSG00000030302	ENSMUST00000205052	6	-1	113724027	113868500	Atp2b2	protein_coding
ENSMUSG00000030302	ENSMUST00000101044	6	-1	113725255	113911642	Atp2b2	protein_coding
ENSMUSG00000030307	ENSMUST00000032451	6	1	114108202	114226913	Slc6a11	protein_coding
ENSMUSG00000030310	ENSMUST00000032454	6	1	114259596	114294493	Slc6a1	protein_coding
ENSMUSG00000030310	ENSMUST00000204074	6	1	114278824	114292545	Slc6a1	protein_coding
ENSMUSG00000053004	ENSMUST00000088987	6	1	114374897	114460257	Hrh1	protein_coding
ENSMUSG00000053004	ENSMUST00000160212	6	1	114375047	114456827	Hrh1	protein_coding
ENSMUSG00000053004	ENSMUST00000161650	6	1	114380627	114459431	Hrh1	protein_coding
ENSMUSG00000053004	ENSMUST00000161220	6	1	114380786	114459365	Hrh1	protein_coding
ENSMUSG00000053004	ENSMUST00000160780	6	1	114435480	114459429	Hrh1	protein_coding
ENSMUSG00000030314	ENSMUST00000032457	6	1	114620058	114837575	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000169310	6	1	114620073	114837573	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182169	6	1	114620079	114654959	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000183165	6	1	114620083	114836091	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182098	6	1	114620088	114650076	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182793	6	1	114620088	114836182	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182902	6	1	114620090	114836185	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182428	6	1	114620090	114836191	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182035	6	1	114620092	114663180	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182510	6	1	114625807	114661478	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182034	6	1	114629397	114663163	Atg7	protein_coding
ENSMUSG00000030314	ENSMUST00000182771	6	1	114635025	114650663	Atg7	protein_coding
ENSMUSG00000030315	ENSMUST00000032459	6	-1	114838385	114898782	Vgll4	protein_coding
ENSMUSG00000030315	ENSMUST00000147639	6	-1	114839282	114946141	Vgll4	protein_coding
ENSMUSG00000030315	ENSMUST00000139640	6	-1	114839725	114946955	Vgll4	protein_coding
ENSMUSG00000030316	ENSMUST00000032461	6	-1	114981342	115014837	Tamm41	protein_coding
ENSMUSG00000030316	ENSMUST00000174848	6	-1	114989178	115014816	Tamm41	protein_coding
ENSMUSG00000009394	ENSMUST00000169345	6	1	115111863	115253520	Syn2	protein_coding
ENSMUSG00000009394	ENSMUST00000009538	6	1	115111878	115258967	Syn2	protein_coding
ENSMUSG00000009394	ENSMUST00000203450	6	1	115111911	115253520	Syn2	protein_coding
ENSMUSG00000092004	ENSMUST00000166681	6	1	115204304	115236255	Gm17482	protein_coding
ENSMUSG00000030317	ENSMUST00000032462	6	-1	115218853	115229166	Timp4	protein_coding
ENSMUSG00000030317	ENSMUST00000205131	6	-1	115223793	115228809	Timp4	protein_coding
ENSMUSG00000000440	ENSMUST00000171644	6	1	115337912	115467360	Pparg	protein_coding
ENSMUSG00000000440	ENSMUST00000203732	6	1	115339253	115467355	Pparg	protein_coding
ENSMUSG00000000440	ENSMUST00000204305	6	1	115339310	115418521	Pparg	protein_coding
ENSMUSG00000000440	ENSMUST00000205213	6	1	115360660	115440183	Pparg	protein_coding
ENSMUSG00000000440	ENSMUST00000000450	6	1	115399027	115467360	Pparg	protein_coding
ENSMUSG00000042389	ENSMUST00000130425	6	1	115521625	115531233	Tsen2	protein_coding
ENSMUSG00000042389	ENSMUST00000040234	6	1	115521625	115555589	Tsen2	protein_coding
ENSMUSG00000068011	ENSMUST00000112957	6	-1	115562083	115569537	Mkrn2os	protein_coding
ENSMUSG00000000439	ENSMUST00000000449	6	1	115578863	115599585	Mkrn2	protein_coding
ENSMUSG00000000441	ENSMUST00000112949	6	-1	115595530	115652925	Raf1	protein_coding
ENSMUSG00000000441	ENSMUST00000000451	6	-1	115595530	115653596	Raf1	protein_coding
ENSMUSG00000000441	ENSMUST00000203759	6	-1	115595558	115598786	Raf1	protein_coding
ENSMUSG00000000441	ENSMUST00000147979	6	-1	115600484	115609956	Raf1	protein_coding
ENSMUSG00000059900	ENSMUST00000112946	6	-1	115706092	115736232	Tmem40	protein_coding
ENSMUSG00000059900	ENSMUST00000072933	6	-1	115706102	115735960	Tmem40	protein_coding
ENSMUSG00000059900	ENSMUST00000170625	6	-1	115706532	115739371	Tmem40	protein_coding
ENSMUSG00000059900	ENSMUST00000166254	6	-1	115706594	115739326	Tmem40	protein_coding
ENSMUSG00000030319	ENSMUST00000075995	6	1	115751499	115782518	Cand2	protein_coding
ENSMUSG00000057841	ENSMUST00000081840	6	-1	115782466	115785708	Rpl32	protein_coding
ENSMUSG00000057841	ENSMUST00000203816	6	-1	115782473	115785309	Rpl32	protein_coding
ENSMUSG00000030321	ENSMUST00000032468	6	-1	115787690	115815373	Efcab12	protein_coding
ENSMUSG00000030321	ENSMUST00000184428	6	-1	115787857	115815373	Efcab12	protein_coding
ENSMUSG00000030322	ENSMUST00000032469	6	-1	115817658	115830332	Mbd4	protein_coding
ENSMUSG00000030322	ENSMUST00000203643	6	-1	115819305	115825927	Mbd4	protein_coding
ENSMUSG00000030322	ENSMUST00000122816	6	-1	115824653	115830249	Mbd4	protein_coding
ENSMUSG00000030323	ENSMUST00000112925	6	1	115830431	115903660	Ift122	protein_coding
ENSMUSG00000030323	ENSMUST00000038234	6	1	115830491	115903651	Ift122	protein_coding
ENSMUSG00000030323	ENSMUST00000112923	6	1	115830596	115903291	Ift122	protein_coding
ENSMUSG00000030324	ENSMUST00000032471	6	1	115908709	115916997	Rho	protein_coding
ENSMUSG00000030324	ENSMUST00000204711	6	1	115909517	115913668	Rho	protein_coding
ENSMUSG00000030324	ENSMUST00000203877	6	1	115911302	115913913	Rho	protein_coding
ENSMUSG00000042279	ENSMUST00000037831	6	1	115921899	115927192	H1f8	protein_coding
ENSMUSG00000042279	ENSMUST00000161969	6	1	115921899	115927197	H1f8	protein_coding
