ENSMUSG00000091618	ENSMUST00000216211	10	-1	3207930	3217750	H60c	protein_coding
ENSMUSG00000046822	ENSMUST00000059551	10	-1	80864374	80873142	Slc39a3	protein_coding
ENSMUSG00000046822	ENSMUST00000168076	10	-1	80864375	80869746	Slc39a3	protein_coding
ENSMUSG00000004937	ENSMUST00000005067	10	-1	80879909	80896012	Sgta	protein_coding
ENSMUSG00000004937	ENSMUST00000218208	10	-1	80879911	80896012	Sgta	protein_coding
ENSMUSG00000004937	ENSMUST00000219401	10	-1	80884673	80895949	Sgta	protein_coding
ENSMUSG00000004937	ENSMUST00000220317	10	-1	80885087	80895978	Sgta	protein_coding
ENSMUSG00000004929	ENSMUST00000005057	10	1	80905869	80918393	Thop1	protein_coding
ENSMUSG00000035041	ENSMUST00000117422	10	-1	80920158	80934708	Creb3l3	protein_coding
ENSMUSG00000035027	ENSMUST00000143517	10	1	80941749	80960531	Map2k2	protein_coding
ENSMUSG00000035027	ENSMUST00000105331	10	1	80941781	80959717	Map2k2	protein_coding
ENSMUSG00000035027	ENSMUST00000136743	10	1	80942179	80954959	Map2k2	protein_coding
ENSMUSG00000035027	ENSMUST00000220329	10	1	80955174	80969809	Map2k2	protein_coding
ENSMUSG00000035027	ENSMUST00000218571	10	1	80964449	80966522	Map2k2	protein_coding
ENSMUSG00000035011	ENSMUST00000125261	10	1	80971054	80980330	Zbtb7a	protein_coding
ENSMUSG00000035011	ENSMUST00000048128	10	1	80972105	80988056	Zbtb7a	protein_coding
ENSMUSG00000035011	ENSMUST00000119606	10	1	80972383	80984277	Zbtb7a	protein_coding
ENSMUSG00000035011	ENSMUST00000146895	10	1	80972400	80979941	Zbtb7a	protein_coding
ENSMUSG00000035011	ENSMUST00000121840	10	1	80972412	80988829	Zbtb7a	protein_coding
ENSMUSG00000035011	ENSMUST00000117956	10	1	80973787	80984292	Zbtb7a	protein_coding
ENSMUSG00000004934	ENSMUST00000005064	10	-1	80989100	81003757	Pias4	protein_coding
ENSMUSG00000004934	ENSMUST00000135765	10	-1	80991693	80993093	Pias4	protein_coding
ENSMUSG00000034994	ENSMUST00000047864	10	1	81012465	81018332	Eef2	protein_coding
ENSMUSG00000034974	ENSMUST00000178422	10	1	81018839	81029031	Dapk3	protein_coding
ENSMUSG00000034974	ENSMUST00000219133	10	1	81019097	81027731	Dapk3	protein_coding
ENSMUSG00000034974	ENSMUST00000047665	10	1	81019097	81029031	Dapk3	protein_coding
ENSMUSG00000034974	ENSMUST00000218157	10	1	81019178	81026888	Dapk3	protein_coding
ENSMUSG00000034974	ENSMUST00000219850	10	1	81019752	81028817	Dapk3	protein_coding
ENSMUSG00000034974	ENSMUST00000218227	10	1	81026335	81028403	Dapk3	protein_coding
ENSMUSG00000004939	ENSMUST00000005069	10	-1	81034004	81037885	Nmrk2	protein_coding
ENSMUSG00000034958	ENSMUST00000047408	10	-1	81040342	81066667	Atcay	protein_coding
ENSMUSG00000034949	ENSMUST00000144087	10	1	81068989	81073387	Zfr2	protein_coding
ENSMUSG00000034949	ENSMUST00000117798	10	1	81068989	81087957	Zfr2	protein_coding
ENSMUSG00000034949	ENSMUST00000137999	10	1	81084250	81087546	Zfr2	protein_coding
ENSMUSG00000004933	ENSMUST00000119547	10	1	81088769	81098819	Matk	protein_coding
ENSMUSG00000004933	ENSMUST00000117488	10	1	81093133	81098815	Matk	protein_coding
ENSMUSG00000004933	ENSMUST00000105328	10	1	81093133	81099199	Matk	protein_coding
ENSMUSG00000004933	ENSMUST00000121205	10	1	81093139	81098815	Matk	protein_coding
ENSMUSG00000004933	ENSMUST00000130282	10	1	81093664	81095487	Matk	protein_coding
ENSMUSG00000004933	ENSMUST00000120265	10	1	81093752	81098809	Matk	protein_coding
ENSMUSG00000034932	ENSMUST00000046114	10	-1	81100547	81102768	Mrpl54	protein_coding
ENSMUSG00000004931	ENSMUST00000220297	10	1	81102794	81109070	Apba3	protein_coding
ENSMUSG00000004931	ENSMUST00000057798	10	1	81104006	81109080	Apba3	protein_coding
ENSMUSG00000004931	ENSMUST00000219304	10	1	81104019	81105121	Apba3	protein_coding
ENSMUSG00000004931	ENSMUST00000218742	10	1	81104055	81105053	Apba3	protein_coding
ENSMUSG00000004931	ENSMUST00000219460	10	1	81106840	81108234	Apba3	protein_coding
ENSMUSG00000004931	ENSMUST00000218297	10	1	81108452	81109069	Apba3	protein_coding
ENSMUSG00000034917	ENSMUST00000045744	10	-1	81109041	81127101	Tjp3	protein_coding
ENSMUSG00000034917	ENSMUST00000219479	10	-1	81109062	81127415	Tjp3	protein_coding
ENSMUSG00000034917	ENSMUST00000218484	10	-1	81117021	81121603	Tjp3	protein_coding
ENSMUSG00000034902	ENSMUST00000163075	10	1	81128797	81155806	Pip5k1c	protein_coding
ENSMUSG00000034902	ENSMUST00000105327	10	1	81128814	81154088	Pip5k1c	protein_coding
ENSMUSG00000034902	ENSMUST00000045469	10	1	81128839	81155807	Pip5k1c	protein_coding
ENSMUSG00000034902	ENSMUST00000161719	10	1	81146522	81149274	Pip5k1c	protein_coding
ENSMUSG00000034889	ENSMUST00000050867	10	1	81156937	81162076	Cactin	protein_coding
ENSMUSG00000034889	ENSMUST00000218120	10	1	81159270	81160990	Cactin	protein_coding
ENSMUSG00000034881	ENSMUST00000105325	10	1	81164565	81171006	Tbxa2r	protein_coding
ENSMUSG00000034881	ENSMUST00000220312	10	1	81164565	81171006	Tbxa2r	protein_coding
ENSMUSG00000034872	ENSMUST00000045102	10	-1	81171099	81179100	Gipc3	protein_coding
ENSMUSG00000020232	ENSMUST00000105323	10	-1	81181882	81186314	Hmg20b	protein_coding
ENSMUSG00000020232	ENSMUST00000122993	10	-1	81181885	81186025	Hmg20b	protein_coding
ENSMUSG00000020232	ENSMUST00000020454	10	-1	81181885	81186258	Hmg20b	protein_coding
ENSMUSG00000020232	ENSMUST00000105324	10	-1	81181885	81186260	Hmg20b	protein_coding
ENSMUSG00000020232	ENSMUST00000167481	10	-1	81181886	81186161	Hmg20b	protein_coding
ENSMUSG00000020232	ENSMUST00000141171	10	-1	81182593	81184919	Hmg20b	protein_coding
ENSMUSG00000020232	ENSMUST00000154609	10	-1	81182831	81186277	Hmg20b	protein_coding
ENSMUSG00000034854	ENSMUST00000044844	10	1	81193325	81202059	Mfsd12	protein_coding
ENSMUSG00000020234	ENSMUST00000131736	10	-1	81198901	81200688	4930404N11Rik	protein_coding
ENSMUSG00000020234	ENSMUST00000020456	10	-1	81199858	81201650	4930404N11Rik	protein_coding
ENSMUSG00000020235	ENSMUST00000140901	10	-1	81202056	81214350	Fzr1	protein_coding
ENSMUSG00000020235	ENSMUST00000118812	10	-1	81203343	81207247	Fzr1	protein_coding
ENSMUSG00000078440	ENSMUST00000072751	10	1	81220262	81224186	Dohh	protein_coding
ENSMUSG00000078440	ENSMUST00000142346	10	1	81220293	81223285	Dohh	protein_coding
ENSMUSG00000078440	ENSMUST00000134592	10	1	81220729	81221828	Dohh	protein_coding
ENSMUSG00000078440	ENSMUST00000121047	10	1	81221455	81223515	Dohh	protein_coding
ENSMUSG00000113262	ENSMUST00000131968	10	1	81223151	81226692	Gm48551	protein_coding
ENSMUSG00000114004	ENSMUST00000125635	10	1	81224839	81227101	Gm48552	protein_coding
ENSMUSG00000114004	ENSMUST00000156229	10	1	81226145	81226969	Gm48552	protein_coding
ENSMUSG00000078439	ENSMUST00000105322	10	1	81228885	81231226	Smim24	protein_coding
ENSMUSG00000078439	ENSMUST00000118206	10	1	81229461	81231226	Smim24	protein_coding
ENSMUSG00000055053	ENSMUST00000105321	10	-1	81232020	81263021	Nfic	protein_coding
ENSMUSG00000055053	ENSMUST00000078185	10	-1	81234972	81262948	Nfic	protein_coding
ENSMUSG00000055053	ENSMUST00000020461	10	-1	81234972	81263007	Nfic	protein_coding
ENSMUSG00000055053	ENSMUST00000140916	10	-1	81236603	81243475	Nfic	protein_coding
ENSMUSG00000055053	ENSMUST00000117966	10	-1	81236787	81266839	Nfic	protein_coding
ENSMUSG00000055053	ENSMUST00000221817	10	-1	81236787	81291469	Nfic	protein_coding
ENSMUSG00000034818	ENSMUST00000118763	10	-1	81295061	81318543	Celf5	protein_coding
ENSMUSG00000034818	ENSMUST00000119060	10	-1	81295062	81308961	Celf5	protein_coding
ENSMUSG00000034818	ENSMUST00000120856	10	-1	81296764	81310678	Celf5	protein_coding
ENSMUSG00000034818	ENSMUST00000120508	10	-1	81297382	81318518	Celf5	protein_coding
ENSMUSG00000034818	ENSMUST00000238823	10	-1	81298011	81318538	Celf5	protein_coding
ENSMUSG00000034818	ENSMUST00000147524	10	-1	81305279	81308836	Celf5	protein_coding
ENSMUSG00000020238	ENSMUST00000020463	10	-1	81322083	81332226	Ncln	protein_coding
ENSMUSG00000020238	ENSMUST00000118498	10	-1	81322291	81332160	Ncln	protein_coding
ENSMUSG00000020238	ENSMUST00000124437	10	-1	81323124	81324051	Ncln	protein_coding
ENSMUSG00000044199	ENSMUST00000053646	10	-1	81333581	81335966	S1pr4	protein_coding
ENSMUSG00000034792	ENSMUST00000043709	10	-1	81338147	81360059	Gna15	protein_coding
ENSMUSG00000034781	ENSMUST00000043604	10	-1	81364558	81381024	Gna11	protein_coding
ENSMUSG00000054452	ENSMUST00000002518	10	1	81395328	81402196	Tle5	protein_coding
ENSMUSG00000034771	ENSMUST00000131794	10	1	81410568	81411666	Tle2	protein_coding
ENSMUSG00000034771	ENSMUST00000136341	10	1	81410573	81416159	Tle2	protein_coding
ENSMUSG00000034771	ENSMUST00000135211	10	1	81411096	81426307	Tle2	protein_coding
ENSMUSG00000034771	ENSMUST00000146916	10	1	81411165	81426307	Tle2	protein_coding
ENSMUSG00000034771	ENSMUST00000143285	10	1	81411333	81416469	Tle2	protein_coding
ENSMUSG00000034771	ENSMUST00000146358	10	1	81411366	81426679	Tle2	protein_coding
ENSMUSG00000034771	ENSMUST00000124854	10	1	81423803	81426307	Tle2	protein_coding
ENSMUSG00000034771	ENSMUST00000131411	10	1	81423833	81426307	Tle2	protein_coding
ENSMUSG00000034758	ENSMUST00000142948	10	-1	81426738	81436709	Tle6	protein_coding
ENSMUSG00000034758	ENSMUST00000072020	10	-1	81426739	81436734	Tle6	protein_coding
ENSMUSG00000034758	ENSMUST00000151858	10	-1	81431827	81436691	Tle6	protein_coding
ENSMUSG00000034758	ENSMUST00000127546	10	-1	81431830	81436907	Tle6	protein_coding
ENSMUSG00000074862	ENSMUST00000119492	10	1	81442137	81445670	BC025920	protein_coding
ENSMUSG00000074862	ENSMUST00000119753	10	1	81442717	81445379	BC025920	protein_coding
ENSMUSG00000074862	ENSMUST00000121138	10	1	81442717	81445379	BC025920	protein_coding
ENSMUSG00000074862	ENSMUST00000099442	10	1	81442859	81445643	BC025920	protein_coding
ENSMUSG00000034748	ENSMUST00000119324	10	-1	81457619	81463154	Sirt6	protein_coding
ENSMUSG00000034748	ENSMUST00000042923	10	-1	81457621	81463631	Sirt6	protein_coding
ENSMUSG00000034748	ENSMUST00000143424	10	-1	81461613	81463091	Sirt6	protein_coding
ENSMUSG00000054708	ENSMUST00000123896	10	1	81464374	81474134	Ankrd24	protein_coding
ENSMUSG00000054708	ENSMUST00000153573	10	1	81464413	81465581	Ankrd24	protein_coding
ENSMUSG00000054708	ENSMUST00000119336	10	1	81464469	81483444	Ankrd24	protein_coding
ENSMUSG00000054708	ENSMUST00000129622	10	1	81464540	81465576	Ankrd24	protein_coding
ENSMUSG00000054708	ENSMUST00000140345	10	1	81469537	81472255	Ankrd24	protein_coding
ENSMUSG00000054708	ENSMUST00000126323	10	1	81469543	81475733	Ankrd24	protein_coding
ENSMUSG00000054708	ENSMUST00000152892	10	1	81470373	81473916	Ankrd24	protein_coding
ENSMUSG00000054708	ENSMUST00000132458	10	1	81479637	81483308	Ankrd24	protein_coding
ENSMUSG00000096856	ENSMUST00000189672	10	1	81484893	81503195	Gm10778	protein_coding
ENSMUSG00000096856	ENSMUST00000105315	10	1	81497832	81500065	Gm10778	protein_coding
ENSMUSG00000096795	ENSMUST00000200889	10	1	81540659	81557810	Zfp433	protein_coding
ENSMUSG00000096795	ENSMUST00000201819	10	1	81540712	81556102	Zfp433	protein_coding
ENSMUSG00000096795	ENSMUST00000085664	10	1	81554753	81557302	Zfp433	protein_coding
ENSMUSG00000094622	ENSMUST00000218939	10	-1	81578655	81606976	Gm3055	protein_coding
ENSMUSG00000094622	ENSMUST00000105316	10	-1	81581817	81583337	Gm3055	protein_coding
ENSMUSG00000094622	ENSMUST00000219864	10	-1	81582041	81606995	Gm3055	protein_coding
ENSMUSG00000094076	ENSMUST00000188096	10	1	81648020	81662324	Gm4767	protein_coding
ENSMUSG00000094076	ENSMUST00000099439	10	1	81656961	81659194	Gm4767	protein_coding
ENSMUSG00000112640	ENSMUST00000220314	10	1	81699768	81716915	Gm32687	protein_coding
ENSMUSG00000096718	ENSMUST00000219144	10	-1	81737745	81766314	Zfp781	protein_coding
ENSMUSG00000096718	ENSMUST00000076281	10	-1	81740907	81746733	Zfp781	protein_coding
ENSMUSG00000061371	ENSMUST00000210325	10	1	81883957	81897415	Zfp873	protein_coding
ENSMUSG00000061371	ENSMUST00000209622	10	1	81883977	81897420	Zfp873	protein_coding
ENSMUSG00000061371	ENSMUST00000105313	10	1	81894251	81897163	Zfp873	protein_coding
ENSMUSG00000112160	ENSMUST00000220287	10	1	81919187	81947050	BC024063	protein_coding
ENSMUSG00000078435	ENSMUST00000201286	10	1	81963847	81988899	AU041133	protein_coding
ENSMUSG00000078435	ENSMUST00000105314	10	1	81974087	81987845	AU041133	protein_coding
ENSMUSG00000062931	ENSMUST00000041264	10	-1	82060684	82077107	Zfp938	protein_coding
ENSMUSG00000044581	ENSMUST00000171401	10	-1	82117950	82121112	4932415D10Rik	protein_coding
ENSMUSG00000044581	ENSMUST00000217661	10	-1	82117950	82152416	4932415D10Rik	protein_coding
ENSMUSG00000073427	ENSMUST00000211099	10	1	82190089	82236680	Gm4924	protein_coding
ENSMUSG00000073427	ENSMUST00000210381	10	1	82190150	82215470	Gm4924	protein_coding
ENSMUSG00000073427	ENSMUST00000165906	10	1	82214427	82217071	Gm4924	protein_coding
ENSMUSG00000094186	ENSMUST00000177934	10	-1	82322371	82328452	Gm1553	protein_coding
ENSMUSG00000063320	ENSMUST00000176200	10	-1	82455685	82458760	1190007I07Rik	protein_coding
ENSMUSG00000063320	ENSMUST00000079648	10	-1	82455685	82459030	1190007I07Rik	protein_coding
ENSMUSG00000063320	ENSMUST00000185168	10	-1	82455776	82459062	1190007I07Rik	protein_coding
ENSMUSG00000063320	ENSMUST00000183363	10	-1	82455860	82459024	1190007I07Rik	protein_coding
ENSMUSG00000063320	ENSMUST00000183416	10	-1	82458195	82458971	1190007I07Rik	protein_coding
ENSMUSG00000034674	ENSMUST00000092266	10	1	82465662	82486158	Tdg	protein_coding
ENSMUSG00000034674	ENSMUST00000151390	10	1	82465693	82486633	Tdg	protein_coding
ENSMUSG00000034674	ENSMUST00000145370	10	1	82466501	82480123	Tdg	protein_coding
ENSMUSG00000034674	ENSMUST00000177353	10	1	82477275	82484520	Tdg	protein_coding
ENSMUSG00000034674	ENSMUST00000176326	10	1	82480312	82484936	Tdg	protein_coding
ENSMUSG00000020251	ENSMUST00000020485	10	-1	82486267	82526484	Glt8d2	protein_coding
ENSMUSG00000020251	ENSMUST00000150269	10	-1	82487395	82488814	Glt8d2	protein_coding
ENSMUSG00000020251	ENSMUST00000065815	10	-1	82488377	82526451	Glt8d2	protein_coding
ENSMUSG00000020251	ENSMUST00000155529	10	-1	82500471	82506302	Glt8d2	protein_coding
ENSMUSG00000020246	ENSMUST00000020478	10	1	82534841	82578262	Hcfc2	protein_coding
ENSMUSG00000020246	ENSMUST00000160681	10	1	82564183	82577229	Hcfc2	protein_coding
ENSMUSG00000020248	ENSMUST00000130911	10	-1	82584535	82599978	Nfyb	protein_coding
ENSMUSG00000020248	ENSMUST00000142523	10	-1	82588352	82599480	Nfyb	protein_coding
ENSMUSG00000020250	ENSMUST00000219368	10	1	82669785	82733546	Txnrd1	protein_coding
ENSMUSG00000020250	ENSMUST00000020484	10	1	82695013	82733546	Txnrd1	protein_coding
ENSMUSG00000020250	ENSMUST00000219962	10	1	82695041	82732439	Txnrd1	protein_coding
ENSMUSG00000020250	ENSMUST00000218694	10	1	82695093	82717716	Txnrd1	protein_coding
ENSMUSG00000020250	ENSMUST00000219442	10	1	82696135	82733544	Txnrd1	protein_coding
ENSMUSG00000109864	ENSMUST00000211623	10	1	82702460	82703764	Eid3	protein_coding
ENSMUSG00000034612	ENSMUST00000040110	10	1	82821332	83031734	Chst11	protein_coding
ENSMUSG00000034591	ENSMUST00000039956	10	-1	83066712	83173746	Slc41a2	protein_coding
ENSMUSG00000034591	ENSMUST00000154926	10	-1	83152079	83158747	Slc41a2	protein_coding
ENSMUSG00000034591	ENSMUST00000126617	10	-1	83152206	83173304	Slc41a2	protein_coding
ENSMUSG00000034591	ENSMUST00000154730	10	-1	83152436	83171266	Slc41a2	protein_coding
ENSMUSG00000020255	ENSMUST00000020488	10	1	83196085	83324369	D10Wsu102e	protein_coding
ENSMUSG00000020256	ENSMUST00000020497	10	-1	83323314	83370004	Aldh1l2	protein_coding
ENSMUSG00000020256	ENSMUST00000146640	10	-1	83325293	83369259	Aldh1l2	protein_coding
ENSMUSG00000034560	ENSMUST00000038388	10	1	83379805	83432337	Washc4	protein_coding
ENSMUSG00000020263	ENSMUST00000020500	10	-1	83435897	83484602	Appl2	protein_coding
ENSMUSG00000020263	ENSMUST00000177187	10	-1	83436261	83438994	Appl2	protein_coding
ENSMUSG00000020263	ENSMUST00000146876	10	-1	83453283	83484529	Appl2	protein_coding
ENSMUSG00000020263	ENSMUST00000176294	10	-1	83460510	83484539	Appl2	protein_coding
ENSMUSG00000087651	ENSMUST00000150459	10	1	83558729	83598626	1500009L16Rik	protein_coding
ENSMUSG00000087651	ENSMUST00000218623	10	1	83573773	83598027	1500009L16Rik	protein_coding
ENSMUSG00000020032	ENSMUST00000020220	10	-1	84206769	84276461	Nuak1	protein_coding
ENSMUSG00000020032	ENSMUST00000129355	10	-1	84211160	84228252	Nuak1	protein_coding
ENSMUSG00000046841	ENSMUST00000053871	10	-1	84362169	84369926	Ckap4	protein_coding
ENSMUSG00000046841	ENSMUST00000167671	10	-1	84362500	84369900	Ckap4	protein_coding
ENSMUSG00000020034	ENSMUST00000020223	10	1	84412490	84450223	Tcp11l2	protein_coding
ENSMUSG00000034453	ENSMUST00000077175	10	1	84458156	84563042	Polr3b	protein_coding
ENSMUSG00000020037	ENSMUST00000060397	10	1	84591926	84742008	Rfx4	protein_coding
ENSMUSG00000020037	ENSMUST00000166696	10	1	84670610	84742398	Rfx4	protein_coding
ENSMUSG00000020037	ENSMUST00000095388	10	1	84674012	84742402	Rfx4	protein_coding
ENSMUSG00000035620	ENSMUST00000038523	10	1	84753480	84852311	Ric8b	protein_coding
ENSMUSG00000035620	ENSMUST00000214693	10	1	84753518	84828032	Ric8b	protein_coding
ENSMUSG00000035620	ENSMUST00000095385	10	1	84753520	84852311	Ric8b	protein_coding
ENSMUSG00000050035	ENSMUST00000059383	10	-1	84932151	84938359	Fhl4	protein_coding
ENSMUSG00000050035	ENSMUST00000216889	10	-1	84933845	84938359	Fhl4	protein_coding
ENSMUSG00000060935	ENSMUST00000095383	10	1	84938491	84953449	Tmem263	protein_coding
ENSMUSG00000049038	ENSMUST00000050813	10	-1	84955297	84963891	Mterf2	protein_coding
ENSMUSG00000049038	ENSMUST00000217027	10	-1	84956363	84963891	Mterf2	protein_coding
ENSMUSG00000049038	ENSMUST00000214607	10	-1	84956412	84962441	Mterf2	protein_coding
ENSMUSG00000049038	ENSMUST00000214193	10	-1	84956474	84963859	Mterf2	protein_coding
ENSMUSG00000020038	ENSMUST00000020227	10	-1	84967564	85020928	Cry1	protein_coding
ENSMUSG00000020038	ENSMUST00000214675	10	-1	84984567	84987172	Cry1	protein_coding
ENSMUSG00000020042	ENSMUST00000105307	10	1	85222678	85496156	Btbd11	protein_coding
ENSMUSG00000020042	ENSMUST00000020231	10	1	85222691	85476458	Btbd11	protein_coding
ENSMUSG00000020042	ENSMUST00000105306	10	1	85434265	85496156	Btbd11	protein_coding
ENSMUSG00000001785	ENSMUST00000217667	10	1	85665358	85714438	Pwp1	protein_coding
ENSMUSG00000001785	ENSMUST00000001836	10	1	85707695	85724960	Pwp1	protein_coding
ENSMUSG00000035529	ENSMUST00000220032	10	-1	85727830	85752850	Prdm4	protein_coding
ENSMUSG00000035529	ENSMUST00000037646	10	-1	85727834	85752790	Prdm4	protein_coding
ENSMUSG00000035529	ENSMUST00000218969	10	-1	85743794	85753002	Prdm4	protein_coding
ENSMUSG00000085111	ENSMUST00000170396	10	1	85763545	85765560	Ascl4	protein_coding
ENSMUSG00000001783	ENSMUST00000001834	10	-1	85774501	85793687	Rtcb	protein_coding
ENSMUSG00000050108	ENSMUST00000061699	10	-1	85795204	85847759	Bpifc	protein_coding
ENSMUSG00000050108	ENSMUST00000105304	10	-1	85831765	85847720	Bpifc	protein_coding
ENSMUSG00000001786	ENSMUST00000130320	10	1	85857836	85887737	Fbxo7	protein_coding
ENSMUSG00000001786	ENSMUST00000120344	10	1	85858053	85884187	Fbxo7	protein_coding
ENSMUSG00000001786	ENSMUST00000117597	10	1	85858061	85884187	Fbxo7	protein_coding
ENSMUSG00000059602	ENSMUST00000120638	10	-1	85890989	86334720	Syn3	protein_coding
ENSMUSG00000059602	ENSMUST00000121789	10	-1	86127457	86334746	Syn3	protein_coding
ENSMUSG00000020044	ENSMUST00000020234	10	1	86136236	86185370	Timp3	protein_coding
ENSMUSG00000020044	ENSMUST00000132307	10	1	86138718	86179845	Timp3	protein_coding
ENSMUSG00000020048	ENSMUST00000020238	10	-1	86526704	86541373	Hsp90b1	protein_coding
ENSMUSG00000020048	ENSMUST00000129413	10	-1	86528265	86534302	Hsp90b1	protein_coding
ENSMUSG00000044937	ENSMUST00000075632	10	1	86541675	86612708	Ttc41	protein_coding
ENSMUSG00000044937	ENSMUST00000217747	10	1	86541676	86560448	Ttc41	protein_coding
ENSMUSG00000044937	ENSMUST00000061458	10	1	86541708	86560431	Ttc41	protein_coding
ENSMUSG00000044937	ENSMUST00000219108	10	1	86548782	86567515	Ttc41	protein_coding
ENSMUSG00000112743	ENSMUST00000218802	10	1	86599836	86669836	Gm49358	protein_coding
ENSMUSG00000054027	ENSMUST00000099396	10	1	86614869	86674253	Nt5dc3	protein_coding
ENSMUSG00000035459	ENSMUST00000035288	10	-1	86677062	86843889	Stab2	protein_coding
ENSMUSG00000047129	ENSMUST00000189456	10	1	86893909	87066451	1700113H08Rik	protein_coding
ENSMUSG00000047129	ENSMUST00000169849	10	1	86893910	87066450	1700113H08Rik	protein_coding
ENSMUSG00000047129	ENSMUST00000189775	10	1	87041841	87066449	1700113H08Rik	protein_coding
ENSMUSG00000020052	ENSMUST00000020243	10	-1	87326681	87329522	Ascl1	protein_coding
ENSMUSG00000020051	ENSMUST00000020241	10	1	87357657	87419998	Pah	protein_coding
ENSMUSG00000020051	ENSMUST00000219813	10	1	87357792	87419896	Pah	protein_coding
ENSMUSG00000020051	ENSMUST00000218573	10	1	87357889	87419717	Pah	protein_coding
ENSMUSG00000020051	ENSMUST00000217864	10	1	87382535	87406194	Pah	protein_coding
ENSMUSG00000020053	ENSMUST00000122386	10	1	87694127	87766757	Igf1	protein_coding
ENSMUSG00000020053	ENSMUST00000095360	10	1	87694930	87772904	Igf1	protein_coding
