ENSMUSG00000017688	ENSMUST00000108394	3	1	3699210	3723112	Hnf4g	protein_coding
ENSMUSG00000027869	ENSMUST00000029463	3	-1	98712820	98721759	Hsd3b6	protein_coding
ENSMUSG00000027869	ENSMUST00000170847	3	-1	98712821	98718424	Hsd3b6	protein_coding
ENSMUSG00000027871	ENSMUST00000107016	3	-1	98759510	98767110	Hsd3b1	protein_coding
ENSMUSG00000027871	ENSMUST00000029465	3	-1	98759512	98767110	Hsd3b1	protein_coding
ENSMUSG00000027870	ENSMUST00000029464	3	-1	98781837	98800555	Hao2	protein_coding
ENSMUSG00000004233	ENSMUST00000004343	3	1	99048384	99127519	Wars2	protein_coding
ENSMUSG00000004233	ENSMUST00000198044	3	1	99048412	99123917	Wars2	protein_coding
ENSMUSG00000027868	ENSMUST00000151606	3	1	99147697	99220381	Tbx15	protein_coding
ENSMUSG00000027868	ENSMUST00000029462	3	1	99161076	99261575	Tbx15	protein_coding
ENSMUSG00000027868	ENSMUST00000150756	3	1	99203826	99223556	Tbx15	protein_coding
ENSMUSG00000027867	ENSMUST00000164539	3	1	99792733	100050638	Spag17	protein_coding
ENSMUSG00000033285	ENSMUST00000052120	3	-1	100045496	100069723	Wdr3	protein_coding
ENSMUSG00000027865	ENSMUST00000029459	3	1	100069697	100114297	Gdap2	protein_coding
ENSMUSG00000027865	ENSMUST00000106997	3	1	100069834	100109786	Gdap2	protein_coding
ENSMUSG00000027865	ENSMUST00000197797	3	1	100101896	100113971	Gdap2	protein_coding
ENSMUSG00000044468	ENSMUST00000061455	3	-1	100375373	100396640	Tent5c	protein_coding
ENSMUSG00000008763	ENSMUST00000008907	3	-1	100469524	100592819	Man1a2	protein_coding
ENSMUSG00000008763	ENSMUST00000130066	3	-1	100527349	100591929	Man1a2	protein_coding
ENSMUSG00000051076	ENSMUST00000054791	3	1	100732775	100804238	Vtcn1	protein_coding
ENSMUSG00000033233	ENSMUST00000094048	3	1	100829518	100839018	Trim45	protein_coding
ENSMUSG00000033233	ENSMUST00000037409	3	1	100829791	100841327	Trim45	protein_coding
ENSMUSG00000033233	ENSMUST00000106980	3	1	100829809	100844236	Trim45	protein_coding
ENSMUSG00000033233	ENSMUST00000134993	3	1	100830228	100839373	Trim45	protein_coding
ENSMUSG00000033222	ENSMUST00000076941	3	-1	100846176	100876979	Ttf2	protein_coding
ENSMUSG00000033222	ENSMUST00000151697	3	-1	100854779	100859922	Ttf2	protein_coding
ENSMUSG00000086564	ENSMUST00000147399	3	-1	100900845	100936872	Cd101	protein_coding
ENSMUSG00000086564	ENSMUST00000167086	3	-1	100900848	100929492	Cd101	protein_coding
ENSMUSG00000027864	ENSMUST00000102694	3	-1	100947548	101017594	Ptgfrn	protein_coding
ENSMUSG00000027863	ENSMUST00000029456	3	-1	101183215	101195255	Cd2	protein_coding
ENSMUSG00000042035	ENSMUST00000043983	3	1	101284399	101370375	Igsf3	protein_coding
ENSMUSG00000042035	ENSMUST00000195164	3	1	101285654	101367472	Igsf3	protein_coding
ENSMUSG00000033161	ENSMUST00000036493	3	-1	101483535	101512000	Atp1a1	protein_coding
ENSMUSG00000044313	ENSMUST00000061831	3	-1	101720392	101743539	Mab21l3	protein_coding
ENSMUSG00000044313	ENSMUST00000118411	3	-1	101720999	101756275	Mab21l3	protein_coding
ENSMUSG00000033147	ENSMUST00000106928	3	-1	101763092	101831709	Slc22a15	protein_coding
ENSMUSG00000033147	ENSMUST00000190824	3	-1	101766246	101831765	Slc22a15	protein_coding
ENSMUSG00000048540	ENSMUST00000196324	3	1	101917392	101922033	Nhlh2	protein_coding
ENSMUSG00000048540	ENSMUST00000066187	3	1	101917462	101922808	Nhlh2	protein_coding
ENSMUSG00000048540	ENSMUST00000198675	3	1	101917471	101921822	Nhlh2	protein_coding
ENSMUSG00000027861	ENSMUST00000029454	3	1	101993731	102053830	Casq2	protein_coding
ENSMUSG00000027861	ENSMUST00000165540	3	1	101993862	102053830	Casq2	protein_coding
ENSMUSG00000027861	ENSMUST00000164123	3	1	101993955	102052647	Casq2	protein_coding
ENSMUSG00000027860	ENSMUST00000029453	3	-1	102060899	102112009	Vangl1	protein_coding
ENSMUSG00000027860	ENSMUST00000159388	3	-1	102064033	102111279	Vangl1	protein_coding
ENSMUSG00000027860	ENSMUST00000161021	3	-1	102065496	102074246	Vangl1	protein_coding
ENSMUSG00000027860	ENSMUST00000168312	3	-1	102065499	102111279	Vangl1	protein_coding
ENSMUSG00000027860	ENSMUST00000159586	3	-1	102091672	102105221	Vangl1	protein_coding
ENSMUSG00000027860	ENSMUST00000161722	3	-1	102104147	102111197	Vangl1	protein_coding
ENSMUSG00000027859	ENSMUST00000035952	3	1	102377235	102428164	Ngf	protein_coding
ENSMUSG00000027859	ENSMUST00000198168	3	1	102377244	102417158	Ngf	protein_coding
ENSMUSG00000027859	ENSMUST00000106925	3	1	102377244	102428329	Ngf	protein_coding
ENSMUSG00000027859	ENSMUST00000198644	3	1	102396010	102428311	Ngf	protein_coding
ENSMUSG00000027858	ENSMUST00000029451	3	1	102641845	102679608	Tspan2	protein_coding
ENSMUSG00000027858	ENSMUST00000196611	3	1	102642273	102676337	Tspan2	protein_coding
ENSMUSG00000027858	ENSMUST00000119902	3	1	102642531	102676521	Tspan2	protein_coding
ENSMUSG00000027858	ENSMUST00000197345	3	1	102666626	102708829	Tspan2	protein_coding
ENSMUSG00000027857	ENSMUST00000029450	3	-1	102684714	102689990	Tshb	protein_coding
ENSMUSG00000027857	ENSMUST00000172026	3	-1	102684714	102690030	Tshb	protein_coding
ENSMUSG00000027857	ENSMUST00000170856	3	-1	102684723	102690034	Tshb	protein_coding
ENSMUSG00000027857	ENSMUST00000200041	3	-1	102684735	102689990	Tshb	protein_coding
ENSMUSG00000027857	ENSMUST00000197322	3	-1	102684762	102689799	Tshb	protein_coding
ENSMUSG00000027855	ENSMUST00000029448	3	-1	102725815	102843416	Sycp1	protein_coding
ENSMUSG00000027855	ENSMUST00000196988	3	-1	102726057	102843416	Sycp1	protein_coding
ENSMUSG00000027855	ENSMUST00000199930	3	-1	102830324	102843406	Sycp1	protein_coding
ENSMUSG00000048938	ENSMUST00000058899	3	-1	102846974	102871449	Nr1h5	protein_coding
ENSMUSG00000048938	ENSMUST00000196983	3	-1	102848186	102865699	Nr1h5	protein_coding
ENSMUSG00000048938	ENSMUST00000196135	3	-1	102848186	102865699	Nr1h5	protein_coding
ENSMUSG00000027854	ENSMUST00000029447	3	1	102903024	102915775	Sike1	protein_coding
ENSMUSG00000027854	ENSMUST00000119450	3	1	102903111	102909510	Sike1	protein_coding
ENSMUSG00000068823	ENSMUST00000029446	3	1	102927742	102965502	Csde1	protein_coding
ENSMUSG00000068823	ENSMUST00000198180	3	1	102927923	102965307	Csde1	protein_coding
ENSMUSG00000068823	ENSMUST00000197827	3	1	102927928	102964465	Csde1	protein_coding
ENSMUSG00000068823	ENSMUST00000199240	3	1	102927929	102965120	Csde1	protein_coding
ENSMUSG00000068823	ENSMUST00000199420	3	1	102927929	102965502	Csde1	protein_coding
ENSMUSG00000068823	ENSMUST00000199571	3	1	102927936	102965018	Csde1	protein_coding
ENSMUSG00000068823	ENSMUST00000197488	3	1	102927980	102965120	Csde1	protein_coding
ENSMUSG00000027852	ENSMUST00000029445	3	1	102965601	102975230	Nras	protein_coding
ENSMUSG00000027852	ENSMUST00000200069	3	1	102965683	102971715	Nras	protein_coding
ENSMUSG00000027852	ENSMUST00000199367	3	1	102965910	102967628	Nras	protein_coding
ENSMUSG00000027852	ENSMUST00000199049	3	1	102965912	102970745	Nras	protein_coding
ENSMUSG00000027852	ENSMUST00000197678	3	1	102966059	102969849	Nras	protein_coding
ENSMUSG00000070385	ENSMUST00000090715	3	1	102981330	103007036	Ampd1	protein_coding
ENSMUSG00000070385	ENSMUST00000155034	3	1	102981338	103007030	Ampd1	protein_coding
ENSMUSG00000070385	ENSMUST00000176440	3	1	102981369	102995639	Ampd1	protein_coding
ENSMUSG00000070385	ENSMUST00000177250	3	1	103001766	103007022	Ampd1	protein_coding
ENSMUSG00000007379	ENSMUST00000173206	3	1	103009920	103077085	Dennd2c	protein_coding
ENSMUSG00000007379	ENSMUST00000172288	3	1	103034872	103077054	Dennd2c	protein_coding
ENSMUSG00000005687	ENSMUST00000005830	3	1	103078971	103086468	Bcas2	protein_coding
ENSMUSG00000033014	ENSMUST00000029444	3	1	103186609	103266091	Trim33	protein_coding
ENSMUSG00000033014	ENSMUST00000106860	3	1	103187195	103262878	Trim33	protein_coding
ENSMUSG00000033014	ENSMUST00000197779	3	1	103218755	103236475	Trim33	protein_coding
ENSMUSG00000033014	ENSMUST00000197365	3	1	103248998	103262879	Trim33	protein_coding
ENSMUSG00000027849	ENSMUST00000121834	3	1	103482547	103538262	Syt6	protein_coding
ENSMUSG00000027849	ENSMUST00000090697	3	1	103482597	103542495	Syt6	protein_coding
ENSMUSG00000027849	ENSMUST00000239027	3	1	103482694	103539834	Syt6	protein_coding
ENSMUSG00000027849	ENSMUST00000183637	3	1	103483397	103494556	Syt6	protein_coding
ENSMUSG00000027849	ENSMUST00000117221	3	1	103483442	103542494	Syt6	protein_coding
ENSMUSG00000027849	ENSMUST00000118117	3	1	103483458	103534872	Syt6	protein_coding
ENSMUSG00000027849	ENSMUST00000118563	3	1	103483458	103552885	Syt6	protein_coding
ENSMUSG00000087119	ENSMUST00000117271	3	-1	103551270	103553384	Atg4a-ps	protein_coding
ENSMUSG00000027848	ENSMUST00000029440	3	-1	103638981	103645317	Olfml3	protein_coding
ENSMUSG00000027848	ENSMUST00000169286	3	-1	103638996	103639869	Olfml3	protein_coding
ENSMUSG00000078620	ENSMUST00000106852	3	1	103646682	103653692	Gm10964	protein_coding
ENSMUSG00000008730	ENSMUST00000118317	3	-1	103647131	103698879	Hipk1	protein_coding
ENSMUSG00000008730	ENSMUST00000106845	3	-1	103650878	103698391	Hipk1	protein_coding
ENSMUSG00000008730	ENSMUST00000029438	3	-1	103650976	103698572	Hipk1	protein_coding
ENSMUSG00000027845	ENSMUST00000063502	3	-1	103707921	103716694	Dclre1b	protein_coding
ENSMUSG00000027845	ENSMUST00000029435	3	-1	103707921	103716760	Dclre1b	protein_coding
ENSMUSG00000027845	ENSMUST00000106834	3	-1	103708405	103716727	Dclre1b	protein_coding
ENSMUSG00000027845	ENSMUST00000198752	3	-1	103710219	103715496	Dclre1b	protein_coding
ENSMUSG00000027845	ENSMUST00000106832	3	-1	103713250	103716705	Dclre1b	protein_coding
ENSMUSG00000032952	ENSMUST00000076599	3	1	103716836	103729339	Ap4b1	protein_coding
ENSMUSG00000032952	ENSMUST00000106824	3	1	103716909	103729144	Ap4b1	protein_coding
ENSMUSG00000032952	ENSMUST00000106823	3	1	103716916	103729339	Ap4b1	protein_coding
ENSMUSG00000032952	ENSMUST00000047285	3	1	103716944	103729341	Ap4b1	protein_coding
ENSMUSG00000032952	ENSMUST00000200377	3	1	103717152	103729077	Ap4b1	protein_coding
ENSMUSG00000044165	ENSMUST00000062945	3	1	103739917	103745964	Bcl2l15	protein_coding
ENSMUSG00000044165	ENSMUST00000106822	3	1	103740087	103761934	Bcl2l15	protein_coding
ENSMUSG00000027843	ENSMUST00000029433	3	1	103767593	103819563	Ptpn22	protein_coding
ENSMUSG00000044098	ENSMUST00000051139	3	1	103821436	103873929	Rsbn1	protein_coding
ENSMUSG00000044098	ENSMUST00000068879	3	1	103821467	103873952	Rsbn1	protein_coding
ENSMUSG00000044098	ENSMUST00000185731	3	1	103835934	103867452	Rsbn1	protein_coding
ENSMUSG00000058388	ENSMUST00000117150	3	1	103875426	103914804	Phtf1	protein_coding
ENSMUSG00000058388	ENSMUST00000063717	3	1	103875574	103914804	Phtf1	protein_coding
ENSMUSG00000058388	ENSMUST00000055425	3	1	103875684	103914806	Phtf1	protein_coding
ENSMUSG00000058388	ENSMUST00000123611	3	1	103875690	103898443	Phtf1	protein_coding
ENSMUSG00000058388	ENSMUST00000090685	3	1	103875762	103914806	Phtf1	protein_coding
ENSMUSG00000058388	ENSMUST00000156262	3	1	103875904	103894877	Phtf1	protein_coding
ENSMUSG00000052539	ENSMUST00000064371	3	-1	103920575	104127690	Magi3	protein_coding
ENSMUSG00000052539	ENSMUST00000121198	3	-1	103920941	104127419	Magi3	protein_coding
ENSMUSG00000052539	ENSMUST00000122303	3	-1	103923785	104127554	Magi3	protein_coding
ENSMUSG00000032913	ENSMUST00000199180	3	-1	104303734	104368827	Lrig2	protein_coding
ENSMUSG00000032913	ENSMUST00000046316	3	-1	104361296	104419156	Lrig2	protein_coding
ENSMUSG00000032913	ENSMUST00000199070	3	-1	104361297	104419144	Lrig2	protein_coding
ENSMUSG00000032913	ENSMUST00000198332	3	-1	104364444	104419172	Lrig2	protein_coding
ENSMUSG00000032902	ENSMUST00000046212	3	1	104545984	104565778	Slc16a1	protein_coding
ENSMUSG00000055865	ENSMUST00000139783	3	-1	104674722	104684863	Tafa3	protein_coding
ENSMUSG00000002228	ENSMUST00000002298	3	1	104688372	104693334	Ppm1j	protein_coding
ENSMUSG00000002233	ENSMUST00000196817	3	1	104695691	104701598	Rhoc	protein_coding
ENSMUSG00000002233	ENSMUST00000002303	3	1	104696204	104701775	Rhoc	protein_coding
ENSMUSG00000002233	ENSMUST00000106787	3	1	104696350	104701660	Rhoc	protein_coding
ENSMUSG00000002233	ENSMUST00000176347	3	1	104696374	104701367	Rhoc	protein_coding
ENSMUSG00000002233	ENSMUST00000199824	3	1	104696544	104700293	Rhoc	protein_coding
ENSMUSG00000002227	ENSMUST00000002297	3	-1	104702152	104725558	Mov10	protein_coding
ENSMUSG00000002227	ENSMUST00000168015	3	-1	104702152	104725621	Mov10	protein_coding
ENSMUSG00000002227	ENSMUST00000106775	3	-1	104702152	104725879	Mov10	protein_coding
ENSMUSG00000002227	ENSMUST00000166979	3	-1	104702152	104725879	Mov10	protein_coding
ENSMUSG00000070372	ENSMUST00000094028	3	-1	104730095	104771821	Capza1	protein_coding
ENSMUSG00000070372	ENSMUST00000195912	3	-1	104741454	104771716	Capza1	protein_coding
ENSMUSG00000045576	ENSMUST00000106769	3	1	104771819	104834176	St7l	protein_coding
ENSMUSG00000045576	ENSMUST00000059271	3	1	104771819	104837380	St7l	protein_coding
ENSMUSG00000045576	ENSMUST00000200132	3	1	104772383	104835086	St7l	protein_coding
ENSMUSG00000045576	ENSMUST00000123876	3	1	104772396	104796756	St7l	protein_coding
ENSMUSG00000045576	ENSMUST00000197098	3	1	104778259	104826817	St7l	protein_coding
ENSMUSG00000027840	ENSMUST00000029429	3	-1	104852588	104869237	Wnt2b	protein_coding
ENSMUSG00000062127	ENSMUST00000077548	3	-1	104909231	104960462	Cttnbp2nl	protein_coding
ENSMUSG00000062127	ENSMUST00000098763	3	-1	104909233	104960267	Cttnbp2nl	protein_coding
ENSMUSG00000062127	ENSMUST00000197437	3	-1	104913381	104960270	Cttnbp2nl	protein_coding
ENSMUSG00000051788	ENSMUST00000070584	3	1	104974160	104986122	4930564D02Rik	protein_coding
ENSMUSG00000040896	ENSMUST00000098761	3	1	105359646	105581318	Kcnd3	protein_coding
ENSMUSG00000040896	ENSMUST00000118360	3	1	105360402	105576776	Kcnd3	protein_coding
ENSMUSG00000040896	ENSMUST00000079169	3	1	105366098	105576625	Kcnd3	protein_coding
ENSMUSG00000027905	ENSMUST00000090680	3	-1	105585586	105594890	Ddx20	protein_coding
ENSMUSG00000048458	ENSMUST00000066610	3	1	105611915	105628158	Inka2	protein_coding
ENSMUSG00000048458	ENSMUST00000098273	3	1	105612774	105625472	Inka2	protein_coding
ENSMUSG00000068798	ENSMUST00000090678	3	-1	105634583	105708652	Rap1a	protein_coding
ENSMUSG00000068798	ENSMUST00000197094	3	-1	105635959	105708601	Rap1a	protein_coding
ENSMUSG00000068798	ENSMUST00000198004	3	-1	105645212	105708626	Rap1a	protein_coding
ENSMUSG00000000562	ENSMUST00000164730	3	1	105778174	105815669	Adora3	protein_coding
ENSMUSG00000074344	ENSMUST00000010279	3	1	105778223	105831352	Tmigd3	protein_coding
ENSMUSG00000000562	ENSMUST00000000574	3	1	105811737	105816242	Adora3	protein_coding
ENSMUSG00000074344	ENSMUST00000198080	3	1	105821452	105831355	Tmigd3	protein_coding
ENSMUSG00000074344	ENSMUST00000199977	3	1	105821452	105831358	Tmigd3	protein_coding
ENSMUSG00000074342	ENSMUST00000098758	3	-1	105831674	105839980	I830077J02Rik	protein_coding
ENSMUSG00000000563	ENSMUST00000118209	3	-1	105850014	105867415	Atp5pb	protein_coding
ENSMUSG00000000563	ENSMUST00000199311	3	-1	105850214	105861497	Atp5pb	protein_coding
ENSMUSG00000000561	ENSMUST00000010278	3	1	105866685	105877076	Wdr77	protein_coding
ENSMUSG00000000561	ENSMUST00000128005	3	1	105868938	105874843	Wdr77	protein_coding
ENSMUSG00000074340	ENSMUST00000000573	3	1	105881027	105894739	Ovgp1	protein_coding
ENSMUSG00000010136	ENSMUST00000010280	3	-1	105904273	105921962	Pifo	protein_coding
ENSMUSG00000010136	ENSMUST00000066319	3	-1	105904282	105908813	Pifo	protein_coding
ENSMUSG00000043873	ENSMUST00000066537	3	-1	105924235	105932227	Chil5	protein_coding
ENSMUSG00000043873	ENSMUST00000200146	3	-1	105924448	105940130	Chil5	protein_coding
ENSMUSG00000062778	ENSMUST00000079132	3	1	106020545	106039436	Chia1	protein_coding
ENSMUSG00000062778	ENSMUST00000139086	3	1	106020706	106036247	Chia1	protein_coding
ENSMUSG00000040809	ENSMUST00000063062	3	-1	106054870	106074880	Chil3	protein_coding
ENSMUSG00000040809	ENSMUST00000149836	3	-1	106055913	106057077	Chil3	protein_coding
ENSMUSG00000063779	ENSMUST00000082219	3	-1	106108806	106126823	Chil4	protein_coding
ENSMUSG00000027902	ENSMUST00000029510	3	-1	106294700	106313498	Chil6	protein_coding
ENSMUSG00000027901	ENSMUST00000029508	3	1	106389747	106410346	Dennd2d	protein_coding
ENSMUSG00000027901	ENSMUST00000183271	3	1	106393366	106408358	Dennd2d	protein_coding
ENSMUSG00000040774	ENSMUST00000068301	3	-1	106409576	106455118	Cept1	protein_coding
ENSMUSG00000040774	ENSMUST00000121231	3	-1	106410299	106454898	Cept1	protein_coding
ENSMUSG00000040774	ENSMUST00000039153	3	-1	106410299	106455047	Cept1	protein_coding
ENSMUSG00000040774	ENSMUST00000192438	3	-1	106412570	106455015	Cept1	protein_coding
ENSMUSG00000040774	ENSMUST00000148269	3	-1	106427349	106455059	Cept1	protein_coding
ENSMUSG00000040774	ENSMUST00000141525	3	-1	106446664	106454908	Cept1	protein_coding
ENSMUSG00000027900	ENSMUST00000067630	3	1	106455114	106483206	Dram2	protein_coding
ENSMUSG00000027900	ENSMUST00000134396	3	1	106455147	106462608	Dram2	protein_coding
ENSMUSG00000027900	ENSMUST00000121034	3	1	106455180	106482161	Dram2	protein_coding
ENSMUSG00000027900	ENSMUST00000029507	3	1	106455188	106482161	Dram2	protein_coding
ENSMUSG00000027900	ENSMUST00000144746	3	1	106455193	106462576	Dram2	protein_coding
ENSMUSG00000027900	ENSMUST00000132923	3	1	106455193	106478164	Dram2	protein_coding
ENSMUSG00000027900	ENSMUST00000151465	3	1	106455197	106478101	Dram2	protein_coding
ENSMUSG00000056260	ENSMUST00000098751	3	1	106592303	106643220	Lrif1	protein_coding
ENSMUSG00000056260	ENSMUST00000130105	3	1	106629044	106639527	Lrif1	protein_coding
ENSMUSG00000056260	ENSMUST00000106736	3	1	106629209	106643893	Lrif1	protein_coding
ENSMUSG00000056260	ENSMUST00000154973	3	1	106629224	106639365	Lrif1	protein_coding
ENSMUSG00000056260	ENSMUST00000098750	3	1	106629252	106643890	Lrif1	protein_coding
ENSMUSG00000056260	ENSMUST00000150513	3	1	106629283	106639379	Lrif1	protein_coding
ENSMUSG00000040747	ENSMUST00000038845	3	-1	106667237	106697465	Cd53	protein_coding
ENSMUSG00000043529	ENSMUST00000213616	3	-1	106727801	106733603	Olfr266	protein_coding
ENSMUSG00000043529	ENSMUST00000216610	3	-1	106728420	106732219	Olfr266	protein_coding
ENSMUSG00000043529	ENSMUST00000059486	3	-1	106728872	106729898	Olfr266	protein_coding
ENSMUSG00000047959	ENSMUST00000052718	3	1	106943485	106945386	Kcna3	protein_coding
ENSMUSG00000040724	ENSMUST00000197470	3	1	107008462	107015053	Kcna2	protein_coding
ENSMUSG00000040724	ENSMUST00000038695	3	1	107008883	107022321	Kcna2	protein_coding
ENSMUSG00000040724	ENSMUST00000196403	3	1	107009998	107013287	Kcna2	protein_coding
ENSMUSG00000042861	ENSMUST00000055064	3	1	107090372	107103037	Kcna10	protein_coding
ENSMUSG00000046213	ENSMUST00000029504	3	-1	107118609	107129048	Cym	protein_coding
ENSMUSG00000094613	ENSMUST00000179399	3	1	107137930	107142039	A630076J17Rik	protein_coding
ENSMUSG00000070368	ENSMUST00000197758	3	-1	107140113	107145968	Prok1	protein_coding
ENSMUSG00000070368	ENSMUST00000049852	3	-1	107142448	107147023	Prok1	protein_coding
ENSMUSG00000087260	ENSMUST00000145735	3	1	107186174	107191395	Lamtor5	protein_coding
ENSMUSG00000087260	ENSMUST00000199317	3	1	107186315	107191398	Lamtor5	protein_coding
ENSMUSG00000027896	ENSMUST00000029502	3	1	107198546	107219431	Slc16a4	protein_coding
ENSMUSG00000027896	ENSMUST00000106723	3	1	107198631	107215033	Slc16a4	protein_coding
ENSMUSG00000048109	ENSMUST00000061772	3	-1	107232737	107240989	Rbm15	protein_coding
ENSMUSG00000027895	ENSMUST00000009617	3	-1	107345619	107366868	Kcnc4	protein_coding
ENSMUSG00000027895	ENSMUST00000238670	3	-1	107350623	107366868	Kcnc4	protein_coding
ENSMUSG00000027894	ENSMUST00000169449	3	-1	107374859	107425334	Slc6a17	protein_coding
ENSMUSG00000027894	ENSMUST00000029499	3	-1	107374864	107425334	Slc6a17	protein_coding
ENSMUSG00000027894	ENSMUST00000166892	3	-1	107403077	107424653	Slc6a17	protein_coding
ENSMUSG00000055891	ENSMUST00000052853	3	-1	107461003	107462389	Ubl4b	protein_coding
ENSMUSG00000014603	ENSMUST00000014747	3	1	107502347	107513092	Alx3	protein_coding
ENSMUSG00000014603	ENSMUST00000233202	3	1	107507752	107512186	Alx3	protein_coding
ENSMUSG00000014601	ENSMUST00000064759	3	-1	107519848	107539010	Strip1	protein_coding
ENSMUSG00000078604	ENSMUST00000106703	3	1	107538638	107540406	Gm10961	protein_coding
ENSMUSG00000027893	ENSMUST00000029490	3	-1	107570436	107603876	Ahcyl1	protein_coding
ENSMUSG00000027893	ENSMUST00000153623	3	-1	107578464	107603279	Ahcyl1	protein_coding
ENSMUSG00000014599	ENSMUST00000118593	3	-1	107648364	107667552	Csf1	protein_coding
ENSMUSG00000014599	ENSMUST00000014743	3	-1	107648364	107667785	Csf1	protein_coding
ENSMUSG00000014599	ENSMUST00000120654	3	-1	107650330	107658295	Csf1	protein_coding
ENSMUSG00000014599	ENSMUST00000120243	3	-1	107652911	107667558	Csf1	protein_coding
ENSMUSG00000014599	ENSMUST00000156820	3	-1	107655858	107658057	Csf1	protein_coding
ENSMUSG00000014599	ENSMUST00000153114	3	-1	107657696	107667537	Csf1	protein_coding
ENSMUSG00000040600	ENSMUST00000037375	3	1	107784545	107800216	Eps8l3	protein_coding
ENSMUSG00000040600	ENSMUST00000199990	3	1	107784578	107788945	Eps8l3	protein_coding
ENSMUSG00000004032	ENSMUST00000004134	3	1	107803137	107806002	Gstm5	protein_coding
ENSMUSG00000004032	ENSMUST00000172247	3	1	107803257	107805661	Gstm5	protein_coding
ENSMUSG00000004032	ENSMUST00000167387	3	1	107803270	107805865	Gstm5	protein_coding
