ENSMUSG00000054753	ENSMUST00000203937	7	-1	3212159	3218931	AU018091	protein_coding
ENSMUSG00000045792	ENSMUST00000056235	7	-1	102633428	102634369	Olfr578	protein_coding
ENSMUSG00000073961	ENSMUST00000211036	7	1	102687231	102692101	Olfr582	protein_coding
ENSMUSG00000073961	ENSMUST00000210119	7	1	102687250	102692101	Olfr582	protein_coding
ENSMUSG00000073961	ENSMUST00000214021	7	1	102687250	102693247	Olfr582	protein_coding
ENSMUSG00000073961	ENSMUST00000098212	7	1	102690688	102691647	Olfr582	protein_coding
ENSMUSG00000073960	ENSMUST00000098211	7	1	102700507	102701466	Olfr583	protein_coding
ENSMUSG00000073959	ENSMUST00000214215	7	1	102731092	102737522	Olfr584	protein_coding
ENSMUSG00000073959	ENSMUST00000098210	7	1	102734723	102735686	Olfr584	protein_coding
ENSMUSG00000078080	ENSMUST00000104881	7	1	102746927	102747956	Olfr585	protein_coding
ENSMUSG00000066268	ENSMUST00000211075	7	-1	102767610	102774821	Olfr586	protein_coding
ENSMUSG00000066268	ENSMUST00000215304	7	-1	102767610	102774831	Olfr586	protein_coding
ENSMUSG00000066268	ENSMUST00000213281	7	-1	102767610	102774845	Olfr586	protein_coding
ENSMUSG00000066268	ENSMUST00000084811	7	-1	102771036	102771989	Olfr586	protein_coding
ENSMUSG00000084262	ENSMUST00000118682	7	1	102790086	102797071	Olfr588-ps1	protein_coding
ENSMUSG00000084262	ENSMUST00000210115	7	1	102792797	102793708	Olfr588-ps1	protein_coding
ENSMUSG00000051362	ENSMUST00000061055	7	-1	102803999	102804952	Olfr589	protein_coding
ENSMUSG00000051362	ENSMUST00000218483	7	-1	102803999	102805563	Olfr589	protein_coding
ENSMUSG00000057461	ENSMUST00000216581	7	-1	102818385	102827547	Olfr591	protein_coding
ENSMUSG00000057461	ENSMUST00000074272	7	-1	102821898	102822842	Olfr591	protein_coding
ENSMUSG00000073956	ENSMUST00000106893	7	1	102834010	102842172	Olfr592	protein_coding
ENSMUSG00000073956	ENSMUST00000218618	7	1	102834996	102842172	Olfr592	protein_coding
ENSMUSG00000073956	ENSMUST00000098207	7	1	102835810	102836748	Olfr592	protein_coding
ENSMUSG00000073955	ENSMUST00000098206	7	1	102861069	102862052	Olfr593	protein_coding
ENSMUSG00000073955	ENSMUST00000210686	7	1	102861102	102862052	Olfr593	protein_coding
ENSMUSG00000073954	ENSMUST00000214051	7	1	102866203	102871520	Olfr594	protein_coding
ENSMUSG00000073954	ENSMUST00000098205	7	1	102868850	102869936	Olfr594	protein_coding
ENSMUSG00000057321	ENSMUST00000073394	7	-1	102898944	102901712	Usp17ld	protein_coding
ENSMUSG00000073953	ENSMUST00000214577	7	1	102954855	102961989	Olfr596	protein_coding
ENSMUSG00000073953	ENSMUST00000104880	7	1	102958930	102959868	Olfr596	protein_coding
ENSMUSG00000073952	ENSMUST00000216456	7	1	102965522	102972006	Olfr597	protein_coding
ENSMUSG00000073952	ENSMUST00000098203	7	1	102969620	102970567	Olfr597	protein_coding
ENSMUSG00000073951	ENSMUST00000214765	7	1	102972775	102979095	Olfr598	protein_coding
ENSMUSG00000073951	ENSMUST00000098202	7	1	102977695	102978654	Olfr598	protein_coding
ENSMUSG00000073950	ENSMUST00000214329	7	1	102985124	102988771	Olfr599	protein_coding
ENSMUSG00000073950	ENSMUST00000098201	7	1	102987219	102988268	Olfr599	protein_coding
ENSMUSG00000045540	ENSMUST00000215042	7	-1	102992689	102998876	Olfr600	protein_coding
ENSMUSG00000045540	ENSMUST00000056222	7	-1	102995189	102996136	Olfr600	protein_coding
ENSMUSG00000109951	ENSMUST00000214110	7	-1	103006301	103011836	Olfr601	protein_coding
ENSMUSG00000109951	ENSMUST00000217416	7	-1	103006301	103011838	Olfr601	protein_coding
ENSMUSG00000109951	ENSMUST00000210431	7	-1	103006301	103011862	Olfr601	protein_coding
ENSMUSG00000109951	ENSMUST00000080474	7	-1	103007431	103008420	Olfr601	protein_coding
ENSMUSG00000059874	ENSMUST00000071844	7	-1	103032269	103033207	Olfr603	protein_coding
ENSMUSG00000059874	ENSMUST00000218246	7	-1	103032269	103035384	Olfr603	protein_coding
ENSMUSG00000058976	ENSMUST00000106892	7	1	103064279	103069087	Usp17lc	protein_coding
ENSMUSG00000058976	ENSMUST00000079348	7	1	103065903	103068381	Usp17lc	protein_coding
ENSMUSG00000109659	ENSMUST00000215417	7	-1	103089614	103094646	Olfr605	protein_coding
ENSMUSG00000109659	ENSMUST00000080660	7	-1	103091347	103092357	Olfr605	protein_coding
ENSMUSG00000073949	ENSMUST00000217250	7	1	103098253	103102738	Olfr606	protein_coding
ENSMUSG00000073949	ENSMUST00000214631	7	1	103098264	103102738	Olfr606	protein_coding
ENSMUSG00000073949	ENSMUST00000098200	7	1	103100546	103101505	Olfr606	protein_coding
ENSMUSG00000081945	ENSMUST00000214347	7	-1	103104733	103113358	Olfr607	protein_coding
ENSMUSG00000081945	ENSMUST00000119283	7	-1	103109484	103110398	Olfr607	protein_coding
ENSMUSG00000073948	ENSMUST00000213546	7	1	103119084	103120565	Olfr608	protein_coding
ENSMUSG00000046396	ENSMUST00000216360	7	-1	103139232	103147246	Olfr609	protein_coding
ENSMUSG00000046396	ENSMUST00000216075	7	-1	103139232	103147269	Olfr609	protein_coding
ENSMUSG00000046396	ENSMUST00000055787	7	-1	103141122	103142086	Olfr609	protein_coding
ENSMUSG00000045584	ENSMUST00000217627	7	-1	103154582	103161329	Olfr610	protein_coding
ENSMUSG00000045584	ENSMUST00000063109	7	-1	103155204	103156151	Olfr610	protein_coding
ENSMUSG00000096584	ENSMUST00000216074	7	-1	103165672	103170053	Olfr611	protein_coding
ENSMUSG00000096584	ENSMUST00000078108	7	-1	103166618	103167589	Olfr611	protein_coding
ENSMUSG00000094119	ENSMUST00000215663	7	-1	103186429	103191732	Olfr612	protein_coding
ENSMUSG00000094119	ENSMUST00000214269	7	-1	103186429	103191924	Olfr612	protein_coding
ENSMUSG00000094119	ENSMUST00000104879	7	-1	103187468	103188439	Olfr612	protein_coding
ENSMUSG00000078624	ENSMUST00000214173	7	1	103197281	103204711	Olfr613	protein_coding
ENSMUSG00000078624	ENSMUST00000106888	7	1	103199575	103204713	Olfr613	protein_coding
ENSMUSG00000073947	ENSMUST00000214345	7	1	103205286	103213005	Olfr615	protein_coding
ENSMUSG00000073947	ENSMUST00000215673	7	1	103205286	103213005	Olfr615	protein_coding
ENSMUSG00000073947	ENSMUST00000098198	7	1	103209686	103210627	Olfr615	protein_coding
ENSMUSG00000047544	ENSMUST00000214806	7	-1	103212954	103217838	Olfr616	protein_coding
ENSMUSG00000047544	ENSMUST00000217293	7	-1	103212954	103218350	Olfr616	protein_coding
ENSMUSG00000047544	ENSMUST00000106886	7	-1	103213531	103214484	Olfr616	protein_coding
ENSMUSG00000073946	ENSMUST00000216516	7	1	103222268	103236002	Olfr617	protein_coding
ENSMUSG00000073946	ENSMUST00000215755	7	1	103222408	103236002	Olfr617	protein_coding
ENSMUSG00000073946	ENSMUST00000048265	7	1	103233231	103234187	Olfr617	protein_coding
ENSMUSG00000073945	ENSMUST00000214883	7	1	103239310	103249655	Olfr618	protein_coding
ENSMUSG00000073945	ENSMUST00000098197	7	1	103246525	103247481	Olfr618	protein_coding
ENSMUSG00000073944	ENSMUST00000215732	7	1	103249782	103254066	Olfr619	protein_coding
ENSMUSG00000073944	ENSMUST00000098196	7	1	103252796	103253919	Olfr619	protein_coding
ENSMUSG00000045132	ENSMUST00000052152	7	-1	103258585	103261741	Olfr620	protein_coding
ENSMUSG00000050085	ENSMUST00000213536	7	-1	103287658	103291882	Olfr622	protein_coding
ENSMUSG00000050085	ENSMUST00000216570	7	-1	103287658	103291909	Olfr622	protein_coding
ENSMUSG00000050085	ENSMUST00000058744	7	-1	103288339	103289443	Olfr622	protein_coding
ENSMUSG00000099687	ENSMUST00000213840	7	-1	103306904	103312905	Olfr623	protein_coding
ENSMUSG00000099687	ENSMUST00000068531	7	-1	103309451	103310525	Olfr623	protein_coding
ENSMUSG00000045780	ENSMUST00000062144	7	-1	103314668	103320398	Olfr624	protein_coding
ENSMUSG00000073943	ENSMUST00000098195	7	1	103331927	103332892	Olfr625-ps1	protein_coding
ENSMUSG00000073943	ENSMUST00000190218	7	1	103331957	103332883	Olfr625-ps1	protein_coding
ENSMUSG00000094822	ENSMUST00000215723	7	1	103363878	103370373	Olfr243	protein_coding
ENSMUSG00000094822	ENSMUST00000098194	7	1	103365803	103366753	Olfr243	protein_coding
ENSMUSG00000096516	ENSMUST00000098193	7	1	103379581	103382531	Olfr628	protein_coding
ENSMUSG00000096516	ENSMUST00000218266	7	1	103381135	103382085	Olfr628	protein_coding
ENSMUSG00000047545	ENSMUST00000216300	7	-1	103388982	103393740	Olfr629	protein_coding
ENSMUSG00000047545	ENSMUST00000213906	7	-1	103388982	103394150	Olfr629	protein_coding
ENSMUSG00000047545	ENSMUST00000051346	7	-1	103389408	103390529	Olfr629	protein_coding
ENSMUSG00000050281	ENSMUST00000106880	7	-1	103402687	103406540	Olfr630	protein_coding
ENSMUSG00000058662	ENSMUST00000106878	7	-1	103415012	103420801	Olfr69	protein_coding
ENSMUSG00000061626	ENSMUST00000216811	7	-1	103423565	103428905	Olfr68	protein_coding
ENSMUSG00000061626	ENSMUST00000072513	7	-1	103426603	103427550	Olfr68	protein_coding
ENSMUSG00000047535	ENSMUST00000183254	7	-1	103433801	103441028	Olfr67	protein_coding
ENSMUSG00000073940	ENSMUST00000098192	7	-1	103461731	103463203	Hbb-bt	protein_coding
ENSMUSG00000052305	ENSMUST00000023934	7	-1	103475741	103477135	Hbb-bs	protein_coding
ENSMUSG00000052305	ENSMUST00000153218	7	-1	103476659	103477303	Hbb-bs	protein_coding
ENSMUSG00000078621	ENSMUST00000106866	7	-1	103488331	103489727	Hbb-bh2	protein_coding
ENSMUSG00000052217	ENSMUST00000063957	7	-1	103490844	103492371	Hbb-bh1	protein_coding
ENSMUSG00000052187	ENSMUST00000033229	7	-1	103500956	103502423	Hbb-y	protein_coding
ENSMUSG00000058200	ENSMUST00000216303	7	-1	103528650	103535459	Olfr66	protein_coding
ENSMUSG00000058200	ENSMUST00000079117	7	-1	103530513	103531448	Olfr66	protein_coding
ENSMUSG00000063615	ENSMUST00000081748	7	-1	103538692	103543692	Olfr64	protein_coding
ENSMUSG00000110259	ENSMUST00000106864	7	1	103552694	103557852	Olfr65	protein_coding
ENSMUSG00000110259	ENSMUST00000214300	7	1	103552842	103557857	Olfr65	protein_coding
ENSMUSG00000110259	ENSMUST00000209528	7	1	103555549	103556654	Olfr65	protein_coding
ENSMUSG00000042219	ENSMUST00000106863	7	1	103578032	103578991	Olfr631	protein_coding
ENSMUSG00000073938	ENSMUST00000214711	7	1	103583554	103589786	Olfr632	protein_coding
ENSMUSG00000073938	ENSMUST00000098189	7	1	103586589	103587542	Olfr632	protein_coding
ENSMUSG00000073937	ENSMUST00000216006	7	1	103593644	103598170	Olfr633	protein_coding
ENSMUSG00000073937	ENSMUST00000098188	7	1	103595775	103596713	Olfr633	protein_coding
ENSMUSG00000094520	ENSMUST00000209473	7	1	103620359	103636747	Olfr635	protein_coding
ENSMUSG00000094520	ENSMUST00000098185	7	1	103628383	103629348	Olfr635	protein_coding
ENSMUSG00000094063	ENSMUST00000218325	7	1	103647953	103653564	Olfr638	protein_coding
ENSMUSG00000094063	ENSMUST00000209757	7	1	103652466	103653431	Olfr638	protein_coding
ENSMUSG00000066263	ENSMUST00000215653	7	-1	103655438	103666510	Olfr639	protein_coding
ENSMUSG00000066263	ENSMUST00000106862	7	-1	103660938	103661957	Olfr639	protein_coding
ENSMUSG00000066262	ENSMUST00000218535	7	-1	103667893	103674780	Olfr640	protein_coding
ENSMUSG00000066262	ENSMUST00000084799	7	-1	103670579	103671523	Olfr640	protein_coding
ENSMUSG00000073932	ENSMUST00000213214	7	1	103684652	103691279	Olfr641	protein_coding
ENSMUSG00000073932	ENSMUST00000098183	7	1	103689005	103689943	Olfr641	protein_coding
ENSMUSG00000049797	ENSMUST00000214299	7	-1	103695736	103701873	Olfr642	protein_coding
ENSMUSG00000049797	ENSMUST00000052660	7	-1	103698615	103699559	Olfr642	protein_coding
ENSMUSG00000090219	ENSMUST00000074064	7	-1	103702807	103710652	4930516K23Rik	protein_coding
ENSMUSG00000090219	ENSMUST00000217217	7	-1	103707863	103708807	4930516K23Rik	protein_coding
ENSMUSG00000110012	ENSMUST00000213184	7	-1	103715496	103721076	Olfr644	protein_coding
ENSMUSG00000110012	ENSMUST00000213991	7	-1	103715496	103721076	Olfr644	protein_coding
ENSMUSG00000110012	ENSMUST00000077417	7	-1	103717292	103718362	Olfr644	protein_coding
ENSMUSG00000051340	ENSMUST00000057104	7	-1	103730996	103734672	Olfr645	protein_coding
ENSMUSG00000073931	ENSMUST00000214099	7	1	103754080	103758973	Olfr646	protein_coding
ENSMUSG00000073931	ENSMUST00000098182	7	1	103755488	103756426	Olfr646	protein_coding
ENSMUSG00000055643	ENSMUST00000053743	7	-1	103777119	103779033	Ubqln5	protein_coding
ENSMUSG00000051618	ENSMUST00000057254	7	-1	103789830	103792486	Ubqln3	protein_coding
ENSMUSG00000051437	ENSMUST00000059121	7	-1	103797466	103799763	Ubqlnl	protein_coding
ENSMUSG00000044265	ENSMUST00000051137	7	-1	103802220	103814038	Olfm5	protein_coding
ENSMUSG00000044265	ENSMUST00000154555	7	-1	103803324	103814019	Olfm5	protein_coding
ENSMUSG00000042909	ENSMUST00000216612	7	-1	103826805	103832599	Olfr648	protein_coding
ENSMUSG00000042909	ENSMUST00000052659	7	-1	103828663	103829613	Olfr648	protein_coding
ENSMUSG00000044899	ENSMUST00000106859	7	-1	103838199	103845192	Olfr649	protein_coding
ENSMUSG00000044899	ENSMUST00000060440	7	-1	103838474	103839412	Olfr649	protein_coding
ENSMUSG00000072244	ENSMUST00000098180	7	1	103868002	103884359	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000144455	7	1	103868044	103875103	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000128493	7	1	103868636	103875140	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000153324	7	1	103870379	103876036	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000214578	7	1	103874714	103882205	Trim6	protein_coding
ENSMUSG00000056144	ENSMUST00000106849	7	1	103893664	103911441	Trim34a	protein_coding
ENSMUSG00000056144	ENSMUST00000060315	7	1	103893666	103911441	Trim34a	protein_coding
ENSMUSG00000056144	ENSMUST00000106848	7	1	103893700	103910949	Trim34a	protein_coding
ENSMUSG00000060441	ENSMUST00000098179	7	-1	103912593	103937301	Trim5	protein_coding
ENSMUSG00000060441	ENSMUST00000051795	7	-1	103914574	103928939	Trim5	protein_coding
ENSMUSG00000066258	ENSMUST00000106837	7	-1	103949104	103964662	Trim12a	protein_coding
ENSMUSG00000066258	ENSMUST00000106839	7	-1	103949104	103964663	Trim12a	protein_coding
ENSMUSG00000066258	ENSMUST00000070943	7	-1	103952798	103964670	Trim12a	protein_coding
ENSMUSG00000090215	ENSMUST00000180136	7	1	103978678	103985824	Trim34b	protein_coding
ENSMUSG00000090215	ENSMUST00000106847	7	1	103978678	103986116	Trim34b	protein_coding
ENSMUSG00000057143	ENSMUST00000059037	7	-1	103987961	104002569	Trim12c	protein_coding
ENSMUSG00000057143	ENSMUST00000130139	7	-1	103989083	104002545	Trim12c	protein_coding
ENSMUSG00000052749	ENSMUST00000171830	7	-1	104004605	104007853	Trim30b	protein_coding
ENSMUSG00000052749	ENSMUST00000106831	7	-1	104005520	104019073	Trim30b	protein_coding
ENSMUSG00000052749	ENSMUST00000164410	7	-1	104010618	104018989	Trim30b	protein_coding
ENSMUSG00000078616	ENSMUST00000106828	7	-1	104031272	104050044	Trim30c	protein_coding
ENSMUSG00000030921	ENSMUST00000076922	7	-1	104058232	104114400	Trim30a	protein_coding
ENSMUSG00000057596	ENSMUST00000071069	7	-1	104119221	104157056	Trim30d	protein_coding
ENSMUSG00000057596	ENSMUST00000033211	7	-1	104121051	104157032	Trim30d	protein_coding
ENSMUSG00000057596	ENSMUST00000141063	7	-1	104121430	104132633	Trim30d	protein_coding
ENSMUSG00000073928	ENSMUST00000216904	7	1	104199340	104203629	Olfr651	protein_coding
ENSMUSG00000073928	ENSMUST00000098176	7	1	104202091	104203159	Olfr651	protein_coding
ENSMUSG00000073927	ENSMUST00000219111	7	1	104210108	104217841	Olfr652	protein_coding
ENSMUSG00000073927	ENSMUST00000215410	7	1	104210108	104217841	Olfr652	protein_coding
ENSMUSG00000073927	ENSMUST00000216131	7	1	104210108	104217841	Olfr652	protein_coding
ENSMUSG00000073927	ENSMUST00000098175	7	1	104213359	104214419	Olfr652	protein_coding
ENSMUSG00000073926	ENSMUST00000217466	7	1	104226521	104233324	Olfr653	protein_coding
ENSMUSG00000073926	ENSMUST00000215585	7	1	104226521	104233324	Olfr653	protein_coding
ENSMUSG00000073926	ENSMUST00000098174	7	1	104228831	104229876	Olfr653	protein_coding
ENSMUSG00000073925	ENSMUST00000213984	7	1	104236232	104239925	Olfr654	protein_coding
ENSMUSG00000073925	ENSMUST00000098173	7	1	104236926	104238080	Olfr654	protein_coding
ENSMUSG00000073925	ENSMUST00000210457	7	1	104236926	104238081	Olfr654	protein_coding
ENSMUSG00000051182	ENSMUST00000216750	7	-1	104244508	104250951	Olfr655	protein_coding
ENSMUSG00000051182	ENSMUST00000215538	7	-1	104244508	104250986	Olfr655	protein_coding
ENSMUSG00000051182	ENSMUST00000057385	7	-1	104245460	104246386	Olfr655	protein_coding
ENSMUSG00000073924	ENSMUST00000215575	7	1	104263162	104270810	Olfr656	protein_coding
ENSMUSG00000073924	ENSMUST00000098172	7	1	104266864	104267854	Olfr656	protein_coding
ENSMUSG00000073923	ENSMUST00000215454	7	1	104274001	104286688	Olfr657	protein_coding
ENSMUSG00000073923	ENSMUST00000213297	7	1	104274001	104286688	Olfr657	protein_coding
ENSMUSG00000073923	ENSMUST00000098171	7	1	104284883	104285842	Olfr657	protein_coding
ENSMUSG00000070421	ENSMUST00000210641	7	-1	104292084	104296512	Olfr658	protein_coding
ENSMUSG00000070421	ENSMUST00000089296	7	-1	104292087	104296512	Olfr658	protein_coding
ENSMUSG00000073922	ENSMUST00000214986	7	1	104315960	104324155	Olfr659	protein_coding
ENSMUSG00000073922	ENSMUST00000098170	7	1	104319911	104320879	Olfr659	protein_coding
ENSMUSG00000073920	ENSMUST00000214876	7	1	104335708	104340561	Olfr661	protein_coding
ENSMUSG00000073920	ENSMUST00000098168	7	1	104337220	104338183	Olfr661	protein_coding
ENSMUSG00000043073	ENSMUST00000211384	7	-1	104417256	104426677	Usp17le	protein_coding
ENSMUSG00000043073	ENSMUST00000053464	7	-1	104417367	104426677	Usp17le	protein_coding
ENSMUSG00000062369	ENSMUST00000106814	7	-1	104489464	104491810	Usp17lb	protein_coding
ENSMUSG00000062369	ENSMUST00000076501	7	-1	104489519	104491711	Usp17lb	protein_coding
ENSMUSG00000054568	ENSMUST00000067695	7	1	104506216	104511874	Usp17la	protein_coding
ENSMUSG00000073917	ENSMUST00000216257	7	1	104527238	104532113	Olfr665	protein_coding
ENSMUSG00000073917	ENSMUST00000215761	7	1	104527238	104532113	Olfr665	protein_coding
ENSMUSG00000073917	ENSMUST00000216971	7	1	104527263	104532113	Olfr665	protein_coding
ENSMUSG00000073917	ENSMUST00000098165	7	1	104529916	104530866	Olfr665	protein_coding
ENSMUSG00000063582	ENSMUST00000214757	7	-1	104541029	104545159	Olfr666	protein_coding
ENSMUSG00000063582	ENSMUST00000081116	7	-1	104541877	104542833	Olfr666	protein_coding
ENSMUSG00000056782	ENSMUST00000217177	7	-1	104563949	104570689	Olfr667	protein_coding
ENSMUSG00000056782	ENSMUST00000071362	7	-1	104565521	104566501	Olfr667	protein_coding
ENSMUSG00000057770	ENSMUST00000215359	7	-1	104571498	104577264	Olfr668	protein_coding
ENSMUSG00000057770	ENSMUST00000164391	7	-1	104574013	104574969	Olfr668	protein_coding
ENSMUSG00000073916	ENSMUST00000214260	7	1	104583447	104589684	Olfr669	protein_coding
ENSMUSG00000073916	ENSMUST00000210138	7	1	104583447	104589684	Olfr669	protein_coding
ENSMUSG00000073916	ENSMUST00000098164	7	1	104587735	104588688	Olfr669	protein_coding
ENSMUSG00000044705	ENSMUST00000214216	7	-1	104606321	104611827	Olfr670	protein_coding
ENSMUSG00000044705	ENSMUST00000050482	7	-1	104608999	104609937	Olfr670	protein_coding
ENSMUSG00000094531	ENSMUST00000217091	7	-1	104622103	104628324	Olfr671	protein_coding
ENSMUSG00000094531	ENSMUST00000210963	7	-1	104622103	104628333	Olfr671	protein_coding
ENSMUSG00000094531	ENSMUST00000078710	7	-1	104624249	104625190	Olfr671	protein_coding
ENSMUSG00000051172	ENSMUST00000213942	7	-1	104644967	104651236	Olfr672	protein_coding
ENSMUSG00000051172	ENSMUST00000050599	7	-1	104645171	104646109	Olfr672	protein_coding
ENSMUSG00000096773	ENSMUST00000210113	7	-1	104670577	104675542	Olfr675	protein_coding
ENSMUSG00000096773	ENSMUST00000215899	7	-1	104670577	104677667	Olfr675	protein_coding
ENSMUSG00000096773	ENSMUST00000214318	7	-1	104670577	104677667	Olfr675	protein_coding
ENSMUSG00000096773	ENSMUST00000073102	7	-1	104673232	104674173	Olfr675	protein_coding
ENSMUSG00000073915	ENSMUST00000219602	7	1	104681905	104686957	Olfr676	protein_coding
ENSMUSG00000073915	ENSMUST00000098162	7	1	104684407	104685360	Olfr676	protein_coding
ENSMUSG00000073914	ENSMUST00000213204	7	1	104700579	104708213	Olfr677	protein_coding
ENSMUSG00000073914	ENSMUST00000098161	7	1	104705455	104706393	Olfr677	protein_coding
ENSMUSG00000073913	ENSMUST00000213622	7	1	104713682	104720846	Olfr678	protein_coding
ENSMUSG00000073913	ENSMUST00000098160	7	1	104718676	104719617	Olfr678	protein_coding
ENSMUSG00000096029	ENSMUST00000215704	7	1	104730412	104739849	Olfr679	protein_coding
ENSMUSG00000096029	ENSMUST00000214328	7	1	104730412	104739849	Olfr679	protein_coding
ENSMUSG00000096029	ENSMUST00000098158	7	1	104734921	104735872	Olfr679	protein_coding
ENSMUSG00000041885	ENSMUST00000042676	7	-1	104739909	104742024	Olfr680-ps1	protein_coding
ENSMUSG00000095248	ENSMUST00000216247	7	1	104766043	104774730	Olfr681	protein_coding
ENSMUSG00000095248	ENSMUST00000215517	7	1	104766100	104774730	Olfr681	protein_coding
