ENSMUSG00000005534	ENSMUST00000207100	8	-1	3224795	3242717	Insr	protein_coding
ENSMUSG00000031665	ENSMUST00000034090	8	-1	89753863	89770790	Sall1	protein_coding
ENSMUSG00000043668	ENSMUST00000109621	8	-1	90973668	91074971	Tox3	protein_coding
ENSMUSG00000043668	ENSMUST00000176616	8	-1	90979334	91074759	Tox3	protein_coding
ENSMUSG00000043668	ENSMUST00000176034	8	-1	90984574	91074754	Tox3	protein_coding
ENSMUSG00000110332	ENSMUST00000209208	8	-1	91542773	91544021	Gm19935	protein_coding
ENSMUSG00000056608	ENSMUST00000048665	8	1	91554980	91781144	Chd9	protein_coding
ENSMUSG00000056608	ENSMUST00000109614	8	1	91555463	91781136	Chd9	protein_coding
ENSMUSG00000056608	ENSMUST00000211403	8	1	91635242	91703578	Chd9	protein_coding
ENSMUSG00000056608	ENSMUST00000209423	8	1	91658972	91779291	Chd9	protein_coding
ENSMUSG00000056608	ENSMUST00000210947	8	1	91681586	91733173	Chd9	protein_coding
ENSMUSG00000056608	ENSMUST00000209746	8	1	91681898	91703575	Chd9	protein_coding
ENSMUSG00000031666	ENSMUST00000034091	8	1	91796685	91850472	Rbl2	protein_coding
ENSMUSG00000031666	ENSMUST00000211136	8	1	91796750	91850245	Rbl2	protein_coding
ENSMUSG00000031666	ENSMUST00000209518	8	1	91796786	91850470	Rbl2	protein_coding
ENSMUSG00000031667	ENSMUST00000120426	8	-1	91838412	91857779	Aktip	protein_coding
ENSMUSG00000031667	ENSMUST00000120213	8	-1	91850127	91860625	Aktip	protein_coding
ENSMUSG00000031667	ENSMUST00000120349	8	-1	91850127	91861093	Aktip	protein_coding
ENSMUSG00000031667	ENSMUST00000125257	8	-1	91850197	91860655	Aktip	protein_coding
ENSMUSG00000031667	ENSMUST00000109609	8	-1	91851097	91860651	Aktip	protein_coding
ENSMUSG00000031667	ENSMUST00000209444	8	-1	91856311	91860400	Aktip	protein_coding
ENSMUSG00000031667	ENSMUST00000209311	8	-1	91856323	91926599	Aktip	protein_coding
ENSMUSG00000033282	ENSMUST00000047783	8	-1	91943658	92039890	Rpgrip1l	protein_coding
ENSMUSG00000033282	ENSMUST00000209616	8	-1	91977890	91997072	Rpgrip1l	protein_coding
ENSMUSG00000033282	ENSMUST00000209564	8	-1	92034617	92037045	Rpgrip1l	protein_coding
ENSMUSG00000033282	ENSMUST00000132757	8	-1	92034664	92037708	Rpgrip1l	protein_coding
ENSMUSG00000055932	ENSMUST00000069718	8	1	92040153	92395067	Fto	protein_coding
ENSMUSG00000055932	ENSMUST00000125471	8	1	92040163	92171394	Fto	protein_coding
ENSMUSG00000055932	ENSMUST00000128081	8	1	92040186	92252858	Fto	protein_coding
ENSMUSG00000055932	ENSMUST00000136802	8	1	92040196	92214419	Fto	protein_coding
ENSMUSG00000055932	ENSMUST00000166548	8	1	92040242	92195019	Fto	protein_coding
ENSMUSG00000055932	ENSMUST00000149913	8	1	92117183	92136092	Fto	protein_coding
ENSMUSG00000031734	ENSMUST00000093312	8	-1	92525153	92528543	Irx3	protein_coding
ENSMUSG00000031734	ENSMUST00000175795	8	-1	92525153	92528695	Irx3	protein_coding
ENSMUSG00000031737	ENSMUST00000210246	8	1	93084253	93102914	Irx5	protein_coding
ENSMUSG00000031737	ENSMUST00000034184	8	1	93084377	93088084	Irx5	protein_coding
ENSMUSG00000031738	ENSMUST00000034185	8	1	93400916	93407584	Irx6	protein_coding
ENSMUSG00000031738	ENSMUST00000167261	8	1	93401454	93407584	Irx6	protein_coding
ENSMUSG00000031740	ENSMUST00000034187	8	1	93553919	93580048	Mmp2	protein_coding
ENSMUSG00000031740	ENSMUST00000211567	8	1	93570578	93580047	Mmp2	protein_coding
ENSMUSG00000033192	ENSMUST00000046290	8	1	93581967	93645907	Lpcat2	protein_coding
ENSMUSG00000033192	ENSMUST00000210099	8	1	93582023	93645451	Lpcat2	protein_coding
ENSMUSG00000078144	ENSMUST00000104947	8	1	93628035	93629039	Capns2	protein_coding
ENSMUSG00000055368	ENSMUST00000165470	8	1	93686707	93728295	Slc6a2	protein_coding
ENSMUSG00000055368	ENSMUST00000072939	8	1	93687561	93728295	Slc6a2	protein_coding
ENSMUSG00000071047	ENSMUST00000095211	8	-1	93746842	93774820	Ces1a	protein_coding
ENSMUSG00000078964	ENSMUST00000109582	8	-1	93783356	93806645	Ces1b	protein_coding
ENSMUSG00000057400	ENSMUST00000034189	8	-1	93825643	93857899	Ces1c	protein_coding
ENSMUSG00000057400	ENSMUST00000211843	8	-1	93835139	93851157	Ces1c	protein_coding
ENSMUSG00000056973	ENSMUST00000034172	8	-1	93892696	93924466	Ces1d	protein_coding
ENSMUSG00000061959	ENSMUST00000034173	8	-1	93927846	93956247	Ces1e	protein_coding
ENSMUSG00000061959	ENSMUST00000176282	8	-1	93928032	93956246	Ces1e	protein_coding
ENSMUSG00000031725	ENSMUST00000034178	8	-1	93982864	94006375	Ces1f	protein_coding
ENSMUSG00000057074	ENSMUST00000044602	8	-1	94028997	94063936	Ces1g	protein_coding
ENSMUSG00000074156	ENSMUST00000145041	8	-1	94078471	94106353	Ces1h	protein_coding
ENSMUSG00000058019	ENSMUST00000212009	8	-1	94225692	94262335	Ces5a	protein_coding
ENSMUSG00000058019	ENSMUST00000077816	8	-1	94226006	94262335	Ces5a	protein_coding
ENSMUSG00000058019	ENSMUST00000212722	8	-1	94249783	94262458	Ces5a	protein_coding
ENSMUSG00000031748	ENSMUST00000137202	8	1	94536594	94677031	Gnao1	protein_coding
ENSMUSG00000031748	ENSMUST00000034198	8	1	94537466	94696016	Gnao1	protein_coding
ENSMUSG00000031748	ENSMUST00000125716	8	1	94537468	94695584	Gnao1	protein_coding
ENSMUSG00000031748	ENSMUST00000138659	8	1	94537941	94687318	Gnao1	protein_coding
ENSMUSG00000031748	ENSMUST00000142466	8	1	94677033	94694688	Gnao1	protein_coding
ENSMUSG00000031748	ENSMUST00000149530	8	1	94677033	94694709	Gnao1	protein_coding
ENSMUSG00000031751	ENSMUST00000053766	8	-1	94698216	94739470	Amfr	protein_coding
ENSMUSG00000031751	ENSMUST00000143265	8	-1	94725843	94738755	Amfr	protein_coding
ENSMUSG00000031754	ENSMUST00000034204	8	-1	94742124	94763659	Nudt21	protein_coding
ENSMUSG00000031754	ENSMUST00000212622	8	-1	94746033	94759063	Nudt21	protein_coding
ENSMUSG00000031754	ENSMUST00000212981	8	-1	94746076	94763634	Nudt21	protein_coding
ENSMUSG00000031754	ENSMUST00000212911	8	-1	94749217	94755555	Nudt21	protein_coding
ENSMUSG00000033009	ENSMUST00000109556	8	1	94763826	94794549	Ogfod1	protein_coding
ENSMUSG00000033009	ENSMUST00000093301	8	1	94763866	94794549	Ogfod1	protein_coding
ENSMUSG00000033009	ENSMUST00000060632	8	1	94763919	94794549	Ogfod1	protein_coding
ENSMUSG00000031755	ENSMUST00000034206	8	-1	94794582	94825556	Bbs2	protein_coding
ENSMUSG00000031757	ENSMUST00000034207	8	1	94863825	94865659	Mt4	protein_coding
ENSMUSG00000031760	ENSMUST00000034211	8	1	94879235	94880774	Mt3	protein_coding
ENSMUSG00000031760	ENSMUST00000211930	8	1	94879374	94880044	Mt3	protein_coding
ENSMUSG00000031760	ENSMUST00000211915	8	1	94879374	94880613	Mt3	protein_coding
ENSMUSG00000031762	ENSMUST00000034214	8	1	94899292	94900196	Mt2	protein_coding
ENSMUSG00000031762	ENSMUST00000212806	8	1	94899488	94900192	Mt2	protein_coding
ENSMUSG00000031765	ENSMUST00000034215	8	1	94905710	94906955	Mt1	protein_coding
ENSMUSG00000031765	ENSMUST00000212291	8	1	94905839	94906955	Mt1	protein_coding
ENSMUSG00000031765	ENSMUST00000211807	8	1	94905869	94906953	Mt1	protein_coding
ENSMUSG00000032939	ENSMUST00000079961	8	1	94941192	95041488	Nup93	protein_coding
ENSMUSG00000032939	ENSMUST00000212824	8	1	94941229	95041694	Nup93	protein_coding
ENSMUSG00000032939	ENSMUST00000109547	8	1	94954289	95041694	Nup93	protein_coding
ENSMUSG00000032939	ENSMUST00000212167	8	1	94993475	95013180	Nup93	protein_coding
ENSMUSG00000032939	ENSMUST00000211822	8	1	94995234	95043855	Nup93	protein_coding
ENSMUSG00000031766	ENSMUST00000034218	8	1	95055829	95092842	Slc12a3	protein_coding
ENSMUSG00000031766	ENSMUST00000212134	8	1	95055833	95086561	Slc12a3	protein_coding
ENSMUSG00000031766	ENSMUST00000211905	8	1	95082939	95086215	Slc12a3	protein_coding
ENSMUSG00000031770	ENSMUST00000161576	8	1	95113066	95122005	Herpud1	protein_coding
ENSMUSG00000031770	ENSMUST00000034220	8	1	95113123	95121986	Herpud1	protein_coding
ENSMUSG00000031770	ENSMUST00000211982	8	1	95117418	95121992	Herpud1	protein_coding
ENSMUSG00000074151	ENSMUST00000211816	8	1	95161019	95253900	Nlrc5	protein_coding
ENSMUSG00000074151	ENSMUST00000182409	8	1	95196638	95233569	Nlrc5	protein_coding
ENSMUSG00000074151	ENSMUST00000053085	8	1	95199391	95253900	Nlrc5	protein_coding
ENSMUSG00000074151	ENSMUST00000098489	8	1	95251695	95253892	Nlrc5	protein_coding
ENSMUSG00000034361	ENSMUST00000048653	8	1	95259618	95297159	Cpne2	protein_coding
ENSMUSG00000034361	ENSMUST00000109537	8	1	95259695	95297018	Cpne2	protein_coding
ENSMUSG00000031774	ENSMUST00000034226	8	-1	95300766	95328625	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000212791	8	-1	95302447	95328341	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000212507	8	-1	95306052	95328490	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000213022	8	-1	95309561	95328318	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000212083	8	-1	95309602	95328179	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000213008	8	-1	95313961	95328306	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000212159	8	-1	95313968	95328307	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000212258	8	-1	95314030	95328326	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000212765	8	-1	95314040	95328272	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000212788	8	-1	95314051	95328329	Psme3ip1	protein_coding
ENSMUSG00000031774	ENSMUST00000212547	8	-1	95315423	95328354	Psme3ip1	protein_coding
ENSMUSG00000050079	ENSMUST00000060389	8	1	95328565	95386903	Rspry1	protein_coding
ENSMUSG00000050079	ENSMUST00000212729	8	1	95328593	95386381	Rspry1	protein_coding
ENSMUSG00000050079	ENSMUST00000121101	8	1	95328606	95352100	Rspry1	protein_coding
ENSMUSG00000050079	ENSMUST00000211983	8	1	95328694	95386903	Rspry1	protein_coding
ENSMUSG00000031776	ENSMUST00000034228	8	1	95393228	95401053	Arl2bp	protein_coding
ENSMUSG00000031776	ENSMUST00000109527	8	1	95393351	95399917	Arl2bp	protein_coding
ENSMUSG00000031776	ENSMUST00000211858	8	1	95393492	95399788	Arl2bp	protein_coding
ENSMUSG00000031775	ENSMUST00000034227	8	-1	95401522	95422906	Pllp	protein_coding
ENSMUSG00000031775	ENSMUST00000213043	8	-1	95402482	95405234	Pllp	protein_coding
ENSMUSG00000031779	ENSMUST00000034231	8	1	95472218	95478327	Ccl22	protein_coding
ENSMUSG00000031778	ENSMUST00000034230	8	1	95498637	95509055	Cx3cl1	protein_coding
ENSMUSG00000031778	ENSMUST00000211956	8	1	95498832	95504994	Cx3cl1	protein_coding
ENSMUSG00000031778	ENSMUST00000211947	8	1	95498832	95506433	Cx3cl1	protein_coding
ENSMUSG00000031780	ENSMUST00000034232	8	1	95537081	95538664	Ccl17	protein_coding
ENSMUSG00000031781	ENSMUST00000162538	8	-1	95546432	95564986	Ciapin1	protein_coding
ENSMUSG00000031781	ENSMUST00000034233	8	-1	95549189	95564893	Ciapin1	protein_coding
ENSMUSG00000031781	ENSMUST00000161792	8	-1	95549482	95559287	Ciapin1	protein_coding
ENSMUSG00000031781	ENSMUST00000162357	8	-1	95549649	95553342	Ciapin1	protein_coding
ENSMUSG00000031782	ENSMUST00000034234	8	1	95564949	95581523	Coq9	protein_coding
ENSMUSG00000031782	ENSMUST00000159871	8	1	95565031	95580752	Coq9	protein_coding
ENSMUSG00000031782	ENSMUST00000211859	8	1	95579750	95580963	Coq9	protein_coding
ENSMUSG00000031783	ENSMUST00000109521	8	1	95584078	95590870	Polr2c	protein_coding
ENSMUSG00000031783	ENSMUST00000211939	8	1	95584146	95600163	Polr2c	protein_coding
ENSMUSG00000031783	ENSMUST00000212124	8	1	95584260	95590169	Polr2c	protein_coding
ENSMUSG00000040631	ENSMUST00000212810	8	-1	95590456	95597832	Dok4	protein_coding
ENSMUSG00000040631	ENSMUST00000046461	8	-1	95590488	95602958	Dok4	protein_coding
ENSMUSG00000040631	ENSMUST00000211892	8	-1	95594076	95598344	Dok4	protein_coding
ENSMUSG00000040631	ENSMUST00000212745	8	-1	95597501	95602724	Dok4	protein_coding
ENSMUSG00000063605	ENSMUST00000077955	8	-1	95629497	95644726	Ccdc102a	protein_coding
ENSMUSG00000063605	ENSMUST00000162020	8	-1	95640193	95644149	Ccdc102a	protein_coding
ENSMUSG00000061577	ENSMUST00000153448	8	1	95650322	95661144	Adgrg5	protein_coding
ENSMUSG00000061577	ENSMUST00000166802	8	1	95650322	95668977	Adgrg5	protein_coding
ENSMUSG00000061577	ENSMUST00000074570	8	1	95650322	95669908	Adgrg5	protein_coding
ENSMUSG00000031785	ENSMUST00000212581	8	1	95703621	95730129	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000179619	8	1	95703735	95740845	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000093271	8	1	95710999	95740827	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000211944	8	1	95711098	95729896	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000212799	8	1	95712196	95730263	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000212141	8	1	95720902	95732528	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000212976	8	1	95721044	95732434	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000212995	8	1	95721106	95729137	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000212956	8	1	95721378	95730151	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000212531	8	1	95721389	95730169	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000211984	8	1	95722289	95731910	Adgrg1	protein_coding
ENSMUSG00000031785	ENSMUST00000212118	8	1	95727509	95731855	Adgrg1	protein_coding
ENSMUSG00000060470	ENSMUST00000051259	8	1	95744320	95771878	Adgrg3	protein_coding
ENSMUSG00000031786	ENSMUST00000058479	8	1	95781731	95804769	Drc7	protein_coding
ENSMUSG00000031787	ENSMUST00000034239	8	1	95807814	95826839	Katnb1	protein_coding
ENSMUSG00000031788	ENSMUST00000169353	8	-1	95826456	95837052	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000034240	8	-1	95826456	95869175	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000169748	8	-1	95826462	95869145	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000213004	8	-1	95826930	95839970	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000212787	8	-1	95835308	95837441	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000212424	8	-1	95836877	95909419	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000212554	8	-1	95853184	95869131	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000212076	8	-1	95855824	95864550	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000212786	8	-1	95855837	95864526	Kifc3	protein_coding
ENSMUSG00000031788	ENSMUST00000212842	8	-1	95855885	95929440	Kifc3	protein_coding
ENSMUSG00000031789	ENSMUST00000119870	8	-1	95965673	96033213	Cngb1	protein_coding
ENSMUSG00000031789	ENSMUST00000120044	8	-1	95967609	96008218	Cngb1	protein_coding
ENSMUSG00000031789	ENSMUST00000121162	8	-1	95967615	96008238	Cngb1	protein_coding
ENSMUSG00000031789	ENSMUST00000093268	8	-1	96017221	96033213	Cngb1	protein_coding
ENSMUSG00000031789	ENSMUST00000184103	8	-1	96017251	96020702	Cngb1	protein_coding
ENSMUSG00000031789	ENSMUST00000212237	8	-1	96017559	96027294	Cngb1	protein_coding
ENSMUSG00000090206	ENSMUST00000162555	8	1	96037194	96039778	Tepp	protein_coding
ENSMUSG00000090206	ENSMUST00000135142	8	1	96037214	96047171	Tepp	protein_coding
ENSMUSG00000090206	ENSMUST00000161029	8	1	96038143	96047957	Tepp	protein_coding
ENSMUSG00000090206	ENSMUST00000098480	8	1	96038226	96047957	Tepp	protein_coding
ENSMUSG00000090206	ENSMUST00000212056	8	1	96038230	96047896	Tepp	protein_coding
ENSMUSG00000090206	ENSMUST00000153991	8	1	96047066	96052951	Tepp	protein_coding
ENSMUSG00000090206	ENSMUST00000162294	8	1	96047124	96052839	Tepp	protein_coding
ENSMUSG00000046556	ENSMUST00000057717	8	-1	96049639	96058578	Zfp319	protein_coding
ENSMUSG00000031792	ENSMUST00000034245	8	1	96058912	96074135	Usb1	protein_coding
ENSMUSG00000031792	ENSMUST00000126180	8	1	96059224	96069793	Usb1	protein_coding
ENSMUSG00000031790	ENSMUST00000034243	8	1	96078896	96101708	Mmp15	protein_coding
ENSMUSG00000031796	ENSMUST00000034249	8	-1	96146877	96161497	Cfap20	protein_coding
ENSMUSG00000031796	ENSMUST00000213086	8	-1	96146880	96161472	Cfap20	protein_coding
ENSMUSG00000031796	ENSMUST00000211908	8	-1	96148842	96161424	Cfap20	protein_coding
ENSMUSG00000046707	ENSMUST00000056919	8	-1	96172724	96215455	Csnk2a2	protein_coding
ENSMUSG00000046707	ENSMUST00000212214	8	-1	96174602	96215408	Csnk2a2	protein_coding
ENSMUSG00000046707	ENSMUST00000212750	8	-1	96177365	96187342	Csnk2a2	protein_coding
ENSMUSG00000046707	ENSMUST00000212616	8	-1	96179995	96214214	Csnk2a2	protein_coding
ENSMUSG00000046707	ENSMUST00000212952	8	-1	96180049	96214207	Csnk2a2	protein_coding
ENSMUSG00000036598	ENSMUST00000041569	8	1	96260713	96285518	Ccdc113	protein_coding
ENSMUSG00000048400	ENSMUST00000213096	8	-1	96285698	96302083	Prss54	protein_coding
ENSMUSG00000048400	ENSMUST00000052690	8	-1	96285761	96302083	Prss54	protein_coding
ENSMUSG00000048400	ENSMUST00000180075	8	-1	96285920	96301825	Prss54	protein_coding
ENSMUSG00000031669	ENSMUST00000034094	8	1	96360081	96371688	Gins3	protein_coding
ENSMUSG00000031669	ENSMUST00000212434	8	1	96360182	96364861	Gins3	protein_coding
ENSMUSG00000036564	ENSMUST00000160964	8	1	96403608	96435772	Ndrg4	protein_coding
ENSMUSG00000036564	ENSMUST00000041318	8	1	96404713	96441584	Ndrg4	protein_coding
ENSMUSG00000036564	ENSMUST00000073139	8	1	96429665	96441747	Ndrg4	protein_coding
ENSMUSG00000036564	ENSMUST00000080666	8	1	96429691	96441584	Ndrg4	protein_coding
ENSMUSG00000036564	ENSMUST00000212160	8	1	96429698	96436588	Ndrg4	protein_coding
ENSMUSG00000036564	ENSMUST00000162578	8	1	96436535	96440546	Ndrg4	protein_coding
ENSMUSG00000031671	ENSMUST00000034096	8	1	96442509	96445638	Setd6	protein_coding
ENSMUSG00000031671	ENSMUST00000148727	8	1	96443248	96444694	Setd6	protein_coding
ENSMUSG00000036550	ENSMUST00000098473	8	-1	96446079	96534090	Cnot1	protein_coding
ENSMUSG00000036550	ENSMUST00000068452	8	-1	96446086	96534009	Cnot1	protein_coding
ENSMUSG00000036550	ENSMUST00000211887	8	-1	96446086	96534092	Cnot1	protein_coding
ENSMUSG00000036550	ENSMUST00000211973	8	-1	96469802	96488059	Cnot1	protein_coding
ENSMUSG00000036550	ENSMUST00000213046	8	-1	96473746	96534059	Cnot1	protein_coding
ENSMUSG00000061104	ENSMUST00000074053	8	1	96551974	96552762	Sap18b	protein_coding
ENSMUSG00000036534	ENSMUST00000040481	8	-1	96562548	96580167	Slc38a7	protein_coding
ENSMUSG00000036534	ENSMUST00000212270	8	-1	96562552	96580167	Slc38a7	protein_coding
ENSMUSG00000036534	ENSMUST00000212628	8	-1	96568157	96580150	Slc38a7	protein_coding
ENSMUSG00000031672	ENSMUST00000034097	8	-1	96590762	96615175	Got2	protein_coding
ENSMUSG00000036510	ENSMUST00000155527	8	-1	99751103	100143059	Cdh8	protein_coding
ENSMUSG00000036510	ENSMUST00000142129	8	-1	99751514	100143059	Cdh8	protein_coding
ENSMUSG00000036510	ENSMUST00000093249	8	-1	99755401	100143071	Cdh8	protein_coding
ENSMUSG00000036510	ENSMUST00000128860	8	-1	99755593	100143103	Cdh8	protein_coding
ENSMUSG00000036510	ENSMUST00000142475	8	-1	99948591	100143071	Cdh8	protein_coding
ENSMUSG00000031673	ENSMUST00000075190	8	-1	103358727	103512274	Cdh11	protein_coding
ENSMUSG00000031871	ENSMUST00000034339	8	1	104828257	104871143	Cdh5	protein_coding
ENSMUSG00000031871	ENSMUST00000209911	8	1	104837939	104839649	Cdh5	protein_coding
ENSMUSG00000031872	ENSMUST00000164076	8	1	104897074	104944905	Bean1	protein_coding
ENSMUSG00000031872	ENSMUST00000171018	8	1	104897145	104945724	Bean1	protein_coding
ENSMUSG00000031872	ENSMUST00000167633	8	1	104897145	104945724	Bean1	protein_coding
ENSMUSG00000031872	ENSMUST00000093245	8	1	104897145	104945754	Bean1	protein_coding
ENSMUSG00000031872	ENSMUST00000212979	8	1	104897215	104944532	Bean1	protein_coding
ENSMUSG00000031872	ENSMUST00000213077	8	1	104897526	104944418	Bean1	protein_coding
ENSMUSG00000035824	ENSMUST00000050211	8	-1	104953317	104975190	Tk2	protein_coding
ENSMUSG00000035824	ENSMUST00000212275	8	-1	104953328	104975165	Tk2	protein_coding
ENSMUSG00000054400	ENSMUST00000034342	8	1	104977493	104990079	Cklf	protein_coding
ENSMUSG00000054400	ENSMUST00000212433	8	1	104977514	104985006	Cklf	protein_coding
ENSMUSG00000054400	ENSMUST00000211809	8	1	104977535	104990075	Cklf	protein_coding
ENSMUSG00000054400	ENSMUST00000098464	8	1	104977562	104991570	Cklf	protein_coding
ENSMUSG00000054400	ENSMUST00000212939	8	1	104977576	104985128	Cklf	protein_coding
ENSMUSG00000074127	ENSMUST00000034344	8	-1	105007674	105019810	Cmtm2a	protein_coding
ENSMUSG00000074127	ENSMUST00000212492	8	-1	105007931	105019806	Cmtm2a	protein_coding
ENSMUSG00000110430	ENSMUST00000164175	8	-1	105019254	105036686	Cmtm1	protein_coding
ENSMUSG00000110430	ENSMUST00000160596	8	-1	105019555	105036664	Cmtm1	protein_coding
ENSMUSG00000110430	ENSMUST00000159039	8	-1	105020174	105036777	Cmtm1	protein_coding
ENSMUSG00000078953	ENSMUST00000109447	8	1	105048199	105048419	Gm11020	protein_coding
ENSMUSG00000035785	ENSMUST00000041973	8	1	105048862	105057396	Cmtm2b	protein_coding
ENSMUSG00000035785	ENSMUST00000212912	8	1	105049247	105057394	Cmtm2b	protein_coding
ENSMUSG00000031875	ENSMUST00000212139	8	1	105066042	105071460	Cmtm3	protein_coding
ENSMUSG00000031875	ENSMUST00000212081	8	1	105066950	105073582	Cmtm3	protein_coding
ENSMUSG00000031875	ENSMUST00000211885	8	1	105066994	105070488	Cmtm3	protein_coding
ENSMUSG00000031875	ENSMUST00000212948	8	1	105067159	105071931	Cmtm3	protein_coding
ENSMUSG00000031875	ENSMUST00000034343	8	1	105067226	105074304	Cmtm3	protein_coding
ENSMUSG00000096188	ENSMUST00000179802	8	-1	105074823	105122439	Cmtm4	protein_coding
ENSMUSG00000035770	ENSMUST00000041769	8	-1	105144312	105169679	Dync1li2	protein_coding
ENSMUSG00000035770	ENSMUST00000212230	8	-1	105147027	105167186	Dync1li2	protein_coding
ENSMUSG00000052616	ENSMUST00000064576	8	-1	105173351	105236519	Terb1	protein_coding
ENSMUSG00000031878	ENSMUST00000162466	8	-1	105237660	105261268	Nae1	protein_coding
ENSMUSG00000031878	ENSMUST00000034349	8	-1	105237660	105261269	Nae1	protein_coding
