ENSMUSG00000046201	ENSMUST00000232048	17	1	3165524	3209620	Scaf8	protein_coding
ENSMUSG00000091705	ENSMUST00000074806	17	1	35561218	35564770	H2-Q2	protein_coding
ENSMUSG00000091705	ENSMUST00000173115	17	1	35563975	35565738	H2-Q2	protein_coding
ENSMUSG00000035929	ENSMUST00000081435	17	1	35598593	35603650	H2-Q4	protein_coding
ENSMUSG00000073409	ENSMUST00000174699	17	1	35643826	35649031	H2-Q6	protein_coding
ENSMUSG00000073409	ENSMUST00000113879	17	1	35643853	35647337	H2-Q6	protein_coding
ENSMUSG00000060550	ENSMUST00000071951	17	1	35658131	35662710	H2-Q7	protein_coding
ENSMUSG00000060550	ENSMUST00000116598	17	1	35658131	35662749	H2-Q7	protein_coding
ENSMUSG00000060550	ENSMUST00000078205	17	1	35658131	35662749	H2-Q7	protein_coding
ENSMUSG00000060550	ENSMUST00000076256	17	1	35658131	35662749	H2-Q7	protein_coding
ENSMUSG00000067235	ENSMUST00000174525	17	1	35780986	35785460	H2-Q10	protein_coding
ENSMUSG00000067235	ENSMUST00000068291	17	1	35780986	35785460	H2-Q10	protein_coding
ENSMUSG00000024406	ENSMUST00000025271	17	1	35816915	35821669	Pou5f1	protein_coding
ENSMUSG00000024406	ENSMUST00000173934	17	1	35818379	35821031	Pou5f1	protein_coding
ENSMUSG00000024406	ENSMUST00000172651	17	1	35819702	35821031	Pou5f1	protein_coding
ENSMUSG00000024406	ENSMUST00000173805	17	1	35819704	35821031	Pou5f1	protein_coding
ENSMUSG00000024406	ENSMUST00000173256	17	1	35819714	35821031	Pou5f1	protein_coding
ENSMUSG00000024406	ENSMUST00000174782	17	1	35819718	35821031	Pou5f1	protein_coding
ENSMUSG00000050410	ENSMUST00000161012	17	-1	35823631	35827721	Tcf19	protein_coding
ENSMUSG00000050410	ENSMUST00000160885	17	-1	35823634	35827682	Tcf19	protein_coding
ENSMUSG00000050410	ENSMUST00000159009	17	-1	35825551	35827717	Tcf19	protein_coding
ENSMUSG00000050410	ENSMUST00000162683	17	-1	35825715	35827444	Tcf19	protein_coding
ENSMUSG00000040312	ENSMUST00000164242	17	1	35827997	35841893	Cchcr1	protein_coding
ENSMUSG00000040312	ENSMUST00000045956	17	1	35828073	35841912	Cchcr1	protein_coding
ENSMUSG00000040312	ENSMUST00000173903	17	1	35828360	35841902	Cchcr1	protein_coding
ENSMUSG00000024409	ENSMUST00000025273	17	1	35844098	35845544	Psors1c2	protein_coding
ENSMUSG00000039518	ENSMUST00000044804	17	1	35863025	35868077	Cdsn	protein_coding
ENSMUSG00000039269	ENSMUST00000044326	17	1	35878347	35879849	2300002M23Rik	protein_coding
ENSMUSG00000090509	ENSMUST00000174521	17	1	35912441	35961459	Sfta2	protein_coding
ENSMUSG00000090588	ENSMUST00000164502	17	-1	35928815	35937529	Muc21	protein_coding
ENSMUSG00000073408	ENSMUST00000095467	17	-1	35946644	35954587	Mucl3	protein_coding
ENSMUSG00000090509	ENSMUST00000171166	17	1	35960600	35961463	Sfta2	protein_coding
ENSMUSG00000038838	ENSMUST00000043674	17	-1	35966526	35978484	Vars2	protein_coding
ENSMUSG00000001524	ENSMUST00000001565	17	-1	35978622	35984631	Gtf2h4	protein_coding
ENSMUSG00000001524	ENSMUST00000160734	17	-1	35978633	35984510	Gtf2h4	protein_coding
ENSMUSG00000001524	ENSMUST00000160039	17	-1	35981620	35984582	Gtf2h4	protein_coding
ENSMUSG00000001524	ENSMUST00000162266	17	-1	35982221	35984409	Gtf2h4	protein_coding
ENSMUSG00000001524	ENSMUST00000159852	17	-1	35982947	35984551	Gtf2h4	protein_coding
ENSMUSG00000003534	ENSMUST00000119825	17	-1	35992459	36011502	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000117301	17	-1	35992459	36015491	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000166980	17	-1	35992462	36012936	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000097333	17	-1	35992462	36014933	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000003628	17	-1	35992462	36015031	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000155628	17	-1	35996198	36012856	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000148065	17	-1	36000923	36014869	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000134995	17	-1	36000951	36015513	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000146472	17	-1	36001051	36008863	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000145900	17	-1	36002027	36012938	Ddr1	protein_coding
ENSMUSG00000003534	ENSMUST00000135078	17	-1	36003900	36013209	Ddr1	protein_coding
ENSMUSG00000003541	ENSMUST00000003635	17	1	36132576	36133815	Ier3	protein_coding
ENSMUSG00000059714	ENSMUST00000001569	17	1	36134122	36143683	Flot1	protein_coding
ENSMUSG00000059714	ENSMUST00000174080	17	1	36134239	36143502	Flot1	protein_coding
ENSMUSG00000059714	ENSMUST00000173493	17	1	36134418	36136637	Flot1	protein_coding
ENSMUSG00000059714	ENSMUST00000173147	17	1	36134441	36136649	Flot1	protein_coding
ENSMUSG00000059714	ENSMUST00000172846	17	1	36134485	36136636	Flot1	protein_coding
ENSMUSG00000001525	ENSMUST00000001566	17	-1	36144813	36149198	Tubb5	protein_coding
ENSMUSG00000001525	ENSMUST00000134978	17	-1	36146793	36149100	Tubb5	protein_coding
ENSMUSG00000061607	ENSMUST00000082337	17	1	36152407	36170562	Mdc1	protein_coding
ENSMUSG00000061607	ENSMUST00000174124	17	1	36152568	36156923	Mdc1	protein_coding
ENSMUSG00000061607	ENSMUST00000225192	17	1	36159393	36161511	Mdc1	protein_coding
ENSMUSG00000059791	ENSMUST00000074259	17	1	36172210	36176294	Nrm	protein_coding
ENSMUSG00000059791	ENSMUST00000174873	17	1	36172230	36175555	Nrm	protein_coding
ENSMUSG00000059791	ENSMUST00000172931	17	1	36172378	36175495	Nrm	protein_coding
ENSMUSG00000034595	ENSMUST00000127442	17	1	36176485	36186483	Ppp1r18	protein_coding
ENSMUSG00000034595	ENSMUST00000144382	17	1	36176517	36186384	Ppp1r18	protein_coding
ENSMUSG00000034595	ENSMUST00000122899	17	1	36176948	36186488	Ppp1r18	protein_coding
ENSMUSG00000034595	ENSMUST00000187690	17	1	36177507	36186488	Ppp1r18	protein_coding
ENSMUSG00000034595	ENSMUST00000113814	17	1	36177552	36186479	Ppp1r18	protein_coding
ENSMUSG00000034595	ENSMUST00000190496	17	1	36179295	36186486	Ppp1r18	protein_coding
ENSMUSG00000024422	ENSMUST00000025292	17	1	36190711	36203562	Dhx16	protein_coding
ENSMUSG00000024422	ENSMUST00000173967	17	1	36200173	36203558	Dhx16	protein_coding
ENSMUSG00000050705	ENSMUST00000148482	17	-1	36203569	36208012	2310061I04Rik	protein_coding
ENSMUSG00000050705	ENSMUST00000148721	17	-1	36203569	36208323	2310061I04Rik	protein_coding
ENSMUSG00000050705	ENSMUST00000154670	17	-1	36203575	36206205	2310061I04Rik	protein_coding
ENSMUSG00000050705	ENSMUST00000146451	17	-1	36203579	36208003	2310061I04Rik	protein_coding
ENSMUSG00000050705	ENSMUST00000059740	17	-1	36203723	36206812	2310061I04Rik	protein_coding
ENSMUSG00000050705	ENSMUST00000150056	17	-1	36205936	36207965	2310061I04Rik	protein_coding
ENSMUSG00000050705	ENSMUST00000156817	17	-1	36206812	36207995	2310061I04Rik	protein_coding
ENSMUSG00000024426	ENSMUST00000061052	17	-1	36208487	36220967	Atat1	protein_coding
ENSMUSG00000024426	ENSMUST00000077494	17	-1	36208501	36220938	Atat1	protein_coding
ENSMUSG00000024426	ENSMUST00000149277	17	-1	36208504	36220949	Atat1	protein_coding
ENSMUSG00000024426	ENSMUST00000141662	17	-1	36210709	36220937	Atat1	protein_coding
ENSMUSG00000024426	ENSMUST00000056034	17	-1	36210744	36220937	Atat1	protein_coding
ENSMUSG00000024426	ENSMUST00000140292	17	-1	36211385	36215219	Atat1	protein_coding
ENSMUSG00000024426	ENSMUST00000141132	17	-1	36212930	36220518	Atat1	protein_coding
ENSMUSG00000024436	ENSMUST00000025305	17	-1	36221271	36227281	Mrps18b	protein_coding
ENSMUSG00000024436	ENSMUST00000113782	17	-1	36221271	36227281	Mrps18b	protein_coding
ENSMUSG00000024436	ENSMUST00000174807	17	-1	36221278	36227222	Mrps18b	protein_coding
ENSMUSG00000024436	ENSMUST00000174349	17	-1	36221743	36227229	Mrps18b	protein_coding
ENSMUSG00000024436	ENSMUST00000172642	17	-1	36222333	36227215	Mrps18b	protein_coding
ENSMUSG00000039220	ENSMUST00000087211	17	1	36227458	36243175	Ppp1r10	protein_coding
ENSMUSG00000039220	ENSMUST00000151664	17	1	36227890	36235187	Ppp1r10	protein_coding
ENSMUSG00000039220	ENSMUST00000087210	17	1	36228088	36243173	Ppp1r10	protein_coding
ENSMUSG00000038762	ENSMUST00000043757	17	-1	36267711	36280653	Abcf1	protein_coding
ENSMUSG00000038762	ENSMUST00000174128	17	-1	36274531	36280251	Abcf1	protein_coding
ENSMUSG00000038500	ENSMUST00000172429	17	-1	36283433	36289863	Prr3	protein_coding
ENSMUSG00000038500	ENSMUST00000055454	17	-1	36283433	36291128	Prr3	protein_coding
ENSMUSG00000038500	ENSMUST00000173585	17	-1	36284396	36289451	Prr3	protein_coding
ENSMUSG00000038500	ENSMUST00000173872	17	-1	36285652	36290418	Prr3	protein_coding
ENSMUSG00000038500	ENSMUST00000165613	17	-1	36288652	36290340	Prr3	protein_coding
ENSMUSG00000038500	ENSMUST00000172900	17	-1	36288888	36290700	Prr3	protein_coding
ENSMUSG00000038500	ENSMUST00000174849	17	-1	36289056	36290700	Prr3	protein_coding
ENSMUSG00000038500	ENSMUST00000173724	17	-1	36289311	36290571	Prr3	protein_coding
ENSMUSG00000024429	ENSMUST00000087200	17	1	36290743	36300354	Gnl1	protein_coding
ENSMUSG00000053835	ENSMUST00000113760	17	-1	36316587	36331452	H2-T24	protein_coding
ENSMUSG00000053835	ENSMUST00000174063	17	-1	36317161	36331417	H2-T24	protein_coding
ENSMUSG00000067212	ENSMUST00000102678	17	-1	36340868	36343747	H2-T23	protein_coding
ENSMUSG00000056116	ENSMUST00000058801	17	-1	36349299	36353582	H2-T22	protein_coding
ENSMUSG00000056116	ENSMUST00000080015	17	-1	36349301	36353597	H2-T22	protein_coding
ENSMUSG00000056116	ENSMUST00000077960	17	-1	36349301	36353639	H2-T22	protein_coding
ENSMUSG00000073407	ENSMUST00000097331	17	1	36353853	36369537	Gm6034	protein_coding
ENSMUSG00000079492	ENSMUST00000113742	17	-1	36366708	36369263	Gm11127	protein_coding
ENSMUSG00000092243	ENSMUST00000046131	17	-1	36420611	36440317	Gm7030	protein_coding
ENSMUSG00000092277	ENSMUST00000173128	17	1	36432570	36440584	Gm19684	protein_coding
ENSMUSG00000092243	ENSMUST00000173322	17	-1	36438371	36440317	Gm7030	protein_coding
ENSMUSG00000092243	ENSMUST00000172968	17	-1	36438501	36440317	Gm7030	protein_coding
ENSMUSG00000073402	ENSMUST00000173353	17	-1	36475335	36479415	Gm8909	protein_coding
ENSMUSG00000073402	ENSMUST00000040467	17	-1	36475336	36479429	Gm8909	protein_coding
ENSMUSG00000073402	ENSMUST00000097335	17	-1	36475865	36479399	Gm8909	protein_coding
ENSMUSG00000054128	ENSMUST00000025312	17	-1	36496464	36501112	H2-T3	protein_coding
ENSMUSG00000054128	ENSMUST00000102675	17	-1	36496465	36501179	H2-T3	protein_coding
ENSMUSG00000054128	ENSMUST00000097329	17	-1	36497471	36501014	H2-T3	protein_coding
ENSMUSG00000024446	ENSMUST00000077535	17	-1	36566537	36568748	Rpp21	protein_coding
ENSMUSG00000024446	ENSMUST00000025319	17	-1	36566559	36568961	Rpp21	protein_coding
ENSMUSG00000045409	ENSMUST00000113706	17	-1	36569765	36582459	Trim39	protein_coding
ENSMUSG00000045409	ENSMUST00000042717	17	-1	36569765	36582896	Trim39	protein_coding
ENSMUSG00000045409	ENSMUST00000173369	17	-1	36570002	36580112	Trim39	protein_coding
ENSMUSG00000023083	ENSMUST00000023845	17	-1	36595119	36597382	H2-M10.2	protein_coding
ENSMUSG00000024448	ENSMUST00000025322	17	-1	36633750	36637047	H2-M10.1	protein_coding
ENSMUSG00000024448	ENSMUST00000172576	17	-1	36634093	36637037	H2-M10.1	protein_coding
ENSMUSG00000058124	ENSMUST00000073546	17	-1	36675895	36679309	H2-M10.3	protein_coding
ENSMUSG00000048231	ENSMUST00000057502	17	-1	36769809	36773226	H2-M10.4	protein_coding
ENSMUSG00000048231	ENSMUST00000169950	17	-1	36771056	36773221	H2-M10.4	protein_coding
ENSMUSG00000037537	ENSMUST00000041964	17	1	36857967	36860142	H2-M11	protein_coding
ENSMUSG00000067201	ENSMUST00000087165	17	-1	36950177	36953558	H2-M9	protein_coding
ENSMUSG00000067201	ENSMUST00000087167	17	-1	36951298	36953558	H2-M9	protein_coding
ENSMUSG00000037334	ENSMUST00000041662	17	-1	36980900	36983111	H2-M1	protein_coding
ENSMUSG00000037246	ENSMUST00000041531	17	1	37083802	37087126	H2-M10.5	protein_coding
ENSMUSG00000037130	ENSMUST00000041398	17	1	37123063	37126456	H2-M10.6	protein_coding
ENSMUSG00000024457	ENSMUST00000179968	17	1	37148033	37170272	Trim26	protein_coding
ENSMUSG00000024457	ENSMUST00000130367	17	1	37148035	37170290	Trim26	protein_coding
ENSMUSG00000024457	ENSMUST00000053434	17	1	37148038	37170272	Trim26	protein_coding
ENSMUSG00000024457	ENSMUST00000130801	17	1	37148065	37163581	Trim26	protein_coding
ENSMUSG00000024457	ENSMUST00000144182	17	1	37148076	37168519	Trim26	protein_coding
ENSMUSG00000024457	ENSMUST00000123715	17	1	37148076	37170289	Trim26	protein_coding
ENSMUSG00000024457	ENSMUST00000124136	17	1	37163394	37168831	Trim26	protein_coding
ENSMUSG00000050747	ENSMUST00000025329	17	-1	37171583	37178079	Trim15	protein_coding
ENSMUSG00000050747	ENSMUST00000174195	17	-1	37171585	37178102	Trim15	protein_coding
ENSMUSG00000073400	ENSMUST00000060524	17	1	37180466	37188725	Trim10	protein_coding
ENSMUSG00000073399	ENSMUST00000087158	17	-1	37192490	37200937	Trim40	protein_coding
ENSMUSG00000073399	ENSMUST00000172711	17	-1	37192737	37200425	Trim40	protein_coding
ENSMUSG00000058063	ENSMUST00000078438	17	1	37209010	37221106	Trim31	protein_coding
ENSMUSG00000036492	ENSMUST00000040498	17	1	37253810	37258878	Rnf39	protein_coding
ENSMUSG00000036492	ENSMUST00000173072	17	1	37253947	37256507	Rnf39	protein_coding
ENSMUSG00000036492	ENSMUST00000174669	17	1	37255970	37258178	Rnf39	protein_coding
ENSMUSG00000036398	ENSMUST00000040402	17	-1	37259248	37262605	Ppp1r11	protein_coding
ENSMUSG00000036398	ENSMUST00000174711	17	-1	37260182	37262633	Ppp1r11	protein_coding
ENSMUSG00000036398	ENSMUST00000173540	17	-1	37260247	37262230	Ppp1r11	protein_coding
ENSMUSG00000036315	ENSMUST00000113669	17	-1	37265248	37269374	Polr1h	protein_coding
ENSMUSG00000036315	ENSMUST00000172518	17	-1	37265250	37269425	Polr1h	protein_coding
ENSMUSG00000036315	ENSMUST00000172823	17	-1	37265303	37269210	Polr1h	protein_coding
ENSMUSG00000036214	ENSMUST00000040177	17	1	37269484	37276514	Polr1has	protein_coding
ENSMUSG00000036214	ENSMUST00000173814	17	1	37269533	37276514	Polr1has	protein_coding
ENSMUSG00000036214	ENSMUST00000209623	17	1	37274714	37276517	Polr1has	protein_coding
ENSMUSG00000064308	ENSMUST00000039846	17	-1	37288593	37292129	2410137M14Rik	protein_coding
ENSMUSG00000064308	ENSMUST00000173707	17	-1	37288730	37292109	2410137M14Rik	protein_coding
ENSMUSG00000024459	ENSMUST00000169189	17	-1	37297747	37300396	H2-M5	protein_coding
ENSMUSG00000024459	ENSMUST00000176712	17	-1	37298007	37300080	H2-M5	protein_coding
ENSMUSG00000024459	ENSMUST00000176784	17	-1	37298007	37300080	H2-M5	protein_coding
ENSMUSG00000024459	ENSMUST00000113667	17	-1	37298389	37299937	H2-M5	protein_coding
ENSMUSG00000036036	ENSMUST00000089968	17	1	37312055	37321524	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000172527	17	1	37313374	37320334	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000069250	17	1	37313417	37321524	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000174747	17	1	37313446	37316973	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000173588	17	1	37313488	37320715	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000173921	17	1	37313504	37316958	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000172580	17	1	37313562	37320638	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000174524	17	1	37313930	37321527	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000174672	17	1	37314558	37321524	Zfp57	protein_coding
ENSMUSG00000036036	ENSMUST00000172540	17	1	37315414	37320607	Zfp57	protein_coding
ENSMUSG00000076439	ENSMUST00000102665	17	-1	37321635	37334290	Mog	protein_coding
ENSMUSG00000076439	ENSMUST00000167275	17	-1	37322396	37334091	Mog	protein_coding
ENSMUSG00000024462	ENSMUST00000025338	17	1	37356858	37385959	Gabbr1	protein_coding
ENSMUSG00000024462	ENSMUST00000174456	17	1	37356920	37360359	Gabbr1	protein_coding
ENSMUSG00000024462	ENSMUST00000172789	17	1	37357460	37360359	Gabbr1	protein_coding
ENSMUSG00000024462	ENSMUST00000172792	17	1	37361523	37385196	Gabbr1	protein_coding
ENSMUSG00000024462	ENSMUST00000174347	17	1	37361566	37367249	Gabbr1	protein_coding
ENSMUSG00000056600	ENSMUST00000217397	17	-1	37394763	37399377	Olfr90	protein_coding
ENSMUSG00000056600	ENSMUST00000215195	17	-1	37394763	37399391	Olfr90	protein_coding
ENSMUSG00000056600	ENSMUST00000216488	17	-1	37394763	37399391	Olfr90	protein_coding
ENSMUSG00000056600	ENSMUST00000070808	17	-1	37396083	37397128	Olfr90	protein_coding
ENSMUSG00000056600	ENSMUST00000207101	17	-1	37396586	37399343	Olfr90	protein_coding
ENSMUSG00000095377	ENSMUST00000216376	17	-1	37401510	37409147	Olfr91	protein_coding
ENSMUSG00000095377	ENSMUST00000217372	17	-1	37401510	37409170	Olfr91	protein_coding
ENSMUSG00000095377	ENSMUST00000087144	17	-1	37403826	37404764	Olfr91	protein_coding
ENSMUSG00000096477	ENSMUST00000214994	17	-1	37421404	37430949	Olfr92	protein_coding
ENSMUSG00000096477	ENSMUST00000216341	17	-1	37421404	37430975	Olfr92	protein_coding
ENSMUSG00000096477	ENSMUST00000168659	17	-1	37421934	37422872	Olfr92	protein_coding
ENSMUSG00000091601	ENSMUST00000219235	17	-1	37460582	37472385	Olfr93	protein_coding
ENSMUSG00000091601	ENSMUST00000171679	17	-1	37461898	37462942	Olfr93	protein_coding
ENSMUSG00000035186	ENSMUST00000038844	17	1	37504783	37506986	Ubd	protein_coding
ENSMUSG00000043827	ENSMUST00000222190	17	-1	37507316	37511885	Olfr94	protein_coding
ENSMUSG00000043827	ENSMUST00000055324	17	-1	37507599	37508902	Olfr94	protein_coding
ENSMUSG00000049561	ENSMUST00000060728	17	-1	37518841	37523969	Olfr95	protein_coding
ENSMUSG00000049561	ENSMUST00000216318	17	-1	37518845	37524009	Olfr95	protein_coding
ENSMUSG00000064121	ENSMUST00000213475	17	1	37531037	37537564	Olfr96	protein_coding
ENSMUSG00000064121	ENSMUST00000214482	17	1	37531037	37537564	Olfr96	protein_coding
ENSMUSG00000064121	ENSMUST00000078209	17	1	37535982	37537032	Olfr96	protein_coding
ENSMUSG00000058802	ENSMUST00000213328	17	-1	37541854	37548054	Olfr97	protein_coding
ENSMUSG00000058802	ENSMUST00000214622	17	-1	37541854	37548077	Olfr97	protein_coding
ENSMUSG00000058802	ENSMUST00000073667	17	-1	37541854	37548221	Olfr97	protein_coding
ENSMUSG00000058802	ENSMUST00000214848	17	-1	37541949	37548073	Olfr97	protein_coding
ENSMUSG00000058802	ENSMUST00000216225	17	-1	37541949	37548221	Olfr97	protein_coding
ENSMUSG00000058802	ENSMUST00000207414	17	-1	37542327	37543259	Olfr97	protein_coding
ENSMUSG00000063660	ENSMUST00000080759	17	-1	37573602	37574640	Olfr98	protein_coding
ENSMUSG00000016206	ENSMUST00000038580	17	1	37581111	37585375	H2-M3	protein_coding
ENSMUSG00000061972	ENSMUST00000216328	17	-1	37589934	37594351	Olfr99	protein_coding
ENSMUSG00000061972	ENSMUST00000077585	17	-1	37590392	37591309	Olfr99	protein_coding
ENSMUSG00000092077	ENSMUST00000215392	17	-1	37608447	37613523	Olfr101	protein_coding
ENSMUSG00000092077	ENSMUST00000214376	17	-1	37608447	37615204	Olfr101	protein_coding
ENSMUSG00000092077	ENSMUST00000058046	17	-1	37610337	37611375	Olfr101	protein_coding
ENSMUSG00000091531	ENSMUST00000217590	17	-1	37622686	37627945	Olfr102	protein_coding
ENSMUSG00000091531	ENSMUST00000169373	17	-1	37624302	37625328	Olfr102	protein_coding
ENSMUSG00000049618	ENSMUST00000173472	17	-1	37645194	37650589	Olfr103	protein_coding
ENSMUSG00000049618	ENSMUST00000058826	17	-1	37647180	37648121	Olfr103	protein_coding
ENSMUSG00000095858	ENSMUST00000178766	17	1	37670473	37674884	Olfr104-ps	protein_coding
ENSMUSG00000095858	ENSMUST00000215398	17	1	37670473	37674884	Olfr104-ps	protein_coding
ENSMUSG00000094884	ENSMUST00000215518	17	1	37689924	37697099	Olfr105-ps	protein_coding
ENSMUSG00000095603	ENSMUST00000214704	17	1	37701284	37707143	Olfr106-ps	protein_coding
ENSMUSG00000063188	ENSMUST00000215947	17	1	37710117	37718368	Olfr107	protein_coding
ENSMUSG00000063188	ENSMUST00000216844	17	1	37710293	37718368	Olfr107	protein_coding
ENSMUSG00000063188	ENSMUST00000215974	17	1	37710298	37718368	Olfr107	protein_coding
ENSMUSG00000063188	ENSMUST00000215894	17	1	37710304	37718368	Olfr107	protein_coding
ENSMUSG00000063188	ENSMUST00000077008	17	1	37716368	37717400	Olfr107	protein_coding
ENSMUSG00000059687	ENSMUST00000078207	17	1	37756371	37757408	Olfr108	protein_coding
ENSMUSG00000059687	ENSMUST00000218675	17	1	37756371	37757408	Olfr108	protein_coding
ENSMUSG00000029184	ENSMUST00000214668	17	1	37769807	37782481	Olfr109	protein_coding
ENSMUSG00000029184	ENSMUST00000217602	17	1	37769864	37782481	Olfr109	protein_coding
ENSMUSG00000029184	ENSMUST00000214938	17	1	37769864	37782481	Olfr109	protein_coding
ENSMUSG00000029184	ENSMUST00000031086	17	1	37777099	37778043	Olfr109	protein_coding
ENSMUSG00000016283	ENSMUST00000016427	17	-1	37791742	37794442	H2-M2	protein_coding
ENSMUSG00000016283	ENSMUST00000171139	17	-1	37791874	37794443	H2-M2	protein_coding
ENSMUSG00000090894	ENSMUST00000168318	17	1	37803359	37811098	Olfr110	protein_coding
ENSMUSG00000090894	ENSMUST00000216472	17	1	37803420	37811098	Olfr110	protein_coding
ENSMUSG00000090675	ENSMUST00000214259	17	1	37818921	37843340	Olfr111	protein_coding
ENSMUSG00000090675	ENSMUST00000215424	17	1	37836851	37843340	Olfr111	protein_coding
ENSMUSG00000090675	ENSMUST00000097325	17	1	37840848	37841888	Olfr111	protein_coding
ENSMUSG00000051611	ENSMUST00000213274	17	-1	37872559	37877985	Olfr112	protein_coding
ENSMUSG00000051611	ENSMUST00000085548	17	-1	37874130	37877985	Olfr112	protein_coding
