ENSMUSG00000079179	ENSMUST00000049684	12	1	3236611	3249999	1700012B15Rik	protein_coding
ENSMUSG00000060375	ENSMUST00000082269	12	1	108726842	108727846	3110018I06Rik	protein_coding
ENSMUSG00000048251	ENSMUST00000066060	12	-1	109148613	109241812	Bcl11b	protein_coding
ENSMUSG00000048251	ENSMUST00000109887	12	-1	109153432	109241624	Bcl11b	protein_coding
ENSMUSG00000048251	ENSMUST00000109891	12	-1	109153432	109241624	Bcl11b	protein_coding
ENSMUSG00000056770	ENSMUST00000085012	12	-1	109344641	109417494	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000071095	12	-1	109344641	109417524	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000148119	12	-1	109344876	109353157	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000132682	12	-1	109345248	109417437	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000125210	12	-1	109350340	109353293	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000109879	12	-1	109354985	109417426	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000099383	12	-1	109355244	109417473	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000147466	12	-1	109355244	109417473	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000169951	12	-1	109356507	109401219	Setd3	protein_coding
ENSMUSG00000056770	ENSMUST00000125916	12	-1	109396194	109417423	Setd3	protein_coding
ENSMUSG00000021258	ENSMUST00000021683	12	1	109424580	109441566	Ccnk	protein_coding
ENSMUSG00000021258	ENSMUST00000101055	12	1	109424580	109441569	Ccnk	protein_coding
ENSMUSG00000021258	ENSMUST00000168369	12	1	109424636	109434041	Ccnk	protein_coding
ENSMUSG00000084883	ENSMUST00000136175	12	-1	109444555	109513627	Ccdc85c	protein_coding
ENSMUSG00000021260	ENSMUST00000021685	12	1	109544480	109566510	Hhipl1	protein_coding
ENSMUSG00000021260	ENSMUST00000101052	12	1	109544585	109564581	Hhipl1	protein_coding
ENSMUSG00000021259	ENSMUST00000021684	12	1	109572587	109600441	Cyp46a1	protein_coding
ENSMUSG00000058070	ENSMUST00000138456	12	1	109609167	109746748	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000171827	12	1	109609363	109776602	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000054955	12	1	109648752	109777785	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000109857	12	1	109648872	109776602	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000109860	12	1	109661026	109777774	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000109862	12	1	109661026	109777774	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000130999	12	1	109661288	109775742	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000155544	12	1	109710063	109777774	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000148186	12	1	109773021	109775637	Eml1	protein_coding
ENSMUSG00000058070	ENSMUST00000123035	12	1	109773079	109777827	Eml1	protein_coding
ENSMUSG00000021262	ENSMUST00000021689	12	1	109792930	109926723	Evl	protein_coding
ENSMUSG00000021262	ENSMUST00000077735	12	1	109792930	109926723	Evl	protein_coding
ENSMUSG00000021262	ENSMUST00000109854	12	1	109843976	109926723	Evl	protein_coding
ENSMUSG00000021262	ENSMUST00000172409	12	1	109873963	109926723	Evl	protein_coding
ENSMUSG00000021263	ENSMUST00000167978	12	-1	109925002	109940516	Degs2	protein_coding
ENSMUSG00000021263	ENSMUST00000021691	12	-1	109928432	109940516	Degs2	protein_coding
ENSMUSG00000021264	ENSMUST00000021692	12	1	110031183	110054842	Yy1	protein_coding
ENSMUSG00000021264	ENSMUST00000084993	12	1	110031566	110054716	Yy1	protein_coding
ENSMUSG00000021264	ENSMUST00000126912	12	1	110044449	110053774	Yy1	protein_coding
ENSMUSG00000021265	ENSMUST00000021693	12	-1	110064083	110074093	Slc25a29	protein_coding
ENSMUSG00000021265	ENSMUST00000137023	12	-1	110065434	110069827	Slc25a29	protein_coding
ENSMUSG00000021265	ENSMUST00000139714	12	-1	110069154	110074030	Slc25a29	protein_coding
ENSMUSG00000048856	ENSMUST00000057026	12	1	110089339	110095024	Slc25a47	protein_coding
ENSMUSG00000021266	ENSMUST00000161410	12	-1	110098240	110131408	Wars	protein_coding
ENSMUSG00000021266	ENSMUST00000160477	12	-1	110098240	110132347	Wars	protein_coding
ENSMUSG00000021266	ENSMUST00000109848	12	-1	110098240	110132384	Wars	protein_coding
ENSMUSG00000021266	ENSMUST00000161154	12	-1	110098244	110131407	Wars	protein_coding
ENSMUSG00000021266	ENSMUST00000162952	12	-1	110104081	110113491	Wars	protein_coding
ENSMUSG00000021266	ENSMUST00000162748	12	-1	110113324	110132311	Wars	protein_coding
ENSMUSG00000021266	ENSMUST00000160974	12	-1	110118966	110126627	Wars	protein_coding
ENSMUSG00000040877	ENSMUST00000167816	12	1	110132482	110266662	Wdr25	protein_coding
ENSMUSG00000040877	ENSMUST00000047115	12	1	110259012	110266660	Wdr25	protein_coding
ENSMUSG00000040867	ENSMUST00000073156	12	-1	110270397	110291589	Begain	protein_coding
ENSMUSG00000040856	ENSMUST00000174539	12	1	110691033	110691992	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000056110	12	1	110691059	110701546	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109844	12	1	110691665	110698910	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109842	12	1	110691701	110698591	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109843	12	1	110691701	110698828	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109846	12	1	110691745	110701546	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000173539	12	1	110691865	110701546	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000109841	12	1	110691870	110698570	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000124293	12	1	110692405	110697972	Dlk1	protein_coding
ENSMUSG00000040856	ENSMUST00000173812	12	1	110698053	110698685	Dlk1	protein_coding
ENSMUSG00000085925	ENSMUST00000149046	12	-1	110827404	110838540	Rtl1	protein_coding
ENSMUSG00000075707	ENSMUST00000173014	12	1	111517278	111519307	Dio3	protein_coding
ENSMUSG00000075707	ENSMUST00000097228	12	1	111517440	111519307	Dio3	protein_coding
ENSMUSG00000017843	ENSMUST00000065483	12	1	111685518	111821271	Ppp2r5c	protein_coding
ENSMUSG00000017843	ENSMUST00000017987	12	1	111723949	111816358	Ppp2r5c	protein_coding
ENSMUSG00000017843	ENSMUST00000084985	12	1	111723949	111821271	Ppp2r5c	protein_coding
ENSMUSG00000017843	ENSMUST00000109832	12	1	111723949	111821271	Ppp2r5c	protein_coding
ENSMUSG00000018707	ENSMUST00000018851	12	1	111839662	111905155	Dync1h1	protein_coding
ENSMUSG00000018707	ENSMUST00000172218	12	1	111878734	111879746	Dync1h1	protein_coding
ENSMUSG00000018707	ENSMUST00000167395	12	1	111892372	111896377	Dync1h1	protein_coding
ENSMUSG00000018707	ENSMUST00000166185	12	1	111894615	111895553	Dync1h1	protein_coding
ENSMUSG00000018707	ENSMUST00000107660	12	1	111897302	111898054	Dync1h1	protein_coding
ENSMUSG00000018707	ENSMUST00000171535	12	1	111898802	111899680	Dync1h1	protein_coding
ENSMUSG00000018707	ENSMUST00000170024	12	1	111899144	111899711	Dync1h1	protein_coding
ENSMUSG00000018707	ENSMUST00000166323	12	1	111901399	111903084	Dync1h1	protein_coding
ENSMUSG00000056508	ENSMUST00000070659	12	-1	111905899	111920829	1700001K19Rik	protein_coding
ENSMUSG00000021270	ENSMUST00000094361	12	-1	111928815	111934605	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000021698	12	-1	111929238	111934499	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000129005	12	-1	111930919	111931390	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000134967	12	-1	111931870	111932502	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000145255	12	-1	111932385	111933882	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000155242	12	-1	111932839	111940938	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000124156	12	-1	111933480	111934468	Hsp90aa1	protein_coding
ENSMUSG00000021270	ENSMUST00000149189	12	-1	111933496	111934161	Hsp90aa1	protein_coding
ENSMUSG00000037957	ENSMUST00000109809	12	1	111976154	112042450	Wdr20a	protein_coding
ENSMUSG00000037957	ENSMUST00000095410	12	1	111976159	112033238	Wdr20a	protein_coding
ENSMUSG00000037957	ENSMUST00000109807	12	1	111976219	112033232	Wdr20a	protein_coding
ENSMUSG00000056458	ENSMUST00000084974	12	-1	112046008	112079140	Stk30	protein_coding
ENSMUSG00000056458	ENSMUST00000021701	12	-1	112046008	112079149	Stk30	protein_coding
ENSMUSG00000056458	ENSMUST00000070565	12	-1	112046008	112079149	Stk30	protein_coding
ENSMUSG00000056458	ENSMUST00000109803	12	-1	112046009	112079149	Stk30	protein_coding
ENSMUSG00000056458	ENSMUST00000177224	12	-1	112053052	112079137	Stk30	protein_coding
ENSMUSG00000021271	ENSMUST00000021699	12	1	112088489	112107312	Zfp839	protein_coding
ENSMUSG00000021271	ENSMUST00000170060	12	1	112088489	112107312	Zfp839	protein_coding
ENSMUSG00000091498	ENSMUST00000165094	12	-1	112096775	112097104	Gm3452	protein_coding
ENSMUSG00000021276	ENSMUST00000043716	12	-1	112110832	112127316	Cinp	protein_coding
ENSMUSG00000021276	ENSMUST00000021705	12	-1	112111375	112127307	Cinp	protein_coding
ENSMUSG00000021276	ENSMUST00000021704	12	-1	112117202	112127325	Cinp	protein_coding
ENSMUSG00000021275	ENSMUST00000165978	12	1	112127474	112210602	Tecpr2	protein_coding
ENSMUSG00000021275	ENSMUST00000021703	12	1	112127474	112210604	Tecpr2	protein_coding
ENSMUSG00000021275	ENSMUST00000169597	12	1	112127474	112210604	Tecpr2	protein_coding
ENSMUSG00000037904	ENSMUST00000128353	12	-1	112213563	112217250	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000148765	12	-1	112214636	112216465	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000140788	12	-1	112214637	112216828	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000142012	12	-1	112214637	112217153	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000043459	12	-1	112214637	112217231	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000135131	12	-1	112214639	112217205	Ankrd9	protein_coding
ENSMUSG00000037904	ENSMUST00000144882	12	-1	112216182	112216789	Ankrd9	protein_coding
ENSMUSG00000037896	ENSMUST00000084968	12	1	112277561	112354112	Rcor1	protein_coding
ENSMUSG00000037896	ENSMUST00000116388	12	1	112277825	112351595	Rcor1	protein_coding
ENSMUSG00000083193	ENSMUST00000121608	12	-1	112398061	112422702	4930595D18Rik	protein_coding
ENSMUSG00000021277	ENSMUST00000117269	12	1	112404581	112505364	Traf3	protein_coding
ENSMUSG00000021277	ENSMUST00000021706	12	1	112404674	112505359	Traf3	protein_coding
ENSMUSG00000021277	ENSMUST00000139162	12	1	112404697	112477288	Traf3	protein_coding
ENSMUSG00000021277	ENSMUST00000060274	12	1	112404759	112505355	Traf3	protein_coding
ENSMUSG00000021277	ENSMUST00000169868	12	1	112457943	112505355	Traf3	protein_coding
ENSMUSG00000021277	ENSMUST00000143395	12	1	112486694	112500771	Traf3	protein_coding
ENSMUSG00000021278	ENSMUST00000021707	12	1	112509322	112514637	Amn	protein_coding
ENSMUSG00000021279	ENSMUST00000041965	12	-1	112531183	112615929	Cdc42bpb	protein_coding
ENSMUSG00000087075	ENSMUST00000150384	12	1	112645020	112650288	A230065H16Rik	protein_coding
ENSMUSG00000021280	ENSMUST00000021709	12	1	112655228	112663086	1200009I06Rik	protein_coding
ENSMUSG00000021280	ENSMUST00000072646	12	1	112655641	112669393	1200009I06Rik	protein_coding
ENSMUSG00000021281	ENSMUST00000102745	12	1	112680680	112693229	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000109792	12	1	112680869	112692889	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000021710	12	1	112680872	112693228	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000172783	12	1	112680873	112686798	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000156003	12	1	112680873	112692889	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000129467	12	1	112682535	112683722	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000174298	12	1	112683209	112692036	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000174692	12	1	112684295	112692036	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000133865	12	1	112686346	112687522	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000127207	12	1	112687729	112689680	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000173581	12	1	112688084	112691970	Tnfaip2	protein_coding
ENSMUSG00000021281	ENSMUST00000127028	12	1	112688730	112691837	Tnfaip2	protein_coding
ENSMUSG00000010529	ENSMUST00000010673	12	-1	112722822	112724034	Gm266	protein_coding
ENSMUSG00000021282	ENSMUST00000166123	12	1	112776312	112784964	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000170663	12	1	112776424	112784959	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000074417	12	1	112776437	112794270	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000050993	12	1	112777064	112783134	Eif5	protein_coding
ENSMUSG00000021282	ENSMUST00000058102	12	1	112777649	112783131	Eif5	protein_coding
ENSMUSG00000007411	ENSMUST00000007555	12	1	112812721	112894438	Mark3	protein_coding
ENSMUSG00000007411	ENSMUST00000075281	12	1	112812721	112894438	Mark3	protein_coding
ENSMUSG00000007411	ENSMUST00000084953	12	1	112812721	112894438	Mark3	protein_coding
ENSMUSG00000001270	ENSMUST00000001304	12	-1	112907566	112910549	Ckb	protein_coding
ENSMUSG00000060950	ENSMUST00000084947	12	1	112916316	112922113	Trmt61a	protein_coding
ENSMUSG00000060950	ENSMUST00000168338	12	1	112916316	112922113	Trmt61a	protein_coding
ENSMUSG00000049792	ENSMUST00000054636	12	-1	112947699	112951468	Bag5	protein_coding
ENSMUSG00000049792	ENSMUST00000160576	12	-1	112948115	112951138	Bag5	protein_coding
ENSMUSG00000049792	ENSMUST00000160825	12	-1	112949420	112951164	Bag5	protein_coding
ENSMUSG00000049792	ENSMUST00000162953	12	-1	112949486	112951164	Bag5	protein_coding
ENSMUSG00000037787	ENSMUST00000040519	12	1	112951472	112972431	2810002N01Rik	protein_coding
ENSMUSG00000037787	ENSMUST00000163220	12	1	112951480	112993191	2810002N01Rik	protein_coding
ENSMUSG00000037787	ENSMUST00000160366	12	1	112951491	112989488	2810002N01Rik	protein_coding
ENSMUSG00000037787	ENSMUST00000159557	12	1	112951495	112960994	2810002N01Rik	protein_coding
ENSMUSG00000037787	ENSMUST00000162316	12	1	112951497	112965326	2810002N01Rik	protein_coding
ENSMUSG00000021288	ENSMUST00000021717	12	1	112997060	113031892	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000069328	12	1	112997060	113044986	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000084941	12	1	112997060	113044986	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000084942	12	1	112997060	113044986	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000118471	12	1	112997167	113033108	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000122300	12	1	112997224	113044938	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000120544	12	1	113010530	113033106	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000134578	12	1	113020158	113046055	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000140792	12	1	113023480	113025993	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000124197	12	1	113027533	113032609	Klc1	protein_coding
ENSMUSG00000021288	ENSMUST00000141435	12	1	113033563	113044937	Klc1	protein_coding
ENSMUSG00000021287	ENSMUST00000127281	12	-1	113041403	113050412	Xrcc3	protein_coding
ENSMUSG00000021287	ENSMUST00000021715	12	-1	113041404	113052052	Xrcc3	protein_coding
ENSMUSG00000021287	ENSMUST00000124064	12	-1	113043124	113050412	Xrcc3	protein_coding
ENSMUSG00000021287	ENSMUST00000146491	12	-1	113043190	113048193	Xrcc3	protein_coding
ENSMUSG00000021287	ENSMUST00000145109	12	-1	113043285	113052084	Xrcc3	protein_coding
ENSMUSG00000021288	ENSMUST00000147203	12	1	113043715	113044922	Klc1	protein_coding
ENSMUSG00000021287	ENSMUST00000132177	12	-1	113047977	113050432	Xrcc3	protein_coding
ENSMUSG00000021287	ENSMUST00000129258	12	-1	113048112	113052063	Xrcc3	protein_coding
ENSMUSG00000021287	ENSMUST00000133679	12	-1	113049715	113050432	Xrcc3	protein_coding
ENSMUSG00000021286	ENSMUST00000021714	12	1	113052381	113066596	Zfyve21	protein_coding
ENSMUSG00000021285	ENSMUST00000084938	12	-1	113066668	113083189	Ppp1r13b	protein_coding
ENSMUSG00000021285	ENSMUST00000054815	12	-1	113066668	113110826	Ppp1r13b	protein_coding
ENSMUSG00000021285	ENSMUST00000163747	12	-1	113080157	113110826	Ppp1r13b	protein_coding
ENSMUSG00000021290	ENSMUST00000021719	12	-1	113199587	113205188	2010107E04Rik	protein_coding
ENSMUSG00000054003	ENSMUST00000079009	12	1	113209770	113307065	Tdrd9	protein_coding
ENSMUSG00000054003	ENSMUST00000109765	12	1	113209770	113307065	Tdrd9	protein_coding
ENSMUSG00000091402	ENSMUST00000170525	12	-1	113217534	113218962	BC048943	protein_coding
ENSMUSG00000037686	ENSMUST00000079400	12	1	113344894	113365784	Aspg	protein_coding
ENSMUSG00000021294	ENSMUST00000128402	12	1	113384446	113419957	Kif26a	protein_coding
ENSMUSG00000047828	ENSMUST00000050754	12	-1	113652126	113661423	A730018C14Rik	protein_coding
ENSMUSG00000047828	ENSMUST00000166027	12	-1	113652282	113654073	A730018C14Rik	protein_coding
ENSMUSG00000043122	ENSMUST00000057465	12	1	113727659	113738138	A530016L24Rik	protein_coding
ENSMUSG00000054013	ENSMUST00000066791	12	-1	113738395	113749371	Tmem179	protein_coding
ENSMUSG00000037679	ENSMUST00000039111	12	1	113826995	113853767	Inf2	protein_coding
ENSMUSG00000037679	ENSMUST00000101029	12	1	113826995	113853767	Inf2	protein_coding
ENSMUSG00000011148	ENSMUST00000021726	12	1	113858258	113879565	Adssl1	protein_coding
ENSMUSG00000064326	ENSMUST00000021728	12	1	113883039	113887363	Siva1	protein_coding
ENSMUSG00000064326	ENSMUST00000109755	12	1	113883039	113887363	Siva1	protein_coding
ENSMUSG00000001729	ENSMUST00000001780	12	-1	113892032	113912487	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000128300	12	-1	113892884	113909775	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000109749	12	-1	113893343	113912487	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000159815	12	-1	113894054	113895184	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000123563	12	-1	113895305	113897848	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000127588	12	-1	113895773	113897353	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000144550	12	-1	113896636	113913095	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000130342	12	-1	113897371	113912155	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000139388	12	-1	113897477	113906325	Akt1	protein_coding
ENSMUSG00000001729	ENSMUST00000127902	12	-1	113897848	113912417	Akt1	protein_coding
ENSMUSG00000037638	ENSMUST00000174780	12	1	113917039	113920958	Zbtb42	protein_coding
ENSMUSG00000037638	ENSMUST00000169593	12	1	113917051	113920958	Zbtb42	protein_coding
ENSMUSG00000037638	ENSMUST00000173942	12	1	113917089	113918181	Zbtb42	protein_coding
ENSMUSG00000037638	ENSMUST00000037962	12	1	113917926	113918866	Zbtb42	protein_coding
ENSMUSG00000072825	ENSMUST00000092279	12	1	113960385	113984802	AW555464	protein_coding
ENSMUSG00000072825	ENSMUST00000101018	12	1	113960385	113984802	AW555464	protein_coding
ENSMUSG00000052160	ENSMUST00000063888	12	1	113998866	114007197	Pld4	protein_coding
ENSMUSG00000072812	ENSMUST00000128258	12	-1	114010405	114015847	Ahnak2	protein_coding
ENSMUSG00000072812	ENSMUST00000101010	12	-1	114010645	114013465	Ahnak2	protein_coding
ENSMUSG00000072812	ENSMUST00000137195	12	-1	114015846	114019222	Ahnak2	protein_coding
ENSMUSG00000072812	ENSMUST00000124526	12	-1	114019221	114040868	Ahnak2	protein_coding
ENSMUSG00000037594	ENSMUST00000037014	12	1	114047186	114054456	BC022687	protein_coding
ENSMUSG00000047832	ENSMUST00000062092	12	-1	114058448	114067600	Cdca4	protein_coding
ENSMUSG00000047832	ENSMUST00000166571	12	-1	114059650	114060317	Cdca4	protein_coding
ENSMUSG00000021298	ENSMUST00000021729	12	-1	114089087	114099127	Gpr132	protein_coding
ENSMUSG00000091222	ENSMUST00000170326	12	1	114131774	114133577	Gm17723	protein_coding
ENSMUSG00000002799	ENSMUST00000075827	12	-1	114146801	114167706	Jag2	protein_coding
ENSMUSG00000002804	ENSMUST00000002881	12	-1	114172944	114180329	Nudt14	protein_coding
ENSMUSG00000011158	ENSMUST00000011302	12	-1	114198073	114238832	Brf1	protein_coding
ENSMUSG00000002803	ENSMUST00000165079	12	1	114214693	114217141	Btbd6	protein_coding
ENSMUSG00000002803	ENSMUST00000002880	12	1	114214774	114217141	Btbd6	protein_coding
ENSMUSG00000021143	ENSMUST00000084891	12	1	114252719	114312612	Pacs2	protein_coding
ENSMUSG00000021143	ENSMUST00000019147	12	1	114252744	114310348	Pacs2	protein_coding
ENSMUSG00000021143	ENSMUST00000168021	12	1	114300416	114312597	Pacs2	protein_coding
ENSMUSG00000012211	ENSMUST00000012355	12	1	114312713	114327125	Tex22	protein_coding
ENSMUSG00000012211	ENSMUST00000146107	12	1	114312713	114327127	Tex22	protein_coding
ENSMUSG00000012211	ENSMUST00000109729	12	1	114312967	114327128	Tex22	protein_coding
ENSMUSG00000012211	ENSMUST00000155492	12	1	114312989	114313582	Tex22	protein_coding
ENSMUSG00000021144	ENSMUST00000109727	12	1	114336489	114375416	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000009099	12	1	114336489	114375417	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000109723	12	1	114336489	114375417	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000109726	12	1	114336489	114375417	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000069690	12	1	114336534	114375384	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000130926	12	1	114336612	114374880	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000134488	12	1	114369543	114371591	Mta1	protein_coding
ENSMUSG00000021144	ENSMUST00000156030	12	1	114369759	114371549	Mta1	protein_coding
ENSMUSG00000006356	ENSMUST00000084882	12	1	114378447	114383715	Crip2	protein_coding
ENSMUSG00000006360	ENSMUST00000006523	12	1	114390223	114392088	Crip1	protein_coding
ENSMUSG00000037466	ENSMUST00000049271	12	1	114394632	114403667	4930427A07Rik	protein_coding
ENSMUSG00000037466	ENSMUST00000164760	12	1	114394636	114413736	4930427A07Rik	protein_coding
ENSMUSG00000049036	ENSMUST00000058491	12	1	114424114	114427731	Tmem121	protein_coding
ENSMUSG00000087642	ENSMUST00000137336	12	-1	114509391	114511457	Ighe	protein_coding
ENSMUSG00000076612	ENSMUST00000103416	12	-1	114523536	114527141	Ighg2c	protein_coding
ENSMUSG00000090726	ENSMUST00000167845	12	1	114606713	114607927	Gm17421	protein_coding
ENSMUSG00000078993	ENSMUST00000109715	12	1	114655095	114657149	Gm11029	protein_coding
ENSMUSG00000051804	ENSMUST00000063317	12	1	114727756	114730229	Adam6b	protein_coding
ENSMUSG00000043945	ENSMUST00000053086	12	1	114782119	114784625	Adam6a	protein_coding
ENSMUSG00000076670	ENSMUST00000103479	12	-1	115500483	115501161	Ighv3-5	protein_coding
ENSMUSG00000057610	ENSMUST00000081809	12	-1	117028913	117029095	Ighv1-73	protein_coding
ENSMUSG00000042063	ENSMUST00000169629	12	1	117280562	117299060	Zfp386	protein_coding
ENSMUSG00000042063	ENSMUST00000073551	12	1	117285935	117299060	Zfp386	protein_coding
ENSMUSG00000042063	ENSMUST00000077866	12	1	117285935	117299060	Zfp386	protein_coding
ENSMUSG00000042063	ENSMUST00000039622	12	1	117293181	117298319	Zfp386	protein_coding
ENSMUSG00000011171	ENSMUST00000176078	12	1	117316196	117378445	Vipr2	protein_coding
ENSMUSG00000011171	ENSMUST00000011315	12	1	117316198	117384734	Vipr2	protein_coding
ENSMUSG00000011171	ENSMUST00000100988	12	1	117316230	117336855	Vipr2	protein_coding
ENSMUSG00000011171	ENSMUST00000175785	12	1	117316236	117333229	Vipr2	protein_coding
ENSMUSG00000011171	ENSMUST00000177199	12	1	117316243	117371800	Vipr2	protein_coding
ENSMUSG00000011171	ENSMUST00000176433	12	1	117375820	117382214	Vipr2	protein_coding
ENSMUSG00000042050	ENSMUST00000039349	12	-1	117445523	117501498	Wdr60	protein_coding
ENSMUSG00000078984	ENSMUST00000090195	12	1	117513859	117514085	Gm11027	protein_coding
ENSMUSG00000021171	ENSMUST00000100986	12	1	117519695	117611569	Esyt2	protein_coding
ENSMUSG00000091262	ENSMUST00000165254	12	-1	117643573	117664338	D430020J02Rik	protein_coding
ENSMUSG00000042029	ENSMUST00000084828	12	1	117643875	117702004	Ncapg2	protein_coding
ENSMUSG00000056553	ENSMUST00000070733	12	1	117724193	118516640	Ptprn2	protein_coding
ENSMUSG00000056553	ENSMUST00000084823	12	1	117724209	118011764	Ptprn2	protein_coding
ENSMUSG00000041992	ENSMUST00000109691	12	1	118754952	118995451	Rapgef5	protein_coding
ENSMUSG00000021175	ENSMUST00000176499	12	1	119042762	119108520	Cdca7l	protein_coding
ENSMUSG00000021175	ENSMUST00000021592	12	1	119081988	119117179	Cdca7l	protein_coding
ENSMUSG00000021175	ENSMUST00000176735	12	1	119082357	119112230	Cdca7l	protein_coding
ENSMUSG00000021175	ENSMUST00000177339	12	1	119082361	119114100	Cdca7l	protein_coding
ENSMUSG00000018581	ENSMUST00000176756	12	-1	119116455	119298776	Dnahc11	protein_coding
ENSMUSG00000018581	ENSMUST00000084806	12	-1	119116455	119437516	Dnahc11	protein_coding
ENSMUSG00000018581	ENSMUST00000175662	12	-1	119141687	119154211	Dnahc11	protein_coding
ENSMUSG00000018581	ENSMUST00000176239	12	-1	119141703	119154437	Dnahc11	protein_coding
ENSMUSG00000025323	ENSMUST00000026367	12	-1	119473406	119539913	Sp4	protein_coding
ENSMUSG00000048562	ENSMUST00000063918	12	1	120084802	120091051	Sp8	protein_coding
ENSMUSG00000048562	ENSMUST00000095338	12	1	120085664	120088345	Sp8	protein_coding
ENSMUSG00000072791	ENSMUST00000035515	12	-1	120106297	120204894	Abcb5	protein_coding
ENSMUSG00000072791	ENSMUST00000177311	12	-1	120124618	120129232	Abcb5	protein_coding
ENSMUSG00000072791	ENSMUST00000100982	12	-1	120125091	120163053	Abcb5	protein_coding
ENSMUSG00000025321	ENSMUST00000026360	12	-1	120396495	120477275	Itgb8	protein_coding
ENSMUSG00000025321	ENSMUST00000151023	12	-1	120426579	120477274	Itgb8	protein_coding
ENSMUSG00000025321	ENSMUST00000137804	12	-1	120439936	120477243	Itgb8	protein_coding
ENSMUSG00000041886	ENSMUST00000048880	12	1	120681883	120705407	Macc1	protein_coding
