ENSMUSG00000055452	ENSMUST00000069044	7	-1	3108535	3111950	Gm7353	protein_coding
ENSMUSG00000073946	ENSMUST00000048265	7	1	110732538	110733494	Olfr617	protein_coding
ENSMUSG00000073946	ENSMUST00000106884	7	1	110732550	110733697	Olfr617	protein_coding
ENSMUSG00000073945	ENSMUST00000098197	7	1	110745832	110746788	Olfr618	protein_coding
ENSMUSG00000073944	ENSMUST00000098196	7	1	110752103	110753226	Olfr619	protein_coding
ENSMUSG00000045132	ENSMUST00000052152	7	-1	110759924	110760865	Olfr620	protein_coding
ENSMUSG00000050085	ENSMUST00000058744	7	-1	110787646	110788750	Olfr622	protein_coding
ENSMUSG00000055124	ENSMUST00000068531	7	-1	110808758	110809832	Olfr623	protein_coding
ENSMUSG00000045780	ENSMUST00000062144	7	-1	110818617	110819543	Olfr624	protein_coding
ENSMUSG00000073943	ENSMUST00000098195	7	1	110831234	110832199	Olfr625-ps1	protein_coding
ENSMUSG00000073942	ENSMUST00000098194	7	1	110865110	110866060	Olfr243	protein_coding
ENSMUSG00000073941	ENSMUST00000106881	7	1	110880357	110881838	Olfr628	protein_coding
ENSMUSG00000073941	ENSMUST00000098193	7	1	110880442	110881392	Olfr628	protein_coding
ENSMUSG00000047545	ENSMUST00000051346	7	-1	110888715	110889836	Olfr629	protein_coding
ENSMUSG00000050281	ENSMUST00000052826	7	-1	110902664	110905864	Olfr630	protein_coding
ENSMUSG00000050281	ENSMUST00000106880	7	-1	110903101	110904166	Olfr630	protein_coding
ENSMUSG00000058662	ENSMUST00000080910	7	-1	110915791	110920108	Olfr69	protein_coding
ENSMUSG00000058662	ENSMUST00000106878	7	-1	110915959	110916909	Olfr69	protein_coding
ENSMUSG00000061626	ENSMUST00000072513	7	-1	110925910	110926857	Olfr68	protein_coding
ENSMUSG00000047535	ENSMUST00000062377	7	-1	110935726	110940344	Olfr67	protein_coding
ENSMUSG00000047535	ENSMUST00000106876	7	-1	110935827	110936789	Olfr67	protein_coding
ENSMUSG00000073940	ENSMUST00000098192	7	-1	110961038	110962510	Hbb-b2	protein_coding
ENSMUSG00000052305	ENSMUST00000023934	7	-1	110975048	110976592	Hbb-b1	protein_coding
ENSMUSG00000052305	ENSMUST00000131960	7	-1	110975049	110976251	Hbb-b1	protein_coding
ENSMUSG00000052305	ENSMUST00000153218	7	-1	110975966	110976610	Hbb-b1	protein_coding
ENSMUSG00000078621	ENSMUST00000106866	7	-1	110987659	110988941	Hbb-bh2	protein_coding
ENSMUSG00000052217	ENSMUST00000063957	7	-1	110990150	110991678	Hbb-bh1	protein_coding
ENSMUSG00000052217	ENSMUST00000127640	7	-1	110991205	110991640	Hbb-bh1	protein_coding
ENSMUSG00000052187	ENSMUST00000033229	7	-1	111000259	111001754	Hbb-y	protein_coding
ENSMUSG00000058200	ENSMUST00000079117	7	-1	111029820	111030755	Olfr66	protein_coding
ENSMUSG00000063615	ENSMUST00000081748	7	-1	111041324	111042985	Olfr64	protein_coding
ENSMUSG00000047163	ENSMUST00000106864	7	1	111054856	111055961	Olfr65	protein_coding
ENSMUSG00000042219	ENSMUST00000059011	7	1	111063576	111078425	Olfr631	protein_coding
ENSMUSG00000042219	ENSMUST00000167269	7	1	111063576	111078425	Olfr631	protein_coding
ENSMUSG00000042219	ENSMUST00000106863	7	1	111077339	111078298	Olfr631	protein_coding
ENSMUSG00000073938	ENSMUST00000098189	7	1	111085896	111086849	Olfr632	protein_coding
ENSMUSG00000073937	ENSMUST00000098188	7	1	111095082	111096020	Olfr633	protein_coding
ENSMUSG00000073934	ENSMUST00000098185	7	1	111127690	111128655	Olfr635	protein_coding
ENSMUSG00000073933	ENSMUST00000098184	7	1	111151773	111152738	Olfr638	protein_coding
ENSMUSG00000066263	ENSMUST00000084801	7	-1	111160159	111161169	Olfr639	protein_coding
ENSMUSG00000066263	ENSMUST00000106862	7	-1	111160264	111161214	Olfr639	protein_coding
ENSMUSG00000066262	ENSMUST00000084799	7	-1	111169886	111170830	Olfr640	protein_coding
ENSMUSG00000073932	ENSMUST00000098183	7	1	111188312	111189250	Olfr641	protein_coding
ENSMUSG00000049797	ENSMUST00000168562	7	-1	111197922	111198827	Olfr642	protein_coding
ENSMUSG00000049797	ENSMUST00000052660	7	-1	111197922	111198866	Olfr642	protein_coding
ENSMUSG00000058621	ENSMUST00000074064	7	-1	111207170	111208114	Olfr643	protein_coding
ENSMUSG00000058621	ENSMUST00000171918	7	-1	111207170	111208114	Olfr643	protein_coding
ENSMUSG00000062172	ENSMUST00000077417	7	-1	111216599	111217543	Olfr644	protein_coding
ENSMUSG00000062172	ENSMUST00000165159	7	-1	111216599	111217543	Olfr644	protein_coding
ENSMUSG00000051340	ENSMUST00000057104	7	-1	111232557	111233689	Olfr645	protein_coding
ENSMUSG00000073931	ENSMUST00000098182	7	1	111254795	111255733	Olfr646	protein_coding
ENSMUSG00000055643	ENSMUST00000053743	7	-1	111276427	111278337	4931431F19Rik	protein_coding
ENSMUSG00000051618	ENSMUST00000057254	7	-1	111289137	111291793	Ubqln3	protein_coding
ENSMUSG00000051437	ENSMUST00000059121	7	-1	111296773	111299070	Ubqlnl	protein_coding
ENSMUSG00000044265	ENSMUST00000051137	7	-1	111301527	111313345	E030002O03Rik	protein_coding
ENSMUSG00000044265	ENSMUST00000166300	7	-1	111302513	111313330	E030002O03Rik	protein_coding
ENSMUSG00000044265	ENSMUST00000154555	7	-1	111302631	111313326	E030002O03Rik	protein_coding
ENSMUSG00000042909	ENSMUST00000052659	7	-1	111327970	111328920	Olfr648	protein_coding
ENSMUSG00000044899	ENSMUST00000106859	7	-1	111337780	111344474	Olfr649	protein_coding
ENSMUSG00000044899	ENSMUST00000060440	7	-1	111337781	111338719	Olfr649	protein_coding
ENSMUSG00000072244	ENSMUST00000144538	7	1	111367307	111376247	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000098180	7	1	111367309	111383666	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000144455	7	1	111367351	111374410	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000128493	7	1	111367943	111374447	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000153324	7	1	111369686	111375343	Trim6	protein_coding
ENSMUSG00000072244	ENSMUST00000097023	7	1	111374021	111381512	Trim6	protein_coding
ENSMUSG00000056144	ENSMUST00000106849	7	1	111392971	111410748	Trim34a	protein_coding
ENSMUSG00000056144	ENSMUST00000060315	7	1	111392973	111410748	Trim34a	protein_coding
ENSMUSG00000056144	ENSMUST00000106848	7	1	111393007	111410256	Trim34a	protein_coding
ENSMUSG00000056144	ENSMUST00000106854	7	1	111393069	111489207	Trim34a	protein_coding
ENSMUSG00000056144	ENSMUST00000143414	7	1	111393078	111485295	Trim34a	protein_coding
ENSMUSG00000060441	ENSMUST00000138557	7	-1	111411900	111428302	Trim5	protein_coding
ENSMUSG00000060441	ENSMUST00000098179	7	-1	111411900	111436608	Trim5	protein_coding
ENSMUSG00000060441	ENSMUST00000051795	7	-1	111413881	111428246	Trim5	protein_coding
ENSMUSG00000060441	ENSMUST00000106844	7	-1	111425120	111428246	Trim5	protein_coding
ENSMUSG00000066258	ENSMUST00000142641	7	-1	111448408	111449548	Trim12a	protein_coding
ENSMUSG00000066258	ENSMUST00000106837	7	-1	111448411	111463969	Trim12a	protein_coding
ENSMUSG00000066258	ENSMUST00000106839	7	-1	111448411	111463970	Trim12a	protein_coding
ENSMUSG00000066258	ENSMUST00000033213	7	-1	111448413	111463969	Trim12a	protein_coding
ENSMUSG00000090215	ENSMUST00000106847	7	1	111448744	111485423	Trim34b	protein_coding
ENSMUSG00000066258	ENSMUST00000070943	7	-1	111452105	111463977	Trim12a	protein_coding
ENSMUSG00000066258	ENSMUST00000126145	7	-1	111455448	111463857	Trim12a	protein_coding
ENSMUSG00000066258	ENSMUST00000134564	7	-1	111459593	111463980	Trim12a	protein_coding
ENSMUSG00000057143	ENSMUST00000059037	7	-1	111487268	111501876	Trim12c	protein_coding
ENSMUSG00000057143	ENSMUST00000098178	7	-1	111489289	111501872	Trim12c	protein_coding
ENSMUSG00000057143	ENSMUST00000130139	7	-1	111493454	111501863	Trim12c	protein_coding
ENSMUSG00000052749	ENSMUST00000145982	7	-1	111503896	111518398	Trim30b	protein_coding
ENSMUSG00000091576	ENSMUST00000171830	7	-1	111503912	111507160	Trim30b	protein_coding
ENSMUSG00000052749	ENSMUST00000106831	7	-1	111505364	111514693	Trim30b	protein_coding
ENSMUSG00000052749	ENSMUST00000155961	7	-1	111506098	111507157	Trim30b	protein_coding
ENSMUSG00000052749	ENSMUST00000164410	7	-1	111509925	111518296	Trim30b	protein_coding
ENSMUSG00000078616	ENSMUST00000106828	7	-1	111530579	111539100	Trim30c	protein_coding
ENSMUSG00000030921	ENSMUST00000076922	7	-1	111557539	111613707	Trim30a	protein_coding
ENSMUSG00000030921	ENSMUST00000166432	7	-1	111557539	111613707	Trim30a	protein_coding
ENSMUSG00000030921	ENSMUST00000152397	7	-1	111559859	111561137	Trim30a	protein_coding
ENSMUSG00000030921	ENSMUST00000125762	7	-1	111559884	111565442	Trim30a	protein_coding
ENSMUSG00000030921	ENSMUST00000142124	7	-1	111560199	111560781	Trim30a	protein_coding
ENSMUSG00000030921	ENSMUST00000066673	7	-1	111579140	111613703	Trim30a	protein_coding
ENSMUSG00000057596	ENSMUST00000071069	7	-1	111618528	111656363	Trim30d	protein_coding
ENSMUSG00000057596	ENSMUST00000033211	7	-1	111620358	111656339	Trim30d	protein_coding
ENSMUSG00000057596	ENSMUST00000141063	7	-1	111620737	111631940	Trim30d	protein_coding
ENSMUSG00000073928	ENSMUST00000098176	7	1	111701398	111702466	Olfr651	protein_coding
ENSMUSG00000073927	ENSMUST00000098175	7	1	111712666	111713726	Olfr652	protein_coding
ENSMUSG00000073927	ENSMUST00000104877	7	1	111712746	111713693	Olfr652	protein_coding
ENSMUSG00000073926	ENSMUST00000098174	7	1	111728138	111729183	Olfr653	protein_coding
ENSMUSG00000073925	ENSMUST00000098173	7	1	111736233	111737387	Olfr654	protein_coding
ENSMUSG00000051182	ENSMUST00000057385	7	-1	111744767	111745693	Olfr655	protein_coding
ENSMUSG00000073924	ENSMUST00000098172	7	1	111766171	111767161	Olfr656	protein_coding
ENSMUSG00000073923	ENSMUST00000098171	7	1	111784190	111785150	Olfr657	protein_coding
ENSMUSG00000070421	ENSMUST00000089296	7	-1	111791394	111795819	Olfr658	protein_coding
ENSMUSG00000073922	ENSMUST00000098170	7	1	111819218	111820186	Olfr659	protein_coding
ENSMUSG00000073920	ENSMUST00000098168	7	1	111836527	111837490	Olfr661	protein_coding
ENSMUSG00000051885	ENSMUST00000063442	7	-1	111881956	111882876	Olfr664	protein_coding
ENSMUSG00000043073	ENSMUST00000053464	7	-1	111916825	111921391	Dub3	protein_coding
ENSMUSG00000062369	ENSMUST00000106814	7	-1	111988771	111991117	Dub1a	protein_coding
ENSMUSG00000062369	ENSMUST00000076501	7	-1	111988826	111991018	Dub1a	protein_coding
ENSMUSG00000054568	ENSMUST00000067695	7	1	112005523	112011181	Dub1	protein_coding
ENSMUSG00000073917	ENSMUST00000098165	7	1	112029223	112030173	Olfr665	protein_coding
ENSMUSG00000063582	ENSMUST00000081116	7	-1	112041184	112042140	Olfr666	protein_coding
ENSMUSG00000056782	ENSMUST00000071362	7	-1	112064828	112065808	Olfr667	protein_coding
ENSMUSG00000056782	ENSMUST00000164391	7	-1	112064877	112065808	Olfr667	protein_coding
ENSMUSG00000073916	ENSMUST00000098164	7	1	112087042	112087995	Olfr669	protein_coding
ENSMUSG00000059039	ENSMUST00000075886	7	-1	112098429	112098803	Gm5900	protein_coding
ENSMUSG00000044705	ENSMUST00000050482	7	-1	112108306	112109244	Olfr670	protein_coding
ENSMUSG00000060856	ENSMUST00000078710	7	-1	112123556	112124497	Olfr671	protein_coding
ENSMUSG00000051172	ENSMUST00000050599	7	-1	112144478	112145416	Olfr672	protein_coding
ENSMUSG00000063117	ENSMUST00000073102	7	-1	112172539	112173480	Olfr675	protein_coding
ENSMUSG00000073915	ENSMUST00000098162	7	1	112183714	112184667	Olfr676	protein_coding
ENSMUSG00000073914	ENSMUST00000098161	7	1	112204762	112205700	Olfr677	protein_coding
ENSMUSG00000073913	ENSMUST00000098160	7	1	112217983	112218924	Olfr678	protein_coding
ENSMUSG00000073912	ENSMUST00000098158	7	1	112234228	112235179	Olfr679	protein_coding
ENSMUSG00000041885	ENSMUST00000042676	7	-1	112239222	112241301	Olfr680-ps1	protein_coding
ENSMUSG00000073911	ENSMUST00000098157	7	1	112269969	112270920	Olfr681	protein_coding
ENSMUSG00000059768	ENSMUST00000071242	7	-1	112274886	112276919	Olfr682-ps1	protein_coding
ENSMUSG00000044120	ENSMUST00000061284	7	-1	112291864	112292823	Olfr683	protein_coding
ENSMUSG00000047225	ENSMUST00000106807	7	-1	112305081	112306158	Olfr684	protein_coding
ENSMUSG00000047225	ENSMUST00000060893	7	-1	112305256	112306194	Olfr684	protein_coding
ENSMUSG00000047794	ENSMUST00000051355	7	-1	112328827	112329914	Olfr685	protein_coding
ENSMUSG00000048425	ENSMUST00000050157	7	-1	112351873	112352890	Olfr686	protein_coding
ENSMUSG00000073908	ENSMUST00000098154	7	1	112424031	112424945	Olfr687	protein_coding
ENSMUSG00000073909	ENSMUST00000098155	7	1	112436609	112437574	Olfr688	protein_coding
ENSMUSG00000073907	ENSMUST00000098153	7	1	112462496	112463571	Olfr689	protein_coding
ENSMUSG00000050266	ENSMUST00000061920	7	-1	112477731	112478792	Olfr690	protein_coding
ENSMUSG00000043948	ENSMUST00000057528	7	-1	112485260	112486228	Olfr691	protein_coding
ENSMUSG00000073906	ENSMUST00000098152	7	1	112516744	112517869	Olfr692	protein_coding
ENSMUSG00000078611	ENSMUST00000106805	7	1	112523612	112526801	Gm5901	protein_coding
ENSMUSG00000044465	ENSMUST00000137158	7	-1	112527124	112548499	Fam160a2	protein_coding
ENSMUSG00000044465	ENSMUST00000048079	7	-1	112527124	112548568	Fam160a2	protein_coding
ENSMUSG00000044465	ENSMUST00000118726	7	-1	112527125	112548522	Fam160a2	protein_coding
ENSMUSG00000044465	ENSMUST00000074686	7	-1	112527126	112548512	Fam160a2	protein_coding
ENSMUSG00000044465	ENSMUST00000122327	7	-1	112527126	112548546	Fam160a2	protein_coding
ENSMUSG00000044465	ENSMUST00000142559	7	-1	112527590	112530495	Fam160a2	protein_coding
ENSMUSG00000044465	ENSMUST00000136298	7	-1	112533902	112537625	Fam160a2	protein_coding
ENSMUSG00000030897	ENSMUST00000033187	7	1	112553082	112557252	Cnga4	protein_coding
ENSMUSG00000030898	ENSMUST00000069707	7	1	112574331	112619412	Cckbr	protein_coding
ENSMUSG00000030898	ENSMUST00000033189	7	1	112574334	112584852	Cckbr	protein_coding
ENSMUSG00000037060	ENSMUST00000047040	7	-1	112629121	112630711	Prkcdbp	protein_coding
ENSMUSG00000037049	ENSMUST00000046983	7	1	112702874	112706902	Smpd1	protein_coding
ENSMUSG00000037032	ENSMUST00000081165	7	-1	112707000	112722916	Apbb1	protein_coding
ENSMUSG00000030895	ENSMUST00000033185	7	-1	112740127	112748630	Hpx	protein_coding
ENSMUSG00000036989	ENSMUST00000106791	7	-1	112752977	112782022	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000106792	7	-1	112753122	112782045	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000057525	7	-1	112758984	112782074	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000106789	7	-1	112759162	112782051	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000156581	7	-1	112759653	112760370	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000154218	7	-1	112760822	112761920	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000150363	7	-1	112765545	112766540	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000153371	7	-1	112767298	112782039	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000140882	7	-1	112767620	112782085	Trim3	protein_coding
ENSMUSG00000036989	ENSMUST00000147044	7	-1	112767897	112781999	Trim3	protein_coding
ENSMUSG00000030881	ENSMUST00000131446	7	-1	112782717	112788930	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000142173	7	-1	112782721	112788428	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000033171	7	-1	112784135	112788828	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000127853	7	-1	112784138	112786416	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000137931	7	-1	112784170	112788851	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000084782	7	-1	112784171	112788865	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000134613	7	-1	112785416	112786559	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000126589	7	-1	112785634	112786429	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000133519	7	-1	112785702	112788822	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000157028	7	-1	112786362	112788849	Arfip2	protein_coding
ENSMUSG00000030881	ENSMUST00000127759	7	-1	112787101	112788854	Arfip2	protein_coding
ENSMUSG00000089847	ENSMUST00000106783	7	1	112788570	112792151	Fxc1	protein_coding
ENSMUSG00000089847	ENSMUST00000058333	7	1	112788962	112790357	Fxc1	protein_coding
ENSMUSG00000089847	ENSMUST00000106785	7	1	112789066	112799652	Fxc1	protein_coding
ENSMUSG00000030882	ENSMUST00000142363	7	1	112789076	112807556	Dnhd1	protein_coding
ENSMUSG00000089847	ENSMUST00000151193	7	1	112789078	112790299	Fxc1	protein_coding
ENSMUSG00000089847	ENSMUST00000149819	7	1	112789078	112800193	Fxc1	protein_coding
ENSMUSG00000089847	ENSMUST00000150479	7	1	112789081	112790353	Fxc1	protein_coding
ENSMUSG00000089847	ENSMUST00000106786	7	1	112789084	112804262	Fxc1	protein_coding
ENSMUSG00000089847	ENSMUST00000106780	7	1	112789085	112792146	Fxc1	protein_coding
ENSMUSG00000030882	ENSMUST00000142874	7	1	112789093	112832953	Dnhd1	protein_coding
ENSMUSG00000089847	ENSMUST00000140577	7	1	112789103	112790263	Fxc1	protein_coding
ENSMUSG00000089847	ENSMUST00000106784	7	1	112789104	112790339	Fxc1	protein_coding
ENSMUSG00000089847	ENSMUST00000140385	7	1	112789185	112789798	Fxc1	protein_coding
ENSMUSG00000030882	ENSMUST00000106776	7	1	112799341	112832694	Dnhd1	protein_coding
ENSMUSG00000030882	ENSMUST00000145988	7	1	112799341	112870313	Dnhd1	protein_coding
ENSMUSG00000030882	ENSMUST00000128388	7	1	112822490	112826714	Dnhd1	protein_coding
ENSMUSG00000030882	ENSMUST00000163171	7	1	112841919	112845120	Dnhd1	protein_coding
ENSMUSG00000030882	ENSMUST00000106773	7	1	112862585	112870281	Dnhd1	protein_coding
ENSMUSG00000030888	ENSMUST00000033179	7	-1	112880721	112885295	Rrp8	protein_coding
ENSMUSG00000030888	ENSMUST00000098148	7	-1	112880918	112885890	Rrp8	protein_coding
ENSMUSG00000030888	ENSMUST00000148176	7	-1	112881154	112882195	Rrp8	protein_coding
ENSMUSG00000030888	ENSMUST00000154852	7	-1	112881520	112882460	Rrp8	protein_coding
ENSMUSG00000030888	ENSMUST00000127738	7	-1	112881520	112882577	Rrp8	protein_coding
ENSMUSG00000030888	ENSMUST00000137902	7	-1	112883206	112884887	Rrp8	protein_coding
ENSMUSG00000030890	ENSMUST00000033182	7	1	112885106	112891439	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000149695	7	1	112885185	112891432	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000163389	7	1	112885239	112891439	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000136687	7	1	112885247	112889557	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000145123	7	1	112885615	112889875	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000154626	7	1	112885637	112889989	Ilk	protein_coding
ENSMUSG00000043866	ENSMUST00000141116	7	-1	112887907	112892875	Taf10	protein_coding
ENSMUSG00000030890	ENSMUST00000148971	7	1	112888702	112890278	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000153557	7	1	112889025	112889688	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000127298	7	1	112889025	112890422	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000151108	7	1	112889486	112890424	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000152508	7	1	112889696	112890610	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000130565	7	1	112890097	112891290	Ilk	protein_coding
ENSMUSG00000030890	ENSMUST00000138150	7	1	112890295	112891171	Ilk	protein_coding
ENSMUSG00000043866	ENSMUST00000131683	7	-1	112891410	112892596	Taf10	protein_coding
ENSMUSG00000043866	ENSMUST00000146999	7	-1	112891420	112892124	Taf10	protein_coding
ENSMUSG00000043866	ENSMUST00000054556	7	-1	112891751	112892856	Taf10	protein_coding
ENSMUSG00000030894	ENSMUST00000033184	7	-1	112893334	112900738	Tpp1	protein_coding
ENSMUSG00000036862	ENSMUST00000078482	7	-1	112901503	112936064	Dchs1	protein_coding
ENSMUSG00000036862	ENSMUST00000144189	7	-1	112901504	112936168	Dchs1	protein_coding
ENSMUSG00000036862	ENSMUST00000140959	7	-1	112905490	112906403	Dchs1	protein_coding
ENSMUSG00000036862	ENSMUST00000154659	7	-1	112912159	112936066	Dchs1	protein_coding
ENSMUSG00000030879	ENSMUST00000124482	7	-1	112955172	112959613	Mrpl17	protein_coding
ENSMUSG00000030879	ENSMUST00000176158	7	-1	112958171	112959472	Mrpl17	protein_coding
ENSMUSG00000030879	ENSMUST00000033170	7	-1	112958194	112959510	Mrpl17	protein_coding
ENSMUSG00000030879	ENSMUST00000176498	7	-1	112958279	112959513	Mrpl17	protein_coding
ENSMUSG00000030879	ENSMUST00000176887	7	-1	112958635	112959542	Mrpl17	protein_coding
ENSMUSG00000078606	ENSMUST00000106766	7	-1	113043653	113102454	Gm4070	protein_coding
ENSMUSG00000078606	ENSMUST00000176467	7	-1	113043653	113102472	Gm4070	protein_coding
ENSMUSG00000078606	ENSMUST00000176994	7	-1	113052033	113102481	Gm4070	protein_coding
ENSMUSG00000078606	ENSMUST00000176969	7	-1	113075546	113102467	Gm4070	protein_coding
ENSMUSG00000091928	ENSMUST00000167520	7	-1	113219246	113221378	Gm8979	protein_coding
ENSMUSG00000045868	ENSMUST00000006667	7	-1	113300049	113358854	Gvin1	protein_coding
ENSMUSG00000091567	ENSMUST00000164142	7	-1	113465910	113468042	Gm8989	protein_coding
