ENSMUSG00000078222	ENSMUST00000105020	X	-1	3241670	3243629	Gm14346	protein_coding
ENSMUSG00000031311	ENSMUST00000126019	X	1	98625074	98637770	Nono	protein_coding
ENSMUSG00000031311	ENSMUST00000147498	X	1	98637930	98639670	Nono	protein_coding
ENSMUSG00000031311	ENSMUST00000136251	X	1	98638645	98643241	Nono	protein_coding
ENSMUSG00000031311	ENSMUST00000148312	X	1	98640072	98643042	Nono	protein_coding
ENSMUSG00000031311	ENSMUST00000134783	X	1	98641162	98643157	Nono	protein_coding
ENSMUSG00000031312	ENSMUST00000033674	X	1	98644427	98648880	Itgb1bp2	protein_coding
ENSMUSG00000031312	ENSMUST00000143946	X	1	98647450	98648483	Itgb1bp2	protein_coding
ENSMUSG00000031314	ENSMUST00000118878	X	1	98728073	98796373	Taf1	protein_coding
ENSMUSG00000031314	ENSMUST00000101341	X	1	98728080	98797128	Taf1	protein_coding
ENSMUSG00000031314	ENSMUST00000149274	X	1	98728098	98744538	Taf1	protein_coding
ENSMUSG00000031314	ENSMUST00000033676	X	1	98728098	98794864	Taf1	protein_coding
ENSMUSG00000031314	ENSMUST00000143908	X	1	98728098	98796373	Taf1	protein_coding
ENSMUSG00000031314	ENSMUST00000129487	X	1	98751649	98796373	Taf1	protein_coding
ENSMUSG00000031314	ENSMUST00000140470	X	1	98785886	98795910	Taf1	protein_coding
ENSMUSG00000034160	ENSMUST00000119299	X	1	98835399	98878279	Ogt	protein_coding
ENSMUSG00000034160	ENSMUST00000155713	X	1	98835401	98848216	Ogt	protein_coding
ENSMUSG00000034160	ENSMUST00000044475	X	1	98835403	98879690	Ogt	protein_coding
ENSMUSG00000034160	ENSMUST00000153979	X	1	98835433	98849657	Ogt	protein_coding
ENSMUSG00000034160	ENSMUST00000150161	X	1	98835447	98849925	Ogt	protein_coding
ENSMUSG00000034160	ENSMUST00000155792	X	1	98835479	98848233	Ogt	protein_coding
ENSMUSG00000034160	ENSMUST00000147635	X	1	98850684	98878497	Ogt	protein_coding
ENSMUSG00000050232	ENSMUST00000056614	X	-1	98926874	98929608	Cxcr3	protein_coding
ENSMUSG00000046774	ENSMUST00000151231	X	1	98989995	98993977	8030474K03Rik	protein_coding
ENSMUSG00000046774	ENSMUST00000163399	X	1	98989995	98993977	8030474K03Rik	protein_coding
ENSMUSG00000046774	ENSMUST00000149761	X	1	98990025	98993979	8030474K03Rik	protein_coding
ENSMUSG00000046774	ENSMUST00000145887	X	1	98992020	98993981	8030474K03Rik	protein_coding
ENSMUSG00000079481	ENSMUST00000125115	X	1	99044724	99144974	Nhsl2	protein_coding
ENSMUSG00000079481	ENSMUST00000124279	X	1	99044724	99271615	Nhsl2	protein_coding
ENSMUSG00000079481	ENSMUST00000101339	X	1	99044907	99278266	Nhsl2	protein_coding
ENSMUSG00000079481	ENSMUST00000155477	X	1	99157136	99273220	Nhsl2	protein_coding
ENSMUSG00000079481	ENSMUST00000144753	X	1	99200383	99273195	Nhsl2	protein_coding
ENSMUSG00000079481	ENSMUST00000144397	X	1	99246190	99267305	Nhsl2	protein_coding
ENSMUSG00000049191	ENSMUST00000113631	X	-1	99261883	99266535	Rgag4	protein_coding
ENSMUSG00000049191	ENSMUST00000119076	X	-1	99261883	99266643	Rgag4	protein_coding
ENSMUSG00000049191	ENSMUST00000139878	X	-1	99262073	99262939	Rgag4	protein_coding
ENSMUSG00000079481	ENSMUST00000148044	X	1	99266709	99271616	Nhsl2	protein_coding
ENSMUSG00000079481	ENSMUST00000129185	X	1	99268281	99275639	Nhsl2	protein_coding
ENSMUSG00000079481	ENSMUST00000113628	X	1	99273027	99287394	Nhsl2	protein_coding
ENSMUSG00000079480	ENSMUST00000113627	X	1	99314786	99323008	Pin4	protein_coding
ENSMUSG00000079480	ENSMUST00000144367	X	1	99314908	99323005	Pin4	protein_coding
ENSMUSG00000051220	ENSMUST00000056904	X	-1	99337055	99352430	Ercc6l	protein_coding
ENSMUSG00000031320	ENSMUST00000033683	X	-1	99380280	99384733	Rps4x	protein_coding
ENSMUSG00000031320	ENSMUST00000164229	X	-1	99380282	99384664	Rps4x	protein_coding
ENSMUSG00000031320	ENSMUST00000155028	X	-1	99380413	99382076	Rps4x	protein_coding
ENSMUSG00000031320	ENSMUST00000152739	X	-1	99382966	99384675	Rps4x	protein_coding
ENSMUSG00000051159	ENSMUST00000050551	X	-1	99442720	99447520	Cited1	protein_coding
ENSMUSG00000051159	ENSMUST00000101336	X	-1	99442743	99447191	Cited1	protein_coding
ENSMUSG00000051159	ENSMUST00000134887	X	-1	99443053	99446285	Cited1	protein_coding
ENSMUSG00000051159	ENSMUST00000130589	X	-1	99443160	99446114	Cited1	protein_coding
ENSMUSG00000051159	ENSMUST00000136277	X	-1	99443225	99447257	Cited1	protein_coding
ENSMUSG00000067567	ENSMUST00000087916	X	-1	99479978	99700698	Hdac8	protein_coding
ENSMUSG00000067567	ENSMUST00000154872	X	-1	99600986	99700420	Hdac8	protein_coding
ENSMUSG00000067567	ENSMUST00000148481	X	-1	99602941	99700485	Hdac8	protein_coding
ENSMUSG00000067567	ENSMUST00000137785	X	-1	99609684	99700684	Hdac8	protein_coding
ENSMUSG00000067567	ENSMUST00000154024	X	-1	99693495	99700080	Hdac8	protein_coding
ENSMUSG00000034055	ENSMUST00000043596	X	-1	99709314	99839585	Phka1	protein_coding
ENSMUSG00000034055	ENSMUST00000052012	X	-1	99709314	99839585	Phka1	protein_coding
ENSMUSG00000034055	ENSMUST00000113611	X	-1	99709314	99839585	Phka1	protein_coding
ENSMUSG00000034055	ENSMUST00000119229	X	-1	99709314	99839585	Phka1	protein_coding
ENSMUSG00000034055	ENSMUST00000120270	X	-1	99709314	99839585	Phka1	protein_coding
ENSMUSG00000034055	ENSMUST00000122022	X	-1	99709314	99839585	Phka1	protein_coding
ENSMUSG00000034055	ENSMUST00000142534	X	-1	99750118	99839585	Phka1	protein_coding
ENSMUSG00000079479	ENSMUST00000113610	X	-1	99902229	99902974	Gm9112	protein_coding
ENSMUSG00000073027	ENSMUST00000101324	X	1	99903204	99910548	Dmrtc1b	protein_coding
ENSMUSG00000073027	ENSMUST00000113609	X	1	99906516	99910548	Dmrtc1b	protein_coding
ENSMUSG00000073027	ENSMUST00000118842	X	1	99906516	99910548	Dmrtc1b	protein_coding
ENSMUSG00000067562	ENSMUST00000118218	X	1	99998302	100005281	Dmrtc1c1	protein_coding
ENSMUSG00000067562	ENSMUST00000131451	X	1	99999562	100001255	Dmrtc1c1	protein_coding
ENSMUSG00000067562	ENSMUST00000087899	X	1	99999572	100005140	Dmrtc1c1	protein_coding
ENSMUSG00000067561	ENSMUST00000120314	X	-1	100042978	100049955	Dmrtc1c2	protein_coding
ENSMUSG00000032894	ENSMUST00000048061	X	-1	100054526	100061692	1700031F05Rik	protein_coding
ENSMUSG00000032894	ENSMUST00000124592	X	-1	100054526	100063310	1700031F05Rik	protein_coding
ENSMUSG00000031323	ENSMUST00000119624	X	-1	100098555	100104011	Dmrtc1a	protein_coding
ENSMUSG00000031323	ENSMUST00000120808	X	-1	100098561	100101808	Dmrtc1a	protein_coding
ENSMUSG00000031323	ENSMUST00000121197	X	-1	100098561	100101897	Dmrtc1a	protein_coding
ENSMUSG00000031323	ENSMUST00000033686	X	-1	100098561	100104026	Dmrtc1a	protein_coding
ENSMUSG00000079476	ENSMUST00000113602	X	1	100104244	100104990	1700011M02Rik	protein_coding
ENSMUSG00000031325	ENSMUST00000033688	X	-1	100378310	100451953	4930519F16Rik	protein_coding
ENSMUSG00000082229	ENSMUST00000121720	X	-1	100379515	100381979	Nap1l2	protein_coding
ENSMUSG00000031325	ENSMUST00000061184	X	-1	100424314	100451944	4930519F16Rik	protein_coding
ENSMUSG00000031325	ENSMUST00000170765	X	-1	100424865	100451944	4930519F16Rik	protein_coding
ENSMUSG00000031325	ENSMUST00000127012	X	-1	100425367	100507121	4930519F16Rik	protein_coding
ENSMUSG00000031325	ENSMUST00000062544	X	-1	100425446	100451944	4930519F16Rik	protein_coding
ENSMUSG00000031325	ENSMUST00000133491	X	-1	100426721	100451945	4930519F16Rik	protein_coding
ENSMUSG00000031326	ENSMUST00000033689	X	1	100516737	100525931	Cdx4	protein_coding
ENSMUSG00000031327	ENSMUST00000116547	X	1	100551815	100591431	Chic1	protein_coding
ENSMUSG00000031327	ENSMUST00000033690	X	1	100551865	100585962	Chic1	protein_coding
ENSMUSG00000031329	ENSMUST00000033691	X	1	100609806	100619919	Tsx	protein_coding
ENSMUSG00000031330	ENSMUST00000033692	X	1	100825925	100827003	Zcchc13	protein_coding
ENSMUSG00000033965	ENSMUST00000042664	X	-1	100892753	101017304	Slc16a2	protein_coding
ENSMUSG00000033965	ENSMUST00000171837	X	-1	100895190	100901793	Slc16a2	protein_coding
ENSMUSG00000033965	ENSMUST00000148684	X	-1	100901723	100929527	Slc16a2	protein_coding
ENSMUSG00000056537	ENSMUST00000070705	X	-1	101152502	101176623	Rlim	protein_coding
ENSMUSG00000056537	ENSMUST00000121153	X	-1	101152502	101176623	Rlim	protein_coding
ENSMUSG00000056537	ENSMUST00000135101	X	-1	101173134	101176623	Rlim	protein_coding
ENSMUSG00000046449	ENSMUST00000118314	X	-1	101272773	101396524	C77370	protein_coding
ENSMUSG00000046449	ENSMUST00000087879	X	-1	101272774	101396456	C77370	protein_coding
ENSMUSG00000046449	ENSMUST00000056502	X	-1	101279053	101396483	C77370	protein_coding
ENSMUSG00000031333	ENSMUST00000033695	X	-1	101475996	101609185	Abcb7	protein_coding
ENSMUSG00000031333	ENSMUST00000140333	X	-1	101537605	101609195	Abcb7	protein_coding
ENSMUSG00000073016	ENSMUST00000087867	X	1	101678157	101702829	Uprt	protein_coding
ENSMUSG00000033906	ENSMUST00000042070	X	-1	101732308	101866403	Zdhhc15	protein_coding
ENSMUSG00000031224	ENSMUST00000033575	X	-1	102050294	102052606	Magee2	protein_coding
ENSMUSG00000031226	ENSMUST00000033577	X	1	102275095	102280525	2610029G23Rik	protein_coding
ENSMUSG00000031226	ENSMUST00000119477	X	1	102275100	102312429	2610029G23Rik	protein_coding
ENSMUSG00000031226	ENSMUST00000125343	X	1	102275114	102278499	2610029G23Rik	protein_coding
ENSMUSG00000031227	ENSMUST00000033578	X	1	102315735	102319248	Magee1	protein_coding
ENSMUSG00000031227	ENSMUST00000168896	X	1	102315735	102319248	Magee1	protein_coding
ENSMUSG00000090132	ENSMUST00000041758	X	1	102695111	102695978	Cypt2-ps	protein_coding
ENSMUSG00000031230	ENSMUST00000033581	X	1	102959618	102970278	Fgf16	protein_coding
ENSMUSG00000031229	ENSMUST00000113573	X	-1	102992954	103124736	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000143361	X	-1	102995756	102997389	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000138765	X	-1	102997089	102999137	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000127221	X	-1	103013409	103021464	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000141609	X	-1	103013435	103024985	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000155445	X	-1	103033363	103035303	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000142235	X	-1	103033718	103042296	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000146193	X	-1	103042076	103046863	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000123174	X	-1	103046776	103070603	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000128968	X	-1	103070469	103084355	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000087810	X	-1	103070470	103124709	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000134507	X	-1	103072299	103124689	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000150914	X	-1	103072299	103124709	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000134381	X	-1	103072580	103124545	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000154866	X	-1	103072780	103124654	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000133543	X	-1	103073708	103075726	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000101305	X	-1	103077297	103123916	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000137453	X	-1	103079695	103124706	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000130980	X	-1	103083120	103124736	Atrx	protein_coding
ENSMUSG00000031229	ENSMUST00000126345	X	-1	103106842	103124685	Atrx	protein_coding
ENSMUSG00000031232	ENSMUST00000151689	X	-1	103163423	103207245	Magt1	protein_coding
ENSMUSG00000031232	ENSMUST00000166742	X	-1	103165816	103207238	Magt1	protein_coding
ENSMUSG00000031232	ENSMUST00000113566	X	-1	103165817	103207125	Magt1	protein_coding
ENSMUSG00000031232	ENSMUST00000163965	X	-1	103165817	103207125	Magt1	protein_coding
ENSMUSG00000031232	ENSMUST00000139421	X	-1	103171958	103207119	Magt1	protein_coding
ENSMUSG00000031232	ENSMUST00000033583	X	-1	103172079	103207238	Magt1	protein_coding
ENSMUSG00000031231	ENSMUST00000033582	X	1	103211039	103217789	Cox7b	protein_coding
ENSMUSG00000031231	ENSMUST00000152398	X	1	103211055	103211468	Cox7b	protein_coding
ENSMUSG00000031231	ENSMUST00000155377	X	1	103214730	103217297	Cox7b	protein_coding
ENSMUSG00000033792	ENSMUST00000113557	X	1	103222615	103320256	Atp7a	protein_coding
ENSMUSG00000033792	ENSMUST00000055941	X	1	103222661	103320265	Atp7a	protein_coding
ENSMUSG00000033792	ENSMUST00000134363	X	1	103302271	103313648	Atp7a	protein_coding
ENSMUSG00000033792	ENSMUST00000133875	X	1	103310576	103317784	Atp7a	protein_coding
ENSMUSG00000033777	ENSMUST00000139380	X	1	103338543	103338961	Tlr13	protein_coding
ENSMUSG00000033777	ENSMUST00000040065	X	1	103338568	103355832	Tlr13	protein_coding
ENSMUSG00000062070	ENSMUST00000081593	X	1	103382439	103399038	Pgk1	protein_coding
ENSMUSG00000062070	ENSMUST00000135949	X	1	103382502	103399000	Pgk1	protein_coding
ENSMUSG00000062070	ENSMUST00000133559	X	1	103386967	103390115	Pgk1	protein_coding
ENSMUSG00000047242	ENSMUST00000055497	X	-1	103402222	103415240	Taf9b	protein_coding
ENSMUSG00000047242	ENSMUST00000113495	X	-1	103402222	103416497	Taf9b	protein_coding
ENSMUSG00000047242	ENSMUST00000134547	X	-1	103413679	103416089	Taf9b	protein_coding
ENSMUSG00000073012	ENSMUST00000091282	X	-1	103430585	103450715	Fnd3c2	protein_coding
ENSMUSG00000033737	ENSMUST00000039447	X	-1	103615380	103680613	Fndc3c1	protein_coding
ENSMUSG00000033737	ENSMUST00000137507	X	-1	103621086	103627347	Fndc3c1	protein_coding
ENSMUSG00000033737	ENSMUST00000127796	X	-1	103621093	103628853	Fndc3c1	protein_coding
ENSMUSG00000033737	ENSMUST00000151745	X	-1	103628146	103630182	Fndc3c1	protein_coding
ENSMUSG00000033737	ENSMUST00000149331	X	-1	103642930	103680361	Fndc3c1	protein_coding
ENSMUSG00000033737	ENSMUST00000138724	X	-1	103667992	103680236	Fndc3c1	protein_coding
ENSMUSG00000033737	ENSMUST00000140707	X	-1	103668004	103680740	Fndc3c1	protein_coding
ENSMUSG00000052821	ENSMUST00000113480	X	-1	103769685	103799018	Cysltr1	protein_coding
ENSMUSG00000052821	ENSMUST00000064892	X	-1	103773159	103776200	Cysltr1	protein_coding
ENSMUSG00000073010	ENSMUST00000101296	X	1	103778525	103905201	Gm5127	protein_coding
ENSMUSG00000073010	ENSMUST00000101297	X	1	103778525	103905896	Gm5127	protein_coding
ENSMUSG00000047686	ENSMUST00000062010	X	-1	104032421	104035983	Zcchc5	protein_coding
ENSMUSG00000049929	ENSMUST00000060576	X	1	104115964	104129239	Lpar4	protein_coding
ENSMUSG00000050921	ENSMUST00000150494	X	1	104283831	104300309	P2ry10	protein_coding
ENSMUSG00000050921	ENSMUST00000118666	X	1	104284573	104300313	P2ry10	protein_coding
ENSMUSG00000050921	ENSMUST00000053375	X	1	104284617	104300313	P2ry10	protein_coding
ENSMUSG00000054293	ENSMUST00000147521	X	1	104344266	104366740	A630033H20Rik	protein_coding
ENSMUSG00000054293	ENSMUST00000167673	X	1	104344266	104369000	A630033H20Rik	protein_coding
ENSMUSG00000054293	ENSMUST00000125676	X	1	104344793	104366766	A630033H20Rik	protein_coding
ENSMUSG00000054293	ENSMUST00000137107	X	1	104344937	104366486	A630033H20Rik	protein_coding
ENSMUSG00000054293	ENSMUST00000067249	X	1	104344954	104368996	A630033H20Rik	protein_coding
ENSMUSG00000073008	ENSMUST00000101294	X	1	104451217	104491511	Gpr174	protein_coding
ENSMUSG00000073008	ENSMUST00000118820	X	1	104451310	104492106	Gpr174	protein_coding
ENSMUSG00000073008	ENSMUST00000120971	X	1	104451367	104490646	Gpr174	protein_coding
ENSMUSG00000073008	ENSMUST00000117310	X	1	104451717	104490658	Gpr174	protein_coding
ENSMUSG00000073008	ENSMUST00000138031	X	1	104464223	104487661	Gpr174	protein_coding
ENSMUSG00000073008	ENSMUST00000156709	X	1	104479685	104487792	Gpr174	protein_coding
ENSMUSG00000031239	ENSMUST00000033591	X	-1	104592438	104598715	Itm2a	protein_coding
ENSMUSG00000031241	ENSMUST00000172682	X	1	104863303	104876512	Tbx22	protein_coding
ENSMUSG00000031241	ENSMUST00000168174	X	1	104863303	104884314	Tbx22	protein_coding
ENSMUSG00000031241	ENSMUST00000087746	X	1	104863303	104884319	Tbx22	protein_coding
ENSMUSG00000031241	ENSMUST00000118986	X	1	104871851	104882236	Tbx22	protein_coding
ENSMUSG00000031241	ENSMUST00000068451	X	1	104874302	104884317	Tbx22	protein_coding
ENSMUSG00000031241	ENSMUST00000168403	X	1	104874354	104882961	Tbx22	protein_coding
ENSMUSG00000031241	ENSMUST00000113456	X	1	104875635	104884319	Tbx22	protein_coding
ENSMUSG00000031242	ENSMUST00000120722	X	-1	104978090	105011673	2610002M06Rik	protein_coding
ENSMUSG00000073007	ENSMUST00000101292	X	1	104987929	105068248	Fam46d	protein_coding
ENSMUSG00000073007	ENSMUST00000143975	X	1	105011816	105065898	Fam46d	protein_coding
ENSMUSG00000073007	ENSMUST00000144695	X	1	105011911	105065739	Fam46d	protein_coding
ENSMUSG00000073007	ENSMUST00000167154	X	1	105011911	105068248	Fam46d	protein_coding
ENSMUSG00000073006	ENSMUST00000101290	X	-1	105141074	105143775	Gm732	protein_coding
ENSMUSG00000073006	ENSMUST00000155294	X	-1	105142215	105143804	Gm732	protein_coding
ENSMUSG00000063663	ENSMUST00000150434	X	-1	105932355	106029687	Brwd3	protein_coding
ENSMUSG00000063663	ENSMUST00000041866	X	-1	105937907	106029711	Brwd3	protein_coding
ENSMUSG00000063663	ENSMUST00000144521	X	-1	105937907	106029711	Brwd3	protein_coding
ENSMUSG00000063663	ENSMUST00000134434	X	-1	105998691	106029679	Brwd3	protein_coding
ENSMUSG00000063663	ENSMUST00000101283	X	-1	106016236	106029685	Brwd3	protein_coding
ENSMUSG00000031245	ENSMUST00000033597	X	-1	106199873	106208743	Hmgn5	protein_coding
ENSMUSG00000031246	ENSMUST00000033598	X	1	106290704	106357810	Sh3bgrl	protein_coding
ENSMUSG00000031246	ENSMUST00000133614	X	1	106290848	106393212	Sh3bgrl	protein_coding
ENSMUSG00000031246	ENSMUST00000126097	X	1	106309311	106349677	Sh3bgrl	protein_coding
ENSMUSG00000048621	ENSMUST00000139259	X	1	106392095	106393917	Gm6377	protein_coding
ENSMUSG00000048621	ENSMUST00000060013	X	1	106392097	106395778	Gm6377	protein_coding
ENSMUSG00000056854	ENSMUST00000078229	X	1	108009729	108010910	Pou3f4	protein_coding
ENSMUSG00000073001	ENSMUST00000101282	X	1	108305797	108319213	Cylc1	protein_coding
ENSMUSG00000062226	ENSMUST00000075226	X	1	108363679	108364032	Gm10112	protein_coding
ENSMUSG00000025665	ENSMUST00000065976	X	-1	108501801	108576652	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000096348	X	-1	108501801	108576804	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000113427	X	-1	108501802	108576536	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000113428	X	-1	108501802	108576804	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000082034	X	-1	108501802	108600391	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000137712	X	-1	108503389	108576714	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000138645	X	-1	108547936	108600370	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000123213	X	-1	108547968	108577064	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000128819	X	-1	108548874	108644785	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000123102	X	-1	108552789	108576248	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000132319	X	-1	108552866	108651556	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000123951	X	-1	108559847	108651568	Rps6ka6	protein_coding
ENSMUSG00000025665	ENSMUST00000156639	X	-1	108563940	108649951	Rps6ka6	protein_coding
ENSMUSG00000034551	ENSMUST00000113422	X	-1	108683540	108810688	Hdx	protein_coding
ENSMUSG00000034551	ENSMUST00000038472	X	-1	108683544	108810688	Hdx	protein_coding
ENSMUSG00000034555	ENSMUST00000131304	X	1	109124616	109206698	Tex16	protein_coding
ENSMUSG00000034555	ENSMUST00000130247	X	1	109207105	109240935	Tex16	protein_coding
ENSMUSG00000034555	ENSMUST00000038546	X	1	109207129	109240935	Tex16	protein_coding
ENSMUSG00000079460	ENSMUST00000152343	X	1	109352658	109357461	4933403O08Rik	protein_coding
ENSMUSG00000079460	ENSMUST00000164272	X	1	109354097	109357461	4933403O08Rik	protein_coding
ENSMUSG00000079460	ENSMUST00000132037	X	1	109354192	109357388	4933403O08Rik	protein_coding
ENSMUSG00000025525	ENSMUST00000026599	X	1	109424943	109486364	Apool	protein_coding
ENSMUSG00000025525	ENSMUST00000154378	X	1	109424957	109462093	Apool	protein_coding
ENSMUSG00000025525	ENSMUST00000113415	X	1	109424975	109486039	Apool	protein_coding
ENSMUSG00000025525	ENSMUST00000113414	X	1	109447395	109486038	Apool	protein_coding
ENSMUSG00000025527	ENSMUST00000124335	X	-1	109497912	109519431	Satl1	protein_coding
ENSMUSG00000025527	ENSMUST00000026601	X	-1	109497914	109520388	Satl1	protein_coding
ENSMUSG00000025528	ENSMUST00000026602	X	1	109608883	109671952	2010106E10Rik	protein_coding
ENSMUSG00000025528	ENSMUST00000113412	X	1	109608884	109671942	2010106E10Rik	protein_coding
ENSMUSG00000025529	ENSMUST00000151972	X	1	109714135	109739682	Zfp711	protein_coding
ENSMUSG00000025529	ENSMUST00000113409	X	1	109714135	109748671	Zfp711	protein_coding
ENSMUSG00000025529	ENSMUST00000071814	X	1	109717883	109748679	Zfp711	protein_coding
ENSMUSG00000025529	ENSMUST00000122805	X	1	109728910	109745519	Zfp711	protein_coding
ENSMUSG00000034607	ENSMUST00000039887	X	-1	109752040	109812260	Pof1b	protein_coding
ENSMUSG00000034607	ENSMUST00000113391	X	-1	109756560	109756655	Pof1b	protein_coding
ENSMUSG00000025531	ENSMUST00000026607	X	-1	110154204	110299126	Chm	protein_coding
ENSMUSG00000025531	ENSMUST00000113388	X	-1	110154204	110299126	Chm	protein_coding
ENSMUSG00000025531	ENSMUST00000153417	X	-1	110156783	110161188	Chm	protein_coding
ENSMUSG00000025531	ENSMUST00000135821	X	-1	110176140	110299118	Chm	protein_coding
ENSMUSG00000025531	ENSMUST00000133469	X	-1	110229898	110299118	Chm	protein_coding
ENSMUSG00000025592	ENSMUST00000113380	X	1	110411119	110949995	Dach2	protein_coding
